frame,res,X,Y
1,[[0.01360697 0.04954591]],880,-67
2,[[0.0122355  0.05844811]],899,-63
3,[[0.00762434 0.05264562]],885,-53
4,[[0.0053084  0.06283869]],907,-47
5,[[-0.00743399  0.05712157]],893,-20
6,[[-0.01726202  0.0578319 ]],893,2
7,[[-0.00809173  0.03726977]],849,-21
8,[[-0.01852477  0.03955557]],853,2
9,[[0.00472331 0.04850816]],876,-48
10,[[5.9455633e-06 4.4542085e-02]],866,-38
11,[[-0.02744315  0.04096079]],856,22
12,[[0.00724823 0.04088799]],859,-54
13,[[-0.00388045  0.03846721]],853,-30
14,[[0.00855918 0.03418536]],845,-58
15,[[0.01307151 0.04317531]],865,-67
16,[[0.00761512 0.02025577]],814,-58
17,[[-0.00689849  0.03458001]],843,-24
18,[[0.00021043 0.03363978]],842,-40
19,[[ 0.02408375 -0.00213578]],767,-97
20,[[0.02324198 0.03543643]],849,-90
21,[[0.04400172 0.04768497]],879,-133
22,[[0.01201674 0.03041896]],837,-67
23,[[0.0343933  0.01818526]],814,-117
24,[[0.0106122  0.03884728]],855,-62
25,[[-0.0119887   0.02599265]],824,-14
26,[[-0.00796888  0.01915307]],809,-23
27,[[-0.00576777  0.00658702]],782,-30
28,[[ 0.00093706 -0.01754418]],730,-48
29,[[ 0.00050919 -0.04274584]],674,-51
30,[[-0.01335374 -0.00510436]],756,-15
31,[[0.00721217 0.04766088]],875,-53
32,[[-0.0059356   0.02323053]],819,-27
33,[[-0.01250144  0.02264206]],817,-13
34,[[0.01657566 0.01870639]],812,-77
35,[[0.001376   0.02629418]],826,-43
36,[[0.00433854 0.00014878]],769,-53
37,[[ 0.01268715 -0.02178518]],722,-75
38,[[-0.00599431 -0.0108244 ]],744,-32
39,[[-0.00503749 -0.04326978]],672,-38
40,[[-0.00492193 -0.00251883]],762,-33
41,[[-0.02937131 -0.0440556 ]],668,15
42,[[-0.0303054  -0.05122563]],651,17
43,[[-0.02411647 -0.02405561]],713,6
44,[[-0.02563388 -0.00186152]],761,13
45,[[ 0.01030548 -0.03651766]],689,-71
46,[[-0.00576221 -0.00935326]],747,-32
47,[[-0.01584859 -0.06226518]],627,-16
48,[[-0.03917681 -0.00669057]],748,42
49,[[-0.00104875  0.02499981]],824,-38
50,[[0.00165392 0.00086742]],771,-47
51,[[0.01923755 0.0226502 ]],821,-83
52,[[0.00977713 0.01431445]],801,-64
53,[[-0.00175795  0.00167259]],772,-39
54,[[ 0.00808876 -0.00882984]],750,-63
55,[[0.00559785 0.0231489 ]],820,-53
56,[[-0.02022621 -0.02201784]],717,-1
57,[[0.00930106 0.02559957]],827,-61
58,[[0.0229586  0.02219106]],821,-92
59,[[0.01086586 0.05252548]],887,-62
60,[[0.10584911 0.16305189]],1149,-265
61,[[0.16323842 0.12575808]],1072,-401
62,[[0.19253273 0.10892151]],1038,-470
63,[[0.16531889 0.13630523]],1092,-402
64,[[0.17025983 0.13599761]],1097,-414
65,[[0.17361382 0.11268031]],1045,-429
66,[[0.17269823 0.11631656]],1050,-422
67,[[0.20030528 0.11972137]],1064,-485
68,[[0.18178415 0.095522  ]],1009,-447
69,[[0.20020004 0.17162827]],1180,-478
70,[[0.17334397 0.15504079]],1139,-421
71,[[0.16571653 0.1817007 ]],1198,-407
72,[[0.21191856 0.15848982]],1152,-511
73,[[0.17649564 0.18912834]],1215,-425
74,[[0.19688559 0.24992245]],1355,-471
75,[[0.21085936 0.23660214]],1325,-504
