frame,ear
1.0,0.2557483751425189
2.0,0.25732555422242126
3.0,0.25732555422242126
4.0,0.25732555422242126
5.0,0.25732555422242126
6.0,0.2564634445318148
7.0,0.2671714044199597
8.0,0.2617139843845415
9.0,0.2663159520466704
10.0,0.22934774017276716
11.0,0.22934774017276716
12.0,0.2618230976340857
13.0,0.2625753466890599
14.0,0.2618297549514029
15.0,0.2508478587621738
16.0,0.26178644472030543
17.0,0.2618230976340857
18.0,0.25661048483312543
19.0,0.24533170847585228
20.0,0.23976440683943384
21.0,0.24147689629053132
22.0,0.23037919343935864
23.0,0.25003934354601864
24.0,0.2563543312822707
25.0,0.2609077706559494
26.0,0.2562104164764804
27.0,0.26097941128599406
28.0,0.2625753466890599
29.0,0.2521593778802275
30.0,0.2521593778802275
31.0,0.25650062419749314
32.0,0.24654167704804641
33.0,0.2513376478859508
34.0,0.2661669855164949
35.0,0.2588641491412388
36.0,0.2521593778802275
37.0,0.2563543312822707
38.0,0.2662760987660391
39.0,0.2661669855164949
40.0,0.26486486707877555
41.0,0.2663227319773815
42.0,0.2506072301499138
43.0,0.2617139843845415
44.0,0.26702834782101326
45.0,0.2563543312822707
46.0,0.27162440555191303
47.0,0.2506072301499138
48.0,0.2513324138840253
49.0,0.26114506811824956
50.0,0.26557048292240726
51.0,0.2514289601441906
52.0,0.2514289601441906
53.0,0.26702834782101326
54.0,0.2563543312822707
55.0,0.272038446241778
56.0,0.2618230976340857
57.0,0.17703468184910126
58.0,0.1599161119058581
59.0,0.14924832966424495
60.0,0.1650374359632193
61.0,0.2008480090690558
62.0,0.2249553472736508
63.0,0.2242940042010053
64.0,0.24088591413350444
65.0,0.24611589187170774
66.0,0.257215693586789
67.0,0.27279069529675215
68.0,0.24697725417622607
69.0,0.25072334430055876
70.0,0.27279069529675215
71.0,0.27279069529675215
72.0,0.2773867530276519
73.0,0.2614289601441906
74.0,0.28245511290844466
75.0,0.27279069529675215
76.0,0.2720561221982047
77.0,0.272165982833837
78.0,0.2564634445318148
79.0,0.26702834782101326
80.0,0.2656171161337497
81.0,0.26702834782101326
82.0,0.26702834782101326
83.0,0.2625753466890599
84.0,0.2513324138840253
85.0,0.26181175131768875
86.0,0.2513324138840253
87.0,0.25553260128799393
88.0,0.2559574938877487
89.0,0.25061734449472944
90.0,0.2768696431252705
91.0,0.2713117305884858
92.0,0.2829620112522746
93.0,0.24707823113173966
94.0,0.2926234611769715
95.0,0.2618230976340857
96.0,0.3028680560314194
97.0,0.23508438538517068
98.0,0.27113707770546747
99.0,0.2646451933694864
100.0,0.2506353885054142
101.0,0.23122957319984966
102.0,0.18578107763106955
103.0,0.1676166113018168
104.0,0.16668432055642518
105.0,0.15603349944847178
106.0,0.1734691630184269
107.0,0.2156115792070042
108.0,0.2216981804083038
109.0,0.24150284422974594
110.0,0.251406430967419
111.0,0.2415915299771362
112.0,0.24647671837860388
113.0,0.25235999808136755
114.0,0.2355727805582784
115.0,0.23482466371267102
116.0,0.24647671837860388
117.0,0.24751289998819703
118.0,0.2468515569155515
119.0,0.23574212413426346
120.0,0.27290055593238444
121.0,0.27290055593238444
122.0,0.2617139843845415
123.0,0.2610885245355382
124.0,0.2521593778802275
125.0,0.2498050680461168
126.0,0.26170204765146715
127.0,0.2548220310408078
128.0,0.26700396185415376
129.0,0.2560287756753575
130.0,0.251406430967419
131.0,0.251406430967419
132.0,0.2515757745434041
133.0,0.2514289601441906
134.0,0.23726557689751543
135.0,0.2462161214411332
136.0,0.2564634445318148
137.0,0.2610885245355382
138.0,0.26283530289116963
139.0,0.26283530289116963
140.0,0.2564634445318148
141.0,0.2564634445318148
142.0,0.2558594320993724
143.0,0.2618230976340857
144.0,0.2672953632728077
145.0,0.24138434741473674
146.0,0.1545682650738022
147.0,0.16044043940524583
148.0,0.1417804310161761
149.0,0.1501518042743623
150.0,0.1944495810131534
151.0,0.20589770094641158
152.0,0.2450189716708826
153.0,0.23010692085245404
154.0,0.25633437532932846
155.0,0.2145801259404127
156.0,0.21786109215602922
157.0,0.24568031474352814
158.0,0.25732555422242126
159.0,0.25732555422242126
160.0,0.23392157147421316
161.0,0.2625753466890599
162.0,0.24636316174244383
163.0,0.25650062419749314
164.0,0.25153069354990476
165.0,0.27130387314323046
166.0,0.2563543312822707
167.0,0.25124285129330387
168.0,0.23584825029549533
169.0,0.23508438538517068
170.0,0.24707823113173966
171.0,0.23584825029549533
172.0,0.25633437532932846
173.0,0.24456521739130435
174.0,0.2553116728289208
175.0,0.23897411188318418
176.0,0.22427309951127952
177.0,0.2621265840591789
178.0,0.26238761983331116
179.0,0.24616526683637985
180.0,0.24533170847585228
181.0,0.2610168839054935
182.0,0.25066933124538643
183.0,0.25579629066698256
184.0,0.2666411466631087
185.0,0.2672953632728077
186.0,0.25642579805541643
187.0,0.2489573877776578
188.0,0.2609077706559494
189.0,0.2566958833876154
190.0,0.2506884744824317
191.0,0.23197521253563663
192.0,0.25243788423401053
193.0,0.23369565217391303
194.0,0.25710916012404
195.0,0.2662726607724001
196.0,0.25165090705588655
197.0,0.24979643797075204
198.0,0.24492672544959124
199.0,0.2343387000265543
200.0,0.2775107118805
201.0,0.2784103046011328
202.0,0.25660250439557475
203.0,0.2517102967520537
204.0,0.19097091615456446
205.0,0.16705039276656597
206.0,0.16360212864246565
207.0,0.20950173679155587
208.0,0.14659249324978454
209.0,0.18939988913579764
210.0,0.220090222701065
211.0,0.24133510877003966
212.0,0.26746038289489305
213.0,0.25266436626385563
214.0,0.2344412915097
215.0,0.23892687275336072
216.0,0.23981890926504035
217.0,0.27221025626047085
218.0,0.2596826667980531
219.0,0.2684758235407708
220.0,0.2672953632728077
221.0,0.26268520732469214
222.0,0.24456521739130435
223.0,0.25579629066698256
224.0,0.2875557479236297
225.0,0.2566958833876154
226.0,0.24407634568910022
227.0,0.2505076683630323
228.0,0.23499787053500432
229.0,0.23457015409150922
230.0,0.23477195123470418
231.0,0.23037919343935864
232.0,0.26648914954421554
233.0,0.2438504263888001
234.0,0.2711716581203806
235.0,0.26187899359609995
236.0,0.2509014532366251
237.0,0.2758765460613197
238.0,0.26636519069136744
239.0,0.25708001466511543
240.0,0.24456521739130435
241.0,0.25605731216470773
242.0,0.2380878225602665
243.0,0.2518195688819994
244.0,0.2389917940787555
245.0,0.23477195123470418
246.0,0.2438504263888001
247.0,0.2235877549417199
248.0,0.23659388963128225
249.0,0.233442984647213
250.0,0.2453108567270913
251.0,0.23369565217391303
252.0,0.23725635684845872
253.0,0.23122957319984966
254.0,0.24974983747833582
255.0,0.25060021723882686
256.0,0.2561006034389781
257.0,0.2561804219444826
258.0,0.18330043767822016
259.0,0.16696124937142667
260.0,0.13945008211308696
261.0,0.16575349539211437
262.0,0.17475675210559216
263.0,0.19174072727474412
264.0,0.2361800577876676
265.0,0.2235877549417199
266.0,0.23122957319984966
267.0,0.25078129074492733
268.0,0.23369565217391303
269.0,0.24219056114332893
270.0,0.23197521253563663
271.0,0.2471720329481058
272.0,0.24219056114332893
273.0,0.2392722022368567
274.0,0.2774330551396378
275.0,0.26643991089951846
276.0,0.25170331113546307
277.0,0.272165982833837
278.0,0.26648914954421554
279.0,0.2547199916061914
280.0,0.24707823113173966
281.0,0.24707823113173966
282.0,0.24136708325302902
283.0,0.2511803479769879
284.0,0.24631658057481653
285.0,0.24990161430628205
286.0,0.2817205398098972
287.0,0.25489571899757657
288.0,0.2618230976340857
289.0,0.2593709624716425
290.0,0.2656611974536274
291.0,0.24517221637277806
292.0,0.24980974817826507
293.0,0.24980974817826507
294.0,0.23466213819720189
295.0,0.25075229665310417
296.0,0.24445540435380206
297.0,0.25557034568212716
298.0,0.25072032217011486
299.0,0.2609609879434792
300.0,0.2505443212768126
301.0,0.281480681697079
302.0,0.2712624919437887
303.0,0.24115910787673742
304.0,0.23659388963128225
