frame,res,X,Y
1,[[-0.16544561 -0.4878525 ]],-458,376
2,[[-0.14336744 -0.44550407]],-344,313
3,[[-0.15999788 -0.43609473]],-330,358
4,[[-0.15323316 -0.43766695]],-334,341
5,[[-0.16780978 -0.4754227 ]],-437,387
6,[[-0.17773427 -0.4587027 ]],-394,400
7,[[-0.18927851 -0.410895  ]],-276,417
8,[[-0.16576521 -0.45546737]],-384,371
9,[[-0.16752392 -0.42915422]],-303,368
10,[[-0.14241277 -0.39813143]],-223,299
11,[[-0.18087356 -0.4426406 ]],-347,403
12,[[-0.21243359 -0.5571143 ]],-661,502
13,[[-0.15291254 -0.57035345]],-715,346
14,[[-0.15045896 -0.56217   ]],-680,349
15,[[-0.1815171  -0.52216613]],-578,411
16,[[-0.19489802 -0.5967567 ]],-802,470
17,[[-0.15406573 -0.6516365 ]],-949,378
18,[[-0.15253335 -0.5801122 ]],-738,349
19,[[-0.13960734 -0.56131756]],-676,309
20,[[-0.14215654 -0.57195765]],-711,315
21,[[-0.14368266 -0.6285863 ]],-875,340
22,[[-0.17947833 -0.6482036 ]],-949,435
23,[[-0.17592527 -0.67248005]],-1042,440
24,[[-0.16181907 -0.7151321 ]],-1174,410
25,[[-0.19196242 -0.6638775 ]],-1000,465
26,[[-0.18464766 -0.69303024]],-1099,465
27,[[-0.18643849 -0.67417204]],-1021,454
28,[[-0.21033368 -0.6815097 ]],-1048,521
29,[[-0.21241115 -0.71132433]],-1161,540
30,[[-0.20040159 -0.7406753 ]],-1263,528
31,[[-0.23742564 -0.71784353]],-1170,628
32,[[-0.230157  -0.7490734]],-1281,619
33,[[-0.19541311 -0.35767812]],-124,435
34,[[-0.21456943 -0.11692605]],452,449
35,[[-0.20351365 -0.12257431]],439,423
36,[[-0.20089848 -0.15009005]],374,421
37,[[-0.24025948 -0.17075172]],322,515
38,[[-0.22620873 -0.17889331]],305,483
39,[[-0.25128287 -0.17447057]],318,540
40,[[-0.23510674 -0.2415497 ]],151,511
41,[[-0.2534509  -0.14672461]],384,546
42,[[-0.24310699 -0.11841963]],446,522
43,[[-0.23580201 -0.10819779]],473,496
44,[[-0.2290981  -0.10542613]],478,484
45,[[-0.2609541 -0.1267021]],430,566
46,[[-0.26363403 -0.04874427]],609,567
47,[[-0.24884161 -0.08257126]],531,531
48,[[-0.27672556 -0.36606264]],-141,619
49,[[-0.3128608  -0.36801633]],-149,715
50,[[-0.3236995  -0.34855908]],-91,743
51,[[-0.31525692 -0.40110567]],-225,735
52,[[-0.3293298  -0.38022095]],-175,758
53,[[-0.34075552 -0.3518347 ]],-107,787
54,[[-0.30448884 -0.6335041 ]],-874,798
55,[[-0.25329718 -0.7462895 ]],-1285,709
56,[[-0.24279632 -0.7351427 ]],-1242,654
57,[[-0.26088622 -0.71960354]],-1190,702
58,[[-0.22845133 -0.7507701 ]],-1323,629
59,[[-0.21530898 -0.7385156 ]],-1281,582
60,[[-0.23772365 -0.71107095]],-1142,623
61,[[-0.25250053 -0.61622167]],-836,627
62,[[-0.25966555 -0.6600596 ]],-967,666
63,[[-0.235336 -0.612858]],-824,580
64,[[-0.24558116 -0.6526522 ]],-958,630
65,[[-0.21886444 -0.66440845]],-1017,565
66,[[-0.22605136 -0.6780312 ]],-1052,597
67,[[-0.23711641 -0.6472657 ]],-936,604
68,[[-0.23250702 -0.6881869 ]],-1089,621
69,[[-0.24118236 -0.66092724]],-999,626
70,[[-0.23812816 -0.6466284 ]],-953,614
71,[[-0.23224345 -0.6694256 ]],-1007,593
72,[[-0.23351699 -0.73299646]],-1252,651
73,[[-0.23488888 -0.6948786 ]],-1107,612
74,[[-0.23878342 -0.66454166]],-1001,593
75,[[-0.24371713 -0.7489041 ]],-1305,674
76,[[-0.264549  -0.7566671]],-1326,748
77,[[-0.27461785 -0.77566034]],-1394,784
78,[[-0.284367  -0.7638098]],-1357,813
79,[[-0.2710625 -0.7177712]],-1194,726
80,[[-0.24474816 -0.7573484 ]],-1336,682
81,[[-0.25996828 -0.75181705]],-1318,733
82,[[-0.25587505 -0.72911096]],-1237,688
83,[[-0.28911164 -0.7042237 ]],-1112,783
84,[[-0.29158646 -0.7243583 ]],-1199,804
85,[[-0.24947196 -0.77607924]],-1411,709
86,[[-0.24454403 -0.79106474]],-1460,714
87,[[-0.24597152 -0.7695496 ]],-1381,705
88,[[-0.24914214 -0.74393266]],-1276,695
89,[[-0.23460542 -0.73406434]],-1246,635
90,[[-0.24587949 -0.7455804 ]],-1300,694
