frame,res,X,Y
1,[[-0.21386325  0.01728199]],745,466
2,[[-0.17890634 -0.07866398]],521,377
3,[[-0.21496537 -0.05828173]],576,469
4,[[-0.18971968 -0.10140196]],465,407
5,[[-0.18714252 -0.13760215]],382,403
6,[[-0.25107834 -0.05785348]],574,554
7,[[-0.25818968  0.01174928]],744,583
8,[[-0.21612924 -0.15267757]],352,475
9,[[-0.15869312 -0.2681408 ]],71,330
10,[[-0.1216559  -0.74232256]],-1383,318
11,[[-0.04128732 -0.9147993 ]],-2210,64
12,[[-0.06085818 -0.9192744 ]],-2238,157
13,[[-0.07355873 -1.0354847 ]],-3037,237
14,[[-0.04079288 -1.1101475 ]],-3641,102
15,[[-0.05205414 -1.1197319 ]],-3760,180
16,[[-0.0346366 -1.1320219]],-3901,54
17,[[ 0.00330041 -1.1034837 ]],-3601,-110
18,[[ 0.01336711 -1.1021543 ]],-3606,-140
19,[[-0.07188442 -1.0865628 ]],-3404,242
20,[[-0.04669076 -1.0838126 ]],-3406,101
21,[[-0.06592283 -1.0628787 ]],-3228,181
22,[[-0.03488849 -1.0546111 ]],-3221,42
23,[[-0.02530375 -1.0803895 ]],-3415,29
24,[[-0.02816876 -1.0246718 ]],-2944,8
25,[[ 0.01434466 -1.0436422 ]],-3098,-151
26,[[-0.06032394 -1.0919657 ]],-3491,209
27,[[-0.03252775 -1.0667458 ]],-3263,71
28,[[-0.05383138 -1.0563781 ]],-3182,125
29,[[-0.03690778 -1.0087252 ]],-2810,48
30,[[-0.04890712 -0.97975236]],-2608,98
31,[[-0.04647557 -1.0406504 ]],-3061,100
32,[[-0.02392665 -1.0401611 ]],-3051,1
33,[[-0.02586741 -1.0174638 ]],-2914,1
34,[[-0.04613767 -1.0713501 ]],-3362,122
35,[[-0.07895939 -1.0561185 ]],-3193,243
36,[[-0.08794725 -1.0741577 ]],-3351,293
37,[[-0.12824053 -1.1434834 ]],-4101,520
38,[[-0.04049628 -1.1154928 ]],-3792,76
39,[[-0.05725397 -1.0646316 ]],-3261,121
40,[[-0.05144928 -1.0869368 ]],-3423,102
41,[[-0.05557002 -1.0407887 ]],-3053,103
42,[[-0.05582915 -1.0334964 ]],-3031,127
43,[[-0.05110441 -1.018813  ]],-2845,74
44,[[-0.04603018 -0.9980221 ]],-2715,41
45,[[-0.06359275 -1.0058014 ]],-2773,142
46,[[-0.09445797 -1.0009998 ]],-2735,221
47,[[-0.06772094 -1.0333335 ]],-2982,150
48,[[-0.0718668 -1.0393701]],-3068,166
49,[[-0.0900493 -1.0343063]],-2989,236
50,[[-0.09128612 -1.0084093 ]],-2740,241
51,[[-0.07982299 -1.0606204 ]],-3169,213
52,[[-0.08260203 -1.0616872 ]],-3207,229
53,[[-0.10601854 -1.0491643 ]],-3077,327
54,[[-0.12095264 -1.0175338 ]],-2811,361
55,[[-0.10550781 -0.99939096]],-2701,292
56,[[-0.11026412 -1.0049226 ]],-2744,305
57,[[-0.11725883 -0.98845863]],-2606,304
58,[[-0.11450717 -0.9837121 ]],-2549,266
59,[[-0.11326595 -1.0220697 ]],-2845,325
60,[[-0.10804839 -1.0131865 ]],-2755,277
61,[[-0.14110999 -1.0252516 ]],-2921,427
62,[[-0.16191293 -1.0176687 ]],-2831,501
63,[[-0.15288968 -0.9449138 ]],-2371,423
64,[[-0.18553457 -0.986767  ]],-2680,594
65,[[-0.15209405 -0.9322159 ]],-2279,416
66,[[-0.15184784 -0.9861815 ]],-2657,448
67,[[-0.13855529 -0.9400313 ]],-2326,401
68,[[-0.1386428  -0.97433406]],-2552,384
69,[[-0.13990164 -0.9590707 ]],-2432,380
70,[[-0.14656812 -0.9922731 ]],-2685,424
71,[[-0.15422057 -0.95312834]],-2396,433
72,[[-0.14959753 -0.9950564 ]],-2693,440
73,[[-0.13373412 -1.0061474 ]],-2730,402
74,[[-0.14971237 -1.0034556 ]],-2737,449
75,[[-0.12752979 -0.9937043 ]],-2690,353
76,[[-0.15547395 -0.956532  ]],-2430,440
77,[[-0.14441861 -0.9415832 ]],-2316,388
78,[[-0.14032748 -0.9365541 ]],-2307,391
79,[[-0.14938238 -0.9760046 ]],-2543,429
80,[[-0.15403697 -0.97478366]],-2524,443
81,[[-0.15010941 -0.955708  ]],-2406,417
82,[[-0.1451402 -0.9508445]],-2354,394
83,[[-0.13485166 -0.97513705]],-2519,388
84,[[-0.14033367 -0.96897715]],-2479,406
85,[[-0.12855697 -0.9938911 ]],-2647,373
86,[[-0.12766902 -0.9882181 ]],-2585,344
87,[[-0.1293505  -0.99211985]],-2673,357
88,[[-0.11374824 -0.9930814 ]],-2672,321
89,[[-0.12687212 -0.9742581 ]],-2552,344
90,[[-0.11857432 -0.99670327]],-2712,325
91,[[-0.09508426 -1.0026493 ]],-2738,250
92,[[-0.11761814 -0.97613555]],-2542,315
93,[[-0.10288414 -1.009596  ]],-2802,264
94,[[-0.10675205 -0.9830824 ]],-2581,277
95,[[-0.10481088 -1.0172644 ]],-2853,299
96,[[-0.10091066 -0.9686316 ]],-2454,233
97,[[-0.0713587 -1.0348487]],-2978,170
98,[[-0.09078792 -1.0452456 ]],-3001,218
99,[[-0.074877  -1.0727692]],-3315,182
100,[[-0.07111886 -1.0362046 ]],-2938,161
101,[[-0.07912219 -1.018162  ]],-2861,201
102,[[-0.09184567 -1.0085187 ]],-2762,243
103,[[-0.10816573 -1.0072128 ]],-2733,301
104,[[-0.11004331 -1.0301652 ]],-2928,314
105,[[-0.08263157 -1.0147107 ]],-2819,203
106,[[-0.11680789 -0.9811492 ]],-2578,325
107,[[-0.1087034 -0.9740256]],-2508,289
108,[[-0.12775739 -0.99092543]],-2650,373
109,[[-0.11216671 -1.0423062 ]],-3030,340
110,[[-0.1119221 -1.0416694]],-3024,315
111,[[-0.09426427 -1.0325886 ]],-2918,231
112,[[-0.11087421 -1.0313982 ]],-2911,294
113,[[-0.10774878 -1.037581  ]],-2989,289
114,[[-0.10422996 -1.0359004 ]],-2947,293
115,[[-0.11334166 -1.0270445 ]],-2880,328
116,[[-0.11606307 -1.0404541 ]],-2961,325
117,[[-0.11447863 -1.0207393 ]],-2831,311
118,[[-0.05457851 -0.3038528 ]],2,61
119,[[-0.07254551 -0.25953263]],109,107
120,[[-0.08879352 -0.23219278]],173,150
121,[[-0.11058145 -0.1503047 ]],361,202
122,[[-0.11175869 -0.17777044]],295,199
123,[[-0.1321243  -0.18520194]],275,251
124,[[-0.12379156 -0.21126291]],213,233
125,[[-0.12268261 -0.25898498]],97,230
126,[[-0.14003912 -0.28155863]],39,272
127,[[-0.14886844 -0.29807013]],-3,293
128,[[-0.15013456 -0.30089334]],-2,293
129,[[-0.1253465  -0.31336087]],-39,231
130,[[-0.10939546 -0.26517618]],89,194
131,[[-0.11824773 -0.30724788]],-23,213
132,[[-0.11144727 -0.34519356]],-128,201
133,[[-0.17779483 -0.1835586 ]],278,363
134,[[-0.15891014 -0.15963161]],336,318
135,[[-0.16038285 -0.28930604]],16,317
136,[[-0.1394347  -0.26026952]],95,264
137,[[-0.1644663 -0.1950337]],252,329
138,[[-0.15682161 -0.23810992]],150,313
139,[[-0.15586638 -0.27972734]],45,305
140,[[-0.14744471 -0.21703535]],199,288
141,[[-0.13021939 -0.17266673]],307,249
