frame,res,X,Y
1,"[[ 0.55590396]
 [-0.0661949 ]
 [-0.82860667]]",-1788.0,746.0
2,"[[ 0.62112036]
 [ 0.23653731]
 [-0.74716772]]",-1644.0,696.0
3,"[[ 0.65503655]
 [ 0.3524737 ]
 [-0.66834827]]",-1634.0,792.0
4,"[[ 0.66190983]
 [ 0.34631571]
 [-0.66478629]]",-1637.0,857.0
5,"[[ 0.66368278]
 [ 0.37546401]
 [-0.64695591]]",-1656.0,941.0
6,"[[ 0.65417548]
 [ 0.33406397]
 [-0.67856886]]",-1629.0,945.0
7,"[[ 0.65838668]
 [ 0.34380596]
 [-0.66957034]]",-1621.0,960.0
8,"[[ 0.66424823]
 [ 0.34258612]
 [-0.66438621]]",-1625.0,972.0
9,"[[ 0.66170583]
 [ 0.32521137]
 [-0.67556122]]",-1620.0,961.0
10,"[[ 0.70958741]
 [ 0.36924214]
 [-0.60012161]]",-1747.0,1039.0
11,"[[ 0.71081396]
 [ 0.32241554]
 [-0.62513337]]",-1809.0,1033.0
12,"[[ 0.71952187]
 [ 0.31682385]
 [-0.61798943]]",-1869.0,1025.0
13,"[[ 0.73116614]
 [ 0.40307878]
 [-0.55038493]]",-2019.0,1160.0
14,"[[ 0.73297934]
 [ 0.40725859]
 [-0.54486854]]",-2141.0,1270.0
15,"[[ 0.73285   ]
 [ 0.40930488]
 [-0.54350748]]",-2231.0,1353.0
16,"[[ 0.75350297]
 [ 0.43982999]
 [-0.48865412]]",-2414.0,1503.0
17,"[[ 0.74962218]
 [ 0.43715407]
 [-0.49695363]]",-2530.0,1603.0
18,"[[ 0.74861764]
 [ 0.4448461 ]
 [-0.49161325]]",-2625.0,1693.0
19,"[[ 0.75139877]
 [ 0.45469112]
 [-0.47817976]]",-2724.0,1787.0
20,"[[ 0.75370002]
 [ 0.4463639 ]
 [-0.48238527]]",-2795.0,1842.0
21,"[[ 0.74697891]
 [ 0.44826475]
 [-0.49100023]]",-2819.0,1873.0
22,"[[ 0.7445304 ]
 [ 0.45345868]
 [-0.48994868]]",-2833.0,1903.0
23,"[[ 0.73436236]
 [ 0.44116617]
 [-0.51583363]]",-2785.0,1881.0
24,"[[ 0.67195943]
 [ 0.35056072]
 [-0.65236317]]",-2497.0,1661.0
25,"[[ 0.62873956]
 [ 0.34107126]
 [-0.69882542]]",-2202.0,1468.0
26,"[[ 0.62480274]
 [ 0.28313142]
 [-0.72763874]]",-1962.0,1264.0
27,"[[ 0.62071148]
 [ 0.26704091]
 [-0.73716105]]",-1777.0,1098.0
28,"[[ 0.61019469]
 [ 0.24549193]
 [-0.75325703]]",-1621.0,954.0
29,"[[ 0.60856049]
 [ 0.23228965]
 [-0.75874611]]",-1502.0,836.0
30,"[[ 0.60245366]
 [ 0.23363114]
 [-0.76319465]]",-1407.0,750.0
31,"[[ 0.60581381]
 [ 0.24069397]
 [-0.7583245 ]]",-1345.0,694.0
32,"[[ 0.59578676]
 [ 0.19661387]
 [-0.77870477]]",-1281.0,614.0
33,"[[ 0.59720941]
 [ 0.21424592]
 [-0.77294217]]",-1239.0,571.0
34,"[[ 0.60555888]
 [ 0.24203195]
 [-0.75810222]]",-1224.0,565.0
35,"[[ 0.60501354]
 [ 0.21448051]
 [-0.76678336]]",-1207.0,536.0
36,"[[ 0.60260628]
 [ 0.20673443]
 [-0.77079604]]",-1190.0,507.0
37,"[[ 0.57440128]
 [ 0.19792477]
 [-0.79428519]]",-1137.0,474.0
38,"[[ 0.57070022]
 [ 0.19559055]
 [-0.79752467]]",-1095.0,447.0
39,"[[ 0.56789046]
 [ 0.18370074]
 [-0.80234311]]",-1057.0,416.0
40,"[[ 0.57619764]
 [ 0.20855689]
 [-0.79025331]]",-1041.0,416.0
41,"[[ 0.57167021]
 [ 0.20047224]
 [-0.79561552]]",-1023.0,408.0
42,"[[ 0.57919921]
 [ 0.22258873]
 [-0.78420822]]",-1026.0,424.0
43,"[[ 0.56457637]
 [ 0.20076254]
 [-0.80059223]]",-1009.0,414.0
44,"[[ 0.55177611]
 [ 0.16414059]
 [-0.81768025]]",-977.0,376.0
45,"[[ 0.56526317]
 [ 0.19612259]
 [-0.80125743]]",-973.0,376.0
46,"[[ 0.56943342]
 [ 0.20886355]
 [-0.79506075]]",-978.0,387.0
47,"[[ 0.64040728]
 [ 0.1802875 ]
 [-0.74657547]]",-1072.0,382.0
48,"[[ 0.63927116]
 [ 0.1945236 ]
 [-0.74397107]]",-1142.0,392.0
49,"[[ 0.64724517]
 [ 0.15673573]
 [-0.74599437]]",-1199.0,365.0
50,"[[ 0.65688645]
 [ 0.19298283]
 [-0.72887435]]",-1262.0,381.0
51,"[[ 0.6528266 ]
 [ 0.18502689]
 [-0.73456278]]",-1299.0,384.0
52,"[[ 0.6532413 ]
 [ 0.17237043]
 [-0.73726809]]",-1324.0,375.0
53,"[[ 0.65683215]
 [ 0.15622366]
 [-0.73767587]]",-1346.0,354.0
54,"[[ 0.66803354]
 [ 0.19270975]
 [-0.71874484]]",-1382.0,373.0
55,"[[ 0.6651288 ]
 [ 0.18081957]
 [-0.72450533]]",-1402.0,376.0
56,"[[ 0.6625495 ]
 [ 0.190202  ]
 [-0.72446626]]",-1416.0,386.0
57,"[[ 0.66183667]
 [ 0.17648719]
 [-0.72857703]]",-1422.0,381.0
58,"[[ 0.65949705]
 [ 0.16643532]
 [-0.73305043]]",-1420.0,367.0
59,"[[ 0.66659596]
 [ 0.19904982]
 [-0.71835158]]",-1439.0,390.0
60,"[[ 0.65986054]
 [ 0.17699741]
 [-0.73024378]]",-1436.0,385.0
61,"[[ 0.67737185]
 [ 0.2158442 ]
 [-0.70326286]]",-1472.0,422.0
62,"[[ 0.67536567]
 [ 0.21327817]
 [-0.70597   ]]",-1496.0,446.0
63,"[[ 0.67871839]
 [ 0.19746912]
 [-0.70735231]]",-1513.0,449.0
64,"[[ 0.75357564]
 [ 0.38490762]
 [-0.53288823]]",-1816.0,734.0
65,"[[ 0.75390984]
 [ 0.46050052]
 [-0.46857147]]",-2157.0,1106.0
66,"[[ 0.76330718]
 [ 0.43390906]
 [-0.47862832]]",-2402.0,1333.0
67,"[[ 0.76400157]
 [ 0.43795858]
 [-0.47380786]]",-2592.0,1509.0
68,"[[ 0.76537554]
 [ 0.45516267]
 [-0.45500245]]",-2771.0,1684.0
69,"[[ 0.75797141]
 [ 0.45673304]
 [-0.46569761]]",-2870.0,1801.0
70,"[[ 0.76864749]
 [ 0.4589928 ]
 [-0.44554084]]",-3004.0,1917.0
71,"[[ 0.76369927]
 [ 0.45046992]
 [-0.46242867]]",-3054.0,1966.0
72,"[[ 0.76522462]
 [ 0.44064114]
 [-0.46932575]]",-3078.0,1980.0
73,"[[ 0.755801  ]
 [ 0.42770914]
 [-0.49581221]]",-3028.0,1942.0
74,"[[ 0.76161309]
 [ 0.42015981]
 [-0.49336725]]",-2998.0,1904.0
75,"[[ 0.76454224]
 [ 0.42158974]
 [-0.48758308]]",-2989.0,1883.0
76,"[[ 0.77182734]
 [ 0.42152432]
 [-0.476025  ]]",-3015.0,1881.0
77,"[[ 0.779512  ]
 [ 0.4017457 ]
 [-0.48058448]]",-3039.0,1850.0
78,"[[ 0.76987744]
 [ 0.39996031]
 [-0.49731326]]",-3009.0,1807.0
79,"[[ 0.78568718]
 [ 0.40144867]
 [-0.47067464]]",-3061.0,1805.0
80,"[[ 0.78775662]
 [ 0.38960062]
 [-0.47712772]]",-3093.0,1783.0
81,"[[ 0.79057702]
 [ 0.38662201]
 [-0.4748804 ]]",-3126.0,1765.0
82,"[[ 0.77515448]
 [ 0.39639143]
 [-0.49194447]]",-3093.0,1747.0
83,"[[ 0.77436477]
 [ 0.41211256]
 [-0.48012753]]",-3093.0,1768.0
84,"[[ 0.77539022]
 [ 0.38090217]
 [-0.50367007]]",-3051.0,1720.0
85,"[[ 0.76433159]
 [ 0.44347963]
 [-0.46810581]]",-3079.0,1807.0
86,"[[ 0.76037417]
 [ 0.45955702]
 [-0.45895366]]",-3111.0,1903.0
87,"[[ 0.76361587]
 [ 0.45419938]
 [-0.45890491]]",-3136.0,1964.0
88,"[[ 0.76555899]
 [ 0.45222743]
 [-0.45761314]]",-3159.0,2008.0
89,"[[ 0.7553195 ]
 [ 0.46208013]
 [-0.46473046]]",-3147.0,2043.0
90,"[[ 0.75202172]
 [ 0.4776228 ]
 [-0.45424641]]",-3153.0,2104.0
91,"[[ 0.75755299]
 [ 0.4828197 ]
 [-0.43931607]]",-3206.0,2180.0
92,"[[ 0.75208589]
 [ 0.49246002]
 [-0.43800678]]",-3243.0,2254.0
93,"[[ 0.75852005]
 [ 0.47518343]
 [-0.4459238 ]]",-3258.0,2270.0
94,"[[ 0.7566229 ]
 [ 0.4808571 ]
 [-0.44305556]]",-3273.0,2294.0
95,"[[ 0.75739766]
 [ 0.47323437]
 [-0.44988667]]",-3273.0,2293.0
96,"[[ 0.76423922]
 [ 0.4649177 ]
 [-0.44697869]]",-3289.0,2284.0
97,"[[ 0.75578601]
 [ 0.48088448]
 [-0.44445205]]",-3290.0,2302.0
98,"[[ 0.74703169]
 [ 0.48211199]
 [-0.45772446]]",-3251.0,2299.0
99,"[[ 0.73605729]
 [ 0.36409007]
 [-0.5706646 ]]",-3002.0,2030.0
100,"[[ 0.71507161]
 [ 0.38039494]
 [-0.5864915 ]]",-2773.0,1839.0
101,"[[ 0.71673169]
 [ 0.34133689]
 [-0.60809935]]",-2579.0,1644.0
102,"[[ 0.71803775]
 [ 0.33653233]
 [-0.6092354 ]]",-2435.0,1496.0
103,"[[ 0.71680233]
 [ 0.3193715 ]
 [-0.61983567]]",-2318.0,1363.0
104,"[[ 0.72563627]
 [ 0.35032635]
 [-0.59221909]]",-2273.0,1315.0
105,"[[ 0.71584533]
 [ 0.3383282 ]
 [-0.61081871]]",-2206.0,1255.0
106,"[[ 0.71495232]
 [ 0.34221322]
 [-0.60969934]]",-2157.0,1216.0
107,"[[ 0.7207454 ]
 [ 0.36239769]
 [-0.59092638]]",-2149.0,1219.0
