frame,res,X,Y
1,"[[-0.1225927 ]
 [ 0.26498826]
 [-0.95642682]]",987.0,570.0
2,"[[-0.11199992]
 [ 0.26834338]
 [-0.95679039]]",975.0,561.0
3,"[[-0.11106995]
 [ 0.26845645]
 [-0.95686708]]",965.0,554.0
4,"[[-0.10737048]
 [ 0.26786365]
 [-0.9574553 ]]",955.0,548.0
5,"[[-0.10319669]
 [ 0.26014901]
 [-0.96003799]]",944.0,539.0
6,"[[-0.10587378]
 [ 0.26511349]
 [-0.95838697]]",939.0,537.0
7,"[[-0.12533629]
 [ 0.26188999]
 [-0.95692447]]",951.0,534.0
8,"[[-0.12984295]
 [ 0.25817604]
 [-0.95733272]]",962.0,527.0
9,"[[-0.1298417 ]
 [ 0.26355305]
 [-0.95586658]]",971.0,527.0
10,"[[-0.1287479 ]
 [ 0.25453816]
 [-0.95845412]]",976.0,520.0
11,"[[-0.13085903]
 [ 0.25897608]
 [-0.95697822]]",982.0,519.0
12,"[[-0.13008481]
 [ 0.25108727]
 [-0.95918357]]",985.0,512.0
13,"[[-0.15580262]
 [ 0.24680652]
 [-0.95645809]]",1009.0,503.0
14,"[[-0.14121562]
 [ 0.26045957]
 [-0.95510154]]",1014.0,509.0
15,"[[-0.17593116]
 [ 0.25316742]
 [-0.95129096]]",1047.0,507.0
16,"[[-0.20717157]
 [ 0.22685926]
 [-0.95163796]]",1096.0,485.0
17,"[[-0.21176505]
 [ 0.22758717]
 [-0.95045233]]",1135.0,469.0
18,"[[-0.21329782]
 [ 0.21556389]
 [-0.95290936]]",1164.0,447.0
19,"[[-0.22071766]
 [ 0.22090171]
 [-0.94999271]]",1192.0,436.0
20,"[[-0.23545459]
 [ 0.20695394]
 [-0.94959528]]",1226.0,417.0
21,"[[-0.23460425]
 [ 0.20481196]
 [-0.95026991]]",1249.0,401.0
22,"[[-0.2369832 ]
 [ 0.203049  ]
 [-0.95005793]]",1269.0,388.0
23,"[[-0.23525576]
 [ 0.20385179]
 [-0.9503153 ]]",1282.0,379.0
24,"[[-0.18995706]
 [ 0.21582064]
 [-0.95777751]]",1252.0,380.0
