frame,res,X,Y
1,"[[-0.07302337]
 [ 0.0994569 ]
 [-0.99235876]]",582.0,336.0
2,"[[-0.07420251]
 [ 0.11701193]
 [-0.99035458]]",597.0,326.0
3,"[[-0.07432783]
 [ 0.13232379]
 [-0.9884158 ]]",609.0,327.0
4,"[[-0.09008507]
 [ 0.13651836]
 [-0.98653303]]",626.0,332.0
5,"[[-0.14790553]
 [ 0.20473254]
 [-0.9675787 ]]",671.0,375.0
6,"[[-0.17709874]
 [ 0.10322649]
 [-0.9787647 ]]",721.0,350.0
7,"[[-0.16126024]
 [ 0.16586081]
 [-0.97287477]]",748.0,367.0
8,"[[-0.16890743]
 [ 0.11993166]
 [-0.97830807]]",772.0,354.0
9,"[[-0.13027676]
 [ 0.11940521]
 [-0.98426133]]",769.0,343.0
10,"[[-0.09259969]
 [ 0.14013915]
 [-0.98579223]]",745.0,347.0
11,"[[-0.10182968]
 [ 0.13663226]
 [-0.98537421]]",733.0,348.0
12,"[[-0.08887565]
 [ 0.12232107]
 [-0.98850325]]",718.0,340.0
13,"[[-0.12956129]
 [ 0.12456852]
 [-0.98371569]]",729.0,335.0
14,"[[-0.11413522]
 [ 0.12621503]
 [-0.9854151 ]]",730.0,332.0
15,"[[-0.10782665]
 [ 0.10565694]
 [-0.98853934]]",726.0,319.0
16,"[[-0.11188613]
 [ 0.10310645]
 [-0.9883575 ]]",726.0,308.0
17,"[[-0.10897971]
 [ 0.11950674]
 [-0.98683411]]",724.0,308.0
18,"[[-0.11586981]
 [ 0.12299368]
 [-0.98561998]]",727.0,309.0
19,"[[-0.11387847]
 [ 0.11425037]
 [-0.98690351]]",728.0,305.0
20,"[[-0.10611323]
 [ 0.10872604]
 [-0.98839194]]",725.0,299.0
21,"[[-0.11259048]
 [ 0.11149893]
 [-0.98736588]]",726.0,296.0
22,"[[-0.10690793]
 [ 0.12023177]
 [-0.98697265]]",723.0,299.0
23,"[[-0.09482796]
 [ 0.11437312]
 [-0.98890164]]",716.0,297.0
24,"[[-0.08472991]
 [ 0.12929188]
 [-0.98797999]]",704.0,305.0
25,"[[-0.09592172]
 [ 0.12950169]
 [-0.98692874]]",702.0,311.0
26,"[[-0.07831908]
 [ 0.14151836]
 [-0.98683265]]",691.0,322.0
27,"[[-0.10050889]
 [ 0.12705668]
 [-0.98679003]]",694.0,322.0
28,"[[-0.11399498]
 [ 0.1077705 ]
 [-0.98761868]]",705.0,312.0
29,"[[-0.115279  ]
 [ 0.09597138]
 [-0.98868612]]",712.0,298.0
30,"[[-0.11430748]
 [ 0.11486849]
 [-0.98678216]]",718.0,298.0
31,"[[-0.12102547]
 [ 0.112759  ]
 [-0.98622424]]",725.0,297.0
32,"[[-0.12179913]
 [ 0.09948022]
 [-0.98755691]]",730.0,289.0
33,"[[-0.13134134]
 [ 0.10886393]
 [-0.98534161]]",738.0,288.0
34,"[[-0.13624151]
 [ 0.12243567]
 [-0.98308075]]",748.0,295.0
35,"[[-0.10375932]
 [ 0.12318457]
 [-0.98694456]]",736.0,300.0
36,"[[-0.0999461 ]
 [ 0.13863672]
 [-0.98528708]]",725.0,312.0
37,"[[-0.11190938]
 [ 0.13371003]
 [-0.98468163]]",724.0,318.0
38,"[[-0.1059617 ]
 [ 0.13819757]
 [-0.98472004]]",719.0,325.0
39,"[[-0.12115842]
 [ 0.12988651]
 [-0.98409864]]",723.0,326.0
40,"[[-0.12727149]
 [ 0.11491594]
 [-0.98518846]]",729.0,319.0
41,"[[-0.11153609]
 [ 0.10948567]
 [-0.98771078]]",725.0,310.0
