,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,976,303,976,303,1115,274
1,1,926,312,926,312,1063,283
2,2,887,323,887,323,1024,293
3,3,854,361,854,361,1004,331
4,4,818,392,818,392,972,363
5,5,799,413,799,413,952,384
6,6,757,425,757,425,905,399
7,7,728,438,728,438,872,413
8,8,709,449,709,449,850,426
9,9,674,465,674,465,808,445
10,10,634,457,634,457,768,437
11,11,603,450,603,450,737,431
12,12,571,442,571,442,704,424
13,13,551,434,551,434,685,415
14,14,546,433,546,433,679,414
15,15,531,433,531,433,664,415
16,16,526,431,526,431,659,414
17,17,578,405,578,405,712,383
18,18,637,362,637,362,765,336
19,19,675,330,675,330,791,302
20,20,702,306,702,306,806,278
21,21,727,297,727,297,827,269
22,22,741,290,741,290,837,262
23,23,750,287,750,287,846,260
24,24,755,281,755,281,845,253
25,25,759,268,759,268,839,241
26,26,754,271,754,271,835,244
27,27,747,272,747,272,829,245
28,28,754,271,754,271,835,244
29,29,754,275,754,275,840,248
30,30,769,270,769,270,852,243
31,31,778,260,778,260,852,234
32,32,780,256,780,256,851,230
33,33,777,253,777,253,844,227
34,34,773,249,773,249,836,224
35,35,764,249,764,249,826,223
36,36,751,252,751,252,814,226
37,37,740,254,740,254,804,228
38,38,737,259,737,259,805,232
39,39,734,260,734,260,803,233
40,40,734,257,734,257,800,230
41,41,738,252,738,252,799,226
42,42,740,251,740,251,801,225
43,43,734,251,734,251,795,225
44,44,728,254,728,254,791,228
45,45,733,254,733,254,795,227
46,46,734,251,734,251,795,225
47,47,742,246,742,246,797,220
48,48,742,246,742,246,797,220
49,49,742,244,742,244,797,219
50,50,741,250,741,250,800,224
51,51,737,259,737,259,805,232
52,52,737,270,737,270,816,243
53,53,729,280,729,280,815,252
54,54,727,282,727,282,816,255
55,55,725,289,725,289,818,261
56,56,725,288,725,288,818,260
57,57,724,282,724,282,811,254
58,58,726,281,726,281,813,253
59,59,723,280,723,280,809,253
60,60,738,277,738,277,823,250
61,61,752,273,752,273,835,246
62,62,765,273,765,273,850,246
63,63,775,274,775,274,861,247
64,64,773,279,773,279,864,252
65,65,773,276,773,276,861,249
66,66,771,273,771,273,857,246
67,67,770,269,770,269,852,242
68,68,842,264,842,264,928,237
69,69,894,260,894,260,984,234
70,70,943,284,943,284,1062,257
