,frame,pred_x,pred_y
390,391,442,702
391,392,440,634
392,393,470,723
393,394,494,738
394,395,476,715
395,396,476,702
396,397,503,770
397,398,508,785
398,399,487,778
399,400,470,780
400,401,528,821
401,402,554,860
402,403,538,831
403,404,538,830
404,405,551,797
405,406,543,780
406,407,615,695
407,408,624,703
408,409,625,612
409,410,617,633
410,411,656,587
411,412,671,622
412,413,765,598
413,414,771,615
414,415,778,511
415,416,760,528
416,417,843,788
417,418,809,970
418,419,753,964
419,420,572,888
420,421,421,861
421,422,402,701
422,423,477,599
423,424,615,625
424,425,590,588
425,426,677,606
426,427,652,610
427,428,694,560
428,429,754,593
429,430,725,563
430,431,728,635
431,432,671,617
432,433,717,595
433,434,720,591
434,435,663,549
435,436,657,533
436,437,710,544
437,438,737,545
438,439,746,544
439,440,711,591
440,441,733,553
441,442,718,543
442,443,725,528
443,444,712,510
444,445,720,581
445,446,733,558
446,447,752,493
447,448,758,477
448,449,715,431
449,450,718,418
450,451,748,399
451,452,706,373
452,453,740,300
453,454,741,340
454,455,717,289
455,456,761,265
456,457,774,103
457,458,789,99
458,459,763,17
459,460,764,15
460,461,805,-54
461,462,729,8
462,463,742,-4
463,464,760,43
464,465,799,24
465,466,797,92
466,467,755,79
467,468,796,99
468,469,727,-14
469,470,715,-10
470,471,750,-43
471,472,769,-67
472,473,772,-3
473,474,719,-27
474,475,747,-43
475,476,778,-26
476,477,780,-60
477,478,783,-60
478,479,786,49
479,480,767,38
480,481,745,19
481,482,743,19
482,483,807,246
483,484,804,320
484,485,781,344
485,486,783,394
486,487,828,421
487,488,824,440
488,489,817,481
489,490,818,467
490,491,768,472
491,492,738,444
492,493,741,616
493,494,752,620
494,495,774,613
495,496,817,595
496,497,866,556
497,498,927,622
498,499,825,607
499,500,840,577
500,501,866,540
501,502,824,563
502,503,847,587
503,504,843,531
504,505,882,631
505,506,913,635
506,507,921,606
507,508,937,605
508,509,839,593
509,510,890,557
510,511,818,562
511,512,823,554
512,513,760,530
513,514,761,536
514,515,743,513
515,516,767,525
516,517,742,575
517,518,750,490
518,519,730,525
519,520,718,543
520,521,706,472
521,522,741,505
522,523,742,458
523,524,716,462
524,525,650,494
525,526,646,488
526,527,618,433
527,528,607,445
528,529,583,424
529,530,567,456
530,531,532,463
531,532,503,429
532,533,486,484
533,534,486,484
534,535,402,451
535,536,401,446
536,537,366,410
537,538,360,447
538,539,361,401
539,540,329,397
540,541,373,499
541,542,396,511
542,543,364,520
543,544,344,535
544,545,324,507
545,546,334,517
546,547,362,553
547,548,346,547
548,549,359,616
549,550,360,611
550,551,331,636
551,552,331,605
552,553,289,457
553,554,288,485
554,555,364,592
555,556,387,539
556,557,416,614
557,558,510,667
558,559,593,527
559,560,652,532
560,561,721,695
561,562,524,851
562,563,268,964
563,564,238,984
564,565,223,838
565,566,281,798
566,567,292,669
567,568,338,612
568,569,404,442
569,570,425,368
570,571,588,526
571,572,650,546
572,573,669,568
573,574,698,560
574,575,681,570
575,576,695,579
576,577,654,427
577,578,659,466
578,579,650,436
579,580,644,450
580,581,662,436
581,582,694,467
582,583,643,455
583,584,613,419
584,585,680,365
585,586,665,328
586,587,667,420
587,588,693,410
588,589,786,399
589,590,810,440
590,591,826,419
591,592,866,459
592,593,848,507
593,594,842,486
594,595,834,508
595,596,867,576
596,597,866,553
597,598,874,516
598,599,877,542
599,600,896,511
600,601,760,456
601,602,757,490
602,603,722,512
603,604,730,523
604,605,721,511
605,606,725,531
606,607,689,548
607,608,714,536
608,609,695,527
609,610,726,521
610,611,741,508
611,612,761,491
612,613,739,528
613,614,742,527
614,615,778,537
615,616,776,529
616,617,836,607
617,618,787,579
618,619,766,558
619,620,779,554
620,621,748,486
621,622,734,497
622,623,725,465
623,624,750,430
624,625,853,587
625,626,842,667
626,627,803,687
627,628,773,676
628,629,797,703
629,630,783,696
630,631,789,755
631,632,763,763
632,633,851,727
633,634,810,750
634,635,734,750
635,636,803,724
636,637,845,856
637,638,950,832
638,639,906,841
639,640,873,840
640,641,937,891
641,642,924,868
642,643,864,882
643,644,857,876
644,645,867,893
645,646,866,909
646,647,964,934
647,648,970,932
648,649,860,860
649,650,861,859
650,651,818,826
651,652,834,852
652,653,870,837
653,654,900,875
654,655,851,843
655,656,848,851
656,657,896,851
657,658,887,842
658,659,971,777
659,660,889,739
660,661,843,688
661,662,814,677
662,663,850,699
663,664,870,689
664,665,724,613
665,666,699,569
666,667,659,594
667,668,702,613
668,669,661,513
669,670,753,538
670,671,713,523
671,672,756,540
672,673,817,519
673,674,801,547
674,675,797,522
675,676,821,561
676,677,802,496
677,678,813,512
678,679,817,544
679,680,843,635
680,681,572,838
681,682,648,906
682,683,450,876
683,684,303,786
684,685,608,761
685,686,523,633
686,687,705,669
687,688,781,633
688,689,724,558
689,690,764,669
690,691,882,591
691,692,877,583
692,693,772,617
693,694,778,609
694,695,694,605
695,696,621,587
696,697,773,484
697,698,738,414
698,699,703,392
699,700,699,371
700,701,574,349
701,702,525,294
702,703,519,285
703,704,515,331
704,705,499,219
705,706,514,261
706,707,523,186
707,708,515,271
708,709,585,139
709,710,604,83
710,711,568,122
711,712,538,82
712,713,537,151
713,714,579,147
714,715,544,33
715,716,557,55
716,717,501,108
717,718,474,80
718,719,514,46
719,720,520,29
720,721,568,98
721,722,574,85
722,723,586,101
723,724,579,145
724,725,508,193
725,726,508,190
726,727,489,146
727,728,487,180
728,729,481,132
729,730,478,139
730,731,637,392
731,732,623,425
732,733,709,501
733,734,721,544
734,735,731,537
735,736,707,540
736,737,665,472
737,738,657,474
738,739,679,454
739,740,691,506
740,741,741,511
741,742,779,491
742,743,811,503
743,744,815,507
744,745,709,426
745,746,787,586
746,747,635,758
747,748,657,886
748,749,655,887
749,750,657,792
750,751,753,753
751,752,774,674
752,753,774,593
753,754,722,585
754,755,702,606
755,756,701,543
756,757,692,519
757,758,666,530
758,759,647,585
759,760,676,601
760,761,675,543
761,762,692,605
762,763,672,603
763,764,636,564
764,765,665,588
765,766,667,577
766,767,687,575
767,768,672,543
768,769,755,603
769,770,720,603
770,771,819,684
771,772,789,697
772,773,878,706
773,774,877,795
774,775,923,782
775,776,920,795
776,777,881,812
777,778,906,801
778,779,939,847
779,780,949,846
780,781,1001,819
781,782,1020,844
782,783,1021,886
783,784,1021,870
784,785,985,837
785,786,1013,870
786,787,993,856
787,788,986,832
788,789,966,846
789,790,980,870
790,791,1033,848
791,792,951,817
792,793,1122,881
793,794,1115,898
794,795,1073,917
795,796,1037,898
796,797,1007,878
797,798,980,866
798,799,1010,871
799,800,995,825
800,801,879,715
801,802,878,749
802,803,886,688
803,804,917,629
804,805,726,556
805,806,737,509
806,807,699,580
807,808,737,583
808,809,744,583
809,810,768,611
810,811,743,563
811,812,807,544
812,813,780,578
813,814,807,576
814,815,787,546
815,816,822,556
816,817,704,619
817,818,696,589
818,819,773,635
819,820,796,584
820,821,853,591
821,822,864,625
822,823,789,599
823,824,773,588
824,825,790,639
825,826,833,596
826,827,827,646
827,828,764,615
828,829,784,534
829,830,808,617
830,831,731,599
831,832,754,591
832,833,721,528
833,834,731,540
834,835,726,531
835,836,729,567
836,837,656,473
837,838,654,493
838,839,579,395
839,840,577,412
840,841,512,489
841,842,491,484
842,843,474,468
843,844,490,500
844,845,515,486
845,846,510,503
846,847,449,518
847,848,486,521
848,849,466,477
849,850,449,418
850,851,422,328
851,852,432,384
852,853,330,228
853,854,315,276
854,855,337,284
855,856,338,290
856,857,367,355
857,858,394,261
858,859,361,306
859,860,369,335
860,861,399,284
861,862,407,328
862,863,415,421
863,864,425,385
864,865,356,273
865,866,379,304
866,867,326,234
867,868,354,262
868,869,456,394
869,870,529,446
870,871,654,621
871,872,674,621
872,873,735,627
873,874,745,619
874,875,726,575
875,876,751,634
876,877,732,580
877,878,781,626
878,879,802,667
879,880,822,720
880,881,852,622
881,882,812,649
882,883,818,647
883,884,846,645
884,885,836,664
885,886,862,671
886,887,849,680
887,888,798,614
888,889,720,614
889,890,675,547
890,891,662,479
891,892,675,515
892,893,691,481
893,894,664,426
894,895,664,462
895,896,661,474
896,897,698,525
897,898,715,514
898,899,667,469
899,900,649,477
900,901,721,472
901,902,747,487
902,903,713,482
903,904,752,555
904,905,701,570
905,906,684,594
906,907,768,521
907,908,780,510
908,909,826,551
909,910,836,552
910,911,881,565
911,912,836,586
912,913,925,520
913,914,936,516
914,915,971,528
915,916,998,621
916,917,1027,531
917,918,985,505
918,919,1004,550
919,920,1005,498
920,921,987,567
921,922,1023,555
922,923,1034,584
923,924,1000,594
924,925,1004,617
