frame,res,X,Y
1,"[[-0.02516834]
 [ 0.47180639]
 [-0.88134289]]",653.0,1092.0
2,"[[-0.03118752]
 [ 0.47017163]
 [-0.88202379]]",679.0,1096.0
3,"[[-0.03379479]
 [ 0.47265899]
 [-0.88059718]]",701.0,1102.0
4,"[[-0.03978039]
 [ 0.47505413]
 [-0.87905694]]",721.0,1110.0
5,"[[-0.0325898 ]
 [ 0.47511986]
 [-0.87931736]]",730.0,1118.0
6,"[[-0.04705437]
 [ 0.46561176]
 [-0.88373728]]",748.0,1113.0
7,"[[-0.04879834]
 [ 0.46180049]
 [-0.88564046]]",763.0,1105.0
8,"[[-0.02043032]
 [ 0.4741741 ]
 [-0.88019402]]",751.0,1111.0
9,"[[-0.00226738]
 [ 0.4787623 ]
 [-0.87794164]]",728.0,1120.0
10,"[[-0.01114331]
 [ 0.46119454]
 [-0.88722907]]",719.0,1108.0
11,"[[-0.02929513]
 [ 0.46445577]
 [-0.88511165]]",727.0,1102.0
12,"[[-0.02032039]
 [ 0.46635922]
 [-0.88436201]]",725.0,1100.0
13,"[[ 0.00205196]
 [ 0.46353659]
 [-0.8860754 ]]",705.0,1096.0
14,"[[-0.00425613]
 [ 0.46493711]
 [-0.88533348]]",696.0,1093.0
15,"[[-2.95497165e-04]
 [ 4.66735872e-01]
 [-8.84396709e-01]]",686.0,1094.0
16,"[[ 0.01752791]
 [ 0.46514887]
 [-0.88505893]]",664.0,1093.0
17,"[[ 0.02473526]
 [ 0.46820185]
 [-0.88327526]]",642.0,1096.0
18,"[[ 0.01794964]
 [ 0.46393083]
 [-0.88568956]]",632.0,1092.0
19,"[[ 0.03343922]
 [ 0.45450789]
 [-0.89011482]]",612.0,1080.0
20,"[[ 0.01822769]
 [ 0.45527066]
 [-0.89016649]]",611.0,1071.0
21,"[[ 0.0371402 ]
 [ 0.45648627]
 [-0.88895495]]",594.0,1066.0
22,"[[ 0.01199606]
 [ 0.45297464]
 [-0.89144269]]",602.0,1058.0
23,"[[ 0.02517809]
 [ 0.455291  ]
 [-0.88998661]]",598.0,1053.0
24,"[[ 0.01923141]
 [ 0.4597879 ]
 [-0.8878205 ]]",598.0,1055.0
25,"[[ 0.03999692]
 [ 0.4583308 ]
 [-0.88788125]]",582.0,1055.0
26,"[[ 0.05482874]
 [ 0.46472715]
 [-0.88375477]]",557.0,1063.0
27,"[[ 0.05105988]
 [ 0.46261486]
 [-0.88508778]]",543.0,1066.0
28,"[[ 0.05888414]
 [ 0.46690101]
 [-0.88234693]]",526.0,1074.0
29,"[[ 0.03009327]
 [ 0.46697126]
 [-0.88376028]]",536.0,1080.0
30,"[[-0.06590799]
 [ 0.45788966]
 [-0.88656257]]",622.0,1075.0
31,"[[-0.06119089]
 [ 0.45783592]
 [-0.88692838]]",680.0,1071.0
32,"[[-0.07041568]
 [ 0.45116523]
 [-0.88965812]]",730.0,1062.0
33,"[[-0.0750647 ]
 [ 0.44585494]
 [-0.89195216]]",771.0,1049.0
34,"[[-0.05239613]
 [ 0.45278353]
 [-0.89007962]]",782.0,1047.0
35,"[[-0.07848658]
 [ 0.45201879]
 [-0.88854874]]",811.0,1046.0
36,"[[-0.07335442]
 [ 0.45531331]
 [-0.8873043 ]]",829.0,1048.0
37,"[[-0.08744903]
 [ 0.46127495]
 [-0.88293719]]",854.0,1058.0
38,"[[-0.09505452]
 [ 0.45655645]
 [-0.88460208]]",879.0,1061.0
39,"[[-0.09853288]
 [ 0.45577698]
 [-0.88462343]]",899.0,1062.0
40,"[[-0.11123507]
 [ 0.45943397]
 [-0.88121915]]",925.0,1066.0
41,"[[-0.10729116]
 [ 0.45680926]
 [-0.88307073]]",941.0,1066.0
42,"[[-0.11138343]
 [ 0.45517149]
 [-0.88340967]]",956.0,1064.0
43,"[[-0.10094764]
 [ 0.45621165]
 [-0.88412698]]",958.0,1063.0
44,"[[ 0.00198856]
 [ 0.4107522 ]
 [-0.91174485]]",875.0,1014.0
45,"[[ 0.0081054 ]
 [ 0.40570069]
 [-0.91397005]]",810.0,971.0
46,"[[ 0.02627815]
 [ 0.4058129 ]
 [-0.91357832]]",748.0,940.0
47,"[[ 0.021777  ]
 [ 0.39736147]
 [-0.91740374]]",707.0,910.0
48,"[[ 0.03608538]
 [ 0.39392051]
 [-0.91843588]]",665.0,886.0
49,"[[ 0.01672339]
 [ 0.40184258]
 [-0.91555604]]",650.0,876.0
50,"[[ 0.01969872]
 [ 0.3973456 ]
 [-0.91745759]]",637.0,864.0
51,"[[ 0.01795885]
 [ 0.37282768]
 [-0.92772679]]",629.0,832.0
52,"[[ 0.00937908]
 [ 0.37386369]
 [-0.92743624]]",629.0,809.0
53,"[[-0.00149994]
 [ 0.36573273]
 [-0.93071871]]",638.0,785.0
54,"[[-0.0098421]
 [ 0.3603672]
 [-0.9327586]]",651.0,762.0
55,"[[ 0.00389888]
 [ 0.35686011]
 [-0.9341497 ]]",649.0,743.0
56,"[[ 0.01383227]
 [ 0.36036375]
 [-0.9327093 ]]",640.0,732.0
57,"[[ 0.01383793]
 [ 0.35448297]
 [-0.93496007]]",634.0,720.0
58,"[[ 0.02846401]
 [ 0.35369462]
 [-0.93492776]]",618.0,710.0
59,"[[ 0.03396138]
 [ 0.35395514]
 [-0.93464559]]",601.0,704.0
60,"[[ 0.03480151]
 [ 0.35026561]
 [-0.93600366]]",590.0,695.0
61,"[[-0.12109252]
 [ 0.31017498]
 [-0.94293589]]",699.0,656.0
62,"[[-0.12233713]
 [ 0.31002494]
 [-0.94282457]]",779.0,627.0
63,"[[-0.12487826]
 [ 0.31269562]
 [-0.94160866]]",840.0,609.0
64,"[[-0.12248572]
 [ 0.31174663]
 [-0.94223739]]",882.0,593.0
65,"[[-0.12612587]
 [ 0.30755189]
 [-0.94313525]]",915.0,579.0
66,"[[-0.01214169]
 [ 0.37921911]
 [-0.92522724]]",854.0,629.0
67,"[[-8.25027953e-04]
 [ 4.05577668e-01]
 [-9.14060214e-01]]",800.0,691.0
68,"[[ 0.00908855]
 [ 0.41335678]
 [-0.91052379]]",753.0,745.0
69,"[[ 0.0139364 ]
 [ 0.41854819]
 [-0.90808765]]",715.0,788.0
70,"[[ 0.0151114 ]
 [ 0.42284825]
 [-0.9060745 ]]",686.0,824.0
71,"[[ 0.01990547]
 [ 0.42401423]
 [-0.90543675]]",660.0,849.0
