frame,res,X,Y
1,[[-0.12678717 -0.3411468 ]],-367,309
2,[[-0.13873911 -0.33245328]],-342,345
3,[[-0.13989414 -0.30577314]],-258,347
4,[[-0.14803183 -0.3134814 ]],-283,372
5,[[-0.11277083 -0.36577523]],-449,274
6,[[-0.14101464 -0.276418  ]],-168,355
7,[[-0.1195853  -0.23686033]],-38,285
8,[[-0.08987416 -0.3156752 ]],-281,197
9,[[-0.09928116 -0.29768977]],-227,237
10,[[-0.06321044 -0.34228903]],-372,128
11,[[-0.11292945 -0.22526965]],3,272
12,[[-0.15216814 -0.16492379]],165,377
13,[[-0.177053   -0.05333463]],485,450
14,[[-0.17955942 -0.07542494]],412,462
15,[[-0.20891389 -0.08866435]],372,553
16,[[-0.20204079 -0.05157891]],487,525
17,[[-0.22661373 -0.1138047 ]],298,598
18,[[-0.22056776 -0.03831633]],512,583
19,[[-0.21484996 -0.13149136]],249,565
20,[[-0.24143842 -0.00243113]],611,646
21,[[-0.24089158 -0.03527299]],518,643
22,[[-0.3025584 -0.0102121]],574,838
23,[[-0.5757732  -0.69419295]],-1927,2325
24,[[-0.5027936  0.939618 ]],4190,2576
25,[[-0.543063    0.40129834]],1747,1840
26,[[-0.3457651  -0.18943933]],54,970
27,[[-0.06392039 -0.40576798]],-598,118
28,[[-0.06700664 -0.40460706]],-575,112
29,[[-0.03261691 -0.35554674]],-407,11
30,[[-0.01449182 -0.27535105]],-156,-32
31,[[-0.03161502 -0.2603748 ]],-106,18
32,[[ 0.01307582 -0.35086384]],-390,-129
33,[[ 0.03630557 -0.3588072 ]],-431,-202
34,[[ 0.05801426 -0.38063577]],-499,-274
35,[[ 0.02492523 -0.37485325]],-474,-164
36,[[ 0.0249506  -0.35734844]],-413,-161
37,[[ 0.08599274 -0.33322066]],-329,-341
38,[[ 0.10482538 -0.40189272]],-557,-433
39,[[ 0.11528901 -0.35275665]],-377,-433
40,[[ 0.14099488 -0.37674513]],-466,-522
41,[[ 0.16446742 -0.3684082 ]],-433,-592
42,[[ 0.15673307 -0.38607156]],-481,-571
43,[[ 0.16701324 -0.36743274]],-410,-604
44,[[ 0.12823167 -0.3391501 ]],-323,-474
45,[[ 0.16529535 -0.32710266]],-289,-586
46,[[ 0.1891481 -0.3401432]],-327,-664
47,[[ 0.1779404 -0.3032777]],-193,-630
48,[[ 0.18408987 -0.36094823]],-386,-654
49,[[ 0.07967442 -0.55097306]],-1101,-399
50,[[-0.03642353 -0.5940772 ]],-1309,4
51,[[-0.11197542 -0.67304987]],-1681,256
52,[[-0.10746349 -0.69097155]],-1784,263
53,[[-0.18446407 -0.6880673 ]],-1785,526
54,[[-0.1251723  -0.67167044]],-1713,324
55,[[-0.17071539 -0.64606726]],-1615,499
56,[[-0.17255509 -0.6781734 ]],-1715,484
57,[[-0.1561436 -0.6585411]],-1677,415
58,[[-0.22263426 -0.63580555]],-1534,685
59,[[-0.21383971 -0.31755662]],-311,544
60,[[-0.1968311  -0.19050774]],74,491
61,[[-0.06692073  0.02281205]],694,148
62,[[-0.07223429  0.03201922]],719,165
63,[[-0.04681738  0.0040723 ]],646,89
64,[[-0.06018983  0.02571129]],705,129
65,[[-0.03640389  0.0066572 ]],655,61
66,[[-0.05184879  0.03179944]],721,108
67,[[-0.06527084  0.02877931]],710,144
68,[[-0.06132213  0.03560886]],729,134
69,[[-0.03674849  0.08746515]],876,74
70,[[-0.03981467  0.08191367]],860,81
71,[[-0.0310642  0.1581565]],1078,70
72,[[-0.03192091  0.13904867]],1020,69
73,[[-0.09652416  0.02372999]],691,226
74,[[-0.15882577  0.02493925]],686,399
75,[[-0.5449244  -0.08194838]],321,1677
76,[[-0.59499186  1.4228718 ]],13499,9929
77,[[-0.638633  1.826798]],-13650,-12271
78,[[-0.5490468   0.64890313]],2516,2162
79,[[-0.35714597  0.27879763]],1356,1079
80,[[-0.23898831  0.19055983]],1133,669
81,[[-0.1553082   0.05132172]],755,400
82,[[-0.15201092  0.17426118]],1102,413
83,[[-0.10482446  0.06267055]],795,259
84,[[-0.08803627  0.05942901]],789,213
85,[[-0.12631445  0.02859145]],695,315
86,[[-0.09004121  0.15231535]],1062,245
87,[[-0.04487469  0.1537804 ]],1073,112
88,[[-0.085798    0.10679218]],924,219
89,[[-0.05698463  0.04931121]],769,128
90,[[0.03097453 0.04345727]],770,-122
91,[[-0.03041009  0.09555972]],901,62
92,[[-0.03263798  0.09684389]],905,69
93,[[0.00861559 0.05071672]],785,-55
94,[[0.01584781 0.01627649]],690,-83
95,[[ 0.01598462 -0.01906253]],590,-90
96,[[ 0.04214771 -0.00052398]],647,-160
97,[[ 0.10970328 -0.08606215]],415,-376
98,[[0.09937599 0.00078049]],663,-325
99,[[ 0.13890457 -0.02756983]],589,-444
100,[[ 0.10218944 -0.02967188]],578,-335
101,[[ 0.08766489 -0.08202058]],420,-307
102,[[ 0.05237223 -0.19847155]],73,-234
103,[[ 0.06226898 -0.26706523]],-110,-273
104,[[ 0.00737045 -0.32810286]],-333,-129
105,[[ 0.01413018 -0.30195197]],-255,-136
106,[[-0.02227893 -0.28704524]],-220,-26
107,[[ 0.00114475 -0.305377  ]],-270,-99
108,[[-0.03311563 -0.29060748]],-226,9
109,[[-0.01515899 -0.3511427 ]],-425,-68
110,[[-0.01130191 -0.36096385]],-420,-79
111,[[-0.04636668 -0.34705853]],-403,28
112,[[-0.04319506 -0.32594144]],-336,21
113,[[-0.04193786 -0.35297066]],-434,15
114,[[-0.04271476 -0.36126453]],-450,15
115,[[-0.04099457 -0.3438503 ]],-410,14
116,[[-0.02070255 -0.34432912]],-395,-44
117,[[-0.0719155  -0.32692432]],-360,112
118,[[-0.04977237 -0.30495018]],-266,51
119,[[-0.06000771 -0.30036113]],-253,85
