frame,res,X,Y
1,"[[ 0.29542032]
 [ 0.46340186]
 [-0.8354553 ]]",-180.0,1210.0
2,"[[ 0.29434336]
 [ 0.46380565]
 [-0.83561134]]",-192.0,1215.0
3,"[[ 0.28728104]
 [ 0.46812975]
 [-0.83565791]]",-194.0,1221.0
4,"[[ 0.29306611]
 [ 0.47781808]
 [-0.82813172]]",-204.0,1238.0
5,"[[ 0.29535587]
 [ 0.47396798]
 [-0.82952954]]",-212.0,1247.0
6,"[[ 0.30648814]
 [ 0.47769507]
 [-0.82333009]]",-229.0,1257.0
7,"[[ 0.30138939]
 [ 0.48077142]
 [-0.82342169]]",-238.0,1269.0
8,"[[ 0.30178458]
 [ 0.48193753]
 [-0.82259484]]",-246.0,1281.0
9,"[[ 0.29823209]
 [ 0.48255164]
 [-0.82352992]]",-248.0,1289.0
10,"[[ 0.29390239]
 [ 0.4790341 ]
 [-0.82713222]]",-245.0,1290.0
11,"[[ 0.27734755]
 [ 0.47064498]
 [-0.83759874]]",-226.0,1279.0
12,"[[ 0.27781614]
 [ 0.48491238]
 [-0.82926364]]",-214.0,1285.0
13,"[[ 0.28606135]
 [ 0.48066109]
 [-0.82893535]]",-212.0,1287.0
14,"[[ 0.28787372]
 [ 0.48183306]
 [-0.8276265 ]]",-213.0,1289.0
15,"[[ 0.28123402]
 [ 0.47449503]
 [-0.83412343]]",-206.0,1282.0
16,"[[ 0.27713787]
 [ 0.4749671 ]
 [-0.83522503]]",-199.0,1280.0
17,"[[ 0.27651128]
 [ 0.47414668]
 [-0.83589858]]",-194.0,1279.0
18,"[[ 0.2793828 ]
 [ 0.47317686]
 [-0.83549321]]",-192.0,1276.0
19,"[[ 0.27309825]
 [ 0.46786019]
 [-0.84054993]]",-184.0,1268.0
20,"[[ 0.27675118]
 [ 0.46429097]
 [-0.84133387]]",-180.0,1256.0
21,"[[ 0.27325506]
 [ 0.45598289]
 [-0.84700134]]",-172.0,1239.0
22,"[[ 0.27329222]
 [ 0.45457349]
 [-0.84774661]]",-167.0,1225.0
23,"[[ 0.27472564]
 [ 0.4652778 ]
 [-0.84145255]]",-166.0,1228.0
24,"[[ 0.27483846]
 [ 0.46381123]
 [-0.84222501]]",-166.0,1228.0
25,"[[ 0.26863394]
 [ 0.44907648]
 [-0.85215381]]",-158.0,1211.0
26,"[[ 0.26704779]
 [ 0.44351937]
 [-0.85555599]]",-150.0,1193.0
27,"[[ 0.26780219]
 [ 0.44231305]
 [-0.8559446 ]]",-144.0,1178.0
28,"[[ 0.26459848]
 [ 0.44200926]
 [-0.85709711]]",-137.0,1166.0
29,"[[ 0.2671137 ]
 [ 0.44909539]
 [-0.8526216 ]]",-135.0,1166.0
30,"[[ 0.27148453]
 [ 0.45056629]
 [-0.85046233]]",-138.0,1168.0
31,"[[ 0.26778614]
 [ 0.46367588]
 [-0.84456809]]",-138.0,1182.0
32,"[[ 0.2723292 ]
 [ 0.4572068 ]
 [-0.84663968]]",-140.0,1186.0
33,"[[ 0.27088576]
 [ 0.46279467]
 [-0.84406279]]",-141.0,1193.0
34,"[[ 0.27018521]
 [ 0.45667689]
 [-0.84761204]]",-141.0,1193.0
35,"[[ 0.27045157]
 [ 0.46924727]
 [-0.84063247]]",-142.0,1206.0
36,"[[ 0.27357677]
 [ 0.46079791]
 [-0.84428729]]",-145.0,1207.0
37,"[[ 0.27758805]
 [ 0.46725491]
 [-0.83941511]]",-152.0,1215.0
38,"[[ 0.27676955]
 [ 0.46312528]
 [-0.84197007]]",-155.0,1215.0
39,"[[ 0.27958539]
 [ 0.46569915]
 [-0.83961676]]",-161.0,1219.0
40,"[[ 0.27900657]
 [ 0.46754072]
 [-0.83878544]]",-166.0,1225.0
41,"[[ 0.27711626]
 [ 0.4638976 ]
 [-0.84143068]]",-167.0,1226.0
42,"[[ 0.28157799]
 [ 0.46842487]
 [-0.83743177]]",-173.0,1232.0
43,"[[ 0.27809917]
 [ 0.46991518]
 [-0.83775926]]",-172.0,1235.0
44,"[[ 0.26825787]
 [ 0.47281259]
 [-0.83933663]]",-162.0,1237.0
45,"[[ 0.26890682]
 [ 0.47367372]
 [-0.83864314]]",-154.0,1239.0
