frame,res,X,Y
1,"[[-0.08865586]
 [ 0.22665873]
 [-0.9699309 ]]",1140.0,587.0
2,"[[-0.07903576]
 [ 0.22965252]
 [-0.97005828]]",1040.0,612.0
3,"[[-0.08835673]
 [ 0.21761822]
 [-0.97202644]]",976.0,619.0
4,"[[-0.06450308]
 [ 0.23745322]
 [-0.96925503]]",908.0,642.0
5,"[[-0.06090427]
 [ 0.24663419]
 [-0.96719297]]",855.0,667.0
6,"[[-0.06434952]
 [ 0.25182713]
 [-0.96563049]]",820.0,691.0
7,"[[-0.06651899]
 [ 0.2459358 ]
 [-0.96700093]]",796.0,702.0
8,"[[-0.07012442]
 [ 0.24281994]
 [-0.96753348]]",782.0,709.0
9,"[[-0.07348898]
 [ 0.2399479 ]
 [-0.96800019]]",774.0,712.0
10,"[[-0.08022441]
 [ 0.22287771]
 [-0.97153979]]",775.0,698.0
11,"[[-0.0763416 ]
 [ 0.22370225]
 [-0.97166314]]",772.0,689.0
12,"[[-0.07465747]
 [ 0.22983532]
 [-0.97036178]]",768.0,688.0
13,"[[-0.08424931]
 [ 0.22957118]
 [-0.96963866]]",774.0,686.0
14,"[[-0.07912969]
 [ 0.23644869]
 [-0.9684165 ]]",774.0,690.0
15,"[[-0.07562852]
 [ 0.23951367]
 [-0.96794294]]",771.0,697.0
16,"[[-0.08450227]
 [ 0.23571207]
 [-0.96814213]]",776.0,701.0
17,"[[-0.07391807]
 [ 0.22985833]
 [-0.97041294]]",770.0,697.0
18,"[[-0.05729334]
 [ 0.23918985]
 [-0.96928102]]",751.0,703.0
19,"[[-0.07673478]
 [ 0.23829786]
 [-0.96815593]]",755.0,706.0
20,"[[-0.07433457]
 [ 0.24404154]
 [-0.96691163]]",755.0,713.0
21,"[[-0.06511084]
 [ 0.26167103]
 [-0.96295839]]",747.0,736.0
22,"[[-0.06722345]
 [ 0.25308282]
 [-0.96510626]]",743.0,744.0
23,"[[-0.07529295]
 [ 0.24588799]
 [-0.96636953]]",747.0,744.0
24,"[[-0.07669327]
 [ 0.24961616]
 [-0.96530302]]",751.0,749.0
25,"[[-0.1141205 ]
 [ 0.24263065]
 [-0.96338304]]",789.0,746.0
26,"[[-0.11181645]
 [ 0.23940348]
 [-0.96445998]]",813.0,741.0
27,"[[-0.10787583]
 [ 0.24240426]
 [-0.96415921]]",828.0,740.0
28,"[[-0.11573512]
 [ 0.24785989]
 [-0.96185802]]",845.0,744.0
29,"[[-0.1099615 ]
 [ 0.23577238]
 [-0.96556711]]",852.0,734.0
30,"[[-0.11226661]
 [ 0.24552156]
 [-0.9628683 ]]",859.0,737.0
31,"[[-0.1046569 ]
 [ 0.24082819]
 [-0.96490866]]",858.0,735.0
32,"[[-0.10549224]
 [ 0.26137462]
 [-0.95945542]]",859.0,754.0
33,"[[-0.10402316]
 [ 0.26049348]
 [-0.95985537]]",858.0,769.0
34,"[[-0.10084535]
 [ 0.29330209]
 [-0.95068612]]",856.0,814.0
35,"[[-0.08312952]
 [ 0.29401281]
 [-0.95217958]]",837.0,844.0
36,"[[-0.08284409]
 [ 0.29743099]
 [-0.95114229]]",823.0,870.0
37,"[[-0.07447558]
 [ 0.29600738]
 [-0.95227781]]",806.0,888.0
38,"[[-0.08112327]
 [ 0.29823239]
 [-0.95103967]]",799.0,903.0
39,"[[-0.06834175]
 [ 0.3013634 ]
 [-0.95105705]]",782.0,916.0
40,"[[-0.07287836]
 [ 0.29266458]
 [-0.95343389]]",773.0,915.0
41,"[[-0.0472163 ]
 [ 0.29861484]
 [-0.95320501]]",743.0,921.0
42,"[[-0.06059396]
 [ 0.29880171]
 [-0.95238958]]",734.0,922.0
43,"[[-0.05817967]
 [ 0.30747169]
 [-0.94977697]]",724.0,935.0
44,"[[-0.05836697]
 [ 0.3071778 ]
 [-0.94986057]]",718.0,946.0
45,"[[-0.0463162 ]
 [ 0.31180815]
 [-0.94901554]]",703.0,958.0
46,"[[-0.07194616]
 [ 0.30245005]
 [-0.95044606]]",716.0,956.0
47,"[[-0.05573792]
 [ 0.32036294]
 [-0.94565367]]",712.0,974.0
48,"[[-0.06373463]
 [ 0.31371617]
 [-0.94737535]]",715.0,981.0
49,"[[-0.05536273]
 [ 0.28973717]
 [-0.95550371]]",710.0,960.0
50,"[[-0.04964166]
 [ 0.29255346]
 [-0.95495978]]",701.0,949.0
51,"[[-0.07046878]
 [ 0.3034211 ]
 [-0.95024722]]",714.0,952.0
52,"[[-0.05208623]
 [ 0.30164196]
 [-0.95199745]]",706.0,951.0
53,"[[-0.06556732]
 [ 0.29777735]
 [-0.952381  ]]",713.0,947.0
54,"[[-0.05081451]
 [ 0.29027949]
 [-0.95559181]]",704.0,935.0
55,"[[-0.04683232]
 [ 0.27892984]
 [-0.95916885]]",693.0,916.0
56,"[[-0.04910007]
 [ 0.27977284]
 [-0.95880986]]",688.0,902.0
57,"[[-0.04771291]
 [ 0.27473716]
 [-0.96033482]]",683.0,888.0
58,"[[-0.06052364]
 [ 0.25080918]
 [-0.96614266]]",690.0,855.0
59,"[[-0.10937267]
 [ 0.19896173]
 [-0.97388493]]",739.0,783.0
60,"[[-0.1101913 ]
 [ 0.20077423]
 [-0.97342056]]",775.0,730.0
61,"[[-0.1121734 ]
 [ 0.19569142]
 [-0.97422892]]",803.0,688.0
62,"[[-0.10078194]
 [ 0.20231053]
 [-0.97412189]]",814.0,664.0
63,"[[-0.09600959]
 [ 0.20633347]
 [-0.97376006]]",817.0,650.0
64,"[[-0.10002731]
 [ 0.20312457]
 [-0.97403026]]",823.0,636.0
65,"[[-0.09356393]
 [ 0.20432708]
 [-0.97442097]]",822.0,627.0
66,"[[-0.09522508]
 [ 0.21170006]
 [-0.97268457]]",823.0,626.0
67,"[[-0.08932092]
 [ 0.22298911]
 [-0.97072016]]",818.0,636.0
68,"[[-0.1031659 ]
 [ 0.22303377]
 [-0.96933623]]",827.0,643.0
69,"[[-0.10002117]
 [ 0.22790422]
 [-0.96853262]]",831.0,652.0
70,"[[-0.09428494]
 [ 0.2445829 ]
 [-0.96503345]]",828.0,674.0
71,"[[-0.1164577 ]
 [ 0.21872968]
 [-0.96881109]]",846.0,667.0
72,"[[-0.11305687]
 [ 0.20688353]
 [-0.97181137]]",856.0,652.0
73,"[[-0.11689584]
 [ 0.2041628 ]
 [-0.97193257]]",867.0,637.0
74,"[[-0.12162459]
 [ 0.19836583]
 [-0.97255255]]",879.0,622.0
75,"[[-0.12258673]
 [ 0.20108847]
 [-0.97187238]]",889.0,613.0
76,"[[-0.12298734]
 [ 0.18972549]
 [-0.97410387]]",895.0,595.0
77,"[[-0.12339259]
 [ 0.18779489]
 [-0.97442668]]",900.0,581.0
78,"[[-0.11743868]
 [ 0.19355631]
 [-0.97403496]]",898.0,577.0
79,"[[-0.11804888]
 [ 0.19149102]
 [-0.97436936]]",898.0,572.0
80,"[[-0.10732922]
 [ 0.2024788 ]
 [-0.97338727]]",888.0,578.0
81,"[[-0.12579683]
 [ 0.20569361]
 [-0.97049745]]",897.0,586.0
82,"[[-0.12795583]
 [ 0.20353974]
 [-0.9706693 ]]",906.0,590.0
83,"[[-0.13908449]
 [ 0.19693716]
 [-0.97050052]]",923.0,587.0
84,"[[-0.125344  ]
 [ 0.20227238]
 [-0.97127481]]",922.0,589.0
85,"[[-0.13726032]
 [ 0.17978347]
 [-0.97408291]]",932.0,570.0
86,"[[-0.1315234 ]
 [ 0.17614711]
 [-0.97553769]]",933.0,553.0
87,"[[-0.13354872]
 [ 0.17782485]
 [-0.97495798]]",937.0,541.0
88,"[[-0.13383376]
 [ 0.18724829]
 [-0.97315292]]",940.0,542.0
89,"[[-0.13048697]
 [ 0.18682678]
 [-0.9736883 ]]",938.0,540.0
90,"[[-0.13446386]
 [ 0.19540397]
 [-0.97146115]]",942.0,548.0
91,"[[-0.13552435]
 [ 0.19473033]
 [-0.97144905]]",945.0,552.0
92,"[[-0.12033631]
 [ 0.2049068 ]
 [-0.97135595]]",934.0,566.0
93,"[[-0.10758539]
 [ 0.2299102 ]
 [-0.96724696]]",916.0,600.0
94,"[[-0.1090456 ]
 [ 0.22589753]
 [-0.9680286 ]]",903.0,622.0
95,"[[-0.10390821]
 [ 0.24204127]
 [-0.96468601]]",889.0,654.0
96,"[[-0.10465476]
 [ 0.24254861]
 [-0.96447787]]",879.0,677.0
97,"[[-0.06427986]
 [ 0.25804294]
 [-0.96399271]]",835.0,708.0
98,"[[-0.05969837]
 [ 0.26126612]
 [-0.96341897]]",799.0,735.0
99,"[[-0.03804787]
 [ 0.25221274]
 [-0.96692352]]",753.0,746.0
100,"[[-0.03047172]
 [ 0.24248292]
 [-0.96967701]]",713.0,742.0
101,"[[-0.0289574 ]
 [ 0.27109436]
 [-0.9621171 ]]",682.0,768.0
102,"[[-0.01401881]
 [ 0.27543331]
 [-0.96121796]]",646.0,791.0
103,"[[-0.00994941]
 [ 0.26945047]
 [-0.96296285]]",615.0,804.0
104,"[[-0.02683392]
 [ 0.28636256]
 [-0.95774549]]",609.0,827.0
105,"[[-0.03290853]
 [ 0.28616816]
 [-0.95761413]]",610.0,843.0
106,"[[-0.03008271]
 [ 0.2776159 ]
 [-0.96022104]]",607.0,849.0
107,"[[-0.02446872]
 [ 0.28467262]
 [-0.95831247]]",601.0,859.0
108,"[[-0.02653388]
 [ 0.27117444]
 [-0.96216442]]",599.0,851.0
109,"[[-0.03032673]
 [ 0.30497203]
 [-0.95187833]]",600.0,879.0
110,"[[-0.01392472]
 [ 0.31115538]
 [-0.95025703]]",587.0,905.0
111,"[[-0.00215902]
 [ 0.31807178]
 [-0.94806418]]",567.0,933.0
112,"[[ 0.01270873]
 [ 0.30082141]
 [-0.95359581]]",538.0,936.0
113,"[[-0.01397177]
 [ 0.3121908 ]
 [-0.94991668]]",542.0,951.0
114,"[[-0.01908157]
 [ 0.31007575]
 [-0.95052034]]",549.0,960.0
115,"[[-0.02011124]
 [ 0.30630933]
 [-0.95171957]]",555.0,964.0
116,"[[-0.02414659]
 [ 0.28492654]
 [-0.95824517]]",563.0,945.0
117,"[[-0.01867566]
 [ 0.29742929]
 [-0.95456117]]",564.0,942.0
118,"[[-0.01482869]
 [ 0.29728557]
 [-0.95467345]]",561.0,940.0
119,"[[-0.01576484]
 [ 0.293935  ]
 [-0.95569539]]",559.0,933.0
120,"[[-0.04075662]
 [ 0.27515675]
 [-0.96053509]]",580.0,909.0
121,"[[-0.10957721]
 [ 0.21154618]
 [-0.97120598]]",656.0,832.0
122,"[[-0.10215635]
 [ 0.21690528]
 [-0.97083273]]",705.0,780.0
123,"[[-0.08390197]
 [ 0.23965935]
 [-0.96722482]]",725.0,764.0
124,"[[-0.10043575]
 [ 0.21753627]
 [-0.97087107]]",753.0,730.0
125,"[[-0.1029522 ]
 [ 0.22151244]
 [-0.96970773]]",776.0,710.0
126,"[[-0.09404055]
 [ 0.21869532]
 [-0.97125112]]",785.0,692.0
127,"[[-0.12052684]
 [ 0.21669462]
 [-0.96877073]]",815.0,678.0
128,"[[-0.1322454 ]
 [ 0.22348872]
 [-0.9656935 ]]",849.0,675.0
129,"[[-0.12265744]
 [ 0.2232554 ]
 [-0.96701198]]",864.0,671.0
130,"[[-0.12449941]
 [ 0.2156856 ]
 [-0.96849348]]",877.0,661.0
131,"[[-0.12434164]
 [ 0.21979899]
 [-0.96758853]]",887.0,659.0
132,"[[-0.12271674]
 [ 0.2277129 ]
 [-0.96596451]]",892.0,662.0
133,"[[-0.11017474]
 [ 0.2289336 ]
 [-0.96718712]]",886.0,668.0
134,"[[-0.1137139 ]
 [ 0.22408148]
 [-0.96791355]]",885.0,668.0
135,"[[-0.12697963]
 [ 0.22122638]
 [-0.9669204 ]]",896.0,665.0
136,"[[-0.12454393]
 [ 0.22537667]
 [-0.96627851]]",903.0,667.0
137,"[[-0.125227  ]
 [ 0.22213279]
 [-0.96694117]]",908.0,667.0
