frame,prob
1.0,0.011380755342543125
2.0,0.009331314824521542
3.0,0.013887221924960613
4.0,0.012919292785227299
5.0,0.005080282688140869
6.0,0.007396670989692211
7.0,0.00752765079960227
8.0,0.016699299216270447
9.0,0.01218503713607788
10.0,0.007529849652200937
11.0,0.0063807163387537
12.0,0.013293962925672531
13.0,0.002713513793423772
14.0,0.0038767072837799788
15.0,0.005220284219831228
16.0,0.003295295173302293
17.0,0.004496387671679258
18.0,0.005192786455154419
19.0,0.006792961619794369
20.0,0.0034067898523062468
21.0,0.007244414184242487
22.0,0.004832130856812
23.0,0.007999167777597904
24.0,0.006993945688009262
25.0,0.005303335841745138
26.0,0.00468925666064024
27.0,0.004218048881739378
28.0,0.009819265455007553
29.0,0.006623359862715006
30.0,0.005258881486952305
31.0,0.005933940410614014
32.0,0.00957231130450964
33.0,0.007107689045369625
34.0,0.008277851156890392
35.0,0.007790714036673307
36.0,0.00669831782579422
37.0,0.006486305966973305
38.0,0.019701682031154633
39.0,0.007262612693011761
40.0,0.006941220723092556
41.0,0.005667419638484716
42.0,0.012554889544844627
43.0,0.0051297093741595745
44.0,0.005124239716678858
45.0,0.003396523417904973
46.0,0.007475987542420626
47.0,0.00733957439661026
48.0,0.005508090369403362
49.0,0.006073303520679474
50.0,0.00577366491779685
51.0,0.007780791260302067
52.0,0.007389847654849291
53.0,0.016052357852458954
54.0,0.007178152445703745
55.0,0.004733872599899769
56.0,0.006528468802571297
57.0,0.025602277368307114
58.0,0.022128622978925705
59.0,0.022725310176610947
60.0,0.009445917792618275
61.0,0.002996679861098528
62.0,0.0027406446170061827
63.0,0.004965180065482855
64.0,0.008501851931214333
65.0,0.005573988892138004
66.0,0.003199352417141199
67.0,0.016153577715158463
68.0,0.9969319105148315
69.0,0.9995737671852112
70.0,0.999927282333374
71.0,0.9996315240859985
72.0,0.9847483038902283
73.0,0.06814603507518768
74.0,0.00596263725310564
75.0,0.011529910378158092
76.0,0.005963335279375315
77.0,0.007148136850446463
78.0,0.005145260598510504
79.0,0.008177647367119789
80.0,0.010332408361136913
81.0,0.006788899656385183
82.0,0.0031786723993718624
83.0,0.0018174794968217611
84.0,0.002881283638998866
85.0,0.005112446378916502
86.0,0.008543393574655056
87.0,0.006756656337529421
88.0,0.007608993910253048
89.0,0.013362985104322433
90.0,0.006979703903198242
91.0,0.017335208132863045
92.0,0.013604708015918732
93.0,0.005758433602750301
94.0,0.007301474921405315
95.0,0.008778557181358337
96.0,0.006632012315094471
97.0,0.004197124857455492
98.0,0.002789626596495509
99.0,0.00632981862872839
100.0,0.007151928264647722
101.0,0.0055139921605587006
102.0,0.006538549438118935
103.0,0.005180108826607466
104.0,0.0036540054716169834
105.0,0.00798120815306902
106.0,0.00700360257178545
107.0,0.008133255876600742
108.0,0.005983823444694281
109.0,0.011722642928361893
110.0,0.019164467230439186
111.0,0.016335047781467438
112.0,0.02563220076262951
113.0,0.02192254550755024
114.0,0.015428015030920506
115.0,0.01850682683289051
116.0,0.008641317486763
