frame,res,X,Y
,[[-0.0054727   0.31040919 -0.94614161]],652,639
,[[-0.00235167  0.30802223 -0.94734062]],643,631
,[[-4.42057691e-04  3.09632046e-01 -9.46545909e-01]],638,635
,[[-4.42057691e-04  3.09632046e-01 -9.46545909e-01]],638,635
,[[-4.42057691e-04  3.09632046e-01 -9.46545909e-01]],638,635
,[[-4.42057691e-04  3.09632046e-01 -9.46545909e-01]],638,635
,[[ 0.00542051  0.31849403 -0.94197424]],620,668
,[[ 0.00557425  0.31982262 -0.94172129]],620,672
,[[ 0.00499052  0.31630551 -0.94329214]],621,659
,[[ 0.01829984  0.30021451 -0.94963872]],582,607
,[[ 0.00818853  0.30300643 -0.94353443]],613,621
,[[ 0.01371925  0.29454216 -0.94944494]],596,588
,[[ 0.01529296  0.2967399  -0.95057869]],592,596
,[[ 0.02480675  0.29980264 -0.9470483 ]],563,609
,[[ 0.02480675  0.29980264 -0.9470483 ]],563,609
,[[ 0.01930714  0.29937853 -0.94891306]],579,605
,[[ 5.28676845e-04  2.86643719e-01 -9.53457677e-01]],635,562
,[[-0.00251856  0.28546301 -0.95474235]],644,556
,[[-0.00251856  0.28546301 -0.95474235]],644,556
,[[ 0.00561673  0.30080059 -0.94873669]],620,611
,[[ 0.00561673  0.30080059 -0.94873669]],620,611
,[[-1.68647608e-04  2.97479597e-01 -9.49884130e-01]],637,600
,[[ 0.01771319  0.29841503 -0.95012405]],584,602
,[[ 0.01693602  0.30940519 -0.94697878]],586,639
,[[ 0.02264105  0.31143261 -0.94595909]],569,646
,[[ 0.01945065  0.31001012 -0.94712889]],578,639
,[[ 0.01777298  0.30473735 -0.94887262]],584,621
,[[ 0.0123147   0.31358382 -0.94571121]],600,649
,[[ 0.01935773  0.31457136 -0.94439181]],578,655
,[[ 0.01935773  0.31457136 -0.94439181]],578,655
,[[ 0.01978384  0.30781474 -0.94659451]],577,631
,[[-0.00178234  0.29728256 -0.95157287]],641,594
,[[-0.00178234  0.29728256 -0.95157287]],641,594
,[[-0.00455654  0.28987212 -0.95385805]],650,572
,[[-0.01004743  0.29506715 -0.95250321]],667,592
,[[ 0.01384929  0.28842757 -0.95187798]],595,570
,[[ 0.01959848  0.30247561 -0.94841586]],577,618
,[[ 0.01549115  0.28346712 -0.95533044]],591,553
,[[ 0.02685274  0.28680146 -0.9541139 ]],556,564
,[[ 0.01941424  0.28140109 -0.95401215]],580,547
,[[ 0.01941424  0.28140109 -0.95401215]],580,547
,[[ 0.01819478  0.29088303 -0.95388193]],583,575
