frame,res,X,Y
,[[ 0.02770186  0.31939986 -0.94186883]],560,662
,[[ 0.01478792  0.31059668 -0.9434646 ]],597,637
,[[ 0.01478792  0.31059668 -0.9434646 ]],597,637
,[[ 0.01478792  0.31059668 -0.9434646 ]],597,637
,[[ 0.01478792  0.31059668 -0.9434646 ]],597,637
,[[ 0.01478792  0.31059668 -0.9434646 ]],597,637
,[[ 0.01478792  0.31059668 -0.9434646 ]],597,637
,[[ 0.08414343  0.31750692 -0.93485565]],391,665
,[[ 0.00307804  0.26729004 -0.94828488]],633,508
,[[-0.0121502   0.25791678 -0.95013863]],680,480
,[[-2.55726152e-04  2.73211744e-01 -9.50118315e-01]],643,525
,[[ 0.03697938  0.28951269 -0.95269075]],531,568
,[[ 0.02945321  0.33171672 -0.93915985]],552,705
,[[ 0.05503905  0.33229165 -0.93178166]],476,714
,[[ 0.04876007  0.32918813 -0.93362059]],493,699
,[[ 0.01144092  0.32060274 -0.93879757]],606,669
,[[-0.00642306  0.3121823  -0.94526302]],660,641
,[[ 0.03782466  0.30036616 -0.94306844]],527,607
,[[ 0.03782466  0.30036616 -0.94306844]],527,607
,[[ 0.04493764  0.31580239 -0.94001562]],507,657
,[[ 0.02894398  0.31711617 -0.94249586]],555,657
,[[ 0.03575618  0.30893898 -0.94432256]],534,632
,[[ 0.0284058   0.31031674 -0.94287848]],557,637
,[[ 0.02986805  0.30689498 -0.94394682]],552,626
,[[ 0.03063715  0.31238183 -0.94235553]],550,645
,[[ 0.01823742  0.307428   -0.94548816]],587,628
,[[ 0.01706423  0.30443816 -0.94636264]],593,617
,[[ 0.01706423  0.30443816 -0.94636264]],593,617
,[[ 0.0135719   0.30114771 -0.94691162]],604,605
,[[ 0.01485607  0.29979422 -0.94734851]],598,603
,[[ 0.0324381   0.30377562 -0.94405277]],546,619
,[[ 0.02632571  0.29745045 -0.9474349 ]],565,596
,[[ 0.01109829  0.30098474 -0.94936802]],609,605
,[[ 0.0176241   0.29565009 -0.95138673]],590,587
,[[-0.00956162  0.31123192 -0.94803361]],672,637
,[[ 5.87821992e-04  3.02218666e-01 -9.49760254e-01]],640,607
