frame,res,X,Y
,[[-0.05992212  0.03246497 -0.99762027]],923,-40591
,[[-0.04769285  0.03433238 -0.9978188 ]],889,-40582
,[[-0.03708539  0.03448897 -0.99858661]],856,-40581
,[[-0.04318914  0.04615674 -0.99785006]],873,-40546
,[[-0.04221107  0.05509655 -0.99720314]],869,-40524
,[[-0.04772559  0.04627658 -0.9971575 ]],887,-40545
,[[-0.04405486  0.05050822 -0.99695574]],877,-40526
,[[-0.04647831  0.01863204 -0.99752091]],885,-40624
,[[-0.089819    0.05214489 -0.99353151]],1013,-40523
,[[-0.05782281  0.03648529 -0.99697772]],920,-40566
,[[-0.06386824  0.05531722 -0.99523654]],939,-40515
,[[-0.05313248  0.03341591 -0.99706416]],908,-40581
,[[-0.06566842  0.02464594 -0.99668803]],944,-40609
,[[-0.03956024  0.03327512 -0.99862723]],862,-40591
,[[-0.06064051  0.03985166 -0.99733777]],926,-40570
,[[-0.04655389  0.03532389 -0.99827583]],884,-40589
,[[-0.04991417  0.04682452 -0.99757772]],896,-40553
,[[-0.09261523  0.01670117 -0.99244122]],1055,-40626
,[[-0.05618915  0.04131761 -0.99718957]],912,-40585
,[[-0.07203373  0.05282952 -0.99531911]],960,-40549
,[[-0.00506085  0.04199137 -0.99886373]],765,-40580
,[[-0.00763085  0.03610099 -0.99789118]],773,-40605
,[[ 0.00722404  0.04083894 -0.99882809]],730,-40584
,[[-0.01586976  0.05516633 -0.99795345]],796,-40541
,[[-0.10752557  0.0675119  -0.99158637]],1065,-40500
,[[-0.12900705  0.05914464 -0.98899035]],1124,-40532
,[[-0.06996688  0.04062915 -0.9962945 ]],954,-40575
,[[-0.06500708  0.06142744 -0.99565626]],938,-40516
,[[-0.09148906 -0.0221718  -0.995466  ]],1053,-40752
,[[-0.10367913  0.03590486 -0.99255972]],1081,-40564
,[[-0.06903848  0.03481725 -0.99483777]],968,-40564
,[[-0.04535676  0.07931073 -0.99445755]],896,-40408
,[[ 0.02189746  0.06491922 -0.9946783 ]],684,-40493
,[[ 0.04619476  0.07156087 -0.98934252]],611,-40452
,[[ 0.12631344  0.05575858 -0.98177165]],362,-40499
,[[-0.00487366  0.04602699 -0.99453102]],769,-40503
,[[ 0.03584212  0.09571313 -0.9935818 ]],642,-40374
,[[ 2.69817063e-04  1.10544636e-01 -9.93326155e-01]],755,-40317
,[[-0.01887318  0.05935647 -0.99754264]],814,-40475
,[[-0.02828841  0.05111986 -0.99612655]],846,-40505
,[[-0.00736104  0.01465198 -0.99786501]],782,-40613
,[[-0.03892145  0.01759517 -0.99632768]],878,-40613
,[[-0.02605892  0.03449442 -0.99540916]],840,-40552
,[[-0.03868479  0.04354808 -0.99685321]],878,-40535
,[[-0.02825878  0.02242532 -0.99782761]],848,-40594
,[[-0.05821062  0.01511976 -0.99717679]],946,-40606
,[[-0.05724378  0.02730616 -0.99538101]],939,-40576
,[[-0.06201028  0.01219168 -0.99725257]],966,-40594
,[[-0.06810256  0.03801797 -0.99594364]],990,-40511
,[[-0.09358606  0.01148024 -0.99535971]],1078,-40589
,[[-0.06815637  0.01306634 -0.99687792]],977,-40606
,[[-0.07774034  0.00613234 -0.99674759]],1018,-40616
,[[-0.09244146  0.01181721 -0.99399019]],1076,-40589
,[[-0.1021709  -0.00414448 -0.99437384]],1105,-40648
,[[-0.06584586 -0.01873721 -0.99729117]],986,-40689
,[[-0.0629704   0.00745314 -0.99670121]],982,-40598
,[[-0.07518485 -0.02868714 -0.99560442]],1018,-40725
,[[-0.0863574   0.00484281 -0.99590059]],1066,-40600
,[[-0.08572905 -0.00755967 -0.99458584]],1058,-40655
,[[-0.08277321 -0.01772463 -0.99600331]],1039,-40689
,[[-0.01190486  0.00145455 -0.99763466]],813,-40619
,[[ 5.98359843e-03 -1.54247373e-04 -9.97539061e-01]],753,-40631
,[[-0.03349945 -0.01650693 -0.99855897]],890,-40677
,[[-0.02641132 -0.01139343 -0.99730145]],860,-40674
,[[-0.01100642 -0.00634298 -0.99793441]],807,-40657
,[[-0.01802512 -0.0174042  -0.99700915]],833,-40692
,[[-0.01498745 -0.02153977 -0.9974967 ]],821,-40710
,[[-0.03273192 -0.00408575 -0.99802994]],879,-40648
,[[-0.01092095 -0.00572321 -0.99801916]],811,-40652
,[[-4.14835840e-02 -7.80409398e-04 -9.96791377e-01]],911,-40639
,[[-0.03055693 -0.02285179 -0.9986821 ]],876,-40710
,[[-0.05707306 -0.00960081 -0.99729713]],960,-40669
,[[-0.10577287 -0.0130348  -0.99345898]],1110,-40692
,[[-0.05324175  0.01295936 -0.99753647]],944,-40604
,[[-0.06571298 -0.00432105 -0.99682163]],982,-40665
,[[-0.08701115  0.0239864  -0.99578201]],1050,-40570
,[[-0.06085719  0.02068036 -0.99778127]],965,-40581
,[[-0.06675819  0.02522181 -0.99712318]],982,-40568
,[[-0.08863188  0.00786505 -0.99583894]],1060,-40615
,[[-0.08636431  0.02334358 -0.99575911]],1046,-40578
,[[-0.06409788  0.00494019 -0.99775493]],970,-40643
,[[-8.84015814e-02  3.49076024e-04 -9.95798724e-01]],1058,-40644
,[[-0.07362287  0.014032   -0.99712369]],1003,-40608
,[[-0.07100714  0.00513546 -0.99740943]],999,-40634
,[[-0.08943492 -0.00525147 -0.99499193]],1053,-40673
,[[-0.09976469 -0.01389566 -0.99481608]],1092,-40692
,[[-1.09160275e-01 -7.60983456e-04 -9.93944178e-01]],1121,-40648
,[[-0.08460055  0.00247462 -0.99622059]],1040,-40644
,[[-0.09931808  0.0051997  -0.99490239]],1083,-40638
,[[-9.87090195e-02  6.57633879e-04 -9.94984195e-01]],1077,-40655
,[[-0.1126649  -0.0273815  -0.99288929]],1126,-40742
,[[-0.09277141 -0.02848482 -0.99469393]],1065,-40743
,[[-0.08732421 -0.02801921 -0.99572215]],1046,-40746
,[[-0.07832808  0.01396758 -0.9962908 ]],1019,-40608
,[[-0.0739542   0.00614304 -0.99659346]],1003,-40636
,[[-0.08507976 -0.01534321 -0.99509993]],1035,-40707
,[[-0.03200278  0.01602273 -0.9983209 ]],873,-40598
,[[-0.03398276 -0.00208757 -0.99783004]],876,-40662
,[[-0.00172128  0.03345438 -0.99909598]],770,-40592
,[[-0.00958629  0.03458691 -0.99873973]],791,-40585
,[[-0.0401253  -0.01450161 -0.99657575]],898,-40704
,[[-0.08167325 -0.0110363  -0.99296761]],1023,-40695
,[[-0.07724829 -0.00595948 -0.99437547]],1008,-40679
,[[-0.06755275  0.0260029  -0.99539972]],978,-40578
,[[-0.04260785  0.02112273 -0.99535204]],899,-40602
,[[-0.02994519  0.02950976 -0.99759007]],860,-40576
,[[-0.02942464  0.01527201 -0.99713765]],858,-40617
,[[-0.03363765  0.02223382 -0.99741583]],870,-40593
,[[-0.01001474 -0.01387445 -0.99850691]],799,-40714
,[[-0.00974513 -0.01846821 -0.99958252]],798,-40724
,[[-0.00221285  0.01750238 -0.99795698]],775,-40609
,[[-3.58028540e-04  3.70938212e-02 -9.98188658e-01]],768,-40549
,[[ 3.83339775e-04  6.67923975e-03 -9.99620221e-01]],766,-40641
,[[-0.02331165  0.00285208 -0.99910078]],841,-40656
,[[ 0.00749761  0.01310016 -0.99940176]],745,-40632
,[[ 0.00635601  0.01782249 -0.99909396]],749,-40615
,[[ 0.01738256  0.0023643  -0.99836564]],714,-40656
,[[ 0.01235958  0.01030146 -0.99902062]],730,-40638
,[[-0.01271481  0.00334106 -0.99911464]],806,-40658
,[[-6.17077434e-04  1.16031137e-02 -9.99013770e-01]],770,-40628
,[[-0.04747969  0.01218176 -0.99671388]],915,-40625
,[[-0.05807065  0.00313533 -0.9966554 ]],944,-40658
,[[-0.03765802 -0.00248665 -0.99838563]],884,-40668
,[[-2.43859230e-02  8.25295563e-04 -9.97984272e-01]],842,-40657
,[[-0.03152681  0.02213917 -0.99773915]],866,-40591
