frame,res,X,Y
1,"[[-0.13988628]
 [ 0.27344388]
 [-0.95166185]]",758.0,824.0
2,"[[-0.15769605]
 [ 0.30361007]
 [-0.93965572]]",863.0,784.0
3,"[[-0.11328519]
 [ 0.29732761]
 [-0.94803099]]",897.0,745.0
4,"[[-0.13245564]
 [ 0.28065374]
 [-0.95062557]]",939.0,701.0
5,"[[-0.12938099]
 [ 0.29742494]
 [-0.94593814]]",968.0,686.0
6,"[[-0.14771373]
 [ 0.24699002]
 [-0.95769337]]",1003.0,626.0
7,"[[-0.15164658]
 [ 0.27216705]
 [-0.95022545]]",1034.0,607.0
8,"[[-0.13225809]
 [ 0.29068534]
 [-0.94763381]]",1040.0,611.0
9,"[[-0.13530461]
 [ 0.26028456]
 [-0.9560045 ]]",1046.0,585.0
10,"[[-0.1280073]
 [ 0.2506062]
 [-0.9595888]]",1044.0,555.0
11,"[[-0.14357857]
 [ 0.25505438]
 [-0.95620733]]",1056.0,538.0
12,"[[-0.12864705]
 [ 0.26800195]
 [-0.9547905 ]]",1050.0,537.0
13,"[[-0.1478015 ]
 [ 0.22909762]
 [-0.96211693]]",1062.0,499.0
14,"[[-0.14546398]
 [ 0.24419502]
 [-0.95875389]]",1070.0,485.0
15,"[[-0.12194701]
 [ 0.28970827]
 [-0.94931451]]",1056.0,519.0
16,"[[-0.11905261]
 [ 0.2931228 ]
 [-0.94863349]]",1043.0,549.0
17,"[[-0.10447878]
 [ 0.31008516]
 [-0.94495046]]",1021.0,587.0
18,"[[-0.10884649]
 [ 0.29068046]
 [-0.95060892]]",1009.0,596.0
19,"[[-0.11895786]
 [ 0.30838718]
 [-0.94379361]]",1011.0,621.0
20,"[[-0.09820892]
 [ 0.3132187 ]
 [-0.94458936]]",992.0,643.0
21,"[[-0.11082449]
 [ 0.29968666]
 [-0.94757893]]",990.0,645.0
22,"[[-0.11956922]
 [ 0.29136177]
 [-0.94911091]]",996.0,640.0
23,"[[-0.12523511]
 [ 0.31227911]
 [-0.94169949]]",1006.0,657.0
24,"[[-0.13070493]
 [ 0.31625001]
 [-0.93962873]]",1019.0,673.0
25,"[[-0.12339844]
 [ 0.33581662]
 [-0.93380941]]",1023.0,705.0
26,"[[-0.1212267 ]
 [ 0.32117157]
 [-0.93922996]]",1024.0,714.0
27,"[[-0.12893273]
 [ 0.31453412]
 [-0.94044917]]",1033.0,715.0
28,"[[-0.13724282]
 [ 0.30913201]
 [-0.94106419]]",1046.0,711.0
29,"[[-0.11253058]
 [ 0.3134744 ]
 [-0.94290544]]",1033.0,711.0
30,"[[-0.10129187]
 [ 0.3008053 ]
 [-0.94829116]]",1013.0,698.0
31,"[[-0.10330247]
 [ 0.30112802]
 [-0.94797179]]",1001.0,690.0
32,"[[-0.1025971 ]
 [ 0.31492151]
 [-0.94355619]]",991.0,697.0
33,"[[-0.08670586]
 [ 0.32373109]
 [-0.94216786]]",968.0,711.0
34,"[[-0.08438136]
 [ 0.32823318]
 [-0.94082026]]",950.0,725.0
35,"[[-0.11114776]
 [ 0.31232017]
 [-0.94345233]]",961.0,721.0
36,"[[-0.1268269 ]
 [ 0.3023475 ]
 [-0.94472267]]",983.0,708.0
37,"[[-0.1163617 ]
 [ 0.29242994]
 [-0.94918106]]",990.0,689.0
38,"[[-0.11180762]
 [ 0.29662243]
 [-0.94842722]]",990.0,680.0
39,"[[-0.10954581]
 [ 0.29328321]
 [-0.94972874]]",988.0,669.0
40,"[[-0.12891277]
 [ 0.29251403]
 [-0.94753208]]",1005.0,660.0
41,"[[-0.10890757]
 [ 0.30026072]
 [-0.94761946]]",998.0,661.0
42,"[[-0.11382918]
 [ 0.30356001]
 [-0.9459885 ]]",998.0,665.0
43,"[[-0.11908602]
 [ 0.29217401]
 [-0.94892195]]",1003.0,656.0
44,"[[-0.10807662]
 [ 0.30721888]
 [-0.94548189]]",997.0,664.0
45,"[[-0.0922606 ]
 [ 0.28959436]
 [-0.95269255]]",977.0,652.0
46,"[[-0.08439805]
 [ 0.30952156]
 [-0.94713958]]",956.0,664.0
47,"[[-0.0880639 ]
 [ 0.30813406]
 [-0.94725823]]",945.0,672.0
48,"[[-0.09701925]
 [ 0.30219918]
 [-0.94829474]]",944.0,672.0
49,"[[-0.13779381]
 [ 0.29474258]
 [-0.94558959]]",983.0,667.0
50,"[[-0.12870688]
 [ 0.30331388]
 [-0.94415848]]",1003.0,672.0
51,"[[-0.13059325]
 [ 0.30740201]
 [-0.94257594]]",1019.0,680.0
52,"[[-0.10603423]
 [ 0.30786976]
 [-0.94550143]]",1008.0,686.0
53,"[[-0.10166794]
 [ 0.31005614]
 [-0.94526653]]",995.0,689.0
54,"[[-0.10417748]
 [ 0.30495279]
 [-0.94665244]]",988.0,686.0
55,"[[-0.10658726]
 [ 0.31384899]
 [-0.94347123]]",986.0,693.0
56,"[[-0.10380827]
 [ 0.30440163]
 [-0.94687037]]",982.0,688.0
57,"[[-0.10357288]
 [ 0.30675992]
 [-0.94613477]]",979.0,686.0
58,"[[-0.11155528]
 [ 0.30257912]
 [-0.94657345]]",983.0,682.0
59,"[[-0.03704865]
 [ 0.34515558]
 [-0.93781396]]",918.0,722.0
60,"[[ 0.00310993]
 [ 0.32120284]
 [-0.94700531]]",833.0,726.0
61,"[[ 0.06541677]
 [ 0.4015836 ]
 [-0.91348304]]",711.0,817.0
62,"[[ 0.0709773 ]
 [ 0.40407927]
 [-0.9119661 ]]",616.0,885.0
