frame,res,X,Y
,[[-0.00174214  0.24069854 -0.90007158]],555,439
,[[ 0.0075861  0.2277459 -0.9128715]],536,403
,[[-0.0107489   0.22164557 -0.91174203]],575,391
,[[-0.00295044  0.23348734 -0.90924512]],559,419
,[[-0.00795732  0.23131245 -0.91002931]],570,412
,[[-0.00165562  0.23430128 -0.90857511]],557,420
,[[-0.01931348  0.23260552 -0.90477693]],594,417
,[[ 0.00118251  0.24129009 -0.90384426]],550,439
,[[-0.0199012   0.2359827  -0.90437874]],595,425
,[[-0.02162437  0.23943761 -0.90322253]],599,433
,[[-0.01970941  0.23910833 -0.9041884 ]],595,432
,[[-0.01346825  0.24108393 -0.90805168]],582,435
,[[-0.03839462  0.24135791 -0.91920377]],635,430
,[[-0.02442831  0.2429243  -0.91370058]],605,436
,[[-0.02266513  0.24198049 -0.91069172]],601,436
,[[-0.03146992  0.2376818  -0.92058428]],620,422
,[[-0.02296942  0.23135529 -0.9111747 ]],602,414
,[[-0.07500263  0.17946724 -0.95559772]],706,287
,[[-0.08065048  0.19610031 -0.96181189]],716,318
,[[-0.04009914  0.19810584 -0.96717591]],635,322
,[[-0.03263509  0.18801945 -0.97043471]],619,300
,[[-0.03370316  0.19092079 -0.97004867]],622,306
,[[-0.02044932  0.19108617 -0.96280353]],595,308
,[[-0.02930965  0.22835572 -0.94892255]],615,389
,[[-0.03273302  0.25487769 -0.92946456]],623,453
,[[-0.04369776  0.26114604 -0.92267475]],647,469
,[[-0.02595146  0.26427468 -0.92408601]],608,476
,[[-0.0327913   0.26196679 -0.9238057 ]],622,471
,[[-0.05370029  0.26281804 -0.91690301]],667,473
,[[-0.04158569  0.26274085 -0.92102821]],640,473
,[[-0.03470287  0.25102882 -0.902794  ]],628,459
,[[-0.04830787  0.2483167  -0.90474536]],656,450
,[[-0.04997769  0.24294118 -0.91231934]],659,434
,[[-0.04563012  0.23902422 -0.91164609]],649,427
,[[-0.04679526  0.24068824 -0.9080303 ]],652,433
,[[-0.02826587  0.25016401 -0.91047365]],613,452
,[[-0.02444641  0.23949986 -0.91547147]],603,427
,[[-0.03453877  0.24137779 -0.91303333]],624,433
