frame,res,X,Y
1,"[[-0.14161437]
 [-0.05719342]
 [-0.98826833]]",1634.0,-56.0
2,"[[-0.11779324]
 [-0.02932139]
 [-0.99260516]]",1467.0,-69.0
3,"[[-0.10345264]
 [-0.00701564]
 [-0.99460964]]",1330.0,-56.0
4,"[[-0.09623933]
 [-0.00793849]
 [-0.99532657]]",1222.0,-47.0
5,"[[-0.10220477]
 [-0.02670856]
 [-0.99440477]]",1151.0,-60.0
6,"[[-0.09248877]
 [-0.01830944]
 [-0.99554537]]",1089.0,-60.0
7,"[[-0.09900917]
 [-0.02128545]
 [-0.99485884]]",1051.0,-64.0
8,"[[ 0.12085283]
 [ 0.0182762 ]
 [-0.99250218]]",800.0,-26.0
9,"[[ 0.15348462]
 [ 0.04000073]
 [-0.98734108]]",583.0,23.0
10,"[[ 0.16683329]
 [ 0.02607657]
 [-0.98564023]]",411.0,45.0
11,"[[ 0.16116334]
 [-0.02065603]
 [-0.98671156]]",291.0,14.0
12,"[[ 0.16321297]
 [-0.02973546]
 [-0.98614265]]",201.0,-18.0
13,"[[ 0.21045454]
 [ 0.00191397]
 [-0.97760177]]",87.0,-9.0
14,"[[ 0.20507562]
 [-0.00373022]
 [-0.97873902]]",10.0,-9.0
15,"[[ 0.20027276]
 [ 0.00629398]
 [-0.97971996]]",-42.0,2.0
16,"[[ 0.21583489]
 [-0.00823788]
 [-0.97639512]]",-97.0,-6.0
17,"[[ 0.22704059]
 [-0.01363816]
 [-0.9737898 ]]",-151.0,-16.0
18,"[[ 2.18060683e-01]
 [ 9.15268832e-04]
 [-9.75934783e-01]]",-180.0,-9.0
19,"[[ 0.25765653]
 [ 0.01663677]
 [-0.96609333]]",-243.0,12.0
20,"[[ 0.25988804]
 [ 0.01663909]
 [-0.96549539]]",-292.0,27.0
21,"[[ 0.27360357]
 [ 0.0269627 ]
 [-0.96146456]]",-342.0,49.0
22,"[[ 0.3460161 ]
 [ 0.05382649]
 [-0.93668328]]",-461.0,95.0
