,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,625,680,625,680,621,666
1,1,652,670,652,670,654,655
2,2,670,643,670,643,682,621
3,3,691,623,691,623,711,598
4,4,711,600,711,600,737,571
5,5,726,578,726,578,758,545
6,6,735,565,735,565,770,530
7,7,742,556,742,556,779,520
8,8,745,554,745,554,783,518
9,9,751,550,751,550,789,513
10,10,750,542,750,542,790,504
11,11,747,541,747,541,787,503
12,12,743,544,743,544,782,506
13,13,741,532,741,532,782,492
14,14,741,526,741,526,783,485
15,15,738,522,738,522,780,481
16,16,737,521,737,521,779,479
17,17,734,521,734,521,776,479
18,18,731,523,731,523,773,481
19,19,710,534,710,534,750,493
20,20,696,540,696,540,734,500
21,21,682,541,682,541,719,500
22,22,664,550,664,550,699,511
23,23,660,563,660,563,692,525
24,24,731,589,731,589,761,559
25,25,785,615,785,615,812,592
26,26,818,649,818,649,839,637
27,27,847,673,847,673,863,669
28,28,870,694,870,694,881,699
29,29,892,707,892,707,901,717
30,30,905,701,905,701,916,711
31,31,913,699,913,699,926,708
32,32,917,697,917,697,931,707
33,33,921,694,921,694,936,703
34,34,925,694,925,694,940,703
35,35,924,697,924,697,938,707
36,36,923,695,923,695,938,704
37,37,925,692,925,692,941,700
38,38,957,672,957,672,980,677
39,39,989,639,989,639,1021,637
40,40,1010,613,1010,613,1048,606
41,41,1031,618,1031,618,1069,614
42,42,1081,543,1081,543,1127,526
43,43,1006,440,1006,440,1053,401
44,44,925,381,925,381,970,333
45,45,843,395,843,395,891,344
46,46,775,468,775,468,823,421
47,47,726,505,726,505,771,461
48,48,697,540,697,540,735,500
49,49,672,552,672,552,707,513
50,50,650,551,650,551,684,511
51,51,634,548,634,548,668,508
52,52,622,549,622,549,656,509
53,53,610,547,610,547,643,506
54,54,595,504,595,504,635,458
55,55,611,429,611,429,660,378
56,56,624,369,624,369,674,318
57,57,634,317,634,317,681,266
58,58,643,270,643,270,685,223
59,59,644,232,644,232,680,189
60,60,643,188,643,188,669,152
61,61,642,159,642,159,660,128
62,62,642,132,642,132,652,106
63,63,635,136,635,136,647,109
64,64,627,143,627,143,642,116
65,65,634,142,634,142,648,114
66,66,626,245,626,245,664,201
67,67,617,360,617,360,667,309
68,68,610,438,610,438,659,388
69,69,599,493,599,493,642,446
70,70,592,529,592,529,628,486
71,71,593,560,593,560,623,522
72,72,588,592,588,592,609,559
73,73,584,614,584,614,599,584
74,74,583,629,583,629,593,602
75,75,575,643,575,643,579,619
76,76,566,654,566,654,566,633
77,77,559,667,559,667,553,649
78,78,593,673,593,673,588,657
79,79,649,654,649,654,656,635
80,80,684,659,684,659,692,642
81,81,709,668,709,668,716,654
82,82,724,677,724,677,729,666
83,83,735,681,735,681,740,672
84,84,744,687,744,687,747,681
85,85,746,691,746,691,749,686
86,86,748,698,748,698,749,695
87,87,727,689,727,689,729,682
88,88,685,641,685,641,699,620
89,89,646,590,646,590,672,557
