,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,751,499,751,499,797,455
1,1,754,499,754,499,799,455
2,2,740,526,740,526,782,485
3,3,738,543,738,543,777,504
4,4,741,561,741,561,777,525
5,5,747,567,747,567,782,533
6,6,767,560,767,560,805,525
7,7,773,588,773,588,806,559
8,8,757,597,757,597,787,569
9,9,763,595,763,595,793,567
10,10,763,596,763,596,793,568
11,11,780,612,780,612,807,589
12,12,786,616,786,616,813,594
13,13,814,587,814,587,848,560
14,14,796,600,796,600,827,575
15,15,787,603,787,603,817,577
16,16,755,572,755,572,789,539
17,17,736,544,736,544,775,506
18,18,742,535,742,535,783,496
19,19,751,550,751,550,789,513
20,20,760,558,760,558,798,523
21,21,770,535,770,535,812,496
22,22,778,527,778,527,821,487
23,23,781,528,781,528,824,489
24,24,765,556,765,556,803,521
25,25,759,548,759,548,798,511
26,26,748,545,748,545,788,507
27,27,762,522,762,522,805,481
28,28,758,556,758,556,796,520
29,29,764,578,764,578,798,546
30,30,770,596,770,596,801,568
31,31,768,627,768,627,791,607
32,32,764,641,764,641,784,623
33,33,765,648,765,648,782,633
34,34,769,649,769,649,786,633
35,35,771,649,771,649,789,634
36,36,786,644,786,644,806,628
37,37,800,619,800,619,827,598
38,38,799,609,799,609,828,586
39,39,805,604,805,604,836,580
40,40,803,607,803,607,834,583
41,41,818,573,818,573,856,543
42,42,832,534,832,534,875,497
43,43,837,489,837,489,885,446
44,44,847,453,847,453,895,407
45,45,849,465,849,465,898,420
46,46,852,444,852,444,900,397
47,47,842,469,842,469,890,424
48,48,836,481,836,481,884,437
49,49,825,452,825,452,874,405
50,50,815,438,815,438,864,389
51,51,801,407,801,407,850,356
52,52,793,415,793,415,842,365
53,53,793,411,793,411,842,360
54,54,787,425,787,425,836,374
55,55,783,429,783,429,833,379
56,56,780,419,780,419,829,368
57,57,769,455,769,455,818,406
58,58,747,390,747,390,797,337
59,59,715,527,715,527,755,486
60,60,680,622,680,622,699,597
61,61,656,672,656,672,657,657
62,62,668,658,668,658,675,641
63,63,684,621,684,621,703,596
64,64,715,598,715,598,742,568
65,65,741,542,741,542,780,503
66,66,748,507,748,507,792,464
67,67,755,470,755,470,803,422
68,68,760,451,760,451,809,402
69,69,755,460,755,460,804,412
70,70,755,455,755,455,804,407
71,71,757,456,757,456,806,408
72,72,766,463,766,463,814,415
73,73,760,475,760,475,808,429
74,74,760,497,760,497,806,453
75,75,757,504,757,504,802,460
76,76,760,500,760,500,805,457
77,77,764,506,764,506,809,463
78,78,766,522,766,522,809,482
79,79,769,512,769,512,813,470
80,80,771,496,771,496,817,452
81,81,774,478,774,478,822,432
82,82,783,478,783,478,830,432
83,83,784,477,784,477,832,431
84,84,785,469,785,469,833,422
85,85,790,463,790,463,839,416
86,86,786,465,786,465,834,417
87,87,782,477,782,477,829,431
88,88,777,497,777,497,823,453
89,89,768,515,768,515,812,473
90,90,761,527,761,527,804,487
91,91,766,531,766,531,808,491
92,92,776,530,776,530,818,491
93,93,774,544,774,544,815,507
94,94,776,551,776,551,815,515
95,95,780,557,780,557,818,523
96,96,779,558,779,558,817,524
97,97,782,563,782,563,820,530
98,98,784,560,784,560,822,527
99,99,793,559,793,559,832,525
100,100,802,568,802,568,840,536
101,101,806,568,806,568,843,537
102,102,792,564,792,564,829,531
103,103,784,513,784,513,828,471
104,104,738,599,738,599,766,570
105,105,691,681,691,681,692,670
106,106,660,733,660,733,638,736
107,107,669,752,669,752,640,761
108,108,668,663,668,663,673,646
109,109,705,598,705,598,732,568
110,110,729,598,729,598,757,570
111,111,748,600,748,600,777,572
112,112,758,590,758,590,789,561
113,113,775,573,775,573,811,541
114,114,784,567,784,567,821,534
115,115,785,556,785,556,823,521
116,116,781,562,781,562,819,528
