,frame,pred_x,pred_y
373,374,1247,497
374,375,1097,553
375,376,1169,575
376,377,991,584
377,378,1095,536
378,379,1067,614
379,380,1144,555
380,381,1104,559
381,382,1114,552
382,383,1153,520
383,384,1159,485
384,385,1114,610
385,386,998,510
386,387,531,532
387,388,154,438
388,389,144,478
389,390,146,487
390,391,222,371
391,392,194,336
392,393,115,364
393,394,95,348
394,395,99,391
395,396,70,315
396,397,-7,355
397,398,-4,433
398,399,30,442
399,400,-5,465
400,401,-66,436
401,402,-130,440
402,403,-83,365
403,404,97,400
404,405,-46,447
405,406,-18,374
406,407,37,391
407,408,-11,341
408,409,-19,415
409,410,52,387
410,411,81,425
411,412,-29,412
412,413,-1,409
413,414,16,412
414,415,146,399
415,416,38,454
416,417,223,396
417,418,251,329
418,419,158,339
419,420,79,350
420,421,32,281
421,422,21,334
422,423,76,333
423,424,27,445
424,425,32,469
425,426,17,369
426,427,68,322
427,428,180,355
428,429,223,338
429,430,172,281
430,431,120,362
431,432,43,363
432,433,181,269
433,434,149,223
434,435,194,245
435,436,26,298
436,437,181,227
437,438,126,169
438,439,36,322
439,440,71,358
440,441,70,493
441,442,105,323
442,443,79,401
443,444,65,394
444,445,-31,380
445,446,30,488
446,447,64,497
447,448,146,406
448,449,75,500
449,450,29,421
450,451,18,375
451,452,112,428
452,453,42,374
453,454,19,449
454,455,141,420
455,456,238,409
456,457,63,504
457,458,9,368
458,459,-12,455
459,460,-106,474
460,461,-63,414
461,462,104,453
462,463,188,340
463,464,149,273
464,465,72,360
465,466,-104,342
466,467,47,329
467,468,-16,437
468,469,58,313
469,470,10,371
470,471,57,415
471,472,95,408
472,473,110,419
473,474,93,397
474,475,104,417
475,476,187,399
476,477,92,457
477,478,520,588
478,479,1238,733
479,480,1243,831
480,481,1571,859
481,482,1423,797
482,483,1449,717
483,484,1431,803
484,485,1596,774
485,486,1556,799
486,487,1456,738
487,488,1562,672
488,489,1530,647
489,490,1539,809
490,491,1516,777
491,492,1510,779
492,493,1550,741
493,494,1482,750
494,495,1498,752
495,496,1504,812
496,497,1463,668
497,498,1500,717
498,499,1667,795
499,500,1537,780
500,501,1389,689
501,502,1354,669
502,503,1637,757
503,504,1364,746
504,505,1562,855
505,506,1565,751
506,507,1475,740
507,508,1446,799
508,509,1538,828
509,510,1453,864
510,511,1536,822
511,512,1451,784
512,513,1455,902
513,514,1427,848
514,515,1377,841
515,516,1451,875
516,517,1552,943
517,518,1572,762
518,519,1368,686
519,520,1487,787
520,521,1513,773
521,522,1516,645
522,523,1519,716
523,524,1526,779
524,525,1649,752
525,526,1618,801
526,527,1567,691
527,528,1445,665
528,529,1536,807
529,530,1477,823
530,531,1628,894
531,532,1471,761
532,533,1563,676
533,534,1518,696
534,535,1440,680
535,536,1434,773
536,537,1539,717
537,538,1541,808
538,539,1493,691
539,540,1515,755
540,541,1550,845
541,542,1685,919
542,543,1614,845
543,544,1536,807
544,545,1457,917
545,546,1566,894
546,547,1520,835
547,548,1464,809
548,549,1635,849
549,550,1427,846
550,551,1616,939
551,552,1443,816
552,553,1459,679
553,554,1505,751
554,555,1565,814
555,556,1650,760
556,557,1531,798
557,558,1461,837
558,559,1461,729
559,560,1540,767
560,561,1547,843
561,562,1707,840
562,563,1483,804
563,564,1478,849
564,565,1455,818
565,566,1143,695
566,567,890,728
567,568,855,768
568,569,809,839
569,570,853,847
570,571,985,878
571,572,1097,902
572,573,1127,833
573,574,922,902
574,575,985,762
575,576,843,715
576,577,945,821
577,578,950,779
578,579,941,861
579,580,992,732
580,581,894,847
581,582,915,902
582,583,1022,832
583,584,930,894
584,585,930,787
585,586,960,827
586,587,1007,784
587,588,1128,815
588,589,994,902
589,590,859,930
590,591,883,820
591,592,930,753
592,593,1065,900
593,594,918,683
594,595,892,831
595,596,1146,763
596,597,1108,743
597,598,925,781
598,599,908,815
599,600,956,803
600,601,894,776
601,602,825,867
602,603,803,863
603,604,912,823
604,605,907,869
605,606,804,812
606,607,925,803
607,608,913,847
608,609,943,884
609,610,830,869
610,611,1032,822
611,612,956,801
612,613,1017,830
613,614,1057,937
614,615,1056,850
615,616,936,855
616,617,880,736
617,618,892,780
618,619,882,847
619,620,980,775
620,621,952,923
621,622,999,839
622,623,898,806
623,624,852,884
624,625,816,814
625,626,716,839
626,627,785,857
627,628,718,860
628,629,714,847
629,630,754,814
630,631,933,741
631,632,842,833
632,633,801,812
633,634,768,765
634,635,708,748
635,636,722,855
636,637,938,869
637,638,776,895
638,639,848,980
639,640,772,952
640,641,905,843
641,642,945,853
642,643,1025,808
643,644,971,868
644,645,886,890
645,646,887,849
646,647,993,882
647,648,825,869
648,649,810,828
649,650,887,845
650,651,807,773
651,652,757,824
652,653,970,753
653,654,923,835
654,655,930,847
655,656,1198,599
656,657,1465,387
657,658,1471,326
658,659,1446,103
659,660,1420,-51
660,661,1412,-11
661,662,1434,38
662,663,1457,17
663,664,1450,69
664,665,1433,-109
665,666,1362,-129
666,667,1343,-28
667,668,1363,-48
668,669,1378,-108
669,670,1400,-96
670,671,1403,-34
671,672,1519,-12
672,673,1402,64
673,674,1407,2
674,675,1379,-20
675,676,1347,-55
676,677,1439,-11
677,678,1382,25
678,679,1424,28
679,680,1424,11
680,681,1314,-121
681,682,1426,-95
682,683,1325,15
683,684,1389,107
684,685,1447,7
685,686,1473,27
686,687,1478,-49
687,688,1403,-7
688,689,1453,-30
689,690,1384,-59
690,691,1342,-47
691,692,1326,-75
692,693,1446,12
693,694,1411,-16
694,695,1421,54
695,696,1388,-55
696,697,1406,-77
697,698,1457,20
698,699,1441,-26
699,700,1364,-75
700,701,1541,-100
701,702,1433,-94
702,703,1427,-45
703,704,1459,-82
704,705,1436,-66
705,706,1417,26
706,707,1371,-131
707,708,1436,-66
708,709,1477,48
709,710,1430,-2
710,711,1411,-45
711,712,1415,-62
712,713,1447,-90
713,714,1456,46
714,715,1385,-16
715,716,1414,79
716,717,1427,18
717,718,1414,62
718,719,1415,10
719,720,1424,-124
720,721,1557,-49
721,722,1477,-25
722,723,1499,40
723,724,1468,-1
724,725,1490,7
725,726,1545,-59
726,727,1456,-65
727,728,1455,11
728,729,1436,-44
729,730,1455,66
730,731,1404,116
731,732,1363,16
732,733,1447,-12
733,734,1394,-8
734,735,1498,-26
735,736,1495,48
736,737,1483,-11
737,738,1432,-97
738,739,1394,9
739,740,1417,-94
740,741,1536,-33
741,742,1491,-20
742,743,1449,-39
743,744,1456,-77
744,745,1047,44
745,746,224,67
