frame,prob
1.0,0.007961426861584187
2.0,0.01178998127579689
3.0,0.008724839426577091
4.0,0.00932296086102724
5.0,0.006606890354305506
6.0,0.010426688939332962
7.0,0.008605343289673328
8.0,0.010117193683981895
9.0,0.010779969394207
10.0,0.00568742211908102
11.0,0.009044946171343327
12.0,0.009060130454599857
13.0,0.010162115097045898
14.0,0.010110090486705303
15.0,0.010490520857274532
16.0,0.007869287393987179
17.0,0.01082207728177309
18.0,0.007830861024558544
19.0,0.008460870943963528
20.0,0.0072484142147004604
21.0,0.009019014425575733
22.0,0.013141724281013012
23.0,0.007578758057206869
24.0,0.007267734035849571
25.0,0.00681592570617795
26.0,0.005760623142123222
27.0,0.008905149064958096
28.0,0.010464286431670189
29.0,0.007810699287801981
30.0,0.011493333615362644
31.0,0.00868408102542162
32.0,0.009611707180738449
33.0,0.009524114429950714
34.0,0.009177016094326973
35.0,0.007288604974746704
36.0,0.009310448542237282
37.0,0.010412367060780525
38.0,0.013706974685192108
39.0,0.008880138397216797
40.0,0.007646829821169376
41.0,0.009017876349389553
42.0,0.01109458226710558
43.0,0.008851077407598495
44.0,0.008831299841403961
45.0,0.010997612029314041
46.0,0.009633047506213188
47.0,0.0076387501321733
48.0,0.012167183682322502
49.0,0.007876710966229439
50.0,0.007852645590901375
51.0,0.007680557668209076
52.0,0.008796977810561657
53.0,0.009001501835882664
54.0,0.006935895420610905
55.0,0.005825723521411419
56.0,0.09021929651498795
57.0,0.006311941426247358
58.0,0.15568529069423676
59.0,0.03147098049521446
60.0,0.5153687000274658
61.0,0.02209710143506527
62.0,0.048923421651124954
63.0,0.018524492159485817
64.0,0.024548102170228958
65.0,0.10191664099693298
66.0,0.9236217737197876
67.0,0.9803254008293152
68.0,0.20761142671108246
69.0,0.006357043515890837
70.0,0.007360619027167559
71.0,0.008116170763969421
72.0,0.006007974036037922
73.0,0.007422774098813534
74.0,0.005730219651013613
75.0,0.006671648006886244
76.0,0.013376867398619652
77.0,0.012665336951613426
78.0,0.009058509021997452
79.0,0.02500302344560623
80.0,0.017719950526952744
81.0,0.011276382952928543
82.0,0.0121717294678092
83.0,0.003885038895532489
84.0,0.00787230022251606
85.0,0.01017769705504179
86.0,0.009513895027339458
87.0,0.009236965328454971
88.0,0.009114369750022888
89.0,0.020909562706947327
90.0,0.019805908203125
91.0,0.011814278550446033
92.0,0.008522908203303814
93.0,0.007734034210443497
94.0,0.006900676991790533
95.0,0.008448327891528606
96.0,0.008035608567297459
97.0,0.009788496419787407
98.0,0.016710994765162468
99.0,0.00947866402566433
100.0,0.10965258628129959
101.0,0.16919361054897308
102.0,0.1990978866815567
103.0,0.04362393915653229
104.0,0.019825417548418045
105.0,0.21474695205688477
106.0,0.478456974029541
107.0,0.3017009198665619
108.0,0.45378363132476807
109.0,0.5519749522209167
110.0,0.3090933561325073
111.0,0.1362452358007431
112.0,0.8386961817741394
113.0,0.8888034820556641
114.0,0.9571881294250488
115.0,0.036463454365730286
116.0,0.0036494703963398933
117.0,0.005246478132903576
118.0,0.008044850081205368
119.0,0.007124766707420349
120.0,0.005834111012518406
121.0,0.011357992887496948
122.0,0.008300154469907284
123.0,0.004750853404402733
124.0,0.0053866030648350716
125.0,0.00646942388266325
126.0,0.010561351664364338
127.0,0.01348902191966772
128.0,0.005771040450781584
129.0,0.007511444389820099
130.0,0.008491238579154015
131.0,0.007224575150758028
132.0,0.009238366968929768
133.0,0.00807693786919117
134.0,0.010092420503497124
135.0,0.005867763422429562
136.0,0.006298751104623079
137.0,0.004935202654451132
138.0,0.0034313874784857035
139.0,0.06550129503011703
140.0,0.5180228352546692
141.0,0.024112064391374588
142.0,0.10839708894491196
143.0,0.08187824487686157
144.0,0.028890538960695267
145.0,0.01686764881014824
146.0,0.015854524448513985
147.0,0.0088194590061903
148.0,0.008128302171826363
149.0,0.011054083704948425
150.0,0.05423100292682648
151.0,0.05542130768299103
152.0,0.1606178730726242
153.0,0.9623265266418457
154.0,0.998675525188446
155.0,0.4522518515586853
156.0,0.009522121399641037
157.0,0.012700906954705715
158.0,0.005365306045860052
159.0,0.007953660562634468
160.0,0.012463672086596489
161.0,0.009651858359575272
162.0,0.008518395945429802
163.0,0.00770709291100502
164.0,0.00868263654410839
165.0,0.010813958942890167
166.0,0.014805182814598083
167.0,0.006178951822221279
168.0,0.013400096446275711
169.0,0.009734734892845154
170.0,0.011697402223944664
171.0,0.007359263487160206
172.0,0.009071757085621357
173.0,0.009577466174960136
174.0,0.006941201630979776
175.0,0.007923179306089878
176.0,0.006988210137933493
177.0,0.00848747044801712
178.0,0.009087969549000263
179.0,0.006795941386371851
180.0,0.006343683693557978
181.0,0.006150266155600548
182.0,0.008052193559706211
183.0,0.007795588579028845
184.0,0.0072647822089493275
185.0,0.005242844112217426
186.0,0.9124588370323181
187.0,0.5345767140388489
188.0,0.30866867303848267
189.0,0.015432940796017647
190.0,0.034588709473609924
191.0,0.3098893165588379
192.0,0.08913550525903702
193.0,0.061855118721723557
194.0,0.05243712291121483
195.0,0.0695250853896141
196.0,0.2993866503238678
197.0,0.074228435754776
198.0,0.42837032675743103
199.0,0.9877825379371643
200.0,0.17045250535011292
201.0,0.00738226855173707
202.0,0.006363682448863983
203.0,0.006122111342847347
204.0,0.008874977938830853
205.0,0.00791466049849987
206.0,0.004210204817354679
207.0,0.007001533638685942
208.0,0.006007606629282236
209.0,0.005367980804294348
210.0,0.007574394345283508
211.0,0.005570619832724333
212.0,0.003884277306497097
213.0,0.006122644990682602
214.0,0.00504835182800889
215.0,0.006213007960468531
216.0,0.005790831055492163
217.0,0.007544037885963917
218.0,0.012424762360751629
219.0,0.00987564492970705
220.0,0.00927350576967001
221.0,0.00915613304823637
222.0,0.009343086741864681
223.0,0.010947844944894314
224.0,0.01113640796393156
225.0,0.00818307138979435
226.0,0.008773086592555046
227.0,0.006380943115800619
228.0,0.01268593780696392
229.0,0.009656284004449844
230.0,0.49260568618774414
231.0,0.5789818167686462
232.0,0.25181224942207336
233.0,0.02542092092335224
234.0,0.08773640543222427
235.0,0.10457465052604675
236.0,0.07402916252613068
237.0,0.11899041384458542
238.0,0.027470573782920837
239.0,0.029420336708426476
240.0,0.07341321557760239
241.0,0.3108527660369873
242.0,0.9912564754486084
243.0,0.9725368618965149
244.0,0.014203612692654133
245.0,0.0053345197811722755
246.0,0.00817799475044012
247.0,0.006863891612738371
248.0,0.009270422160625458
249.0,0.009841362945735455
250.0,0.01451976876705885
251.0,0.00821496732532978
252.0,0.009733759798109531
253.0,0.008375952951610088
254.0,0.00829814188182354
255.0,0.00928900483995676
256.0,0.009327775798738003
257.0,0.0075433989986777306
258.0,0.009053608402609825
259.0,0.013530971482396126
260.0,0.007153150625526905
261.0,0.009729983285069466
262.0,0.011874798685312271
263.0,0.008506769314408302
264.0,0.012337302789092064
265.0,0.007621148135513067
266.0,0.006557045038789511
267.0,0.015339269302785397
268.0,0.013999438844621181
269.0,0.007229604292660952
270.0,0.014081046916544437
271.0,0.005168819800019264
272.0,0.0066611273214221
273.0,0.009345607832074165
274.0,0.0066493721678853035
275.0,0.011674052104353905
276.0,0.017690617591142654
277.0,0.010242373682558537
278.0,0.00989860575646162
279.0,0.01114623248577118
280.0,0.00621594674885273
281.0,0.17970076203346252
282.0,0.043848056346178055
283.0,0.027532218024134636
284.0,0.04461228847503662
285.0,0.02439129166305065
286.0,0.1639956384897232
287.0,0.03341856971383095
288.0,0.1727394461631775
289.0,0.04734468087553978
290.0,0.06126990541815758
291.0,0.26309019327163696
292.0,0.1543414145708084
293.0,0.9472787380218506
294.0,0.9965597987174988
295.0,0.06894920766353607
296.0,0.008127264678478241
297.0,0.00687251053750515
298.0,0.0048326654359698296
299.0,0.004881969187408686
300.0,0.010141328908503056
301.0,0.016488902270793915
302.0,0.0151366563513875
303.0,0.006039258558303118
304.0,0.006419928278774023
305.0,0.004397479817271233
306.0,0.008908099494874477
307.0,0.010485508479177952
308.0,0.02518572472035885
309.0,0.008826886303722858
310.0,0.012374660931527615
311.0,0.01493711955845356
312.0,0.014436226338148117
313.0,0.0149603970348835
314.0,0.01186456996947527
315.0,0.009575127623975277
316.0,0.012862385250627995
317.0,0.008690240792930126
318.0,0.01145118661224842
319.0,0.00767475226894021
320.0,0.007681149989366531
321.0,0.0060419668443500996
322.0,0.010277590714395046
323.0,0.015178852714598179
