frame,res,X,Y
1,[[-0.48259142 -0.18579182]],229,1562
2,[[-0.49554956 -0.1782802 ]],243,1640
3,[[-0.43860427 -0.14876172]],322,1394
4,[[-0.47171503 -0.16865863]],263,1532
5,[[-0.43872488 -0.16335973]],279,1395
6,[[-0.48404646 -0.16150749]],283,1556
7,[[-0.49250025 -0.16546857]],276,1573
8,[[-0.46036297 -0.1407022 ]],343,1454
9,[[-0.5090633  -0.21882206]],124,1648
10,[[-0.52836597 -0.22888742]],97,1715
11,[[-0.48031545 -0.19296515]],204,1557
12,[[-0.49950957 -0.21521686]],145,1626
13,[[-0.5014868 -0.2516324]],38,1633
14,[[-0.5354926  -0.22480367]],104,1757
15,[[-0.49333355 -0.24631444]],44,1615
16,[[-0.48176208 -0.2366492 ]],96,1548
17,[[-0.46459615 -0.23558344]],87,1481
18,[[-0.49165893 -0.24137582]],60,1604
19,[[-0.44423017 -0.23437391]],96,1395
20,[[-0.44327378 -0.2582987 ]],12,1407
21,[[-0.44570106 -0.23960407]],63,1404
22,[[-0.4478221 -0.2561621]],24,1407
23,[[-0.45438528 -0.20230596]],199,1410
24,[[-0.4282083  -0.20351198]],183,1322
25,[[-0.4742689  -0.23948318]],96,1477
26,[[-0.47276315 -0.24183944]],64,1475
27,[[-0.42163312 -0.23511359]],98,1292
28,[[-0.47019207 -0.24721187]],66,1474
29,[[-0.42560786 -0.23737204]],99,1311
30,[[-0.38948435 -0.23916586]],77,1184
31,[[-0.43263102 -0.23827669]],97,1329
32,[[-0.44310462 -0.22429271]],140,1358
33,[[-0.4728095  -0.24007994]],78,1472
34,[[-0.4550072  -0.22033486]],136,1392
35,[[-0.4637333 -0.2186932]],140,1443
36,[[-0.44349164 -0.22353351]],128,1385
37,[[-0.43675938 -0.21133807]],165,1355
38,[[-0.4893277  -0.21733806]],165,1544
39,[[-0.47967863 -0.22135308]],139,1507
40,[[-0.47830036 -0.21505314]],162,1514
41,[[-0.44509894 -0.19457097]],221,1402
42,[[-0.4781081  -0.22432843]],145,1504
43,[[-0.45725137 -0.21866393]],147,1427
44,[[-0.4653901  -0.19828449]],214,1453
45,[[-0.41379473 -0.15222797]],309,1265
46,[[-0.4027207  -0.15879306]],301,1207
47,[[-0.3094274 -0.1291854]],383,885
48,[[-0.25568765 -0.13930894]],354,715
49,[[-0.19458617 -0.07013878]],535,518
50,[[-0.21919939 -0.06815002]],542,594
51,[[-0.23440585 -0.07378074]],528,633
52,[[-0.16951834 -0.00080529]],741,444
53,[[-0.18291846 -0.02345847]],677,482
54,[[-0.18259576 -0.02838806]],660,485
55,[[-0.20540504 -0.04568413]],614,545
56,[[-0.20781846 -0.00534794]],721,559
57,[[-0.2109159   0.00680356]],760,566
