,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,701,226,701,226,730,201
1,1,744,242,744,242,796,216
2,2,777,244,777,244,835,219
3,3,782,242,782,242,839,217
4,4,762,233,762,233,805,208
5,5,719,219,719,219,742,195
6,6,688,209,688,209,695,185
7,7,656,185,656,185,627,163
8,8,635,168,635,168,579,147
9,9,630,149,630,149,543,130
10,10,610,141,610,141,510,123
11,11,587,127,587,127,460,109
12,12,579,111,579,111,421,95
13,13,660,92,660,92,472,81
14,14,716,82,716,82,514,75
15,15,686,127,686,127,568,112
16,16,631,176,631,176,587,154
17,17,580,202,580,202,569,178
18,18,634,247,634,247,681,221
19,19,679,257,679,257,740,230
20,20,724,209,724,209,735,186
21,21,746,184,746,184,725,164
22,22,771,136,771,136,679,123
23,23,779,114,779,114,647,104
24,24,791,98,791,98,630,91
25,25,804,96,804,96,641,90
26,26,816,66,816,66,593,66
27,27,817,44,817,44,545,48
28,28,831,36,831,36,545,44
29,29,830,25,830,25,516,35
30,30,860,31,860,31,565,41
31,31,851,33,851,33,560,42
32,32,850,104,850,104,710,99
33,33,825,165,825,165,786,148
34,34,824,219,824,219,859,196
35,35,820,269,820,269,907,242
36,36,816,309,816,309,935,281
37,37,809,341,809,341,945,311
38,38,794,335,794,335,925,305
39,39,778,327,778,327,903,298
40,40,772,297,772,297,878,269
41,41,765,274,765,274,850,247
42,42,747,242,747,242,800,217
43,43,729,224,729,224,759,200
44,44,723,190,723,190,708,169
45,45,694,176,694,176,656,155
46,46,685,173,685,173,641,152
47,47,659,160,659,160,593,141
48,48,638,154,638,154,561,135
49,49,621,151,621,151,537,132
50,50,598,153,598,153,517,133
51,51,572,138,572,138,463,119
52,52,553,121,553,121,413,104
53,53,534,101,534,101,355,86
54,54,531,94,531,94,337,79
55,55,526,81,526,81,307,68
56,56,525,83,525,83,308,69
57,57,565,82,565,82,351,70
58,58,645,83,645,83,438,73
59,59,706,100,706,100,539,90
60,60,767,73,767,73,553,70
61,61,806,50,806,50,546,53
62,62,865,43,865,43,600,51
63,63,885,33,885,33,600,44
64,64,896,28,896,28,601,41
65,65,889,4,889,4,534,23
