,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,943,263,943,263,1044,238
1,1,923,259,923,259,1017,234
2,2,906,250,906,250,988,225
3,3,895,244,895,244,969,220
4,4,874,244,874,244,945,220
5,5,854,222,854,222,897,199
6,6,833,168,833,168,799,151
7,7,818,121,818,121,704,111
8,8,810,63,810,63,581,64
9,9,796,-5,796,-5,403,10
10,10,799,-51,799,-51,281,-24
11,11,811,-94,811,-94,165,-53
12,12,821,-111,821,-111,126,-63
13,13,832,-124,832,-124,95,-72
14,14,828,-129,828,-129,73,-75
15,15,826,-132,826,-132,60,-78
16,16,806,-137,806,-137,23,-82
17,17,796,-162,796,-162,-75,-99
18,18,791,-183,791,-183,-157,-113
19,19,743,-217,743,-217,-341,-139
20,20,617,-226,617,-226,-516,-157
21,21,528,-214,528,-214,-570,-158
22,22,452,-218,452,-218,-666,-168
23,23,380,-222,380,-222,-755,-177
24,24,334,-236,334,-236,-857,-190
25,25,324,-177,324,-177,-641,-149
26,26,292,-153,292,-153,-591,-134
27,27,277,-122,277,-122,-499,-111
28,28,257,-92,257,-92,-421,-89
29,29,264,-38,264,-38,-254,-44
30,30,241,-2,241,-2,-176,-14
31,31,233,29,233,29,-108,13
32,32,236,50,236,50,-56,32
33,33,240,59,240,59,-31,40
34,34,240,62,240,62,-25,43
35,35,220,59,220,59,-49,40
36,36,210,66,210,66,-45,46
37,37,210,69,210,69,-38,48
38,38,338,82,338,82,116,64
39,39,461,91,461,91,258,74
40,40,556,99,556,99,374,84
41,41,616,110,616,110,459,95
42,42,663,120,663,120,528,105
43,43,697,140,697,140,601,123
44,44,728,159,728,159,668,141
45,45,759,175,759,175,727,156
46,46,781,174,781,174,750,156
47,47,749,156,749,156,686,139
48,48,718,140,718,140,625,124
49,49,699,136,699,136,598,120
50,50,717,118,717,118,585,105
51,51,717,91,717,91,534,83
52,52,722,61,722,61,476,58
53,53,795,42,795,42,517,46
54,54,859,32,859,32,567,42
55,55,904,13,904,13,574,30
56,56,922,-43,922,-43,447,-9
57,57,935,-92,935,-92,319,-41
58,58,945,-131,945,-131,206,-66
59,59,966,-151,966,-151,163,-76
60,60,1020,-152,1020,-152,224,-72
61,61,1049,-182,1049,-182,154,-87
62,62,1077,-184,1077,-184,180,-85
63,63,1081,-193,1081,-193,151,-90
64,64,1101,-215,1101,-215,95,-99
65,65,1109,-223,1109,-223,72,-103
66,66,1118,-226,1118,-226,74,-103
67,67,1141,-235,1141,-235,66,-106
68,68,1162,-235,1162,-235,93,-103
69,69,1159,-233,1159,-233,97,-102
70,70,1168,-247,1168,-247,54,-108
