,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,780,-117,780,-117,59,-71
1,1,805,-50,805,-50,290,-23
2,2,818,-6,818,-6,425,10
3,3,829,17,829,17,497,29
4,4,826,33,826,33,530,40
5,5,829,46,829,46,564,51
6,6,835,74,835,74,633,74
7,7,844,96,844,96,687,91
8,8,840,105,840,105,700,99
9,9,839,112,839,112,712,104
10,10,847,117,847,117,730,109
11,11,846,111,846,111,717,103
12,12,840,108,840,108,705,101
13,13,831,109,831,109,698,102
14,14,825,110,825,110,693,103
15,15,814,113,814,113,684,104
16,16,807,111,807,111,674,103
17,17,805,112,805,112,673,103
18,18,794,111,794,111,659,102
19,19,783,108,783,108,640,99
20,20,771,102,771,102,616,94
21,21,768,97,768,97,604,90
22,22,757,104,757,104,603,94
23,23,757,109,757,109,614,99
24,24,763,112,763,112,625,102
25,25,769,108,769,108,625,98
26,26,775,102,775,102,620,94
27,27,788,106,788,106,642,97
28,28,795,109,795,109,656,100
29,29,800,113,800,113,669,104
30,30,808,104,808,104,662,97
31,31,794,90,794,90,619,85
32,32,779,75,779,75,572,72
33,33,762,46,762,46,489,48
34,34,742,25,742,25,416,30
35,35,727,12,727,12,369,19
36,36,705,-3,705,-3,306,7
37,37,689,-14,689,-14,259,-3
38,38,672,-19,672,-19,226,-8
39,39,651,-31,651,-31,172,-18
40,40,627,-73,627,-73,25,-51
41,41,612,-99,612,-99,-72,-71
42,42,591,-102,591,-102,-104,-75
43,43,576,-102,576,-102,-121,-76
44,44,566,-110,566,-110,-157,-82
45,45,555,-117,555,-117,-193,-89
46,46,546,-126,546,-126,-233,-96
47,47,538,-134,538,-134,-267,-102
48,48,534,-133,534,-133,-270,-102
49,49,523,-140,523,-140,-304,-107
50,50,506,-165,506,-165,-407,-126
51,51,498,-175,498,-175,-454,-134
52,52,495,-180,495,-180,-474,-138
53,53,553,-114,553,-114,-184,-86
54,54,598,-72,598,-72,-4,-52
55,55,638,-29,638,-29,162,-17
56,56,678,3,678,3,292,10
57,57,707,23,707,23,373,27
58,58,726,35,726,35,421,37
59,59,728,35,728,35,424,37
60,60,765,51,765,51,503,52
61,61,792,65,792,65,564,64
62,62,807,74,807,74,600,72
63,63,813,84,813,84,628,81
64,64,818,95,818,95,655,90
65,65,809,97,809,97,649,91
66,66,805,102,805,102,655,95
67,67,815,106,815,106,672,98
68,68,830,109,830,109,695,101
69,69,840,107,840,107,704,100
70,70,835,115,835,115,714,107
71,71,837,120,837,120,725,111
72,72,840,122,840,122,732,113
73,73,833,121,833,121,722,111
74,74,826,119,826,119,711,110
75,75,818,118,818,118,699,108
76,76,818,118,818,118,699,108
77,77,816,120,816,120,701,110
78,78,816,120,816,120,701,110
79,79,811,120,811,120,695,110
80,80,815,110,815,110,681,102
81,81,818,101,818,101,666,94
82,82,822,103,822,103,675,96
83,83,813,102,813,102,664,96
84,84,801,97,801,97,640,91
85,85,785,92,785,92,613,86
86,86,773,93,773,93,600,86
87,87,772,95,772,95,604,88
88,88,774,101,774,101,617,93
89,89,782,109,782,109,641,100
90,90,771,94,771,94,599,87
91,91,763,79,763,79,562,75
92,92,756,76,756,76,547,72
93,93,714,73,714,73,494,68
94,94,685,72,685,72,458,65
95,95,645,65,645,65,400,58
96,96,617,59,617,59,356,52
97,97,592,58,592,58,328,50
98,98,575,59,575,59,311,50
99,99,554,62,554,62,294,52
100,100,523,65,523,65,269,54
101,101,530,72,530,72,292,60
102,102,551,58,551,58,283,49
103,103,611,53,611,53,337,47
104,104,662,51,662,51,388,47
105,105,718,64,718,64,479,60
106,106,754,70,754,70,532,67
107,107,777,71,777,71,559,68
108,108,805,74,805,74,597,72
109,109,816,72,816,72,606,71
110,110,834,64,834,64,610,66
111,111,838,61,838,61,608,63
112,112,838,58,838,58,601,61
113,113,836,59,836,59,601,61
114,114,834,58,834,58,598,61
115,115,837,56,837,56,597,59
116,116,834,53,834,53,585,57
117,117,829,43,829,43,558,49
118,118,826,35,826,35,537,43
119,119,821,34,821,34,529,42
120,120,807,30,807,30,502,37
121,121,807,30,807,30,502,37
122,122,811,32,811,32,512,39
123,123,802,38,802,38,514,43
124,124,802,40,802,40,521,45
125,125,796,38,796,38,508,43
126,126,794,36,794,36,501,41
127,127,790,36,790,36,497,42
128,128,784,37,784,37,491,41
129,129,771,33,771,33,467,38
130,130,776,31,776,31,469,36
131,131,781,35,781,35,484,40
132,132,777,35,777,35,480,40
133,133,782,39,782,39,495,43
134,134,795,49,795,49,532,52
135,135,810,43,810,43,536,48
136,136,821,49,821,49,562,53
137,137,825,58,825,58,586,60
138,138,826,65,826,65,603,66
139,139,821,61,821,61,589,63
140,140,838,76,838,76,640,75
141,141,844,82,844,82,658,80
142,142,853,108,853,108,720,102
143,143,870,171,870,171,848,155
144,144,885,218,885,218,929,197
145,145,885,248,885,248,962,223
146,146,889,273,889,273,991,247
147,147,887,280,887,280,993,253
148,148,884,284,884,284,994,256
149,149,875,283,875,283,983,256
150,150,906,300,906,300,1031,271
151,151,923,314,923,314,1061,285
152,152,934,332,934,332,1084,302
153,153,939,360,939,360,1101,329
154,154,941,382,941,382,1110,351
155,155,945,397,945,397,1117,366
156,156,947,409,947,409,1120,377
157,157,944,421,944,421,1117,390
158,158,946,427,946,427,1119,396
159,159,956,435,956,435,1130,404
160,160,943,383,943,383,1112,351
161,161,899,307,899,307,1028,278
162,162,876,265,876,265,967,239
163,163,864,227,864,227,915,204
164,164,861,206,861,206,885,186
165,165,846,185,846,185,840,166
166,166,840,171,840,171,812,154
167,167,832,158,832,158,782,142
168,168,827,145,827,145,756,132
169,169,827,134,827,134,737,122
170,170,839,138,839,138,758,126
171,171,839,123,839,123,733,114
172,172,835,110,835,110,703,102
173,173,849,117,849,117,733,109
174,174,862,127,862,127,765,117
175,175,865,127,865,127,770,118
176,176,867,133,867,133,783,123
177,177,853,122,853,122,747,113
178,178,844,113,844,113,720,105
179,179,845,112,845,112,718,104
180,180,850,119,850,119,737,110
181,181,854,127,854,127,756,117
182,182,862,130,862,130,770,120
183,183,868,134,868,134,785,124
184,184,878,137,878,137,801,127
185,185,889,137,889,137,814,127
186,186,896,138,896,138,824,128
187,187,898,147,898,147,841,136
188,188,899,146,899,146,840,134
189,189,900,143,900,143,838,132
190,190,881,126,881,126,787,118
191,191,862,121,862,121,755,113
192,192,852,109,852,109,722,103
193,193,849,106,849,106,711,100
194,194,845,95,845,95,685,90
195,195,838,93,838,93,675,89
196,196,831,92,831,92,664,88
197,197,834,87,834,87,658,84
198,198,834,84,834,84,652,81
199,199,834,88,834,88,660,85
200,200,851,129,851,129,756,119
201,201,858,173,858,173,836,156
202,202,878,215,878,215,916,194
203,203,895,243,895,243,969,219
204,204,918,258,918,258,1010,233
205,205,964,286,964,286,1089,259
206,206,1004,307,1004,307,1151,278
207,207,1023,322,1023,322,1182,293
208,208,1041,332,1041,332,1209,301
209,209,1048,339,1048,339,1221,308
210,210,1095,374,1095,374,1290,341
211,211,1128,399,1128,399,1334,365
212,212,1152,419,1152,419,1364,383
213,213,1171,430,1171,430,1387,394
214,214,1181,435,1181,435,1399,399
215,215,1183,444,1183,444,1399,407
216,216,1189,452,1189,452,1405,415
217,217,1189,455,1189,455,1404,418
218,218,1176,425,1176,425,1393,389
219,219,1138,363,1138,363,1340,331
220,220,1058,277,1058,277,1193,251
221,221,988,210,988,210,1038,191
222,222,932,164,932,164,909,151
223,223,893,135,893,135,814,125
224,224,863,110,863,110,736,104
225,225,838,99,838,99,686,94
226,226,850,96,850,96,693,92
227,227,855,94,855,94,695,90
228,228,851,93,851,93,690,90
229,229,844,90,844,90,676,87
230,230,842,93,842,93,679,89
231,231,840,99,840,99,689,94
232,232,849,88,849,88,678,86
233,233,859,91,859,91,693,88
234,234,856,86,856,86,681,84
235,235,860,92,860,92,698,89
236,236,865,98,865,98,715,94
237,237,871,104,871,104,734,99
238,238,874,105,874,105,739,100
239,239,882,104,882,104,747,100
240,240,888,107,888,107,759,102
241,241,887,111,887,111,766,105
242,242,880,108,880,108,751,102
243,243,871,104,871,104,734,99
244,244,864,100,864,100,718,96
245,245,855,90,855,90,688,87
246,246,856,86,856,86,681,84
247,247,861,78,861,78,671,78
248,248,870,70,870,70,665,72
249,249,918,52,918,52,681,60
250,250,964,20,964,20,661,39
251,251,1013,3,1013,3,679,30
252,252,1054,-21,1054,-21,666,15
253,253,1102,-36,1102,-36,685,9
254,254,1138,-48,1138,-48,696,4
255,255,1173,-55,1173,-55,721,3
256,256,1195,-59,1195,-59,736,2
257,257,1212,-68,1212,-68,732,-2
258,258,1219,-81,1219,-81,702,-10
259,259,1223,-93,1223,-93,671,-17
260,260,1253,-104,1253,-104,675,-20
261,261,1270,-115,1270,-115,662,-25
262,262,1274,-124,1274,-124,638,-30
263,263,1273,-125,1273,-125,632,-31
264,264,1277,-129,1277,-129,626,-32
265,265,1271,-137,1271,-137,590,-38
266,266,1262,-143,1262,-143,558,-42
267,267,1185,-91,1185,-91,630,-19
268,268,1105,-49,1105,-49,651,1
269,269,1019,-20,1019,-20,626,14
270,270,929,-10,929,-10,544,15
271,271,842,0,842,0,469,17
272,272,784,7,784,7,420,18
273,273,747,23,747,23,418,29
274,274,719,36,719,36,417,38
275,275,703,38,703,38,404,39
276,276,693,44,693,44,406,43
277,277,681,39,681,39,382,39
278,278,672,38,672,38,369,37
279,279,682,34,682,34,372,35
280,280,702,25,702,25,372,28
281,281,712,20,712,20,372,25
282,282,718,9,718,9,350,16
283,283,724,0,724,0,334,10
284,284,737,4,737,4,359,14
285,285,746,5,746,5,370,14
286,286,753,14,753,14,403,23
287,287,747,13,747,13,395,21
288,288,745,17,745,17,401,24
289,289,741,21,741,21,405,27
290,290,719,22,719,22,383,26
291,291,707,22,707,22,371,26
292,292,686,23,686,23,350,26
293,293,693,36,693,36,388,37
294,294,710,47,710,47,432,46
295,295,802,40,802,40,521,45
296,296,863,35,863,35,577,44
297,297,909,28,909,28,617,42
298,298,941,29,941,29,656,44
299,299,973,24,973,24,683,43
300,300,1053,47,1053,47,831,64
301,301,1122,72,1122,72,971,87
302,302,1187,92,1187,92,1092,105
303,303,1223,106,1223,106,1165,117
304,304,1251,113,1251,113,1213,124
305,305,1275,110,1275,110,1236,123
306,306,1294,109,1294,109,1261,124
307,307,1330,110,1330,110,1308,126
308,308,1368,121,1368,121,1377,136
309,309,1382,126,1382,126,1405,141
310,310,1418,115,1418,115,1432,135
311,311,1432,91,1432,91,1406,119
312,312,1441,70,1441,70,1377,105
313,313,1449,59,1449,59,1363,98
314,314,1455,55,1455,55,1363,96
315,315,1458,57,1458,57,1370,98
316,316,1429,56,1429,56,1332,95
317,317,1283,50,1283,50,1127,81
318,318,1175,46,1175,46,981,71
319,319,1099,43,1099,43,880,64
320,320,1024,48,1024,48,798,63
321,321,970,54,970,54,748,64
322,322,943,55,943,55,718,64
323,323,899,66,899,66,691,70
324,324,873,69,873,69,666,71
325,325,852,78,852,78,660,77
326,326,842,78,842,78,650,77
327,327,837,80,837,80,648,79
328,328,824,76,824,76,625,75
329,329,813,74,813,74,606,72
330,330,812,65,812,65,588,65
331,331,812,58,812,58,571,60
332,332,813,53,813,53,561,55
333,333,810,49,810,49,549,52
334,334,806,44,806,44,533,48
335,335,795,37,795,37,505,43
336,336,790,34,790,34,490,39
337,337,787,34,787,34,490,40
338,338,785,37,785,37,494,42
339,339,779,34,779,34,481,39
340,340,767,33,767,33,464,38
341,341,777,35,777,35,480,40
342,342,784,37,784,37,491,41
343,343,785,34,785,34,487,39
344,344,788,33,788,33,488,39
345,345,779,31,779,31,474,37
346,346,773,30,773,30,463,36
347,347,767,25,767,25,443,31
348,348,763,19,763,19,426,27
349,349,742,19,742,19,403,26
350,350,681,5,681,5,299,12
351,351,635,-10,635,-10,211,-3
352,352,609,-22,609,-22,149,-14
353,353,589,-32,589,-32,100,-23
354,354,567,-40,567,-40,56,-30
355,355,549,-46,549,-46,17,-36
356,356,532,-47,532,-47,-2,-37
357,357,504,-54,504,-54,-52,-44
358,358,488,-56,488,-56,-75,-47
359,359,483,-65,483,-65,-108,-55
360,360,456,-74,456,-74,-162,-63
361,361,434,-77,434,-77,-195,-67
362,362,414,-73,414,-73,-202,-64
363,363,395,-71,395,-71,-216,-64
364,364,373,-77,373,-77,-257,-70
365,365,351,-81,351,-81,-293,-75
366,366,331,-86,331,-86,-327,-79
367,367,314,-95,314,-95,-372,-88
368,368,308,-100,308,-100,-396,-92
369,369,305,-107,305,-107,-420,-97
370,370,304,-108,304,-108,-426,-99
371,371,344,-91,344,-91,-331,-83
372,372,379,-76,379,-76,-246,-69
373,373,419,-63,419,-63,-168,-57
374,374,458,-45,458,-45,-75,-40
375,375,487,-31,487,-31,-4,-27
376,376,507,-18,507,-18,52,-16
377,377,557,0,557,0,150,1
378,378,588,10,588,10,210,11
379,379,620,14,620,14,254,15
380,380,654,17,654,17,299,19
381,381,686,14,686,14,327,18
382,382,706,9,706,9,338,16
383,383,713,13,713,13,356,20
384,384,713,13,713,13,356,20
385,385,712,19,712,19,367,24
386,386,721,25,721,25,393,29
387,387,703,26,703,26,375,29
388,388,693,41,693,41,399,40
389,389,665,49,665,49,387,46
390,390,653,62,653,62,402,56
391,391,649,68,649,68,411,61
392,392,636,64,636,64,389,57
393,393,613,62,613,62,359,55
394,394,610,77,610,77,389,67
395,395,644,96,644,96,463,84
396,396,676,128,676,128,558,113
397,397,669,145,669,145,580,127
398,398,685,164,685,164,628,145
399,399,792,151,792,151,727,136
400,400,820,124,820,124,712,113
401,401,792,85,792,85,606,81
402,402,714,24,714,24,382,28
403,403,669,-50,669,-50,138,-31
404,404,607,-164,607,-164,-296,-117
405,405,581,-185,581,-185,-401,-134
406,406,611,-193,611,-193,-398,-136
407,407,628,-127,628,-127,-144,-90
408,408,631,-99,631,-99,-52,-70
409,409,625,-79,625,-79,5,-56
410,410,713,-41,713,-41,213,-22
411,411,850,89,850,89,680,86
412,412,959,172,959,172,953,159
413,413,998,176,998,176,1006,163
414,414,1020,192,1020,192,1054,177
415,415,1049,212,1049,212,1115,195
416,416,1087,230,1087,230,1181,211
417,417,1117,239,1117,239,1228,220
418,418,1146,254,1146,254,1278,233
419,419,1145,255,1145,255,1278,234
420,420,1179,282,1179,282,1344,258
421,421,1201,291,1201,291,1379,266
422,422,1210,291,1210,291,1391,266
423,423,1209,288,1209,288,1386,263
424,424,1227,309,1227,309,1424,282
425,425,1226,299,1226,299,1416,273
426,426,1231,291,1231,291,1417,267
427,427,1231,294,1231,294,1419,269
428,428,1206,289,1206,289,1384,264
429,429,1216,303,1216,303,1406,276
430,430,1262,332,1262,332,1480,303
431,431,1275,343,1275,343,1503,313
432,432,1282,336,1282,336,1508,306
433,433,1286,353,1286,353,1520,321
434,434,1284,339,1284,339,1511,309
435,435,1305,356,1305,356,1545,325
436,436,1348,389,1348,389,1608,355
437,437,1370,408,1370,408,1637,372
438,438,1377,400,1377,400,1646,364
439,439,1384,390,1384,390,1654,355
440,440,1328,364,1328,364,1577,332
441,441,1232,328,1232,328,1441,299
442,442,1143,283,1143,283,1302,258
443,443,1064,245,1064,245,1170,224
444,444,987,217,987,217,1046,197
445,445,950,198,950,198,978,180
446,446,932,177,932,177,927,162
447,447,908,158,908,158,870,145
448,448,878,143,878,143,811,131
449,449,863,134,863,134,779,124
450,450,854,127,854,127,756,117
451,451,848,115,848,115,729,108
452,452,837,109,837,109,704,102
453,453,839,103,839,103,696,97
454,454,840,99,840,99,689,94
455,455,848,95,848,95,691,91
456,456,856,91,856,91,692,88
457,457,851,88,851,88,679,85
458,458,844,80,844,80,657,79
459,459,853,79,853,79,664,78
460,460,848,67,848,67,632,68
461,461,849,59,849,59,616,62
462,462,852,52,852,52,604,57
463,463,843,53,843,53,597,57
464,464,848,54,848,54,605,58
465,465,813,77,813,77,612,75
466,466,792,91,792,91,618,85
467,467,777,102,777,102,622,94
468,468,746,117,746,117,616,105
469,469,710,122,710,122,586,109
470,470,673,133,673,133,564,117
471,471,630,140,630,140,529,122
472,472,600,142,600,142,500,123
473,473,576,147,576,147,483,127
474,474,556,149,556,149,464,128
475,475,546,152,546,152,459,132
476,476,547,150,547,150,457,129
477,477,550,152,550,152,463,131
478,478,540,153,540,153,454,132
479,479,533,164,533,164,464,142
480,480,506,170,506,170,445,147
481,481,489,178,489,178,440,154
482,482,483,188,483,188,447,164
483,483,537,178,537,178,489,155
484,484,579,168,579,168,520,146
485,485,643,153,643,153,564,134
486,486,691,143,691,143,600,126
487,487,710,131,710,131,601,116
488,488,724,119,724,119,595,107
489,489,749,106,749,106,600,96
490,490,789,86,789,86,605,81
491,491,813,77,813,77,612,75
492,492,833,65,833,65,612,66
493,493,843,53,843,53,597,57
494,494,846,42,846,42,577,49
495,495,846,52,846,52,598,57
496,496,835,57,835,57,596,60
497,497,821,56,821,56,576,58
498,498,803,56,803,56,558,58
499,499,802,57,802,57,560,59
500,500,793,78,793,78,593,75
501,501,793,87,793,87,610,82
502,502,801,94,801,94,635,88
503,503,802,96,802,96,639,90
504,504,814,100,814,100,661,94
505,505,806,98,806,98,648,92
506,506,810,103,810,103,663,96
507,507,818,101,818,101,666,94
508,508,832,99,832,99,680,94
509,509,841,105,841,105,702,99
510,510,828,117,828,117,709,108
511,511,818,129,818,129,719,118
512,512,806,132,806,132,712,120
513,513,793,147,793,147,721,132
514,514,776,187,776,187,764,167
515,515,777,227,777,227,816,203
516,516,788,265,788,265,868,238
517,517,792,297,792,297,899,269
518,518,785,307,785,307,899,279
519,519,785,319,785,319,906,290
520,520,769,325,769,325,892,296
521,521,760,333,760,333,887,305
522,522,765,354,765,354,902,325
523,523,758,360,758,360,896,331
524,524,760,366,760,366,900,337
525,525,755,364,755,364,894,335
526,526,749,359,749,359,886,331
527,527,744,364,744,364,882,336
528,528,743,368,743,368,882,340
529,529,754,383,754,383,898,355
530,530,747,393,747,393,893,366
531,531,733,397,733,397,878,370
532,532,739,394,739,394,884,367
533,533,751,324,751,324,871,296
534,534,748,265,748,265,823,239
535,535,743,226,743,226,777,202
536,536,738,191,738,191,726,169
537,537,740,164,740,164,689,146
538,538,734,144,734,144,650,128
539,539,734,130,734,130,626,116
540,540,753,116,753,116,621,104
541,541,760,96,760,96,591,88
542,542,764,89,764,89,583,83
543,543,777,88,777,88,594,82
544,544,781,87,781,87,598,82
545,545,791,86,791,86,608,82
546,546,795,83,795,83,605,79
