,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,1287,265,1287,265,1465,245
1,1,1166,217,1166,217,1263,202
2,2,1089,184,1089,184,1125,172
3,3,1042,165,1042,165,1041,156
4,4,998,145,998,145,956,137
5,5,967,134,967,134,901,127
6,6,944,128,944,128,864,122
7,7,937,131,937,131,860,124
8,8,930,127,930,127,845,120
9,9,891,106,891,106,760,101
10,10,857,82,857,82,673,80
11,11,827,64,827,64,601,65
12,12,816,57,816,57,575,59
13,13,824,51,824,51,569,54
14,14,820,45,820,45,553,50
15,15,812,51,812,51,557,54
16,16,805,48,805,48,541,51
17,17,806,55,806,55,559,57
18,18,802,55,802,55,553,57
19,19,810,58,810,58,568,59
20,20,812,67,812,67,590,66
21,21,802,72,802,72,590,70
22,22,790,76,790,76,586,73
23,23,783,85,783,85,595,80
24,24,780,88,780,88,599,83
25,25,789,96,789,96,624,89
26,26,791,86,791,86,608,82
27,27,809,93,809,93,642,88
28,28,814,100,814,100,661,94
29,29,821,98,821,98,666,93
30,30,815,96,815,96,654,90
31,31,831,100,831,100,681,95
32,32,833,95,833,95,673,90
33,33,816,89,816,89,641,85
34,34,806,90,806,90,631,85
35,35,799,95,799,95,634,89
36,36,797,95,797,95,631,89
37,37,797,81,797,81,602,77
38,38,800,73,800,73,589,71
39,39,807,68,807,68,588,68
40,40,829,83,829,83,645,80
41,41,844,89,844,89,674,86
42,42,859,93,859,93,699,90
43,43,879,56,879,56,646,62
44,44,894,28,894,28,598,41
45,45,909,14,909,14,582,31
46,46,920,-9,920,-9,537,15
47,47,933,-31,933,-31,494,0
48,48,937,-43,937,-43,466,-8
49,49,938,-51,938,-51,444,-14
50,50,923,-63,923,-63,393,-23
51,51,930,-85,930,-85,334,-37
52,52,936,-114,936,-114,250,-56
53,53,937,-137,937,-137,177,-70
54,54,943,-148,943,-148,145,-77
55,55,951,-157,951,-157,124,-81
56,56,968,-171,968,-171,93,-89
57,57,978,-186,978,-186,50,-97
