,frame,pred_x,pred_y
217,218,732,810
218,219,766,813
219,220,694,793
220,221,790,808
221,222,718,798
222,223,646,817
223,224,620,823
224,225,882,849
225,226,947,831
226,227,769,827
227,228,687,820
228,229,778,846
229,230,859,851
230,231,773,844
231,232,798,841
232,233,851,850
233,234,831,848
234,235,692,839
235,236,799,847
236,237,619,831
237,238,681,819
238,239,597,811
239,240,728,823
240,241,624,802
241,242,673,820
242,243,707,827
243,244,556,798
244,245,554,744
245,246,523,725
246,247,548,686
247,248,577,671
248,249,626,693
249,250,586,674
250,251,567,652
251,252,451,624
252,253,575,596
253,254,595,593
254,255,566,564
255,256,755,684
256,257,667,637
257,258,580,635
258,259,610,672
259,260,596,664
260,261,612,649
261,262,775,597
262,263,692,624
263,264,755,665
264,265,726,667
265,266,721,626
266,267,709,679
267,268,745,650
268,269,779,631
269,270,803,654
270,271,715,641
271,272,766,668
272,273,757,641
273,274,832,647
274,275,765,653
275,276,738,676
276,277,679,643
277,278,646,626
278,279,613,590
279,280,642,553
280,281,638,634
281,282,654,675
282,283,652,660
283,284,616,653
284,285,679,674
285,286,764,717
286,287,745,713
287,288,707,644
288,289,709,661
289,290,670,662
290,291,638,616
291,292,721,633
292,293,795,643
293,294,789,538
294,295,908,652
295,296,943,631
296,297,987,614
297,298,892,617
298,299,922,496
299,300,931,484
300,301,1013,466
301,302,1053,431
302,303,993,463
303,304,1028,471
304,305,1137,476
305,306,1119,433
306,307,1182,378
307,308,1214,380
308,309,1292,395
309,310,1278,410
310,311,1242,406
311,312,1296,412
312,313,1152,485
313,314,1196,493
314,315,931,500
315,316,1097,491
316,317,1078,454
317,318,1069,467
318,319,1062,477
319,320,1095,497
320,321,1097,577
321,322,1068,567
322,323,1068,560
323,324,1082,532
324,325,1038,382
325,326,864,379
326,327,778,528
327,328,812,539
328,329,563,609
329,330,624,634
330,331,783,657
331,332,854,703
332,333,843,685
333,334,788,735
334,335,864,641
335,336,926,671
336,337,819,620
337,338,820,729
338,339,851,723
339,340,986,810
340,341,1122,815
341,342,842,741
342,343,934,658
343,344,854,781
344,345,656,755
345,346,521,746
346,347,825,732
347,348,948,744
348,349,812,658
349,350,881,654
350,351,618,707
351,352,688,665
352,353,824,673
353,354,535,733
354,355,580,723
355,356,765,750
356,357,796,751
357,358,751,756
358,359,766,760
359,360,621,686
360,361,616,698
361,362,626,712
362,363,796,756
363,364,781,730
364,365,805,718
365,366,679,671
366,367,550,672
367,368,592,683
368,369,815,705
369,370,779,706
370,371,813,696
371,372,781,690
372,373,643,672
373,374,589,659
374,375,693,679
375,376,597,701
376,377,576,648
377,378,680,710
378,379,585,661
379,380,554,704
380,381,450,670
381,382,359,668
382,383,358,666
383,384,436,698
384,385,565,758
385,386,684,769
386,387,542,766
387,388,588,743
