frame,res,X,Y
1,"[[ 0.03518279]
 [ 0.47516806]
 [-0.87919138]]",605.0,240.0
2,"[[ 0.03586093]
 [ 0.47214785]
 [-0.88078965]]",626.0,255.0
3,"[[ 0.04709493]
 [ 0.47143954]
 [-0.88064001]]",638.0,266.0
4,"[[ 0.04531415]
 [ 0.46664643]
 [-0.88328236]]",647.0,273.0
5,"[[ 0.06650019]
 [ 0.48249493]
 [-0.87337069]]",648.0,284.0
6,"[[ 0.07288792]
 [ 0.48009298]
 [-0.87418424]]",647.0,291.0
7,"[[ 0.06802159]
 [ 0.47888544]
 [-0.87523814]]",647.0,295.0
8,"[[ 0.07505328]
 [ 0.4792621 ]
 [-0.87445689]]",646.0,298.0
9,"[[ 0.06316571]
 [ 0.47570002]
 [-0.87733664]]",648.0,300.0
10,"[[ 0.06103715]
 [ 0.48070226]
 [-0.87475699]]",650.0,302.0
11,"[[ 0.06204053]
 [ 0.47529495]
 [-0.87763642]]",651.0,302.0
12,"[[ 0.06025943]
 [ 0.47189073]
 [-0.87959533]]",653.0,301.0
13,"[[ 0.06894386]
 [ 0.48324275]
 [-0.87276754]]",651.0,304.0
14,"[[ 0.06799387]
 [ 0.47999847]
 [-0.87463038]]",650.0,305.0
15,"[[ 0.07715904]
 [ 0.48576317]
 [-0.87067826]]",647.0,308.0
16,"[[ 0.07583579]
 [ 0.49014212]
 [-0.86833728]]",646.0,312.0
17,"[[ 0.07234117]
 [ 0.48165183]
 [-0.87337178]]",645.0,312.0
18,"[[ 0.07770782]
 [ 0.48146602]
 [-0.87301315]]",644.0,311.0
19,"[[ 0.0702286 ]
 [ 0.47980122]
 [-0.87456203]]",645.0,311.0
20,"[[ 0.07726008]
 [ 0.48190116]
 [-0.87281278]]",644.0,311.0
21,"[[ 0.07764594]
 [ 0.48429577]
 [-0.87145207]]",642.0,311.0
22,"[[ 0.07397015]
 [ 0.48665164]
 [-0.87045884]]",643.0,312.0
23,"[[ 0.07233664]
 [ 0.48602977]
 [-0.87094344]]",644.0,313.0
24,"[[ 0.07346411]
 [ 0.48619016]
 [-0.87075953]]",644.0,313.0
