,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,886,545,886,545,913,516
1,1,851,567,851,567,879,544
2,2,831,573,831,573,859,550
3,3,824,580,824,580,851,559
4,4,815,585,815,585,843,566
5,5,809,595,809,595,836,578
6,6,805,593,805,593,832,575
7,7,808,599,808,599,835,584
8,8,811,594,811,594,838,577
9,9,816,590,816,590,844,572
10,10,815,571,815,571,842,546
11,11,820,557,820,557,846,529
12,12,816,547,816,547,842,516
13,13,824,540,824,540,849,508
14,14,844,532,844,532,870,499
15,15,865,528,865,528,892,494
16,16,885,519,885,519,911,484
17,17,898,509,898,509,924,473
18,18,910,507,910,507,935,470
19,19,913,509,913,509,939,472
20,20,916,512,916,512,942,477
21,21,917,517,917,517,944,483
22,22,919,526,919,526,946,493
23,23,924,522,924,522,951,490
24,24,927,525,927,525,955,494
25,25,902,528,902,528,930,496
26,26,860,524,860,524,886,489
27,27,827,530,827,530,852,495
28,28,791,535,791,535,815,500
29,29,753,536,753,536,776,500
30,30,718,534,718,534,739,495
31,31,698,541,698,541,717,504
32,32,682,538,682,538,701,499
33,33,665,533,665,533,683,493
34,34,651,532,651,532,667,491
35,35,639,523,639,523,655,480
36,36,622,505,622,505,637,458
37,37,620,505,620,505,635,458
38,38,619,519,619,519,633,475
39,39,630,551,630,551,645,514
40,40,647,581,647,581,663,553
41,41,660,604,660,604,677,583
42,42,676,614,676,614,695,597
43,43,693,620,693,620,713,606
44,44,703,628,703,628,724,618
45,45,707,639,707,639,729,633
46,46,709,651,709,651,732,650
47,47,711,667,711,667,735,672
48,48,713,680,713,680,737,691
49,49,715,685,715,685,739,699
50,50,720,688,720,688,745,703
51,51,723,692,723,692,748,709
52,52,725,696,725,696,751,715
53,53,729,703,729,703,755,727
54,54,735,713,735,713,762,741
55,55,737,724,737,724,764,758
56,56,738,732,738,732,766,770
57,57,741,742,741,742,770,785
58,58,742,744,742,744,770,789
59,59,742,739,742,739,770,782
60,60,735,747,735,747,763,793
61,61,728,750,728,750,755,797
62,62,721,748,721,748,748,794
63,63,721,728,721,728,747,763
64,64,702,686,702,686,725,700
65,65,688,648,688,648,709,645
66,66,688,628,688,628,709,617
67,67,688,611,688,611,708,593
68,68,692,598,692,598,712,577
69,69,686,588,686,588,706,563
70,70,678,579,678,579,697,551
71,71,663,568,663,568,680,536
72,72,655,562,655,562,672,528
73,73,650,560,650,560,667,526
74,74,641,561,641,561,657,526
75,75,631,562,631,562,646,528
76,76,627,554,627,554,642,517
77,77,621,558,621,558,635,522
78,78,620,562,620,562,634,527
79,79,622,554,622,554,636,517
80,80,653,544,653,544,670,505
81,81,714,532,714,532,735,494
82,82,768,520,768,520,791,481
83,83,806,520,806,520,831,482
84,84,838,523,838,523,863,487
85,85,866,526,866,526,892,492
86,86,882,516,882,516,908,480
87,87,900,506,900,506,925,469
88,88,908,504,908,504,934,466
