,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,840,670,840,670,873,684
1,1,900,731,900,731,940,780
2,2,910,739,910,739,952,792
3,3,927,722,927,722,968,767
4,4,924,692,924,692,963,722
5,5,917,668,917,668,953,686
6,6,922,643,922,643,957,649
7,7,924,625,924,625,958,625
8,8,925,609,925,609,958,602
9,9,930,595,930,595,962,584
10,10,909,588,909,588,940,574
11,11,892,590,892,590,923,576
12,12,864,603,864,603,894,592
13,13,845,606,845,606,874,595
14,14,834,619,834,619,864,612
15,15,832,620,832,620,862,614
16,16,825,621,825,621,854,615
17,17,814,621,814,621,843,614
18,18,817,614,817,614,845,604
19,19,828,607,828,607,857,595
20,20,811,626,811,626,839,620
21,21,787,665,787,665,816,674
22,22,800,666,800,666,830,675
23,23,868,623,868,623,900,619
24,24,881,580,881,580,911,562
25,25,885,483,885,483,910,440
26,26,869,537,869,537,896,506
27,27,844,572,844,572,872,549
28,28,829,592,829,592,857,576
29,29,821,593,821,593,848,577
30,30,808,597,808,597,835,581
31,31,799,588,799,588,826,569
32,32,797,581,797,581,823,560
33,33,785,579,785,579,811,556
34,34,774,589,774,589,799,568
35,35,765,591,765,591,790,570
36,36,762,593,762,593,787,574
37,37,760,594,760,594,785,575
38,38,753,588,753,588,777,566
39,39,750,590,750,590,774,569
40,40,735,606,735,606,758,590
41,41,725,610,725,610,748,595
42,42,716,618,716,618,738,604
43,43,713,620,713,620,735,608
44,44,716,615,716,615,738,601
45,45,715,616,715,616,737,602
46,46,708,625,708,625,730,614
47,47,712,630,712,630,734,620
48,48,724,626,724,626,747,616
49,49,744,614,744,614,768,601
50,50,751,610,751,610,775,595
51,51,758,601,758,601,782,583
52,52,763,593,763,593,788,574
53,53,769,591,769,591,794,571
54,54,768,589,768,589,792,568
55,55,769,585,769,585,793,563
56,56,769,587,769,587,794,566
57,57,764,588,764,588,788,567
58,58,764,590,764,590,789,569
59,59,764,595,764,595,788,576
60,60,757,601,757,601,782,584
61,61,759,605,759,605,784,589
62,62,761,607,761,607,786,591
63,63,767,602,767,602,792,586
64,64,773,600,773,600,798,583
65,65,776,603,776,603,802,587
66,66,780,602,780,602,806,586
67,67,786,604,786,604,812,590
68,68,791,610,791,610,817,597
69,69,791,613,791,613,818,601
70,70,793,608,793,608,820,595
71,71,797,604,797,604,824,590
72,72,800,604,800,604,827,589
73,73,804,600,804,600,832,585
74,74,804,596,804,596,832,580
75,75,796,597,796,597,823,581
76,76,795,595,795,595,821,578
77,77,793,592,793,592,819,573
78,78,795,589,795,589,821,570
79,79,798,585,798,585,824,564
80,80,795,587,795,587,821,567
81,81,796,592,796,592,822,574
82,82,799,589,799,589,826,570
83,83,799,585,799,585,825,564
84,84,792,585,792,585,818,564
85,85,780,584,780,584,805,562
86,86,768,584,768,584,793,561
87,87,764,580,764,580,788,556
88,88,756,577,756,577,780,552
89,89,756,578,756,578,780,554
90,90,752,584,752,584,776,560
91,91,745,586,745,586,768,563
92,92,736,588,736,588,759,565
93,93,729,587,729,587,752,564
94,94,726,586,726,586,748,563
95,95,723,585,723,585,745,561
96,96,721,585,721,585,743,560
97,97,724,578,724,578,746,552
98,98,724,582,724,582,746,557
99,99,723,579,723,579,745,554
100,100,725,578,725,578,747,552
101,101,728,574,728,574,750,547
102,102,730,570,730,570,752,542
103,103,734,565,734,565,757,536
104,104,740,565,740,565,762,535
105,105,744,564,744,564,767,534
106,106,750,567,750,567,773,539
107,107,753,567,753,567,777,539
108,108,754,567,754,567,778,539
109,109,755,568,755,568,779,540
110,110,749,574,749,574,772,548
111,111,748,575,748,575,771,549
112,112,746,575,746,575,769,549
113,113,749,577,749,577,773,551
114,114,761,583,761,583,785,559
115,115,779,591,779,591,804,572
116,116,803,597,803,597,830,580
117,117,823,597,823,597,851,582
118,118,846,599,846,599,875,586
119,119,864,609,864,609,895,599
120,120,880,625,880,625,912,623
121,121,898,640,898,640,932,645
122,122,915,698,915,698,954,729
123,123,966,730,966,730,1010,783
124,124,1059,728,1059,728,1106,785
125,125,1098,700,1098,700,1143,744
126,126,1045,673,1045,673,1086,701
127,127,1004,653,1004,653,1043,670
128,128,963,625,963,625,998,626
129,129,937,618,937,618,971,616
130,130,925,600,925,600,957,591
131,131,918,585,918,585,949,570
132,132,908,583,908,583,939,566
133,133,898,584,898,584,928,568
134,134,888,624,888,624,920,622
135,135,961,611,961,611,995,607
136,136,1012,576,1012,576,1044,563
137,137,1029,574,1029,574,1061,561
138,138,1012,572,1012,572,1043,557
139,139,1041,552,1041,552,1070,532
140,140,1031,536,1031,536,1059,512
141,141,1002,550,1002,550,1032,528
142,142,970,554,970,554,1000,531
143,143,947,558,947,558,977,536
144,144,935,565,935,565,965,545
145,145,918,575,918,575,949,557
146,146,901,576,901,576,931,557
147,147,890,580,890,580,920,562
