,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,707,500,707,500,727,455
1,1,720,536,720,536,740,499
2,2,735,559,735,559,757,528
3,3,749,573,749,573,772,546
4,4,746,590,746,590,769,568
5,5,745,601,745,601,769,583
6,6,744,615,744,615,768,602
7,7,748,621,748,621,772,610
8,8,743,630,743,630,767,623
9,9,741,635,741,635,766,629
10,10,744,632,744,632,769,625
11,11,748,632,748,632,773,625
12,12,750,631,750,631,775,623
13,13,750,632,750,632,775,626
14,14,749,633,749,633,775,627
15,15,753,633,753,633,778,627
16,16,758,629,758,629,784,621
17,17,764,625,764,625,789,616
18,18,762,623,762,623,788,614
19,19,762,619,762,619,787,608
20,20,756,622,756,622,781,612
21,21,748,630,748,630,773,623
22,22,743,638,743,638,767,634
23,23,743,640,743,640,768,636
24,24,749,638,749,638,774,633
25,25,754,636,754,636,779,631
26,26,759,634,759,634,784,629
27,27,763,633,763,633,789,627
28,28,760,635,760,635,786,630
29,29,752,641,752,641,778,639
30,30,757,639,757,639,783,635
31,31,755,640,755,640,781,637
32,32,755,636,755,636,781,631
33,33,754,635,754,635,780,629
34,34,755,635,755,635,781,629
35,35,755,634,755,634,780,628
36,36,752,637,752,637,777,632
37,37,747,641,747,641,772,638
38,38,741,641,741,641,766,638
39,39,741,643,741,643,766,640
40,40,734,645,734,645,759,642
41,41,727,648,727,648,751,647
42,42,720,647,720,647,743,645
43,43,715,650,715,650,738,649
44,44,714,652,714,652,737,651
45,45,717,648,717,648,740,647
46,46,721,648,721,648,744,646
47,47,723,649,723,649,746,648
48,48,728,648,728,648,752,646
49,49,736,643,736,643,760,639
50,50,746,635,746,635,770,630
51,51,746,632,746,632,771,626
52,52,751,627,751,627,776,618
53,53,750,630,750,630,775,622
54,54,746,635,746,635,771,629
55,55,743,635,743,635,767,629
56,56,744,633,744,633,769,626
57,57,741,638,741,638,765,633
58,58,746,642,746,642,771,639
59,59,732,655,732,655,756,656
60,60,703,681,703,681,726,692
61,61,679,697,679,697,700,714
62,62,662,708,662,708,681,730
63,63,645,718,645,718,663,744
64,64,632,727,632,727,649,756
65,65,622,733,622,733,637,765
66,66,616,738,616,738,631,771
67,67,616,741,616,741,630,776
68,68,614,743,614,743,629,779
69,69,612,756,612,756,626,800
70,70,603,787,603,787,617,847
71,71,667,750,667,750,688,794
72,72,710,723,710,723,735,754
73,73,723,703,723,703,749,726
74,74,712,692,712,692,736,709
75,75,677,703,677,703,698,723
76,76,654,711,654,711,672,733
77,77,628,719,628,719,644,743
78,78,619,724,619,724,634,752
79,79,613,764,613,764,628,813
80,80,677,753,677,753,699,798
81,81,733,733,733,733,761,772
82,82,784,738,784,738,817,782
83,83,772,701,772,701,802,726
84,84,756,688,756,688,783,705
85,85,752,680,752,680,779,694
86,86,720,689,720,689,744,705
87,87,688,701,688,701,710,721
88,88,656,708,656,708,674,729
89,89,632,719,632,719,649,745
90,90,615,723,615,723,630,749
91,91,604,734,604,734,618,765
92,92,599,733,599,733,612,764
93,93,601,732,601,732,614,762
94,94,613,732,613,732,627,763
95,95,620,734,620,734,635,766
96,96,618,739,618,739,633,774
97,97,623,744,623,744,639,781
98,98,631,749,631,749,647,789
99,99,638,756,638,756,656,801
100,100,647,762,647,762,666,811
101,101,660,766,660,766,680,818
102,102,669,766,669,766,691,818
103,103,672,765,672,765,694,818
104,104,675,760,675,760,698,810
105,105,674,755,674,755,696,801
106,106,674,753,674,753,696,798
107,107,675,746,675,746,697,788
108,108,676,740,676,740,697,779
109,109,672,742,672,742,694,782
110,110,666,718,666,718,687,745
111,111,649,613,649,613,666,595
112,112,638,520,638,520,653,476
113,113,623,455,623,455,639,401
114,114,601,411,601,411,616,353
115,115,579,372,579,372,594,313
116,116,564,345,564,345,580,288
117,117,566,312,566,312,583,258
118,118,562,280,562,280,580,231
119,119,561,259,561,259,581,213
120,120,573,230,573,230,594,190
121,121,579,209,579,209,601,175
122,122,591,208,591,208,613,174
123,123,603,204,603,204,625,170
124,124,610,185,610,185,634,157
125,125,619,178,619,178,642,152
126,126,622,179,622,179,646,153
127,127,619,175,619,175,643,150
128,128,617,180,617,180,641,153
129,129,612,183,612,183,635,156
130,130,598,193,598,193,621,163
131,131,597,195,597,195,620,164
132,132,596,197,596,197,619,166
133,133,586,197,586,197,609,166
134,134,573,194,573,194,596,164
135,135,567,190,567,190,590,161
136,136,561,185,561,185,584,158
137,137,552,191,552,191,574,162
138,138,551,192,551,192,573,162
139,139,574,180,574,180,598,154
140,140,609,179,609,179,633,153
141,141,637,175,637,175,660,150
142,142,668,172,668,172,691,147
143,143,689,170,689,170,712,146
144,144,698,171,698,171,720,147
145,145,699,172,699,172,721,148
146,146,695,167,695,167,718,144
147,147,693,167,693,167,716,144
148,148,687,166,687,166,710,143
149,149,690,168,690,168,713,145
150,150,694,172,694,172,717,148
151,151,704,180,704,180,726,153
152,152,707,197,707,197,729,165
153,153,704,223,704,223,725,185
154,154,698,241,698,241,719,199
155,155,689,254,689,254,710,209
156,156,685,275,685,275,705,227
157,157,683,295,683,295,703,244
158,158,681,313,681,313,701,259
159,159,676,329,676,329,696,274
160,160,672,344,672,344,691,288
161,161,692,403,692,403,711,347
162,162,726,463,726,463,746,413
163,163,753,507,753,507,775,465
164,164,773,550,773,550,797,518
165,165,792,577,792,577,817,554
166,166,804,594,804,594,831,576
167,167,813,610,813,610,842,598
168,168,817,627,817,627,846,621
169,169,824,640,824,640,854,640
170,170,829,649,829,649,859,653
171,171,836,653,836,653,867,659
172,172,842,660,842,660,875,669
173,173,877,664,877,664,911,677
174,174,919,688,919,688,957,715
175,175,949,731,949,731,992,782
176,176,992,698,992,698,1035,735
177,177,1067,665,1067,665,1108,690
178,178,1135,627,1135,627,1172,640
179,179,1170,580,1170,580,1200,577
180,180,1219,457,1219,457,1232,423
181,181,1197,446,1197,446,1210,410
182,182,1177,477,1177,477,1195,445
183,183,1134,499,1134,499,1156,470
184,184,1112,507,1112,507,1136,479
185,185,1094,512,1094,512,1119,485
186,186,1080,521,1080,521,1106,494
187,187,1071,525,1071,525,1098,499
188,188,1067,529,1067,529,1094,504
189,189,1062,536,1062,536,1090,513
190,190,1061,548,1061,548,1090,528
191,191,1063,550,1063,550,1092,531
192,192,1055,556,1055,556,1084,538
193,193,1038,565,1038,565,1069,549
194,194,1004,574,1004,574,1035,559
195,195,975,586,975,586,1007,574
196,196,954,593,954,593,986,582
197,197,932,595,932,595,964,585
198,198,912,597,912,597,944,586
199,199,895,599,895,599,926,587
200,200,893,606,893,606,925,598
201,201,895,616,895,616,927,610
202,202,894,624,894,624,927,622
203,203,890,628,890,628,923,627
204,204,885,633,885,633,917,634
205,205,875,638,875,638,908,640
206,206,865,640,865,640,897,643
207,207,857,641,857,641,889,643
208,208,851,644,851,644,883,647
209,209,844,642,844,642,875,645
210,210,834,643,834,643,864,645
211,211,831,646,831,646,862,649
212,212,817,640,817,640,847,640
213,213,741,550,741,550,763,517
214,214,642,432,642,432,658,376
215,215,560,342,560,342,575,285
216,216,485,259,485,259,501,213
217,217,428,211,428,211,446,177
