,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,774,574,774,574,799,548
1,1,790,562,790,562,815,534
2,2,803,552,803,552,828,522
3,3,808,544,808,544,833,512
4,4,814,541,814,541,839,508
5,5,820,541,820,541,846,509
6,6,830,543,830,543,855,511
7,7,836,544,836,544,862,513
8,8,843,540,843,540,869,509
9,9,846,543,846,543,873,512
10,10,837,550,837,550,864,521
11,11,829,557,829,557,855,529
12,12,818,566,818,566,844,541
13,13,806,570,806,570,832,545
14,14,800,574,800,574,826,550
15,15,797,572,797,572,822,547
16,16,794,576,794,576,820,552
17,17,794,578,794,578,820,555
18,18,784,583,784,583,810,561
19,19,779,588,779,588,804,567
20,20,771,583,771,583,796,561
21,21,768,578,768,578,793,554
22,22,764,577,764,577,788,552
23,23,758,576,758,576,782,550
24,24,756,578,756,578,779,553
25,25,756,578,756,578,779,553
26,26,761,576,761,576,786,551
27,27,761,580,761,580,786,556
28,28,765,580,765,580,789,556
29,29,766,581,766,581,790,558
30,30,765,580,765,580,789,556
31,31,773,574,773,574,798,549
32,32,773,572,773,572,797,546
33,33,770,569,770,569,794,542
34,34,766,572,766,572,790,546
35,35,768,572,768,572,793,546
36,36,770,571,770,571,795,545
37,37,775,570,775,570,800,543
38,38,773,570,773,570,798,544
39,39,769,576,769,576,794,551
40,40,766,578,766,578,791,553
41,41,767,576,767,576,791,550
42,42,761,581,761,581,785,557
43,43,757,582,757,582,781,559
44,44,754,581,754,581,777,558
45,45,758,582,758,582,782,559
46,46,761,582,761,582,785,558
47,47,762,584,762,584,787,562
48,48,757,584,757,584,781,562
49,49,754,583,754,583,778,560
50,50,742,588,742,588,765,566
51,51,733,593,733,593,756,572
52,52,725,597,725,597,748,577
53,53,724,596,724,596,746,575
54,54,724,598,724,598,746,578
55,55,722,601,722,601,744,582
56,56,718,603,718,603,740,584
57,57,718,600,718,600,740,581
58,58,722,600,722,600,745,581
59,59,727,600,727,600,749,581
60,60,743,595,743,595,767,575
61,61,752,597,752,597,776,578
62,62,764,599,764,599,789,582
63,63,772,601,772,601,797,585
64,64,775,605,775,605,801,590
65,65,775,600,775,600,801,584
66,66,776,597,776,597,802,580
67,67,773,599,773,599,799,582
68,68,767,602,767,602,792,586
69,69,761,605,761,605,786,589
70,70,756,608,756,608,780,593
71,71,758,601,758,601,782,583
72,72,764,598,764,598,789,581
73,73,771,594,771,594,797,575
74,74,779,587,779,587,804,566
75,75,781,584,781,584,806,563
76,76,779,589,779,589,805,569
77,77,773,593,773,593,798,574
78,78,773,597,773,597,798,580
79,79,775,595,775,595,800,576
80,80,771,584,771,584,796,562
81,81,769,579,769,579,794,555
82,82,764,570,764,570,789,543
83,83,764,566,764,566,788,538
84,84,770,566,770,566,794,538
85,85,770,572,770,572,795,546
86,86,767,575,767,575,792,550
87,87,771,580,771,580,796,557
88,88,769,581,769,581,793,557
89,89,768,576,768,576,793,551
90,90,768,576,768,576,792,551
91,91,764,582,764,582,788,559
92,92,762,589,762,589,787,568
93,93,765,585,765,585,790,563
94,94,764,583,764,583,788,560
95,95,762,587,762,587,786,565
96,96,755,590,755,590,780,569
97,97,754,596,754,596,778,577
98,98,752,591,752,591,776,570
99,99,756,583,756,583,780,560
100,100,758,581,758,581,782,558
101,101,765,580,765,580,789,556
102,102,772,577,772,577,797,553
103,103,777,574,777,574,802,549
104,104,778,573,778,573,802,548
105,105,779,572,779,572,804,546
106,106,780,575,780,575,805,551
107,107,784,573,784,573,809,548
108,108,784,573,784,573,809,548
109,109,787,575,787,575,812,551
110,110,782,576,782,576,807,551
111,111,777,581,777,581,802,558
112,112,773,585,773,585,798,563
113,113,784,584,784,584,810,562
114,114,799,589,799,589,826,570
115,115,812,596,812,596,840,580
116,116,828,597,828,597,856,582
117,117,838,597,838,597,867,582
118,118,847,597,847,597,876,583
119,119,852,598,852,598,881,584
120,120,870,599,870,599,900,586
121,121,878,604,878,604,909,594
122,122,896,612,896,612,928,605
123,123,895,644,895,644,929,649
124,124,944,692,944,692,983,723
125,125,993,656,993,656,1032,672
126,126,1073,608,1073,608,1108,609
127,127,1054,579,1054,579,1086,569
128,128,1016,572,1016,572,1047,558
129,129,990,570,990,570,1021,554
130,130,966,568,966,568,997,550
131,131,945,565,945,565,975,544
132,132,930,566,930,566,960,545
133,133,923,561,923,561,953,539
134,134,918,560,918,560,947,537
135,135,919,566,919,566,949,545
136,136,916,593,916,593,947,580
137,137,925,624,925,624,959,623
138,138,961,625,961,625,996,627
139,139,967,606,967,606,1001,601
140,140,954,605,954,605,987,598
141,141,952,587,952,587,984,575
142,142,942,618,942,618,976,616
143,143,1030,571,1030,571,1061,557
144,144,1071,615,1071,615,1107,619
145,145,1100,571,1100,571,1131,561
146,146,1121,490,1121,490,1142,459
147,147,1081,521,1081,521,1107,495
148,148,1027,545,1027,545,1056,522
149,149,986,564,986,564,1016,546
150,150,962,574,962,574,993,557
151,151,945,578,945,578,977,562
152,152,942,571,942,571,973,553
153,153,946,569,946,569,977,550
154,154,945,558,945,558,974,536
155,155,941,546,941,546,970,521
156,156,940,542,940,542,968,515
157,157,943,534,943,534,971,505
158,158,943,526,943,526,970,495
159,159,948,522,948,522,975,491
160,160,952,544,952,544,980,518
161,161,960,580,960,580,991,565
162,162,967,646,967,646,1003,657
163,163,1024,621,1024,621,1060,625
164,164,1064,600,1064,600,1098,598
165,165,1105,511,1105,511,1129,484
166,166,1078,508,1078,508,1103,479
167,167,1022,539,1022,539,1051,515
168,168,983,562,983,562,1013,543
169,169,959,582,959,582,990,568
170,170,942,579,942,579,973,563
171,171,936,571,936,571,966,552
172,172,934,563,934,563,964,541
173,173,934,561,934,561,964,539
174,174,935,569,935,569,965,550
175,175,936,574,936,574,966,557
176,176,937,578,937,578,968,562
177,177,937,574,937,574,967,556
178,178,937,576,937,576,968,559
179,179,949,581,949,581,980,567
180,180,936,590,936,590,968,577
181,181,971,538,971,538,999,512
182,182,1025,398,1025,398,1043,350
183,183,1048,287,1048,287,1057,241
184,184,1082,189,1082,189,1082,160
185,185,1056,256,1056,256,1062,214
186,186,1034,321,1034,321,1046,273
187,187,1015,371,1015,371,1031,322
188,188,1010,406,1010,406,1029,358
189,189,997,441,997,441,1019,396
190,190,982,473,982,473,1006,432
191,191,974,501,974,501,999,466
192,192,958,526,958,526,986,495
193,193,954,545,954,545,982,520
194,194,950,560,950,560,979,538
195,195,949,567,949,567,980,548
196,196,943,567,943,567,973,548
197,197,939,564,939,564,969,544
198,198,937,566,937,566,967,546
199,199,941,572,941,572,971,554
200,200,944,576,944,576,975,559
201,201,940,585,940,585,971,572
202,202,943,586,943,586,974,572
203,203,942,586,942,586,973,572
204,204,949,591,949,591,981,580
205,205,950,601,950,601,983,593
206,206,950,606,950,606,983,599
207,207,949,610,949,610,983,605
208,208,957,615,957,615,991,612
209,209,960,617,960,617,994,615
210,210,954,623,954,623,989,624
211,211,945,622,945,622,979,621
212,212,947,613,947,613,980,609
213,213,944,605,944,605,977,599
214,214,937,600,937,600,969,591
215,215,932,568,932,568,962,548
216,216,921,453,921,453,944,407
217,217,901,354,901,354,919,301
218,218,888,269,888,269,905,223
219,219,873,222,873,222,889,184
220,220,865,181,865,181,881,153
221,221,861,157,861,157,877,136
222,222,867,134,867,134,883,120
223,223,870,120,870,120,885,111
224,224,867,121,867,121,883,112
225,225,861,123,861,123,877,113
226,226,854,124,854,124,870,114
227,227,844,132,844,132,861,119
228,228,832,139,832,139,850,124
229,229,826,146,826,146,844,128
230,230,827,149,827,149,845,131
231,231,831,149,831,149,848,130
232,232,826,150,826,150,844,131
233,233,821,161,821,161,839,139
234,234,820,173,820,173,838,148
235,235,820,179,820,179,839,152
236,236,819,176,819,176,837,150
237,237,819,188,819,188,838,158
238,238,822,197,822,197,840,165
239,239,826,202,826,202,844,168
240,240,828,190,828,190,846,160
241,241,827,174,827,174,845,148
242,242,827,164,827,164,845,141
243,243,822,161,822,161,840,139
244,244,821,154,821,154,840,134
245,245,822,149,822,149,840,131
246,246,825,139,825,139,843,124
247,247,827,134,827,134,845,120
248,248,827,135,827,135,845,122
249,249,826,136,826,136,844,122
250,250,829,136,829,136,847,122
251,251,830,139,830,139,848,124
252,252,827,146,827,146,845,129
253,253,825,156,825,156,843,135
254,254,823,161,823,161,841,139
255,255,820,166,820,166,838,143
256,256,821,163,821,163,840,140
257,257,825,168,825,168,843,144
258,258,820,174,820,174,838,148
259,259,813,180,813,180,832,152
260,260,809,180,809,180,828,153
261,261,806,186,806,186,825,157
262,262,805,192,805,192,824,161
263,263,800,195,800,195,819,163
264,264,798,200,798,200,817,167
265,265,796,202,796,202,815,168
266,266,795,195,795,195,815,163
267,267,797,197,797,197,816,165
268,268,792,200,792,200,811,167
269,269,794,213,794,213,814,177
270,270,795,230,795,230,814,190
271,271,795,243,795,243,814,201
272,272,796,245,796,245,815,202
273,273,798,249,798,249,817,205
274,274,802,239,802,239,821,197
275,275,810,227,810,227,829,188
276,276,812,227,812,227,831,188
277,277,816,228,816,228,835,188
278,278,824,228,824,228,843,189
279,279,830,229,830,229,848,189
280,280,794,353,794,353,814,299
281,281,812,331,812,331,832,277
282,282,836,309,836,309,855,258
283,283,904,219,904,219,919,182
284,284,886,205,886,205,902,171
285,285,871,217,871,217,888,180
286,286,854,211,854,211,871,176
287,287,841,205,841,205,858,171
288,288,836,184,836,184,854,155
289,289,833,175,833,175,850,149
290,290,827,175,827,175,845,149
291,291,826,156,826,156,844,135
292,292,820,159,820,159,838,137
293,293,810,168,810,168,829,144
294,294,806,181,806,181,825,153
