,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,615,669,615,669,629,670
1,1,658,658,658,658,677,657
2,2,690,646,690,646,711,642
3,3,710,643,710,643,732,639
4,4,726,635,726,635,750,629
5,5,742,629,742,629,766,621
6,6,750,631,750,631,775,623
7,7,755,634,755,634,780,628
8,8,770,625,770,625,796,617
9,9,787,606,787,606,814,592
10,10,807,582,807,582,833,561
11,11,824,558,824,558,850,530
12,12,838,526,838,526,864,490
13,13,850,496,850,496,874,455
14,14,863,461,863,461,886,414
15,15,874,427,874,427,896,377
16,16,881,415,881,415,902,363
17,17,886,404,886,404,907,353
18,18,890,403,890,403,911,352
19,19,897,392,897,392,918,340
20,20,905,374,905,374,924,322
21,21,921,351,921,351,939,299
22,22,927,352,927,352,945,300
23,23,928,351,928,351,946,299
24,24,921,363,921,363,940,311
25,25,916,383,916,383,935,332
26,26,907,390,907,390,927,338
27,27,904,392,904,392,924,340
28,28,902,394,902,394,922,342
29,29,898,394,898,394,919,342
30,30,901,404,901,404,922,352
31,31,903,414,903,414,925,364
32,32,900,429,900,429,922,380
33,33,862,433,862,433,885,383
34,34,802,439,802,439,824,388
35,35,753,442,753,442,774,390
36,36,718,446,718,446,737,393
37,37,690,449,690,449,709,396
38,38,666,462,666,462,684,410
39,39,649,471,649,471,665,420
40,40,638,460,638,460,655,407
41,41,630,451,630,451,645,397
42,42,624,444,624,444,639,389
43,43,615,437,615,437,630,381
44,44,596,430,596,430,610,373
45,45,589,424,589,424,603,367
46,46,587,425,587,425,601,368
47,47,579,426,579,426,592,369
48,48,577,424,577,424,590,366
49,49,580,436,580,436,594,379
50,50,583,465,583,465,596,411
51,51,588,496,588,496,601,446
52,52,589,526,589,526,601,482
53,53,592,548,592,548,603,509
54,54,597,559,597,559,610,523
55,55,594,563,594,563,607,527
56,56,594,572,594,572,606,539
57,57,591,579,591,579,602,548
58,58,584,578,584,578,595,546
59,59,585,581,585,581,596,550
60,60,586,592,586,592,597,564
61,61,586,597,586,597,597,571
62,62,583,609,583,609,594,586
63,63,584,617,584,617,594,597
64,64,584,613,584,613,594,592
65,65,583,607,583,607,594,584
66,66,584,600,584,600,595,574
67,67,583,594,583,594,593,567
68,68,590,593,590,593,602,566
69,69,594,596,594,596,605,570
70,70,600,591,600,591,613,564
71,71,602,594,602,594,614,568
72,72,600,593,600,593,612,567
73,73,599,588,599,588,611,560
74,74,596,589,596,589,608,560
75,75,588,590,588,590,599,562
76,76,583,596,583,596,594,569
77,77,576,604,576,604,586,580
78,78,573,609,573,609,583,586
79,79,572,614,572,614,581,593
80,80,579,630,579,630,589,615
81,81,584,640,584,640,595,629
82,82,592,648,592,648,603,640
83,83,597,655,597,655,609,649
84,84,602,665,602,665,614,664
85,85,611,674,611,674,625,677
86,86,618,681,618,681,632,687
87,87,622,681,622,681,637,689
88,88,618,679,618,679,632,685
