frame,res,X,Y
,[[-0.02824983  0.29063838 -0.94412552]],732,179
,[[-0.03475087  0.28807415 -0.94306583]],748,174
,[[-0.03406454  0.27794912 -0.94611812]],746,147
,[[-0.04633415  0.28365622 -0.94661201]],777,160
,[[-0.02178669  0.26824368 -0.95344655]],717,119
,[[-0.02223639  0.28508424 -0.94859548]],719,164
,[[-0.01899581  0.28836071 -0.94589849]],710,172
,[[-0.02584231  0.29137886 -0.94466073]],726,180
,[[-0.02136478  0.28611632 -0.946456  ]],715,166
,[[-0.02144734  0.27954121 -0.94798572]],715,149
,[[-0.01514768  0.28984336 -0.94565775]],698,176
,[[-0.01830726  0.28201222 -0.94859136]],706,155
,[[-0.03110335  0.28301894 -0.95002469]],737,157
,[[-0.0285107   0.27488368 -0.95257243]],730,136
,[[-0.02521338  0.2790006  -0.95025675]],721,146
,[[-0.02872333  0.28641555 -0.9483834 ]],731,166
,[[-0.04024094  0.30652564 -0.93971718]],759,221
,[[-0.03697184  0.30387826 -0.94013341]],751,215
,[[-0.03511236  0.29439211 -0.94438394]],747,188
,[[-0.02128951  0.28820706 -0.94677209]],713,172
,[[-0.02358662  0.27861938 -0.94882894]],719,146
,[[-0.02813427  0.28068814 -0.94784944]],731,152
,[[-0.03080073  0.26847665 -0.95242896]],737,120
,[[-0.03144966  0.27947775 -0.9473177 ]],739,149
,[[-0.02472963  0.28091258 -0.94757107]],723,154
,[[-0.03096626  0.27379178 -0.94829507]],740,135
,[[-0.03807174  0.26933386 -0.95140336]],757,123
,[[-0.0220398   0.28139869 -0.94466195]],718,156
,[[-0.02791702  0.28119461 -0.94682558]],733,154
,[[-0.03322331  0.27501945 -0.94665915]],746,139
,[[-0.0165547   0.29947688 -0.9428848 ]],707,203
,[[-0.02582691  0.37126341 -0.91635012]],731,406
,[[-0.08494143  0.46881858 -0.87279488]],891,711
,[[-0.05980703  0.38403069 -0.90788603]],818,452
,[[-0.08388458  0.38473389 -0.90604989]],880,457
,[[-0.09898222  0.36660214 -0.90698814]],919,410
,[[-0.07593503  0.41417404 -0.89329884]],863,545
,[[-0.03980678  0.44020883 -0.88966927]],769,615
,[[-0.09434193  0.42232944 -0.8964233 ]],909,560
,[[-0.06293505  0.38101378 -0.91367578]],824,433
,[[-0.05065268  0.37760041 -0.91256228]],793,426
,[[-0.02346862  0.34645555 -0.92792863]],723,332
,[[-0.04003566  0.32727074 -0.93727009]],763,275
,[[-0.05945276  0.31412455 -0.93668232]],810,244
,[[-0.03758636  0.31900739 -0.93478807]],756,256
,[[-0.04637127  0.30897897 -0.93546324]],777,231
