frame,res,X,Y
,[[-0.0757476  -0.01431353 -0.9937037 ]],681,12
,[[-0.07883878 -0.00750906 -0.99274313]],688,27
,[[-0.08328871 -0.00410742 -0.99262008]],698,35
,[[-0.07580913 -0.00382966 -0.99588639]],680,36
,[[-0.09819705  0.01547284 -0.99133989]],733,81
,[[-0.11209732  0.01308517 -0.98987307]],766,76
,[[-0.1449181   0.01581963 -0.98721978]],842,83
,[[-0.18484449  0.01981196 -0.97769079]],939,91
,[[-1.42397370e-01  6.42864581e-04 -9.84877427e-01]],836,46
,[[-0.15352852 -0.00761023 -0.98176501]],863,26
,[[-1.66161649e-01 -6.31979885e-04 -9.82491881e-01]],892,41
,[[-0.1622723   0.00838624 -0.98351595]],882,63
,[[-0.18030068  0.01794337 -0.97908853]],927,86
,[[-0.17209737  0.01572053 -0.98051903]],908,81
,[[-0.16392054  0.00144917 -0.98255916]],887,46
,[[-0.15878769  0.04185213 -0.98135476]],876,141
,[[-0.15009428  0.02371759 -0.98308966]],855,98
,[[-0.16458572  0.03174092 -0.98178185]],888,118
,[[-0.1740523   0.02520295 -0.98046869]],911,103
,[[-0.16806718  0.03212202 -0.98218275]],896,119
,[[-0.18759368  0.03722908 -0.97904869]],944,132
,[[-0.18539948  0.01982443 -0.98025764]],937,90
,[[-0.14637524  0.04192305 -0.98639369]],845,141
,[[-0.16651863  0.03284649 -0.98346322]],893,121
,[[-0.1557404   0.02851573 -0.98524228]],868,111
,[[-0.1606114   0.03245733 -0.98399085]],880,120
,[[-0.15557633  0.02760633 -0.98533144]],868,108
,[[-0.18390937  0.02922613 -0.97966954]],936,113
,[[-0.18602042  0.03175638 -0.97916042]],941,118
,[[-0.18057256  0.03101586 -0.9815283 ]],926,116
,[[-0.1815773   0.03889416 -0.97963643]],929,134
,[[-0.17761859  0.03612694 -0.98105253]],919,128
,[[-0.18048367  0.05263175 -0.98011397]],925,168
,[[-0.17688633  0.05030106 -0.98063582]],917,162
,[[-0.16600979  0.03416301 -0.98270366]],890,123
,[[-0.16556988  0.03113617 -0.98415525]],888,117
,[[-0.18033776  0.02235753 -0.98233569]],922,96
,[[-0.18444174  0.02733483 -0.98168059]],932,108
,[[-0.16675828  0.02377565 -0.98462108]],888,99
,[[-0.16605999  0.02706114 -0.98466259]],887,107
