frame,res,X,Y
,[[ 0.04351286  0.40110472 -0.9085892 ]],541,570
,[[ 0.05239849  0.40287673 -0.90474613]],517,579
,[[ 0.07676153  0.39580887 -0.90482732]],451,558
,[[ 0.06401439  0.39755522 -0.90475331]],484,564
,[[ 0.05396012  0.40432952 -0.90604095]],508,581
,[[ 0.07173303  0.40143757 -0.90594974]],461,573
,[[ 0.03498932  0.40822924 -0.90413795]],558,592
,[[ 0.04520816  0.39489476 -0.90757266]],531,552
,[[ 0.06584449  0.40679771 -0.89570287]],471,601
,[[ 0.04604502  0.39790368 -0.89445766]],523,582
,[[ 0.05312168  0.40183659 -0.8955079 ]],504,585
,[[ 0.00642715  0.41581152 -0.90047112]],630,620
,[[-0.02177818  0.39199007 -0.91108978]],704,536
,[[ 0.02067624  0.39884812 -0.903004  ]],591,559
,[[ 0.05340063  0.36341681 -0.91803673]],511,447
,[[ 0.04725614  0.37854754 -0.91179526]],525,491
,[[ 0.03404298  0.36276456 -0.91689066]],561,441
,[[ 0.04398801  0.37680528 -0.9119062 ]],533,485
,[[ 0.04267724  0.36921871 -0.91322533]],537,463
,[[ 0.01083769  0.36397832 -0.92219366]],621,449
,[[ 0.03021886  0.35432938 -0.92044532]],571,415
,[[ 0.057977    0.36889386 -0.91606544]],499,458
,[[ 0.02721834  0.35988596 -0.92456656]],579,425
,[[-0.02022711  0.34079098 -0.92807893]],699,377
,[[ 0.03485743  0.38304409 -0.90067435]],558,494
,[[-0.0012932   0.37602322 -0.90249985]],646,469
,[[ 0.02962866  0.39439451 -0.90718935]],571,513
,[[ 0.02894888  0.38983852 -0.91049041]],570,503
,[[ 0.02972227  0.38520185 -0.90985303]],569,497
,[[ 0.03237888  0.37804439 -0.9127805 ]],559,467
,[[ 0.01482225  0.35174893 -0.90689444]],601,392
,[[ 0.01524185  0.36763499 -0.91202812]],600,446
,[[ 0.01842898  0.37540778 -0.90749539]],591,470
,[[ 0.0257193   0.35943618 -0.91894176]],575,417
,[[ 0.00197185  0.35734694 -0.91162419]],627,412
,[[ 0.01345604  0.34850465 -0.90882468]],599,389
,[[ 0.01422886  0.35650965 -0.91887922]],600,413
,[[ 0.02452376  0.37745589 -0.90635999]],572,474
,[[ 0.0566308   0.40030035 -0.89352477]],489,548
,[[ 0.05224291  0.40402933 -0.88979678]],503,552
,[[ 0.03411067  0.4160742  -0.89755881]],544,606
,[[ 0.04609801  0.38734857 -0.89367858]],517,513
,[[ 0.06826527  0.39717514 -0.9013098 ]],456,554
,[[ 0.04349298  0.41158478 -0.89977621]],523,587
,[[ 0.03233894  0.39238219 -0.90737616]],550,544
,[[ 0.01893184  0.39550755 -0.9065971 ]],584,555
,[[ 0.01511089  0.4002628  -0.9026068 ]],595,554
,[[ 0.02504977  0.3974856  -0.89608976]],569,548
,[[ 0.02937654  0.38423092 -0.89723119]],558,518
,[[ 0.02763329  0.40691484 -0.89737235]],562,579
,[[-0.01087659  0.39767989 -0.9047989 ]],664,564
,[[ 0.03674371  0.41240308 -0.89982577]],535,611
,[[ 0.03506025  0.42664316 -0.89055743]],538,665
,[[ 0.04123389  0.41192684 -0.89540189]],522,618
,[[ 0.03995303  0.40305072 -0.90393924]],530,586
,[[ 0.0115712   0.40730183 -0.90088862]],607,606
,[[-0.04260142  0.35642851 -0.91098365]],753,448
,[[-0.01163274  0.35614139 -0.91813098]],673,455
,[[ 0.00907111  0.40371052 -0.90717891]],616,573
,[[ 0.04394472  0.45506876 -0.8843462 ]],522,735
,[[ 0.04334662  0.41854936 -0.89747551]],525,624
,[[ 0.03217263  0.41728763 -0.90250251]],553,631
,[[ 0.02430113  0.42025771 -0.89647265]],574,648
,[[ 0.02060931  0.40490299 -0.90363708]],583,596
,[[ 0.00981636  0.41507955 -0.89582128]],611,635
,[[-0.00319512  0.41559472 -0.89904952]],647,631
,[[ 0.01315531  0.4211491  -0.89779262]],601,647
,[[ 0.0181203   0.41994099 -0.89928876]],586,645
,[[ 0.01106686  0.42835389 -0.88772424]],604,686
,[[ 0.02236026  0.40045249 -0.89839301]],574,602
,[[-0.00551539  0.3871801  -0.90743235]],649,550
,[[-0.00097561  0.38790466 -0.91074314]],637,552
,[[ 0.02782305  0.40306959 -0.89516368]],556,615
,[[ 0.01665319  0.3985317  -0.89720863]],588,597
,[[ 0.05158365  0.39163243 -0.90447622]],490,574
,[[ 0.03059084  0.38390615 -0.90957939]],549,546
,[[ 0.0344919   0.39447687 -0.90668945]],538,577
,[[ 0.03921796  0.39653144 -0.90644435]],524,585
,[[ 0.04123163  0.38222923 -0.91269614]],521,539
,[[ 0.05793878  0.39481413 -0.90518898]],475,584
,[[ 0.04570661  0.40297425 -0.90767027]],510,601
,[[ 0.06296351  0.40207783 -0.90685185]],463,597
,[[ 0.09901834  0.39916681 -0.9011475 ]],365,598
,[[ 0.05319501  0.41572705 -0.89988879]],492,648
,[[ 0.02923489  0.39260683 -0.90685621]],560,576
,[[ 0.03598353  0.38932505 -0.90350369]],543,570
