frame,res,X,Y
,[[ 0.04306061  0.39854128 -0.90939214]],533,611
,[[ 0.05867022  0.3957525  -0.90825156]],490,607
,[[ 0.05867022  0.3957525  -0.90825156]],490,607
,[[ 0.05867022  0.3957525  -0.90825156]],490,607
,[[ 0.05867022  0.3957525  -0.90825156]],490,607
,[[ 0.05306127  0.39516996 -0.90994826]],507,603
,[[ 0.04274443  0.39734772 -0.91204939]],535,605
,[[ 0.04427124  0.39520576 -0.91287645]],531,598
,[[ 0.05043472  0.39501175 -0.9127721 ]],514,596
,[[ 0.0184534   0.38794898 -0.91138965]],602,582
,[[ 0.02235208  0.38597989 -0.91115469]],590,577
,[[ 0.01315216  0.39125936 -0.91532513]],616,586
,[[ 0.03288113  0.39425227 -0.9119385 ]],563,597
,[[ 0.0244878   0.39077602 -0.91391348]],586,587
,[[ 0.02048409  0.3923819  -0.91247423]],596,595
,[[ 0.04143841  0.39769852 -0.91090771]],540,612
,[[ 0.06953949  0.39527499 -0.90841504]],463,607
,[[ 0.04490599  0.38026476 -0.91439057]],530,558
,[[ 0.0453574   0.38240677 -0.91311058]],529,565
,[[ 0.02229111  0.38461419 -0.9163945 ]],593,568
,[[ 0.03204983  0.38478822 -0.91261478]],566,574
,[[ 0.06077547  0.38251528 -0.9124804 ]],486,570
,[[ 0.06031798  0.3824208  -0.91250031]],488,568
,[[ 0.06125858  0.37952674 -0.91211084]],484,562
,[[ 0.05425553  0.39790445 -0.90741756]],502,614
,[[ 0.07207497  0.40992429 -0.90148692]],450,658
,[[ 0.02712088  0.40909381 -0.9043927 ]],574,652
,[[ 0.05921483  0.38899022 -0.90871133]],488,590
,[[ 0.05852019  0.38758558 -0.90638221]],489,590
,[[ 0.05852019  0.38758558 -0.90638221]],489,590
,[[ 0.04970256  0.3926794  -0.90578012]],512,607
,[[ 0.04341899  0.37881864 -0.91380271]],531,557
,[[ 0.04722313  0.38637852 -0.91109448]],520,580
,[[ 0.03137594  0.37921083 -0.91675534]],564,554
,[[ 0.02382913  0.38546684 -0.91481248]],584,573
,[[ 0.0443988   0.38433084 -0.91496547]],529,572
,[[ 0.03841438  0.37410192 -0.91832183]],546,540
,[[ 0.0357177   0.36886668 -0.92042832]],553,523
,[[ 0.0443014   0.38002488 -0.91709455]],529,558
,[[ 0.04042354  0.37712908 -0.9183248 ]],540,548
,[[ 0.03698554  0.38191583 -0.91788349]],549,563
,[[ 0.03016217  0.38044412 -0.91690946]],567,558
,[[ 0.04850759  0.38151931 -0.91635348]],518,565
,[[ 0.04615322  0.37708685 -0.91691147]],525,551
,[[ 0.05030726  0.37894662 -0.91632305]],514,558
,[[ 0.04796476  0.37750089 -0.91683505]],520,553
,[[ 0.03851433  0.36807219 -0.92034265]],546,523
,[[ 0.02890644  0.38297553 -0.91346273]],572,568
,[[ 0.03807692  0.37060979 -0.92000464]],547,528
,[[ 0.02593664  0.37199979 -0.92309275]],581,528
,[[ 0.03097691  0.37637483 -0.91979044]],566,546
,[[ 0.03097691  0.37637483 -0.91979044]],566,546
,[[ 0.03928433  0.37631916 -0.9193678 ]],545,547
,[[ 0.03566322  0.37827237 -0.91908795]],554,550
,[[ 0.03269739  0.37634895 -0.92073802]],561,545
,[[ 0.04111102  0.37065739 -0.9224558 ]],539,528
,[[-0.00329178  0.34516049 -0.92659181]],661,460
,[[-0.00689021  0.34786204 -0.92721638]],676,473
,[[-0.01026357  0.3441317  -0.92689843]],681,460
,[[ 0.00930784  0.39381615 -0.9139574 ]],627,607
,[[ 0.03818852  0.39938122 -0.90993293]],545,625
,[[ 0.01581727  0.38480271 -0.91271838]],608,578
,[[-0.01146903  0.3974644  -0.91278076]],682,613
,[[ 0.00753281  0.3917408  -0.91409821]],629,594
,[[ 0.0164462   0.38787407 -0.91555209]],605,582
,[[ 0.00708339  0.38892112 -0.91657483]],630,584
,[[ 0.02289313  0.36117276 -0.92785002]],589,496
,[[-7.04809053e-04  3.68188184e-01 -9.26902598e-01]],652,517
,[[-0.00175442  0.37207255 -0.92442325]],655,531
,[[ 0.01372476  0.37316446 -0.92304379]],613,533
,[[ 0.01160483  0.37835652 -0.92071235]],619,549
,[[ 0.01627055  0.36478482 -0.92564369]],606,508
,[[ 0.00922791  0.36210487 -0.92743919]],625,497
,[[ 0.03080194  0.36002392 -0.92523251]],568,497
,[[ 0.01448448  0.35940002 -0.9275723 ]],614,489
,[[-0.0049338   0.34102486 -0.93531947]],666,433
,[[ 0.01560804  0.35749995 -0.9293875 ]],612,483
,[[ 0.04250776  0.35232016 -0.92811333]],540,473
,[[ 0.03017496  0.35197968 -0.92944025]],573,467
,[[ 0.05048251  0.38003162 -0.91832669]],518,556
,[[ 0.04875577  0.38585243 -0.91619124]],523,574
,[[ 0.05322079  0.36011957 -0.92758761]],514,491
,[[ 0.04403557  0.37100547 -0.92261592]],537,528
,[[ 0.03171365  0.36363664 -0.92416219]],571,505
,[[ 0.08921345  0.36936876 -0.91130337]],412,535
,[[ 0.07484826  0.37197089 -0.91192138]],452,541
,[[ 0.05400394  0.38025189 -0.91587472]],509,560
,[[ 0.05387572  0.38639356 -0.91103658]],508,581
,[[ 0.0711133   0.40054455 -0.9049943 ]],459,628
,[[ 0.03080529  0.38655331 -0.91681012]],571,574
,[[ 0.0199624   0.40114783 -0.91209299]],601,616
,[[ 0.0531925   0.39968429 -0.91007802]],510,616
,[[ 0.02598464  0.40262129 -0.91255296]],584,621
,[[ 0.03389319  0.41143819 -0.9063618 ]],561,655
,[[ 0.05765722  0.3997313  -0.90622092]],494,623
,[[ 0.05044867  0.38983392 -0.90898336]],515,592
,[[ 0.01272464  0.38264752 -0.9189057 ]],619,559
,[[ 0.04510116  0.39364209 -0.9102078 ]],529,598
,[[ 0.04813537  0.39905792 -0.90926054]],520,614
,[[ 0.03206316  0.39133544 -0.91315178]],564,590
,[[ 0.03498951  0.37848441 -0.91972063]],556,548
,[[-0.00147082  0.3414535  -0.93096274]],656,439
,[[-2.53159059e-04  3.41161523e-01 -9.29299738e-01]],654,447
,[[ 0.0307348   0.3470062  -0.92353473]],569,467
,[[ 0.0373731   0.37195807 -0.92539386]],549,532
,[[ 0.04236802  0.41203317 -0.90250404]],531,667
,[[ 0.069993    0.39485528 -0.90602453]],456,612
,[[ 0.02620698  0.38666051 -0.91801585]],578,575
,[[ 0.05260716  0.37930068 -0.91832853]],507,554
,[[ 0.03723245  0.3828723  -0.91652873]],549,567
,[[ 0.04212263  0.37673744 -0.91794831]],536,547
,[[ 0.03043639  0.37248534 -0.92048687]],567,533
,[[ 0.04565104  0.36776755 -0.92206841]],527,517
,[[ 0.04386201  0.38368107 -0.91572526]],531,569
,[[ 0.04874659  0.38034159 -0.91713159]],518,558
,[[ 0.02955233  0.37459407 -0.91931835]],571,541
,[[ 0.03834937  0.37758739 -0.9196018 ]],546,547
,[[ 0.04229833  0.3770406  -0.91933496]],536,545
,[[ 0.04637508  0.38749515 -0.91504373]],524,581
,[[ 0.00726546  0.37095487 -0.92083564]],632,528
,[[ 0.00726546  0.37095487 -0.92083564]],632,528
,[[ 0.03532706  0.3767978  -0.919864  ]],554,548
,[[ 0.01747484  0.37607445 -0.91828038]],604,543
,[[ 0.02974974  0.37305713 -0.91805672]],572,537
,[[ 0.03877288  0.37106357 -0.91889269]],546,530
,[[ 0.03570768  0.37202046 -0.9186352 ]],555,535
,[[ 0.02777794  0.37497492 -0.92137179]],575,539
,[[ 0.06086304  0.37750222 -0.91784647]],484,548
,[[ 0.05782685  0.38752724 -0.91229003]],492,583
,[[ 0.03767404  0.39907923 -0.91012217]],545,614
,[[ 0.02600389  0.40059222 -0.91013667]],578,619
,[[ 0.05182141  0.39162722 -0.90840452]],504,593
,[[ 0.05901511  0.39114904 -0.91017957]],485,591
,[[ 0.07346637  0.40453004 -0.90478841]],443,634
,[[ 0.07285342  0.40398775 -0.90540677]],444,635
,[[ 0.07548072  0.41884643 -0.89844305]],435,685
,[[ 0.0659199   0.40463725 -0.90604584]],461,637
,[[ 0.07061755  0.39482284 -0.90830994]],448,607
,[[ 0.07061755  0.39482284 -0.90830994]],448,607
,[[ 0.0863875   0.39173178 -0.90509131]],405,601
,[[ 0.0863875   0.39173178 -0.90509131]],405,601
,[[ 0.04164735  0.38943537 -0.91377454]],530,584
,[[ 0.05263504  0.38895864 -0.911728  ]],499,589
,[[ 0.04810654  0.39635027 -0.90970064]],511,610
,[[ 0.04098589  0.38106934 -0.91372733]],530,562
,[[ 0.00548248  0.36690157 -0.91330964]],630,530
,[[-0.01854378  0.33058991 -0.93396482]],693,414
,[[-0.01079047  0.3484883  -0.92784148]],672,469
,[[-0.01007636  0.39304071 -0.9126072 ]],669,604
,[[ 0.04820299  0.43611224 -0.89751166]],506,740
,[[ 0.01449125  0.39270208 -0.91646821]],600,595
,[[ 0.01506777  0.39880882 -0.91216956]],598,616
,[[ 0.00205602  0.39555585 -0.91508045]],633,607
,[[ 0.02512849  0.39776111 -0.91329371]],571,610
,[[ 0.04069368  0.39425032 -0.91121267]],528,605
,[[ 0.0229789   0.37913919 -0.91724415]],576,557
,[[ 0.00619833  0.37924013 -0.91738731]],624,559
,[[-0.0087071   0.361982   -0.92711292]],664,502
,[[-0.0208258   0.374218   -0.92092651]],698,540
,[[-0.01601728  0.37358048 -0.92339643]],684,537
,[[ 0.00890188  0.37853988 -0.92096773]],618,552
,[[ 0.01051046  0.37333684 -0.92145547]],614,540
,[[ 0.01991033  0.36705229 -0.92355782]],589,522
,[[ 0.04085069  0.36806979 -0.92397499]],533,522
,[[ 0.06080272  0.38501238 -0.91620871]],477,580
,[[ 0.05375491  0.37352325 -0.9208484 ]],497,542
,[[ 0.01261313  0.38008598 -0.91944982]],608,564
,[[ 0.01912937  0.39402108 -0.91181093]],589,610
,[[ 0.02677237  0.39462201 -0.91304052]],567,613
,[[ 0.01265638  0.39898481 -0.9132008 ]],605,629
,[[ 0.0101967  0.3976649 -0.9140041]],613,625
,[[ 0.03508751  0.4065939  -0.90839779]],544,655
,[[ 0.03838062  0.40438149 -0.90829481]],535,650
,[[ 0.01680006  0.39495707 -0.91355601]],595,618
,[[ 0.01633099  0.37988191 -0.91705574]],596,572
,[[ 0.02883275  0.39583407 -0.90947837]],562,623
,[[ 0.03445697  0.39171121 -0.91060516]],546,610
,[[ 0.02821194  0.38878681 -0.91318075]],563,602
,[[ 0.01539106  0.38127341 -0.91578318]],599,577
,[[ 0.0286256   0.39180027 -0.91360094]],562,610
,[[-0.00348844  0.39210211 -0.91605909]],649,606
,[[ 0.01468299  0.40379686 -0.90846202]],602,647
,[[ 0.00096415  0.36959288 -0.92277653]],639,539
,[[ 0.01636722  0.39035254 -0.91309288]],597,607
,[[-0.00212589  0.38468814 -0.91531667]],648,588
,[[-0.01230419  0.39454745 -0.91415505]],675,616
,[[ 0.01203237  0.38930011 -0.91493591]],607,603
,[[-0.00310725  0.38607681 -0.91585378]],650,594
