frame,prob
1.0,0.004163999576121569
2.0,0.007982087321579456
3.0,0.006254999898374081
4.0,0.004533600062131882
5.0,0.005777720361948013
6.0,0.005157717037945986
7.0,0.00539103988558054
8.0,0.008182130753993988
9.0,0.007250057999044657
10.0,0.004024612717330456
11.0,0.00274725747294724
12.0,0.0036434312351047993
13.0,0.005643990356475115
14.0,0.004179081879556179
15.0,0.003818930359557271
16.0,0.004820805508643389
17.0,0.0043940469622612
18.0,0.0031162763480097055
19.0,0.002534029772505164
20.0,0.0056130774319171906
21.0,0.003227797569707036
22.0,0.0036047196481376886
23.0,0.0029598188120871782
24.0,0.0034411554224789143
25.0,0.00353407533839345
26.0,0.004199563059955835
27.0,0.004296836908906698
28.0,0.007618350442498922
29.0,0.0058494508266448975
30.0,0.008887305855751038
31.0,0.004701907746493816
32.0,0.005467407405376434
33.0,0.0037521342746913433
34.0,0.0035724961198866367
35.0,0.01080901175737381
36.0,0.006828794255852699
37.0,0.0033589783124625683
38.0,0.003785650013014674
39.0,0.0052550313994288445
40.0,0.0058123329654335976
41.0,0.0035444211680442095
42.0,0.0035517883952707052
43.0,0.0025803381577134132
44.0,0.004075034987181425
45.0,0.0025692679919302464
46.0,0.002144390717148781
47.0,0.002059184480458498
48.0,0.0030389055609703064
49.0,0.0020084010902792215
50.0,0.0033758084755390882
51.0,0.6214156746864319
52.0,0.7347983121871948
53.0,0.4508795142173767
54.0,0.7147398591041565
55.0,0.036677662283182144
56.0,0.06601154804229736
57.0,0.009360828436911106
58.0,0.006515131331980228
59.0,0.0053719645366072655
60.0,0.006760632153600454
61.0,0.005635441280901432
62.0,0.043425094336271286
63.0,0.005739259999245405
64.0,0.0039462014101445675
65.0,0.023442508652806282
66.0,0.006063220556825399
67.0,0.008653761819005013
68.0,0.0042793708853423595
69.0,0.005332551896572113
70.0,0.0012214930029585958
71.0,0.004364754073321819
72.0,0.0027741705998778343
73.0,0.00560965109616518
74.0,0.006951454095542431
75.0,0.0034588458947837353
76.0,0.02446526475250721
77.0,0.004360009450465441
78.0,0.001427255105227232
79.0,0.00409950315952301
80.0,0.0029143611900508404
81.0,0.00524939876049757
82.0,0.00815287884324789
83.0,0.007024762220680714
84.0,0.014216269366443157
85.0,0.013566488400101662
86.0,0.01283264346420765
87.0,0.008797531016170979
88.0,0.013749619014561176
89.0,0.006922091357409954
90.0,0.0196340661495924
91.0,0.006166907958686352
92.0,0.007820338010787964
93.0,0.015477005392313004
94.0,0.011763880960643291
95.0,0.018103623762726784
96.0,0.013603209517896175
97.0,0.008559366688132286
98.0,0.015659935772418976
99.0,0.006035939324647188
100.0,0.004343501757830381
101.0,0.00523762684315443
102.0,0.007592096459120512
103.0,0.006817626766860485
104.0,0.24055449664592743
105.0,0.6390395164489746
106.0,0.9662762880325317
107.0,0.9849292635917664
108.0,0.9941885471343994
109.0,0.9842064380645752
110.0,0.8996075987815857
111.0,0.7667515277862549
112.0,0.14792035520076752
113.0,0.010181962512433529
114.0,0.007642781361937523
115.0,0.006163883954286575
116.0,0.0031696199439466
117.0,0.0069914464838802814
118.0,0.0034003329928964376
119.0,0.0073497663252055645
120.0,0.004269047174602747
121.0,0.004450565669685602
122.0,0.006762979086488485
123.0,0.005010182037949562
124.0,0.008247911930084229
125.0,0.0062647326849401
126.0,0.004811843857169151
127.0,0.005155574064701796
128.0,0.006910801399499178
129.0,0.00444539450109005
130.0,0.013258309103548527
131.0,0.01380739826709032
132.0,0.014250303618609905
133.0,0.010146006941795349
134.0,0.007202780805528164
135.0,0.02149074152112007
136.0,0.008423617109656334
137.0,0.0186420027166605
138.0,0.009990581311285496
139.0,0.020325155928730965
140.0,0.01386233139783144
141.0,0.007860432378947735
142.0,0.00595723045989871
143.0,0.00824414100497961
144.0,0.01110939122736454
145.0,0.008505253121256828
146.0,0.008735919371247292
