frame,res,X,Y
1,[[-0.34683928 -0.516847  ]],-725,954
2,[[-0.35295132 -0.56300616]],-889,1005
3,[[-0.35237902 -0.55303395]],-850,992
4,[[-0.3397565 -0.5248846]],-754,939
5,[[-0.31391087 -0.5170823 ]],-726,845
6,[[-0.36181113 -0.52004015]],-744,1011
7,[[-0.33951622 -0.43258426]],-469,888
8,[[-0.33768034 -0.45280915]],-533,891
9,[[-0.3727448  -0.43226355]],-460,1001
10,[[-0.36046976 -0.41691893]],-416,957
11,[[-0.3592625  -0.41247475]],-413,942
12,[[-0.36930877 -0.39079168]],-348,969
13,[[-0.37544355 -0.39474484]],-363,992
14,[[-0.36774987 -0.38107738]],-321,961
15,[[-0.43535233 -0.428281  ]],-465,1218
16,[[-0.41481012 -0.33117875]],-162,1103
17,[[-0.38936573 -0.36743045]],-274,1037
18,[[-0.3560053  -0.34343228]],-210,914
19,[[-0.44041216 -0.39119834]],-357,1197
20,[[-0.45507815 -0.39414448]],-360,1252
21,[[-0.40893373 -0.35379958]],-244,1081
22,[[-0.43268222 -0.39049372]],-345,1178
23,[[-0.40994084 -0.42826748]],-455,1119
24,[[-0.40382165 -0.4088421 ]],-393,1092
25,[[-0.41209775 -0.38611317]],-348,1113
26,[[-0.44935703 -0.28750673]],-53,1197
27,[[-0.36981788 -0.35894826]],-264,971
28,[[-0.37203795 -0.3269143 ]],-174,969
29,[[-0.404106   -0.28181428]],-45,1050
30,[[-0.40690354 -0.3009615 ]],-98,1060
31,[[-0.35333982 -0.3793344 ]],-313,909
32,[[-0.3345749  -0.34260163]],-206,843
33,[[-0.33559376 -0.3464014 ]],-216,850
34,[[-0.3485156 -0.3308174]],-182,896
35,[[-0.35349452 -0.27411163]],-23,892
36,[[-0.35471624 -0.34679037]],-229,920
37,[[-0.36484826 -0.32952234]],-174,956
38,[[-0.36149508 -0.35110012]],-228,943
39,[[-0.34695885 -0.3901506 ]],-348,918
40,[[-0.36599758 -0.3224296 ]],-143,947
41,[[-0.35701516 -0.3347366 ]],-188,928
42,[[-0.34903163 -0.31086493]],-124,892
43,[[-0.36468112 -0.26390707]],12,917
44,[[-0.37596315 -0.29599398]],-76,968
45,[[-0.37467748 -0.23839028]],74,951
46,[[-0.39824936 -0.25807685]],27,1030
47,[[-0.38467565 -0.19471575]],190,974
48,[[-0.40022552 -0.22397244]],119,1028
49,[[-0.3842518  -0.26641864]],5,984
50,[[-0.3727189  -0.28142917]],-38,951
51,[[-0.3919031 -0.2606253]],18,1004
52,[[-0.3732713  -0.25198168]],43,944
53,[[-0.36048856 -0.26727238]],1,905
54,[[-0.37500507 -0.22055383]],125,946
55,[[-0.3844923  -0.17851037]],233,969
56,[[-0.4218388  -0.23190352]],96,1096
57,[[-0.39798278 -0.21428406]],146,1023
58,[[-0.4088918 -0.2153732]],138,1058
59,[[-0.4021234  -0.21653378]],139,1032
60,[[-0.390871   -0.25971913]],24,1009
61,[[-0.33811164 -0.21359435]],145,849
62,[[-0.33410892 -0.23572373]],86,843
63,[[-0.36546755 -0.2083782 ]],161,923
64,[[-0.34160975 -0.22248143]],121,861
65,[[-0.3749602  -0.18309432]],226,948
66,[[-0.3609423  -0.19742367]],190,914
67,[[-0.36859593 -0.22417793]],114,941
68,[[-0.3625969  -0.18292078]],226,916
69,[[-0.3562275  -0.17108208]],257,896
70,[[-0.37346804 -0.22223867]],123,954
71,[[-0.38041148 -0.19792777]],185,975
72,[[-0.395603   -0.17810145]],237,1019
73,[[-0.32860658 -0.1472151 ]],327,807
74,[[-0.30807137 -0.13936739]],343,756
75,[[-0.33884832 -0.15845782]],293,840
76,[[-0.34459937 -0.15192235]],311,854
77,[[-0.2950773  -0.13612914]],351,723
78,[[-0.31264144 -0.13852404]],346,764
79,[[-0.30120417 -0.1536252 ]],310,734
80,[[-0.34656617 -0.15394677]],306,863
81,[[-0.35631058 -0.17232275]],257,892
82,[[-0.3308429  -0.16930574]],265,823
83,[[-0.2991482  -0.21057805]],164,730
84,[[-0.30417657 -0.20158058]],185,745
85,[[-0.287894   -0.34844622]],-224,717
86,[[-0.2890816 -0.3532129]],-230,717
87,[[-0.3127938  -0.33219796]],-177,797
88,[[-0.34190708 -0.30137753]],-91,863
89,[[-0.31987596 -0.28474015]],-45,810
90,[[-0.33769038 -0.3066768 ]],-106,854
91,[[-0.3357287  -0.27871543]],-28,840
92,[[-0.32083693 -0.28954458]],-56,798
93,[[-0.3390954 -0.2821177]],-36,852
94,[[-0.34420854 -0.23643586]],85,859
95,[[-0.34817493 -0.23287392]],101,877
96,[[-0.33421814 -0.21526423]],147,832
97,[[-0.36329305 -0.23632836]],89,921
98,[[-0.37267917 -0.25040793]],52,952
99,[[-0.36741844 -0.21390317]],148,927
100,[[-0.34077078 -0.24517977]],65,855
101,[[-0.36607286 -0.23389456]],103,919
102,[[-0.33284682 -0.11300102]],411,826
103,[[-0.2888105  0.3831797]],1716,784
104,[[-0.26134634  0.6011311 ]],2435,821
105,[[-0.22179031  0.5792419 ]],2376,681
106,[[-0.20218068  0.59716934]],2440,624
107,[[-0.13186657  0.67912513]],2763,448
108,[[-0.14115164  0.6272048 ]],2562,446
109,[[-0.18280396  0.71600914]],2929,635
110,[[-0.16480789  0.68827975]],2811,563
111,[[-0.15585007  0.741503  ]],3028,571
112,[[-0.16314413  0.6897711 ]],2824,555
113,[[-0.14735396  0.685097  ]],2795,507
114,[[-0.17979173  0.7028645 ]],2877,616
115,[[-0.16645455  0.7439313 ]],3060,611
116,[[-0.16624226  0.75858194]],3131,625
117,[[-0.18640938  0.76720476]],3157,707
118,[[-0.15727124  0.67342794]],2731,529
119,[[-0.1831998  0.7102261]],2900,628
120,[[-0.12882963  0.6973955 ]],2831,452
121,[[-0.0388486  0.6248586]],2538,128
122,[[-0.01859279  0.53902465]],2213,50
123,[[-0.09276086  0.57754076]],2352,297
124,[[-0.12666807  0.49825558]],2094,378
125,[[-0.11828016  0.5519966 ]],2280,361
126,[[-0.12567501  0.56882834]],2340,388
127,[[-0.13059364  0.49170578]],2065,374
128,[[-0.1484108   0.54292536]],2236,449
129,[[-0.13321292  0.5603459 ]],2298,402
130,[[-0.16865359  0.62251806]],2544,549
131,[[-0.17457274  0.6346854 ]],2564,563
132,[[-0.13714223  0.6229522 ]],2539,446
133,[[-0.16510318  0.7215743 ]],2959,598
134,[[-0.20155905  0.68966055]],2792,694
135,[[-0.18857001  0.6768166 ]],2740,643
136,[[-0.15991558  0.7339734 ]],3000,584
137,[[-0.15150368  0.7423301 ]],3054,575
138,[[-0.11476031  0.70170206]],2880,413
139,[[-0.12795737  0.7157478 ]],2929,462
140,[[-0.12882584  0.70533514]],2889,462
141,[[-0.15398636  0.7328352 ]],3015,553
142,[[-0.1424471  0.7018123]],2863,496
143,[[-0.10760296  0.7255045 ]],2993,394
144,[[-0.13495953  0.71703696]],2927,474
145,[[-0.13891584  0.5954566 ]],2427,422
146,[[-0.13390215  0.62348676]],2534,418
147,[[-0.11395581  0.62925816]],2570,374
148,[[-0.12192771  0.62404287]],2535,392
149,[[-0.1320794  0.6035158]],2456,415
150,[[-0.12899043  0.61840117]],2510,411
151,[[-0.13984677  0.60668916]],2464,441
152,[[-0.14813179  0.61509126]],2495,471
153,[[-0.1689919  0.6421726]],2606,540
154,[[-0.15448181  0.6340564 ]],2568,503
155,[[-0.18606175  0.6518785 ]],2643,605
156,[[-0.18274398  0.67142606]],2727,606
157,[[-0.1657753  0.6488575]],2637,552
158,[[-0.15172343  0.63668644]],2590,499
159,[[-0.16808248  0.6232876 ]],2534,537
160,[[-0.15222183  0.6433924 ]],2612,497
161,[[-0.1323545   0.62436646]],2535,424
162,[[-0.13634068  0.6100115 ]],2485,419
163,[[-0.14015882  0.6217212 ]],2517,452
164,[[-0.1345254  0.6096272]],2481,420
165,[[-0.1530814  0.6394396]],2595,501
166,[[-0.15683383  0.6559283 ]],2667,525
167,[[-0.17576568  0.6518707 ]],2637,588
168,[[-0.14169712  0.65776753]],2670,473
169,[[-0.11913165  0.6500901 ]],2639,394
170,[[-0.12692411  0.63130254]],2566,411
171,[[-0.12359712  0.61895657]],2511,398
172,[[-0.12331953  0.639444  ]],2598,401
173,[[-0.1210226  0.6338858]],2570,396
174,[[-0.11806729  0.65081036]],2645,389
175,[[-0.1478431  0.6948147]],2824,511
176,[[-0.13224319  0.7057304 ]],2876,466
177,[[-0.11942834  0.7230078 ]],2956,429
178,[[-0.11532417  0.739061  ]],3031,423
179,[[-0.10343212  0.7364067 ]],3019,368
180,[[-0.10601264  0.7508017 ]],3079,402
181,[[-0.19176637  0.8135246 ]],3377,758
182,[[-0.20040707  0.8199551 ]],3414,793
183,[[-0.20945883  0.79881907]],3320,795
184,[[-0.18725625  0.8179581 ]],3404,726
185,[[-0.19068389  0.8241329 ]],3434,743
186,[[-0.22082818  0.7966095 ]],3308,837
187,[[-0.1886091  0.7925434]],3292,727
