frame,res,X,Y
1,[[-0.5335299  -0.31458375]],-376,2022
2,[[-0.57308257 -0.30206627]],-334,2155
3,[[-0.521924   -0.28765878]],-295,1920
4,[[-0.5200966 -0.2789568]],-276,1920
5,[[-0.5200966 -0.2789568]],-276,1920
6,[[-0.5200966 -0.2789568]],-276,1920
7,[[-0.56834376 -0.31855997]],-388,2141
8,[[-0.56224144 -0.30348617]],-326,2126
9,[[-0.5660592  -0.29652524]],-339,2147
10,[[-0.56171876 -0.29745254]],-342,2127
11,[[-0.58007205 -0.32699615]],-431,2215
12,[[-0.5556038  -0.32886174]],-439,2103
13,[[-0.63238716 -0.27235863]],-241,2470
14,[[-0.6573682 -0.298466 ]],-401,2650
15,[[-0.57716435 -0.17607327]],68,2241
16,[[-0.61436194 -0.29063368]],-392,2468
17,[[-0.56921244 -0.19843288]],63,2024
18,[[-0.56372076 -0.21144634]],21,2005
19,[[-0.555763  -0.2568848]],-130,1990
20,[[-0.57142967 -0.24934794]],-111,2065
21,[[-0.6496484 -0.3187384]],-346,2469
22,[[-0.6314062  -0.30292937]],-288,2386
23,[[-0.67644    -0.26163155]],-135,2558
24,[[-0.69870424 -0.35843846]],-548,2876
25,[[-0.6424569  -0.31492186]],-329,2424
26,[[-0.60112214 -0.29156104]],-244,2216
27,[[-0.62259984 -0.32449287]],-352,2320
28,[[-0.5708361 -0.3278955]],-360,2067
29,[[-0.59733677 -0.33512968]],-396,2229
30,[[-0.5931176  -0.33398643]],-396,2194
31,[[-0.6111425 -0.3018919]],-304,2259
32,[[-0.5855801  -0.30443922]],-299,2144
33,[[-0.59271497 -0.30251336]],-282,2177
34,[[-0.5865186  -0.31295463]],-318,2154
35,[[-0.60637933 -0.30005133]],-266,2216
36,[[-0.6045567  -0.33473212]],-403,2256
37,[[-0.5873067  -0.28787464]],-242,2142
38,[[-0.5982996  -0.38254774]],-573,2244
39,[[-0.6211237 -0.3199332]],-319,2286
40,[[-0.57715786 -0.3815816 ]],-559,2162
41,[[-0.64461404 -0.3597349 ]],-478,2467
42,[[-0.62015617 -0.31262833]],-323,2290
43,[[-0.67354655 -0.35335097]],-449,2607
44,[[-0.5687232  -0.36536574]],-503,2085
45,[[-0.60545117 -0.33434647]],-417,2228
46,[[-0.62436205 -0.2347885 ]],-59,2266
47,[[-0.56548023 -0.29560047]],-270,2046
48,[[-0.54189706 -0.31892818]],-355,1958
49,[[-0.6451392  -0.31323856]],-310,2418
50,[[-0.6281215  -0.32066354]],-366,2330
51,[[-0.66898847 -0.32136416]],-364,2541
52,[[-0.6690836  -0.29287505]],-241,2526
53,[[-0.6742597  -0.33173037]],-399,2577
54,[[-0.6576862 -0.326319 ]],-372,2476
55,[[-0.62738854 -0.2607551 ]],-142,2293
56,[[-0.63559365 -0.23804134]],-70,2323
57,[[-0.6166532 -0.2095339]],32,2217
58,[[-0.6245301  -0.25621212]],-130,2279
59,[[-0.57890785 -0.30143932]],-282,2088
60,[[-0.55309707 -0.2627602 ]],-156,1958
61,[[-0.5334194 -0.2764998]],-197,1892
62,[[-0.5672916 -0.3050338]],-307,2059
63,[[-0.5070414  -0.31364766]],-360,1792
64,[[-0.5781088  -0.29731828]],-278,2078
65,[[-0.5339334  -0.31476396]],-354,1902
66,[[-0.5547613 -0.2941882]],-251,1973
67,[[-0.54599416 -0.30019975]],-291,1966
68,[[-0.5647883  -0.30332834]],-286,2024
69,[[-0.5225451  -0.39007783]],-614,1882
70,[[-0.5793593 -0.4231352]],-744,2206
71,[[-0.5141175  -0.40399984]],-676,1883
72,[[-0.6040574  -0.40118957]],-672,2299
73,[[-0.7783712 -0.5194517]],-1062,3449
74,[[-0.7169939 -0.5374649]],-1137,3092
75,[[-0.7131007 -0.591938 ]],-1376,3165
76,[[-0.6850893 -0.596112 ]],-1415,2985
77,[[-0.67647195 -0.6020671 ]],-1432,2936
78,[[-0.66522443 -0.6044234 ]],-1443,2873
79,[[-0.6465878  -0.54931426]],-1218,2667
80,[[-0.6524079 -0.5996324]],-1435,2784
81,[[-0.68718    -0.62065876]],-1504,3075
82,[[-0.6652602  -0.61809736]],-1560,2941
83,[[-0.6590193 -0.5708418]],-1242,2813
84,[[-0.6097862  -0.63215286]],-1553,2617
85,[[-0.5447318  -0.77690405]],-2269,2593
86,[[-0.57402277 -0.79532385]],-2424,2781
87,[[-0.55053735 -0.74856216]],-2138,2535
