frame,res,X,Y
1,"[[ 0.07185505]
 [ 0.20962866]
 [-0.97513726]]",262.0,355.0
2,"[[ 0.08030325]
 [ 0.2124754 ]
 [-0.97386118]]",350.0,406.0
3,"[[ 0.06925452]
 [ 0.23333783]
 [-0.96992643]]",422.0,462.0
4,"[[ 0.07207489]
 [ 0.21893743]
 [-0.97307328]]",471.0,491.0
5,"[[ 0.04482193]
 [ 0.18304815]
 [-0.98208165]]",529.0,480.0
6,"[[ 0.05707093]
 [ 0.19946952]
 [-0.97824068]]",560.0,487.0
7,"[[ 0.03686802]
 [ 0.22578746]
 [-0.9734787 ]]",598.0,514.0
8,"[[ 0.00128713]
 [ 0.23028286]
 [-0.97312288]]",654.0,537.0
9,"[[ 0.01240709]
 [ 0.22693218]
 [-0.97383153]]",685.0,552.0
10,"[[-0.02081452]
 [ 0.19460174]
 [-0.98066147]]",735.0,534.0
11,"[[-3.36662721e-05]
 [ 2.35052679e-01]
 [-9.71982632e-01]]",753.0,557.0
12,"[[ 0.02782618]
 [ 0.30762343]
 [-0.95110122]]",742.0,644.0
13,"[[-0.08021106]
 [ 0.24326355]
 [-0.966638  ]]",827.0,648.0
14,"[[ 0.01130151]
 [ 0.32713917]
 [-0.94490859]]",810.0,733.0
15,"[[ 0.03177394]
 [ 0.27829932]
 [-0.9599687 ]]",780.0,749.0
16,"[[ 0.05878378]
 [ 0.18992101]
 [-0.980038  ]]",736.0,680.0
17,"[[ 0.01382659]
 [ 0.03407007]
 [-0.9993238 ]]",744.0,498.0
18,"[[ 0.09987634]
 [ 0.11786121]
 [-0.98799466]]",678.0,437.0
19,"[[ 0.08632558]
 [ 0.11143055]
 [-0.99001572]]",644.0,388.0
20,"[[ 0.08252321]
 [ 0.17250408]
 [-0.98154585]]",623.0,406.0
21,"[[-0.0139343 ]
 [ 0.22435955]
 [-0.97440681]]",693.0,464.0
22,"[[-0.01081145]
 [ 0.24426767]
 [-0.96964757]]",744.0,524.0
23,"[[ 0.00328961]
 [ 0.22544417]
 [-0.97425054]]",771.0,548.0
24,"[[ 0.04295466]
 [ 0.16469641]
 [-0.98540854]]",757.0,508.0
25,"[[-0.02362215]
 [ 0.10165017]
 [-0.99453971]]",805.0,422.0
26,"[[-0.0392151 ]
 [ 0.10951084]
 [-0.99321174]]",855.0,364.0
27,"[[-0.05142112]
 [ 0.05706999]
 [-0.99704508]]",901.0,276.0
28,"[[-0.00438294]
 [ 0.12173735]
 [-0.99255267]]",896.0,266.0
29,"[[ 0.0444502 ]
 [ 0.17101811]
 [-0.98426469]]",851.0,300.0
30,"[[ 0.04196015]
 [ 0.17242379]
 [-0.98412874]]",822.0,327.0
31,"[[ 0.10573617]
 [ 0.19265718]
 [-0.9755527 ]]",746.0,365.0
32,"[[ 0.12520083]
 [ 0.20918137]
 [-0.9698288 ]]",675.0,407.0
33,"[[ 0.11603102]
 [ 0.17861004]
 [-0.97705438]]",633.0,411.0
34,"[[ 0.10255675]
 [ 0.20729005]
 [-0.97288897]]",613.0,438.0
35,"[[ 0.08776203]
 [ 0.15691892]
 [-0.98370437]]",612.0,414.0
36,"[[ 0.11069151]
 [ 0.16964304]
 [-0.97926944]]",592.0,409.0
37,"[[ 0.04447275]
 [ 0.09841906]
 [-0.99415082]]",635.0,344.0
38,"[[ 0.12479202]
 [ 0.15790627]
 [-0.97953691]]",598.0,348.0
39,"[[ 0.16732856]
 [ 0.20328552]
 [-0.96471558]]",533.0,392.0
40,"[[ 0.13412206]
 [ 0.20229352]
 [-0.97009721]]",515.0,424.0
41,"[[-0.00933941]
 [-0.01093626]
 [-0.99989658]]",626.0,264.0
42,"[[ 0.10239847]
 [ 0.09131554]
 [-0.9905433 ]]",614.0,234.0
43,"[[ 0.17266635]
 [ 0.21399262]
 [-0.96145384]]",541.0,322.0
44,"[[ 0.14682085]
 [ 0.19323579]
 [-0.97010493]]",512.0,366.0
45,"[[ 0.12107277]
 [ 0.15319175]
 [-0.98075159]]",513.0,362.0
46,"[[ 0.13914506]
 [ 0.14098804]
 [-0.98018418]]",500.0,349.0
47,"[[ 0.16528915]
 [ 0.16346668]
 [-0.9726038 ]]",467.0,359.0
48,"[[ 0.14787894]
 [ 0.16119135]
 [-0.97578131]]",459.0,363.0
49,"[[ 0.18216875]
 [ 0.19586444]
 [-0.96356197]]",423.0,398.0
