frame,res,X,Y
1,"[[ 0.51281372]
 [ 0.53999   ]
 [-0.66740758]]",-1079.0,2010.0
2,"[[ 0.51550505]
 [ 0.53810499]
 [-0.66685648]]",-1127.0,2064.0
3,"[[ 0.51700931]
 [ 0.53572424]
 [-0.66760835]]",-1160.0,2098.0
4,"[[ 0.51761079]
 [ 0.53589224]
 [-0.66700718]]",-1186.0,2123.0
5,"[[ 0.51424072]
 [ 0.53532625]
 [-0.6700614 ]]",-1199.0,2139.0
6,"[[ 0.50689582]
 [ 0.54772763]
 [-0.66562081]]",-1206.0,2168.0
7,"[[ 0.51337778]
 [ 0.53794092]
 [-0.66862757]]",-1218.0,2179.0
8,"[[ 0.51504699]
 [ 0.5340813 ]
 [-0.6704355 ]]",-1228.0,2183.0
9,"[[ 0.51363146]
 [ 0.54079013]
 [-0.66612968]]",-1243.0,2203.0
10,"[[ 0.49970513]
 [ 0.53503812]
 [-0.68119674]]",-1224.0,2195.0
11,"[[ 0.48626361]
 [ 0.53002406]
 [-0.69471015]]",-1184.0,2172.0
12,"[[ 0.477406  ]
 [ 0.53705907]
 [-0.69545026]]",-1144.0,2160.0
13,"[[ 0.45044387]
 [ 0.53779975]
 [-0.71265121]]",-1083.0,2146.0
14,"[[ 0.40522732]
 [ 0.55957353]
 [-0.72295801]]",-988.0,2148.0
15,"[[ 0.4721276 ]
 [ 0.52975508]
 [-0.70459569]]",-993.0,2133.0
16,"[[ 0.45266026]
 [ 0.57273302]
 [-0.68342927]]",-994.0,2183.0
17,"[[ 0.45345686]
 [ 0.57932961]
 [-0.67731387]]",-1002.0,2235.0
18,"[[ 0.45569976]
 [ 0.5794033 ]
 [-0.6757437 ]]",-1014.0,2277.0
19,"[[ 0.42875964]
 [ 0.57709482]
 [-0.69507319]]",-982.0,2288.0
20,"[[ 0.4442823 ]
 [ 0.5597379 ]
 [-0.69950463]]",-969.0,2272.0
21,"[[ 0.44707444]
 [ 0.55256157]
 [-0.70342033]]",-962.0,2253.0
22,"[[ 0.43494166]
 [ 0.55676668]
 [-0.70769811]]",-940.0,2238.0
23,"[[ 0.44487946]
 [ 0.56178697]
 [-0.69747951]]",-940.0,2238.0
24,"[[ 0.45676294]
 [ 0.55304677]
 [-0.69678324]]",-954.0,2233.0
25,"[[ 0.44610596]
 [ 0.57051388]
 [-0.68956753]]",-956.0,2250.0
26,"[[ 0.44442067]
 [ 0.52799468]
 [-0.72367941]]",-934.0,2194.0
27,"[[ 0.44059464]
 [ 0.54197705]
 [-0.71563765]]",-918.0,2171.0
28,"[[ 0.40926777]
 [ 0.56669897]
 [-0.71508892]]",-874.0,2176.0
29,"[[ 0.45182495]
 [ 0.55676614]
 [-0.69704066]]",-893.0,2182.0
30,"[[ 0.45682662]
 [ 0.52034187]
 [-0.72149413]]",-897.0,2134.0
31,"[[ 0.46222963]
 [ 0.55611091]
 [-0.69071299]]",-925.0,2157.0
32,"[[ 0.43293963]
 [ 0.50923201]
 [-0.74380511]]",-885.0,2090.0
33,"[[ 0.45543404]
 [ 0.57238657]
 [-0.68187495]]",-920.0,2154.0
34,"[[ 0.39426947]
 [ 0.59648951]
 [-0.6991079 ]]",-873.0,2211.0
35,"[[ 0.40631617]
 [ 0.56139833]
 [-0.72092932]]",-837.0,2198.0
36,"[[ 0.44376197]
 [ 0.57757286]
 [-0.68518969]]",-870.0,2232.0
37,"[[ 0.43774474]
 [ 0.57450809]
 [-0.69160682]]",-884.0,2252.0
38,"[[ 0.44636219]
 [ 0.56476403]
 [-0.69411986]]",-903.0,2256.0
