frame,res,X,Y
,[[-0.06609071  0.17382887 -0.97686028]],754,326
,[[-0.04248988  0.16820757 -0.9799728 ]],698,306
,[[-0.00611161  0.14712886 -0.98562303]],614,254
,[[-0.03814381  0.145398   -0.98313022]],693,250
,[[-0.04093868  0.15471593 -0.98070591]],704,273
,[[-0.03157881  0.16236871 -0.97880705]],684,289
,[[-0.01817466  0.1583657  -0.98077081]],654,279
,[[-0.03344311  0.17552571 -0.97524581]],694,323
,[[-0.039405    0.17402693 -0.9772863 ]],710,319
,[[-0.03954457  0.1979782  -0.97184925]],713,381
,[[-0.0189885   0.18365775 -0.97688346]],665,342
,[[-0.02433103  0.19519836 -0.97329012]],678,372
,[[ 0.01501347  0.20218335 -0.97019297]],583,392
,[[-0.00134752  0.19862398 -0.97299443]],624,384
,[[ 0.00437573  0.18799845 -0.97519179]],610,355
,[[-0.00745198  0.18429471 -0.97592571]],639,345
,[[ 0.02412193  0.21006849 -0.97029575]],563,410
,[[ 0.02401309  0.20393927 -0.97207578]],562,394
,[[ 0.01115555  0.20191919 -0.97183655]],595,391
,[[ 0.02421339  0.19783774 -0.97171497]],564,379
,[[ 0.03413059  0.19105113 -0.97355755]],540,363
,[[ 0.0145741   0.19110546 -0.97600982]],589,360
,[[-4.20885711e-05  1.90574869e-01 -9.75367544e-01]],626,359
,[[ 4.95413368e-05  1.94557436e-01 -9.77651376e-01]],625,368
,[[-0.00538033  0.20068156 -0.97249202]],639,385
,[[ 0.01443674  0.19545779 -0.97424998]],591,371
,[[ 0.00983875  0.20271169 -0.97365039]],602,390
,[[ 0.00913768  0.20375979 -0.97375852]],605,393
,[[ 2.67688022e-06  2.01893107e-01 -9.73579648e-01]],626,388
,[[-0.00405171  0.19147415 -0.97468192]],636,360
,[[-0.00100823  0.19735547 -0.97628632]],630,377
,[[-0.00344302  0.17848742 -0.97477882]],635,329
,[[-0.00730357  0.18473966 -0.97712568]],645,345
,[[ 0.003003    0.17382584 -0.97864868]],620,315
,[[ 0.00406387  0.18276695 -0.97611509]],617,337
,[[-0.00234499  0.17965845 -0.97648757]],633,329
,[[ 0.01734801  0.18748892 -0.97453427]],585,350
,[[ 0.03137644  0.18385289 -0.975747  ]],551,342
,[[ 0.02414256  0.1901949  -0.97701531]],569,356
,[[ 0.0199649   0.19058905 -0.97525317]],580,357
,[[ 0.02944626  0.19536452 -0.97209278]],556,370
,[[ 0.04853913  0.18349931 -0.97178019]],510,341
,[[ 0.04938509  0.19316105 -0.97214306]],508,366
,[[ 0.04148891  0.1961531  -0.97230397]],527,374
,[[ 0.03252946  0.18326819 -0.97341425]],549,342
,[[ 0.03385848  0.18156623 -0.9782106 ]],546,336
,[[ 0.06871049  0.18330609 -0.97465183]],461,340
,[[ 0.06587232  0.19627724 -0.97227705]],467,375
,[[ 0.061194    0.18365492 -0.97514487]],480,342
,[[ 0.05314916  0.18825146 -0.97448147]],499,353
,[[ 0.04672658  0.18538388 -0.97510159]],513,348
,[[ 0.03937796  0.19099249 -0.97340489]],532,360
,[[ 0.04348114  0.17169767 -0.97917425]],523,312
,[[ 0.02457574  0.18178822 -0.97891334]],568,337
,[[ 0.02398704  0.18324813 -0.9786561 ]],570,339
,[[ 0.02856086  0.18821956 -0.9777788 ]],558,353
,[[ 0.03417055  0.18749544 -0.97859853]],546,351
,[[ 0.04736883  0.17414185 -0.98013018]],513,319
,[[ 0.05986017  0.1961335  -0.97337112]],482,374
,[[ 0.0625805   0.19479872 -0.9735458 ]],476,371
,[[ 0.05134869  0.21519327 -0.96952132]],502,422
