frame,res,X,Y
,[[ 0.01811209  0.22890267 -0.97165855]],532,405
,[[ 0.02866599  0.21829331 -0.97374205]],504,378
,[[ 0.0147773   0.218371   -0.97496884]],539,381
,[[ 0.00650165  0.22471294 -0.97355049]],558,395
,[[ 0.0029102   0.22795742 -0.97214509]],568,407
,[[ 0.01933719  0.19144345 -0.97859044]],528,309
,[[ 0.01144751  0.19124659 -0.97845431]],547,308
,[[-0.02525296  0.19208855 -0.97867062]],637,312
,[[-0.01352914  0.19450931 -0.97826189]],609,319
,[[-0.01980693  0.20211913 -0.97548227]],623,338
,[[ 0.0009898   0.1951166  -0.97591959]],572,322
,[[-0.01052801  0.2160127  -0.97383543]],600,376
,[[-0.0276457   0.22278112 -0.97297502]],643,394
,[[-0.022795    0.21903763 -0.97356161]],631,384
,[[-0.03481667  0.21788582 -0.97393886]],662,381
,[[-0.03447999  0.20577444 -0.97504522]],661,352
,[[-0.02434695  0.21705035 -0.97441154]],636,381
,[[-0.03854026  0.22165683 -0.97256899]],671,395
,[[-0.02738788  0.22677842 -0.97103621]],643,411
,[[ 0.02826915  0.23844692 -0.96145235]],504,446
,[[ 0.01493367  0.29340879 -0.95152991]],537,600
,[[-0.0517811   0.21085797 -0.9740425 ]],705,380
,[[-0.0408001   0.21675713 -0.97169047]],678,396
,[[ 0.0407457   0.24466502 -0.96874434]],471,471
,[[-0.02634707  0.19980627 -0.97483925]],641,350
,[[-0.0098647   0.26705247 -0.96252798]],600,524
,[[-0.03078685  0.26596347 -0.96139888]],653,520
,[[-0.03103926  0.25516001 -0.96611223]],653,489
,[[ 0.0058852   0.24514868 -0.96939077]],560,460
,[[ 0.06754032  0.25262122 -0.96111533]],402,481
,[[ 0.05709807  0.27090342 -0.95908681]],429,529
,[[ 0.04959999  0.28012313 -0.95720909]],448,555
,[[ 0.00473394  0.26758857 -0.96227951]],559,519
,[[ 0.03264857  0.27312399 -0.9580317 ]],489,534
,[[-0.00321844  0.27094607 -0.96007378]],579,527
,[[-0.00715168  0.2675686  -0.9616101 ]],588,519
,[[-0.01604915  0.26585464 -0.96210415]],609,515
,[[-0.03459424  0.27014885 -0.96040698]],656,526
,[[-0.00993518  0.26232456 -0.96260437]],593,505
,[[-0.01984255  0.25784894 -0.96318648]],617,493
,[[-0.04295379  0.24910427 -0.96469671]],674,468
,[[-0.0359967   0.25141961 -0.96434419]],657,477
,[[-0.02875812  0.24589455 -0.96649203]],639,459
,[[-0.02923383  0.25865908 -0.96438822]],640,494
,[[-0.02518511  0.25743716 -0.96547342]],631,490
,[[-0.01871955  0.26547185 -0.96260027]],615,512
,[[-0.01948256  0.2667012  -0.9621693 ]],618,516
,[[-0.01767215  0.26233039 -0.96332046]],613,506
,[[-0.01907909  0.24701948 -0.96681232]],617,463
,[[-0.00407867  0.24416597 -0.96699837]],580,458
,[[-0.00905246  0.23922387 -0.96854464]],593,443
,[[-0.03294272  0.2359477  -0.96927467]],652,433
,[[-0.00865546  0.24217453 -0.96812996]],592,450
,[[-0.00532841  0.24418299 -0.96724659]],584,456
,[[ 0.0144143   0.23010684 -0.97104456]],536,417
,[[-0.00372286  0.23592862 -0.96966323]],580,432
,[[ 0.00191707  0.23931835 -0.96747346]],566,442
,[[ 0.00801355  0.24075546 -0.96522983]],551,447
,[[-0.01410196  0.23703939 -0.96963086]],606,436
,[[-0.00943407  0.2333614  -0.9703898 ]],595,424
,[[-0.04000748  0.24275042 -0.96570316]],672,454
,[[-0.02967654  0.23534774 -0.9682624 ]],645,431
,[[-0.02539739  0.22321236 -0.96914395]],635,403
,[[-0.01611461  0.23380028 -0.96882671]],612,428
,[[-0.01217997  0.22813149 -0.96964733]],602,414
,[[-0.00447781  0.23008204 -0.97020963]],583,418
,[[-0.03404519  0.22747106 -0.96871614]],655,410
,[[-0.02282894  0.23427528 -0.96764259]],628,429
,[[-0.02284382  0.24157737 -0.96720013]],628,448
,[[-0.01186596  0.22916738 -0.96928234]],601,416
,[[ 0.02376132  0.22269139 -0.97195817]],512,397
,[[ 0.01028245  0.21926774 -0.97401833]],546,385
,[[-0.00384403  0.20610532 -0.97502205]],581,353
,[[-0.00137028  0.21223701 -0.974528  ]],574,368
,[[ 0.00254292  0.17982728 -0.98143001]],565,285
,[[ 0.02408746  0.18152754 -0.98163674]],513,291
,[[-0.03160967  0.15739126 -0.98283077]],648,229
,[[-0.03799076  0.15423644 -0.98273753]],664,221
,[[-0.01908469  0.15532965 -0.98232314]],617,223
,[[ 0.00113272  0.15305235 -0.98293875]],568,218
,[[-0.02350883  0.1378806  -0.98488744]],628,180
,[[-0.01863613  0.14771875 -0.98260361]],616,205
,[[-0.02105358  0.15259655 -0.98270453]],621,216
,[[-0.01253376  0.14859459 -0.9837342 ]],601,206
,[[ 0.04156412  0.16511451 -0.98207122]],470,247
,[[ 0.01903719  0.15519209 -0.98580701]],524,220
,[[ 0.04833827  0.14381975 -0.9851734 ]],453,195
,[[ 0.03766142  0.1339978  -0.98729277]],479,168
,[[ 0.04097663  0.13424067 -0.98537884]],471,170
,[[ 0.04747714  0.13693244 -0.98615337]],456,175
,[[ 0.02476544  0.13157165 -0.98764687]],511,162
,[[ 0.01518242  0.13981967 -0.98719235]],534,183
,[[ 0.0302506   0.13326256 -0.98656549]],498,166
,[[ 0.03314458  0.13775787 -0.98456276]],490,178
,[[ 0.01601457  0.15790411 -0.98242445]],533,227
,[[ 0.03222781  0.15452286 -0.98313252]],494,218
,[[ 0.00279803  0.13748016 -0.98408021]],564,177
,[[ 0.01023055  0.15355194 -0.98058252]],546,218
,[[ 0.00992586  0.16731369 -0.97832677]],546,253
,[[-0.00959191  0.1452776  -0.98233103]],594,197
,[[ 0.00630863  0.15997386 -0.9777834 ]],555,236
,[[ 0.00256271  0.13727452 -0.98230065]],565,177
,[[ 0.03115813  0.15715263 -0.9833597 ]],496,228
,[[-0.01712667  0.19649432 -0.97585296]],613,327
,[[ 0.01676812  0.19391497 -0.97798655]],531,322
,[[ 0.01304505  0.20635118 -0.97337096]],541,354
,[[ 0.00342862  0.20959463 -0.9742423 ]],564,363
,[[-0.01155772  0.21249603 -0.97391517]],602,372
,[[ 0.03983484  0.23238786 -0.96874351]],475,425
,[[ 0.03415533  0.23858176 -0.96607762]],489,441
,[[ 0.03183563  0.22123254 -0.97226585]],496,395
,[[ 0.03947152  0.24938547 -0.96522264]],476,466
,[[ 0.03959078  0.22985458 -0.96941834]],476,419
,[[ 0.01710524  0.24257454 -0.96686221]],532,449
,[[ 0.02467782  0.23328483 -0.96978742]],514,426
,[[ 0.0105923   0.22437822 -0.97146338]],548,404
,[[-0.00578923  0.23113375 -0.96843003]],590,421
,[[ 0.01550932  0.22851292 -0.96975027]],537,414
,[[ 0.0261079   0.21378858 -0.97526844]],511,375
,[[-0.04204155  0.29550046 -0.95293424]],682,604
,[[-0.07054448  0.22939546 -0.97068771]],754,427
,[[-0.02204041  0.2377571  -0.96825435]],632,447
,[[-0.00722786  0.22702272 -0.97295298]],595,420
,[[-0.01922933  0.27141551 -0.96199182]],626,537
,[[-0.00429138  0.28652224 -0.95786544]],589,578
,[[-0.02099128  0.28770077 -0.95560984]],631,582
,[[-0.01530474  0.26869558 -0.9624229 ]],617,526
,[[-0.00789657  0.26772498 -0.96192046]],597,523
,[[-0.0280067   0.27637728 -0.96062979]],650,543
,[[-0.01579026  0.27598959 -0.96074424]],619,543
,[[ 0.01365568  0.26719323 -0.96135489]],545,518
,[[-0.01749179  0.26673718 -0.96340211]],623,515
,[[ 0.04602765  0.26160852 -0.95841152]],462,508
,[[ 0.04435467  0.26648442 -0.95867672]],467,519
,[[ 0.03136628  0.23435341 -0.97004952]],501,434
,[[ 0.03447774  0.24024477 -0.96791432]],492,450
,[[ 0.01339444  0.24099907 -0.96505491]],545,453
,[[ 0.00183299  0.23676337 -0.96718744]],574,441
,[[ 0.03083884  0.23318362 -0.96810946]],502,429
,[[ 0.01020111  0.23794734 -0.96852392]],553,441
,[[-0.00300948  0.24040993 -0.96776186]],587,445
,[[-0.00127162  0.25015836 -0.96298411]],582,474
,[[-0.01148153  0.25387718 -0.96378513]],608,481
,[[-0.02136767  0.26038836 -0.96358002]],633,497
,[[-7.29583852e-04  2.50523537e-01 -9.62628885e-01]],582,473
,[[-0.00308856  0.25145392 -0.96327282]],588,475
,[[ 0.01607666  0.2443989  -0.96616635]],541,454
,[[-0.00124652  0.2484982  -0.96623488]],584,467
,[[-0.00767131  0.24521655 -0.96695879]],600,455
,[[ 0.0306419   0.23687713 -0.96875023]],506,434
,[[-0.00829987  0.24192106 -0.96822329]],603,449
,[[ 0.03244752  0.24455357 -0.96606077]],502,455
,[[-0.00572003  0.23338423 -0.9713097 ]],599,426
,[[-0.00379     0.23641103 -0.96833017]],593,434
,[[-0.02221673  0.21886357 -0.97181694]],639,388
,[[-0.01178472  0.22099474 -0.97235909]],613,393
,[[-0.03968071  0.21888798 -0.97007831]],683,390
,[[-0.04060706  0.21783844 -0.96961198]],685,387
,[[-0.02943639  0.22377302 -0.96972256]],657,402
,[[-0.0470883   0.20936276 -0.96993492]],701,364
,[[-0.03307265  0.19416016 -0.97680885]],665,324
,[[-0.03818389  0.1887103  -0.97969827]],678,311
,[[-0.03457422  0.19218398 -0.97860763]],669,321
,[[-0.04343141  0.1866744  -0.9788455 ]],690,306
