frame,res,X,Y
1,"[[ 0.73451031]
 [ 0.51080852]
 [-0.44673177]]",-1432.0,1261.0
2,"[[ 0.72541257]
 [ 0.50853364]
 [-0.46386435]]",-1851.0,1628.0
3,"[[ 0.7159921 ]
 [ 0.51500776]
 [-0.47129855]]",-2132.0,1896.0
4,"[[ 0.72038637]
 [ 0.51183238]
 [-0.4680503 ]]",-2348.0,2092.0
5,"[[ 0.71758744]
 [ 0.50899865]
 [-0.47538262]]",-2482.0,2216.0
6,"[[ 0.71946326]
 [ 0.50687106]
 [-0.47482034]]",-2578.0,2301.0
7,"[[ 0.71760792]
 [ 0.49899731]
 [-0.48584005]]",-2622.0,2336.0
8,"[[ 0.72054059]
 [ 0.49833825]
 [-0.48216206]]",-2667.0,2366.0
9,"[[ 0.71804623]
 [ 0.50108821]
 [-0.48303231]]",-2699.0,2394.0
10,"[[ 0.73520502]
 [ 0.4942711 ]
 [-0.46386384]]",-2782.0,2430.0
11,"[[ 0.74476101]
 [ 0.49784724]
 [-0.44438628]]",-2898.0,2490.0
12,"[[ 0.75242632]
 [ 0.48951303]
 [-0.44071718]]",-3002.0,2528.0
13,"[[ 0.78579959]
 [ 0.45347033]
 [-0.42057539]]",-3175.0,2532.0
14,"[[ 0.79039009]
 [ 0.44441613]
 [-0.42163707]]",-3311.0,2522.0
15,"[[ 0.79474557]
 [ 0.44286286]
 [-0.41503249]]",-3440.0,2527.0
16,"[[ 0.79195651]
 [ 0.44384706]
 [-0.41929068]]",-3518.0,2525.0
17,"[[ 0.79154946]
 [ 0.43570974]
 [-0.42849327]]",-3551.0,2498.0
18,"[[ 0.79604827]
 [ 0.42959342]
 [-0.42632927]]",-3585.0,2472.0
19,"[[ 0.78957499]
 [ 0.44213091]
 [-0.42554858]]",-3600.0,2471.0
20,"[[ 0.78650324]
 [ 0.43930939]
 [-0.43407362]]",-3590.0,2457.0
21,"[[ 0.79142738]
 [ 0.43273934]
 [-0.43171678]]",-3596.0,2440.0
22,"[[ 0.79688056]
 [ 0.44153187]
 [-0.41234814]]",-3658.0,2469.0
23,"[[ 0.79602213]
 [ 0.42101434]
 [-0.43485134]]",-3639.0,2425.0
24,"[[ 0.80905767]
 [ 0.40263178]
 [-0.42815106]]",-3656.0,2372.0
25,"[[ 0.81027709]
 [ 0.42191013]
 [-0.4067467 ]]",-3742.0,2399.0
26,"[[ 0.81548762]
 [ 0.420122  ]
 [-0.39809225]]",-3842.0,2431.0
27,"[[ 0.80764032]
 [ 0.42191623]
 [-0.41195123]]",-3863.0,2436.0
28,"[[ 0.81886059]
 [ 0.41158527]
 [-0.40008111]]",-3926.0,2438.0
29,"[[ 0.84127487]
 [ 0.37247836]
 [-0.39181177]]",-4037.0,2391.0
30,"[[ 0.83655208]
 [ 0.38625364]
 [-0.38857269]]",-4135.0,2389.0
31,"[[ 0.84776743]
 [ 0.36401798]
 [-0.38572178]]",-4226.0,2351.0
32,"[[ 0.84878124]
 [ 0.34727507]
 [-0.39871096]]",-4254.0,2279.0
33,"[[ 0.84124245]
 [ 0.36509005]
 [-0.39877361]]",-4263.0,2255.0
34,"[[ 0.84743644]
 [ 0.34886951]
 [-0.40017689]]",-4280.0,2211.0
35,"[[ 0.83931071]
 [ 0.36894157]
 [-0.39929895]]",-4282.0,2214.0
36,"[[ 0.84049962]
 [ 0.3600866 ]
 [-0.40484321]]",-4263.0,2192.0
37,"[[ 0.84519319]
 [ 0.36361896]
 [-0.39170105]]",-4298.0,2200.0
38,"[[ 0.84812376]
 [ 0.35321165]
 [-0.39487672]]",-4320.0,2186.0
39,"[[ 0.83378722]
 [ 0.37935606]
 [-0.40110829]]",-4282.0,2205.0
40,"[[ 0.84067072]
 [ 0.37775878]
 [-0.38803485]]",-4306.0,2234.0
41,"[[ 0.8402943 ]
 [ 0.37801671]
 [-0.38859857]]",-4320.0,2255.0
42,"[[ 0.84322267]
 [ 0.37695282]
 [-0.383252  ]]",-4361.0,2280.0
43,"[[ 0.84609796]
 [ 0.3705101 ]
 [-0.38319774]]",-4391.0,2286.0
44,"[[ 0.84197475]
 [ 0.37795228]
 [-0.38500727]]",-4403.0,2300.0
45,"[[ 0.85677991]
 [ 0.35543455]
 [-0.37362344]]",-4484.0,2293.0
46,"[[ 0.85310919]
 [ 0.35656911]
 [-0.38087161]]",-4506.0,2277.0
47,"[[ 0.85303915]
 [ 0.34508317]
 [-0.39146113]]",-4482.0,2229.0
48,"[[ 0.84394747]
 [ 0.36063651]
 [-0.39710702]]",-4429.0,2210.0
49,"[[ 0.84046426]
 [ 0.37940064]
 [-0.3868785 ]]",-4412.0,2238.0
50,"[[ 0.84291874]
 [ 0.35410673]
 [-0.40508817]]",-4349.0,2194.0
51,"[[ 0.84798246]
 [ 0.33753651]
 [-0.40865004]]",-4308.0,2136.0
52,"[[ 0.84906134]
 [ 0.34193323]
 [-0.40271144]]",-4293.0,2105.0
53,"[[ 0.84203582]
 [ 0.35492204]
 [-0.40620934]]",-4267.0,2101.0
54,"[[ 0.84093457]
 [ 0.36197824]
 [-0.40224469]]",-4258.0,2115.0
55,"[[ 0.8365017 ]
 [ 0.36392778]
 [-0.4096602 ]]",-4216.0,2116.0
56,"[[ 0.84593098]
 [ 0.34059414]
 [-0.41036132]]",-4183.0,2074.0
57,"[[ 0.84147005]
 [ 0.35373647]
 [-0.40840992]]",-4158.0,2067.0
58,"[[ 0.84886306]
 [ 0.34915715]
 [-0.39688889]]",-4183.0,2068.0
