frame,ear
1.0,0.2945815149507938
2.0,0.2951564005511941
3.0,0.2853475542613798
4.0,0.2951169478635693
5.0,0.2951564005511941
6.0,0.2945815149507938
7.0,0.28900416445506427
8.0,0.2951564005511941
9.0,0.28900416445506427
10.0,0.2945815149507938
11.0,0.2806527433197208
12.0,0.2945815149507938
13.0,0.2945815149507938
14.0,0.28953959736783974
15.0,0.28953959736783974
16.0,0.28900416445506427
17.0,0.2951169478635693
18.0,0.28900416445506427
19.0,0.28953959736783974
20.0,0.28900416445506427
21.0,0.3139389208617768
22.0,0.3048623327413219
23.0,0.296227266376745
24.0,0.30381547564020783
25.0,0.2999674184554699
26.0,0.29555746153956286
27.0,0.321357178429062
28.0,0.2876393123628448
29.0,0.2951564005511941
30.0,0.32101599854405233
31.0,0.2951169478635693
32.0,0.28953959736783974
33.0,0.2905873109441679
34.0,0.29009405748098493
35.0,0.29009405748098493
36.0,0.28063371611935106
37.0,0.28748017941327547
38.0,0.2863691422517596
39.0,0.29005187803139243
40.0,0.281207203432866
41.0,0.2954162143802561
42.0,0.2962032576523082
43.0,0.2864973254621803
44.0,0.2864973254621803
45.0,0.2862268909313112
46.0,0.2859224398617801
47.0,0.2951564005511941
48.0,0.2950929391391325
49.0,0.2983697760289642
50.0,0.2954391733105229
51.0,0.28897056673232846
52.0,0.30350400184966964
53.0,0.2982160705366125
54.0,0.30344200403909777
55.0,0.30971605006548997
56.0,0.2806335156234788
57.0,0.18657829105121143
58.0,0.19451428463613257
59.0,0.1640659898142772
60.0,0.18542721414997554
61.0,0.18788160188809183
62.0,0.18085755010909818
63.0,0.1930361285645219
64.0,0.24697353722792253
65.0,0.2600764886066825
66.0,0.2505056530870172
67.0,0.2608121820476672
68.0,0.2773052638657898
69.0,0.26878077126395117
70.0,0.2859224398617801
71.0,0.2859224398617801
72.0,0.2913695700072657
73.0,0.2731095924379131
74.0,0.3005373159973407
75.0,0.2913463912327332
76.0,0.30058035192214716
77.0,0.2919417023203885
78.0,0.3105507494949523
79.0,0.30711406110534933
80.0,0.2853475542613798
