frame,res,X,Y
1,"[[ 0.49679877]
 [ 0.65013213]
 [-0.57490798]]",-1586.0,2927.0
2,"[[ 0.49637144]
 [ 0.64878283]
 [-0.57679827]]",-1575.0,2890.0
3,"[[ 0.49943059]
 [ 0.64591299]
 [-0.57737812]]",-1572.0,2860.0
4,"[[ 0.50046308]
 [ 0.643715  ]
 [-0.5789367 ]]",-1568.0,2832.0
5,"[[ 0.49886918]
 [ 0.64693872]
 [-0.5767147 ]]",-1565.0,2819.0
6,"[[ 0.49824747]
 [ 0.64753277]
 [-0.57658544]]",-1563.0,2810.0
7,"[[ 0.49854933]
 [ 0.64887056]
 [-0.57481785]]",-1564.0,2807.0
8,"[[ 0.49358045]
 [ 0.65569406]
 [-0.57135247]]",-1561.0,2816.0
9,"[[ 0.49583586]
 [ 0.65337215]
 [-0.57205912]]",-1560.0,2817.0
10,"[[ 0.49673821]
 [ 0.65240446]
 [-0.57238062]]",-1557.0,2814.0
11,"[[ 0.49376361]
 [ 0.66171797]
 [-0.5642046 ]]",-1560.0,2834.0
12,"[[ 0.49836377]
 [ 0.65815441]
 [-0.56432821]]",-1568.0,2845.0
13,"[[ 0.50062361]
 [ 0.65511002]
 [-0.56586824]]",-1580.0,2853.0
14,"[[ 0.49723022]
 [ 0.65963665]
 [-0.56359701]]",-1587.0,2868.0
15,"[[ 0.49628236]
 [ 0.65975354]
 [-0.56429521]]",-1590.0,2879.0
16,"[[ 0.49753899]
 [ 0.65853138]
 [-0.56461613]]",-1595.0,2887.0
17,"[[ 0.49862722]
 [ 0.6542893 ]
 [-0.56857401]]",-1595.0,2881.0
18,"[[ 0.49092492]
 [ 0.66485734]
 [-0.56298974]]",-1590.0,2896.0
19,"[[ 0.48903696]
 [ 0.6662973 ]
 [-0.56293051]]",-1583.0,2907.0
20,"[[ 0.49086261]
 [ 0.66620297]
 [-0.56145124]]",-1582.0,2917.0
21,"[[ 0.49457165]
 [ 0.66279465]
 [-0.56222961]]",-1587.0,2921.0
22,"[[ 0.49538258]
 [ 0.66204541]
 [-0.56239841]]",-1588.0,2920.0
23,"[[ 0.49728917]
 [ 0.66187362]
 [-0.56091603]]",-1595.0,2923.0
24,"[[ 0.49756842]
 [ 0.66191603]
 [-0.56061826]]",-1603.0,2927.0
25,"[[ 0.48921662]
 [ 0.66916366]
 [-0.55936311]]",-1603.0,2946.0
26,"[[ 0.48973376]
 [ 0.66874124]
 [-0.55941577]]",-1602.0,2957.0
27,"[[ 0.4944033 ]
 [ 0.66552666]
 [-0.55914189]]",-1608.0,2963.0
28,"[[ 0.49266094]
 [ 0.66728957]
 [-0.55857841]]",-1613.0,2972.0
29,"[[ 0.4919008 ]
 [ 0.6672438 ]
 [-0.55930253]]",-1611.0,2972.0
30,"[[ 0.4928145 ]
 [ 0.66636819]
 [-0.55954205]]",-1611.0,2973.0
31,"[[ 0.48321068]
 [ 0.67281451]
 [-0.5602036 ]]",-1596.0,2977.0
32,"[[ 0.50236716]
 [ 0.64505545]
 [-0.57578703]]",-1592.0,2924.0
33,"[[ 0.50731347]
 [ 0.6287697 ]
 [-0.58930612]]",-1583.0,2851.0
34,"[[ 0.50798731]
 [ 0.62516509]
 [-0.59255169]]",-1573.0,2787.0
35,"[[ 0.50961231]
 [ 0.62278452]
 [-0.59366214]]",-1566.0,2736.0
36,"[[ 0.51060887]
 [ 0.62461692]
 [-0.59087417]]",-1565.0,2706.0
37,"[[ 0.4968301 ]
 [ 0.65813842]
 [-0.56569752]]",-1576.0,2758.0
38,"[[ 0.50543958]
 [ 0.64889644]
 [-0.56873917]]",-1589.0,2778.0
39,"[[ 0.49192128]
 [ 0.66581815]
 [-0.56098096]]",-1588.0,2822.0
