,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,788,601,788,601,819,575
1,1,791,602,791,602,821,577
2,2,792,607,792,607,822,583
3,3,794,612,794,612,823,589
4,4,797,618,797,618,824,596
5,5,800,618,800,618,828,597
6,6,797,621,797,621,823,601
7,7,791,622,791,622,817,602
8,8,786,619,786,619,813,597
9,9,790,622,790,622,816,601
10,10,792,638,792,638,814,622
11,11,793,649,793,649,812,636
12,12,796,656,796,656,814,644
13,13,798,647,798,647,817,632
14,14,801,642,801,642,822,627
15,15,804,638,804,638,826,621
16,16,808,636,808,636,831,620
17,17,803,629,803,629,828,611
18,18,796,622,796,622,822,602
19,19,791,613,791,613,819,590
20,20,785,609,785,609,814,585
21,21,772,611,772,611,799,587
22,22,764,614,764,614,790,591
23,23,762,615,762,615,788,591
24,24,761,618,761,618,786,595
25,25,756,623,756,623,779,600
26,26,752,627,752,627,775,605
27,27,749,629,749,629,770,608
28,28,746,634,746,634,766,613
29,29,744,635,744,635,763,615
30,30,735,633,735,633,754,612
31,31,730,629,730,629,750,606
32,32,732,627,732,627,753,605
33,33,733,632,733,632,753,611
34,34,735,634,735,634,754,614
35,35,731,643,731,643,747,625
36,36,724,647,724,647,738,629
37,37,736,643,736,643,752,625
38,38,743,638,743,638,761,619
39,39,734,630,734,630,754,609
40,40,729,626,729,626,750,603
41,41,726,624,726,624,747,601
42,42,719,626,719,626,739,602
43,43,721,635,721,635,739,614
44,44,721,639,721,639,738,619
45,45,730,647,730,647,746,629
46,46,737,655,737,655,751,639
47,47,750,659,750,659,763,645
48,48,760,663,760,663,773,651
49,49,763,662,763,662,776,649
50,50,767,655,767,655,783,642
51,51,773,647,773,647,791,632
52,52,779,641,779,641,799,625
53,53,799,561,799,561,837,528
54,54,803,491,803,491,850,447
55,55,784,477,784,477,832,431
56,56,799,478,799,478,847,433
57,57,792,496,792,496,839,453
58,58,780,538,780,538,821,501
59,59,790,562,790,562,828,529
60,60,797,575,797,575,833,544
61,61,798,579,798,579,833,549
62,62,788,591,788,591,820,563
63,63,783,586,783,586,816,557
64,64,774,593,774,593,805,565
65,65,771,599,771,599,801,572
66,66,774,600,774,600,804,574
67,67,779,587,779,587,812,558
68,68,786,581,786,581,821,551
69,69,792,584,792,584,826,556
70,70,788,598,788,598,819,572
71,71,792,605,792,605,822,580
72,72,797,599,797,599,829,573
73,73,799,602,799,602,829,577
74,74,800,603,800,603,831,578
75,75,797,600,797,600,828,574
76,76,790,592,790,592,823,565
77,77,791,585,791,585,825,556
78,78,791,582,791,582,825,552
79,79,790,570,790,570,827,539
80,80,791,568,791,568,828,536
81,81,817,548,817,548,858,514
82,82,821,537,821,537,863,501
83,83,822,541,822,541,864,506
84,84,821,543,821,543,863,508
85,85,819,545,819,545,861,510
86,86,811,535,811,535,854,498
87,87,812,540,812,540,854,504
88,88,810,543,810,543,852,507
89,89,816,537,816,537,859,501
90,90,812,541,812,541,854,505
91,91,808,542,808,542,850,506
92,92,808,536,808,536,850,499
93,93,806,540,806,540,848,503
94,94,811,544,811,544,852,509
95,95,804,548,804,548,844,513
96,96,795,562,795,562,833,529
97,97,787,573,787,573,823,542
98,98,780,577,780,577,815,546
99,99,769,570,769,570,804,537
100,100,767,559,767,559,805,524
101,101,832,386,832,386,880,335
102,102,783,287,783,287,821,236
103,103,761,290,761,290,800,239
104,104,774,305,774,305,815,253
105,105,786,281,786,281,822,230
106,106,781,330,781,330,825,278
107,107,767,385,767,385,816,333
108,108,759,399,759,399,808,347
109,109,749,423,749,423,799,372
110,110,738,445,738,445,787,395
111,111,729,467,729,467,777,419
112,112,720,483,720,483,767,437
113,113,723,488,723,488,768,442
114,114,721,498,721,498,766,453
115,115,719,498,719,498,764,453
116,116,723,495,723,495,768,450
117,117,730,489,730,489,776,443
118,118,733,488,733,488,779,442
119,119,734,500,734,500,778,456
120,120,740,497,740,497,785,452
121,121,735,494,735,494,781,448
122,122,729,493,729,493,775,448
123,123,723,500,723,500,768,455
124,124,723,513,723,513,766,470
125,125,720,533,720,533,760,493
126,126,725,546,725,546,763,508
127,127,732,547,732,547,770,509
128,128,737,554,737,554,774,517
129,129,736,565,736,565,772,530
130,130,736,586,736,586,767,555
131,131,735,594,735,594,765,565
132,132,739,593,739,593,769,564
133,133,740,589,740,589,770,559
134,134,741,604,741,604,768,577
135,135,736,612,736,612,761,586
136,136,744,603,744,603,772,576
137,137,749,588,749,588,780,559
138,138,752,579,752,579,786,548
139,139,744,592,744,592,774,563
140,140,731,598,731,598,759,569
141,141,735,592,735,592,765,562
142,142,742,579,742,579,775,547
143,143,741,579,741,579,774,547
144,144,745,581,745,581,778,549
145,145,747,585,747,585,779,554
146,146,749,588,749,588,780,559
147,147,759,579,759,579,792,547
148,148,766,570,766,570,801,537
149,149,775,555,775,555,814,520
150,150,782,553,782,553,821,518
151,151,789,555,789,555,828,520
152,152,791,557,791,557,830,522
153,153,791,558,791,558,830,524
154,154,805,485,805,485,853,440
155,155,809,492,809,492,856,449
156,156,811,499,811,499,857,457
157,157,818,477,818,477,866,433
158,158,812,506,812,506,858,464
159,159,790,551,790,551,830,516
160,160,782,562,782,562,820,528
161,161,776,558,776,558,814,524
162,162,768,553,768,553,806,517
163,163,757,562,757,562,794,528
164,164,755,564,755,564,791,529
165,165,747,559,747,559,784,524
166,166,742,571,742,571,776,537
167,167,751,583,751,583,783,552
168,168,761,594,761,594,791,565
169,169,764,589,764,589,796,560
170,170,765,584,765,584,798,554
171,171,770,587,770,587,802,558
172,172,768,589,768,589,800,560
173,173,764,595,764,595,794,567
174,174,764,600,764,600,793,573
175,175,765,603,765,603,794,577
176,176,768,599,768,599,798,572
177,177,778,591,778,591,810,563
178,178,786,587,786,587,820,558
179,179,787,581,787,581,821,551
180,180,781,580,781,580,816,549
181,181,768,586,768,586,800,557
182,182,760,591,760,591,791,562
183,183,758,588,758,588,789,558
184,184,754,580,754,580,787,549
185,185,747,584,747,584,779,553
186,186,750,589,750,589,781,559
187,187,752,589,752,589,783,559
188,188,751,593,751,593,782,564
189,189,752,590,752,590,783,560
190,190,753,582,753,582,786,551
191,191,752,578,752,578,786,546
192,192,753,574,753,574,787,541
193,193,752,566,752,566,787,532
194,194,763,562,763,562,800,527
195,195,763,571,763,571,798,538
196,196,764,563,764,563,801,529
197,197,771,571,771,571,807,539
198,198,778,576,778,576,813,545
199,199,779,569,779,569,815,536
200,200,776,562,776,562,814,528
201,201,780,555,780,555,819,520
202,202,784,542,784,542,825,506
203,203,784,538,784,538,826,500
204,204,785,526,785,526,828,487
205,205,781,526,781,526,824,486
206,206,783,546,783,546,823,509
207,207,769,562,769,562,806,528
208,208,757,577,757,577,791,545
209,209,750,585,750,585,782,555
210,210,771,421,771,421,820,370
