,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,593,496,593,496,635,450
1,1,651,544,651,544,687,504
2,2,690,609,690,609,713,581
3,3,811,580,811,580,847,552
4,4,863,568,863,568,902,540
5,5,895,558,895,558,937,530
6,6,881,594,881,594,917,572
7,7,898,647,898,647,924,640
8,8,874,668,874,668,893,664
9,9,859,663,859,663,879,658
10,10,855,664,855,664,874,658
11,11,857,655,857,655,878,647
12,12,817,664,817,664,834,656
13,13,750,681,750,681,756,673
14,14,694,681,694,681,695,670
15,15,647,693,647,693,640,683
16,16,606,695,606,695,594,685
17,17,573,692,573,692,559,680
18,18,550,689,550,689,535,676
19,19,532,686,532,686,516,671
20,20,516,692,516,692,497,678
21,21,499,690,499,690,479,676
22,22,488,691,488,691,466,676
23,23,482,694,482,694,458,680
24,24,476,696,476,696,451,683
25,25,473,703,473,703,444,691
26,26,469,708,469,708,437,698
27,27,471,714,471,714,437,705
28,28,470,721,470,721,433,714
29,29,465,722,465,722,426,715
30,30,460,723,460,723,420,717
31,31,446,744,446,744,394,743
32,32,438,750,438,750,382,751
33,33,437,749,437,749,381,750
34,34,438,764,438,764,375,769
35,35,441,775,441,775,372,783
36,36,445,788,445,788,370,800
37,37,450,796,450,796,370,810
38,38,454,802,454,802,371,819
39,39,458,808,458,808,373,827
40,40,463,813,463,813,376,833
41,41,461,809,461,809,375,829
42,42,455,793,455,793,378,808
43,43,456,781,456,781,386,791
44,44,458,767,458,767,396,774
45,45,458,758,458,758,400,761
46,46,460,755,460,755,404,758
47,47,479,743,479,743,432,742
48,48,563,620,563,620,574,592
49,49,624,567,624,567,653,530
50,50,627,560,627,560,658,522
51,51,587,586,587,586,610,552
52,52,559,614,559,614,572,584
53,53,542,643,542,643,544,619
54,54,527,666,527,666,519,646
55,55,507,677,507,677,493,659
56,56,483,685,483,685,463,669
57,57,468,683,468,683,447,666
58,58,463,696,463,696,436,683
59,59,456,707,456,707,423,696
60,60,455,717,455,717,417,709
61,61,441,721,441,721,400,715
62,62,432,721,432,721,390,714
63,63,434,717,434,717,393,708
64,64,437,709,437,709,401,698
65,65,444,711,444,711,407,701
66,66,441,699,441,699,410,686
67,67,439,693,439,693,410,679
68,68,438,697,438,697,407,684
69,69,434,698,434,698,403,685
70,70,429,694,429,694,399,681
71,71,431,694,431,694,401,680
72,72,434,698,434,698,403,685
73,73,437,696,437,696,407,682
74,74,440,694,440,694,411,681
75,75,440,693,440,693,411,679
76,76,438,688,438,688,412,673
77,77,442,685,442,685,417,669
78,78,449,690,449,690,423,676
79,79,452,693,452,693,425,679
80,80,450,694,450,694,422,681
81,81,449,698,449,698,420,685
82,82,453,713,453,713,417,703
83,83,452,720,452,720,412,713
84,84,446,721,446,721,405,714
85,85,444,726,444,726,401,721
86,86,447,724,447,724,405,718
87,87,548,714,548,714,523,707
88,88,631,703,631,703,618,696
89,89,693,703,693,703,686,698
