,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,498,201,498,201,536,171
1,1,603,299,603,299,650,251
2,2,676,369,676,369,726,316
3,3,732,422,732,422,781,370
4,4,769,461,769,461,818,413
5,5,800,484,800,484,847,440
6,6,822,508,822,508,868,467
7,7,835,528,835,528,879,491
8,8,846,542,846,542,889,507
9,9,862,556,862,556,903,525
10,10,868,568,868,568,907,540
11,11,874,575,874,575,912,548
12,12,857,580,857,580,895,554
13,13,846,580,846,580,883,553
14,14,838,574,838,574,876,545
15,15,831,575,831,575,868,546
16,16,826,579,826,579,863,551
17,17,824,582,824,582,859,555
18,18,823,584,823,584,858,557
19,19,819,588,819,588,854,561
20,20,815,588,815,588,850,561
21,21,813,592,813,592,846,566
22,22,853,454,853,454,902,408
23,23,881,351,881,351,923,300
24,24,867,319,867,319,906,267
25,25,902,469,902,469,950,427
26,26,903,524,903,524,949,490
27,27,893,556,893,556,935,527
28,28,874,579,874,579,912,554
29,29,864,594,864,594,900,571
30,30,857,615,857,615,888,596
31,31,850,626,850,626,879,610
32,32,845,628,845,628,872,612
33,33,842,626,842,626,870,609
34,34,835,624,835,624,863,606
35,35,831,621,831,621,860,602
36,36,829,621,829,621,857,602
37,37,829,619,829,619,857,600
38,38,830,618,830,618,859,598
39,39,831,617,831,617,860,597
40,40,832,613,832,613,862,592
41,41,833,611,833,611,863,590
42,42,831,606,831,606,862,584
43,43,829,602,829,602,862,579
44,44,828,598,828,598,861,574
45,45,826,594,826,594,860,569
46,46,826,591,826,591,860,565
47,47,826,586,826,586,861,559
48,48,824,584,824,584,859,556
49,49,822,582,822,582,857,554
50,50,821,582,821,582,856,554
51,51,821,582,821,582,856,554
52,52,819,581,819,581,855,553
53,53,821,577,821,577,858,548
54,54,821,578,821,578,858,549
55,55,822,577,822,577,859,548
56,56,824,577,824,577,861,548
57,57,822,577,822,577,859,548
58,58,956,579,956,579,997,560
59,59,1051,581,1051,581,1093,570
60,60,1130,589,1130,589,1174,588
61,61,1192,579,1192,579,1238,583
62,62,1239,567,1239,567,1285,574
63,63,1278,567,1278,567,1323,579
64,64,1308,571,1308,571,1353,587
65,65,1329,574,1329,574,1374,595
