,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,876,639,876,639,902,628
1,1,867,654,867,654,889,646
2,2,864,657,864,657,885,650
3,3,857,653,857,653,879,644
4,4,850,646,850,646,873,635
5,5,849,635,849,635,875,621
6,6,836,650,836,650,857,639
7,7,851,630,851,630,878,614
8,8,873,617,873,617,904,601
9,9,913,649,913,649,939,643
10,10,917,659,917,659,941,657
11,11,915,666,915,666,937,666
12,12,905,669,905,669,926,669
13,13,908,655,908,655,933,651
14,14,914,632,914,632,945,622
15,15,917,611,917,611,951,596
16,16,924,591,924,591,962,571
17,17,921,591,921,591,959,571
18,18,918,589,918,589,957,569
19,19,917,590,917,590,955,570
20,20,919,591,919,591,957,571
21,21,921,586,921,586,960,565
22,22,925,579,925,579,965,558
23,23,928,572,928,572,969,549
24,24,927,575,927,575,967,553
25,25,925,577,925,577,965,554
26,26,896,629,896,629,926,617
27,27,875,666,875,666,895,662
28,28,862,687,862,687,874,689
29,29,849,706,849,706,855,713
30,30,840,719,840,719,841,729
31,31,835,727,835,727,833,740
32,32,831,731,831,731,826,744
33,33,832,733,832,733,827,747
34,34,869,705,869,705,877,713
35,35,893,685,893,685,909,689
36,36,892,687,892,687,907,691
37,37,901,684,901,684,917,687
38,38,902,733,902,733,903,753
39,39,917,758,917,758,911,789
40,40,914,768,914,768,904,801
41,41,895,768,895,768,882,800
42,42,880,763,880,763,869,791
43,43,865,764,865,764,852,792
44,44,856,766,856,766,841,793
45,45,854,769,854,769,837,798
46,46,856,762,856,762,842,788
47,47,871,710,871,710,877,720
48,48,880,665,880,665,900,661
49,49,890,630,890,630,919,618
50,50,897,604,897,604,932,586
51,51,900,587,900,587,938,565
52,52,900,573,900,573,941,548
53,53,899,570,899,570,940,544
54,54,889,575,889,575,929,549
55,55,882,585,882,585,919,562
56,56,880,592,880,592,917,570
57,57,881,598,881,598,916,577
58,58,881,598,881,598,916,577
59,59,879,598,879,598,914,578
60,60,788,641,788,641,809,625
61,61,721,674,721,674,727,663
62,62,663,702,663,702,653,696
63,63,621,717,621,717,602,713
64,64,590,725,590,725,564,722
65,65,565,726,565,726,536,723
66,66,547,730,547,730,514,727
67,67,533,736,533,736,495,735
68,68,525,742,525,742,484,742
69,69,517,743,517,743,474,743
70,70,511,747,511,747,466,748
71,71,507,749,507,749,460,751
72,72,501,750,501,750,453,752
73,73,494,757,494,757,442,760
74,74,528,765,528,765,476,772
75,75,640,762,640,762,603,773
76,76,731,760,731,760,705,775
77,77,799,762,799,762,780,783
78,78,852,763,852,763,838,789
79,79,892,765,892,765,881,795
80,80,920,763,920,763,913,796
81,81,944,759,944,759,940,793
82,82,963,760,963,760,960,797
83,83,960,731,960,731,966,756
84,84,936,708,936,708,948,723
85,85,921,680,921,680,940,684
86,86,909,661,909,661,932,659
87,87,900,648,900,648,926,641
88,88,895,637,895,637,923,627
89,89,896,626,896,626,927,613
