,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,812,647,812,647,832,634
1,1,831,649,831,649,853,638
2,2,844,646,844,646,867,634
3,3,849,647,849,647,872,636
4,4,850,654,850,654,871,646
5,5,857,650,857,650,879,641
6,6,857,650,857,650,879,641
7,7,858,652,858,652,880,643
8,8,847,671,847,671,863,666
9,9,850,668,850,668,868,662
10,10,855,662,855,662,875,655
11,11,860,668,860,668,878,664
12,12,860,673,860,673,877,670
13,13,856,686,856,686,869,686
14,14,853,692,853,692,863,695
15,15,849,703,849,703,856,708
16,16,838,714,838,714,840,723
17,17,834,722,834,722,833,732
18,18,829,723,829,723,828,734
19,19,824,723,824,723,822,733
20,20,821,721,821,721,819,729
21,21,814,718,814,718,813,725
22,22,808,716,808,716,807,723
23,23,805,711,805,711,806,716
24,24,803,709,803,709,804,713
25,25,801,713,801,713,800,717
26,26,794,713,794,713,793,718
27,27,793,720,793,720,789,726
28,28,798,728,798,728,792,737
29,29,793,733,793,733,785,744
30,30,790,740,790,740,779,753
31,31,801,735,801,735,792,748
32,32,813,723,813,723,810,732
33,33,826,714,826,714,827,720
34,34,837,707,837,707,841,712
35,35,842,701,842,701,849,705
36,36,848,690,848,690,859,692
37,37,845,682,845,682,859,681
38,38,846,678,846,678,861,675
39,39,849,674,849,674,864,671
40,40,850,676,850,676,865,673
41,41,846,686,846,686,858,686
42,42,843,691,843,691,854,692
43,43,843,689,843,689,854,690
44,44,843,691,843,691,854,692
45,45,846,691,846,691,857,692
46,46,840,693,840,693,850,694
47,47,837,692,837,692,846,693
48,48,834,696,834,696,842,698
49,49,830,702,830,702,835,706
50,50,825,705,825,705,830,709
51,51,826,697,826,697,833,698
52,52,826,699,826,699,832,702
53,53,821,703,821,703,826,706
54,54,825,708,825,708,828,713
55,55,825,706,825,706,829,711
56,56,831,696,831,696,839,698
57,57,838,695,838,695,846,697
58,58,834,701,834,701,841,704
59,59,837,700,837,700,844,703
60,60,834,708,834,708,838,713
61,61,836,713,836,713,839,721
62,62,836,713,836,713,839,721
63,63,840,707,840,707,845,713
64,64,841,704,841,704,847,709
65,65,845,703,845,703,851,708
66,66,846,711,846,711,850,719
67,67,836,717,836,717,837,726
68,68,828,726,828,726,825,737
69,69,834,727,834,727,832,739
70,70,837,727,837,727,835,739
71,71,838,725,838,725,836,737
72,72,832,721,832,721,831,731
73,73,825,724,825,724,822,734
74,74,853,612,853,612,885,592
75,75,837,543,837,543,879,509
76,76,832,533,832,533,875,496
77,77,856,560,856,560,896,530
78,78,862,568,862,568,901,540
79,79,859,581,859,581,896,555
80,80,848,582,848,582,885,555
81,81,840,601,840,601,873,578
82,82,834,608,834,608,865,587
83,83,821,611,821,611,851,589
84,84,814,618,814,618,843,597
85,85,807,626,807,626,833,608
86,86,806,628,806,628,831,609
87,87,798,635,798,635,821,618
88,88,790,648,790,648,809,634
89,89,775,660,775,660,790,648
90,90,770,680,770,680,778,673
91,91,773,671,773,671,784,662
92,92,771,681,771,681,778,674
93,93,770,682,770,682,777,675
94,94,775,684,775,684,782,678
95,95,777,681,777,681,785,675
96,96,779,687,779,687,786,683
97,97,784,698,784,698,787,697
98,98,791,703,791,703,793,704
99,99,795,694,795,694,800,693
100,100,794,686,794,686,802,682
101,101,800,672,800,672,813,664
102,102,807,668,807,668,822,660
103,103,808,680,808,680,819,676
104,104,805,694,805,694,811,694
105,105,802,695,802,695,808,695
106,106,803,700,803,700,807,701
107,107,799,710,799,710,800,713
108,108,809,709,809,709,810,713
109,109,812,711,812,711,813,715
110,110,809,702,809,702,813,704
111,111,812,692,812,692,820,691
112,112,815,687,815,687,824,685
113,113,825,675,825,675,839,670
114,114,860,621,860,621,890,604
115,115,847,550,847,550,888,518
116,116,839,503,839,503,886,462
117,117,868,445,868,445,917,398
118,118,868,438,868,438,917,391
119,119,870,456,870,456,919,411
120,120,880,498,880,498,927,458
121,121,873,535,873,535,917,501
122,122,872,557,872,557,913,527
123,123,868,569,868,569,907,542
124,124,865,593,865,593,901,571
125,125,856,622,856,622,885,606
126,126,857,641,857,641,882,629
127,127,858,651,858,651,880,641
128,128,862,639,862,639,887,627
129,129,882,544,882,544,925,512
130,130,896,450,896,450,944,405
131,131,906,387,906,387,951,337
132,132,916,334,916,334,954,283
133,133,922,288,922,288,951,238
134,134,927,246,927,246,947,198
135,135,927,208,927,208,935,163
136,136,925,177,925,177,923,136
137,137,924,142,924,142,909,105
138,138,920,130,920,130,901,95
139,139,918,114,918,114,891,82
140,140,913,106,913,106,884,76
141,141,910,118,910,118,887,85
142,142,909,128,909,128,890,94
143,143,908,125,908,125,888,91
144,144,909,128,909,128,890,94
145,145,909,134,909,134,892,99
146,146,906,135,906,135,890,99
147,147,908,142,908,142,895,105
148,148,908,135,908,135,891,99
149,149,907,127,907,127,888,93
150,150,907,121,907,121,885,88
151,151,904,107,904,107,876,76
152,152,903,103,903,103,874,73
153,153,900,109,900,109,874,78
154,154,899,107,899,107,872,76
155,155,903,108,903,108,876,77
156,156,906,109,906,109,879,78
157,157,911,117,911,117,887,85
158,158,914,119,914,119,890,86
159,159,918,113,918,113,891,81
160,160,924,107,924,107,894,77
161,161,925,107,925,107,894,76
162,162,925,105,925,105,894,75
163,163,928,104,928,104,896,73
164,164,930,111,930,111,901,80
165,165,922,113,922,113,895,81
166,166,921,120,921,120,897,87
167,167,922,128,922,128,901,94
168,168,918,137,918,137,901,101
169,169,915,151,915,151,904,113
170,170,910,158,910,158,902,119
171,171,911,155,911,155,902,117
172,172,911,147,911,147,899,110
173,173,909,134,909,134,892,99
174,174,911,123,911,123,889,89
175,175,907,108,907,108,880,77
176,176,909,104,909,104,879,74
177,177,913,96,913,96,879,68
178,178,913,96,913,96,879,68
179,179,917,99,917,99,884,70
180,180,917,99,917,99,884,70
181,181,920,102,920,102,888,72
182,182,919,106,919,106,889,76
183,183,918,111,918,111,891,79
184,184,920,107,920,107,890,76
185,185,916,98,916,98,883,69
186,186,910,86,910,86,872,59
187,187,907,86,907,86,870,59
188,188,897,84,897,84,860,58
189,189,893,83,893,83,856,57
190,190,894,100,894,100,865,71
191,191,892,113,892,113,869,82
192,192,893,117,893,117,871,85
193,193,898,123,898,123,878,89
194,194,906,127,906,127,887,93
195,195,913,137,913,137,897,101
196,196,919,141,919,141,904,105
197,197,924,130,924,130,904,95
198,198,927,142,927,142,911,106
199,199,932,151,932,151,919,113
200,200,937,153,937,153,924,115
201,201,937,150,937,150,924,112
202,202,943,140,943,140,924,104
203,203,947,130,947,130,924,95
204,204,942,123,942,123,917,89
205,205,943,118,943,118,915,85
206,206,947,100,947,100,911,70
207,207,947,85,947,85,903,58
208,208,944,60,944,60,889,38
209,209,942,43,942,43,879,26
210,210,941,46,941,46,879,28
211,211,940,47,940,47,879,28
212,212,940,42,940,42,877,25
213,213,938,51,938,51,879,31
214,214,937,57,937,57,881,36
215,215,932,68,932,68,883,45
216,216,929,75,929,75,884,51
217,217,927,102,927,102,894,72
218,218,920,100,920,100,888,71
219,219,935,83,935,83,893,57
220,220,937,79,937,79,892,53
221,221,951,62,951,62,896,40
222,222,949,63,949,63,895,41
223,223,955,59,955,59,898,37
224,224,954,80,954,80,907,54
225,225,909,235,909,235,927,188
226,226,903,232,903,232,920,184
227,227,899,232,899,232,916,185
228,228,891,216,891,216,905,170
229,229,884,211,884,211,897,165
230,230,884,176,884,176,885,135
231,231,884,162,884,162,881,122
232,232,887,158,887,158,882,119
233,233,889,155,889,155,883,116
234,234,892,162,892,162,888,123
235,235,894,169,894,169,892,128
236,236,897,164,897,164,893,125
237,237,904,151,904,151,894,113
238,238,909,149,909,149,898,111
239,239,910,140,910,140,895,104
240,240,912,122,912,122,890,89
241,241,903,119,903,119,881,87
242,242,897,137,897,137,883,101
243,243,893,145,893,145,882,108
244,244,893,135,893,135,878,100
245,245,882,214,882,214,896,169
246,246,816,177,816,177,824,136
247,247,778,194,778,194,794,151
248,248,796,227,796,227,821,181
249,249,831,241,831,241,856,193
250,250,852,219,852,219,870,172
251,251,850,234,850,234,872,187
252,252,882,208,882,208,894,162
253,253,896,175,896,175,896,133
254,254,912,139,912,139,896,103
255,255,923,123,923,123,900,89
256,256,921,92,921,92,884,64
257,257,938,79,938,79,893,54
258,258,938,90,938,90,898,62
259,259,940,73,940,73,893,49
260,260,941,63,941,63,888,41
261,261,939,57,939,57,884,37
262,262,920,84,920,84,880,58
263,263,902,110,902,110,876,78
264,264,900,140,900,140,886,104
265,265,897,158,897,158,891,119
266,266,895,173,895,173,894,132
267,267,897,174,897,174,896,133
268,268,902,176,902,176,901,135
269,269,898,178,898,178,899,136
270,270,898,173,898,173,897,132
271,271,897,192,897,192,903,148
272,272,908,174,908,174,907,133
273,273,915,150,915,150,904,112
274,274,920,143,920,143,906,106
275,275,922,136,922,136,904,101
276,276,921,140,921,140,905,103
277,277,928,148,928,148,914,110
278,278,934,153,934,153,922,114
279,279,930,163,930,163,922,123
280,280,928,175,928,175,924,134
281,281,943,152,943,152,930,114
282,282,946,143,946,143,929,106
283,283,946,144,946,144,928,107
284,284,938,235,938,235,953,187
285,285,1031,377,1031,377,1070,332
286,286,1093,507,1093,507,1140,484
287,287,1135,606,1135,606,1177,611
288,288,1184,661,1184,661,1220,689
289,289,1231,726,1231,726,1257,784
290,290,1277,773,1277,773,1294,859
291,291,1293,837,1293,837,1292,956
292,292,1307,873,1307,873,1294,1014
293,293,1311,896,1311,896,1289,1051
294,294,1313,914,1313,914,1284,1079
295,295,1310,929,1310,929,1274,1102
296,296,1310,942,1310,942,1268,1123
297,297,1312,947,1312,947,1268,1131
298,298,1322,942,1322,942,1281,1125
299,299,1345,936,1345,936,1310,1120
300,300,1356,943,1356,943,1320,1133
301,301,1367,943,1367,943,1331,1135
302,302,1376,945,1376,945,1341,1141
303,303,1375,943,1375,943,1340,1138
304,304,1377,951,1377,951,1338,1151
305,305,1369,956,1369,956,1328,1157
306,306,1360,961,1360,961,1316,1164
307,307,1352,964,1352,964,1305,1168
308,308,1348,973,1348,973,1296,1181
