,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,1099,630,1099,630,1137,638
1,1,1014,642,1014,642,1047,644
2,2,952,647,952,647,981,644
3,3,906,652,906,652,931,647
4,4,872,649,872,649,896,641
5,5,847,651,847,651,869,641
6,6,831,652,831,652,851,642
7,7,817,652,817,652,837,641
8,8,807,651,807,651,826,639
9,9,803,654,803,654,821,642
10,10,803,656,803,656,820,645
11,11,801,663,801,663,817,653
12,12,792,656,792,656,809,644
13,13,786,652,786,652,803,638
14,14,782,649,782,649,800,634
15,15,785,643,785,643,805,628
16,16,787,642,787,642,807,626
17,17,789,637,789,637,811,620
18,18,790,631,790,631,813,613
19,19,788,633,788,633,811,615
20,20,789,635,789,635,812,617
21,21,791,639,791,639,813,623
22,22,795,645,795,645,815,631
23,23,802,650,802,650,822,637
24,24,807,652,807,652,826,640
25,25,810,657,810,657,828,647
26,26,811,661,811,661,827,651
27,27,806,658,806,658,823,647
28,28,804,658,804,658,821,647
29,29,800,655,800,655,818,643
30,30,799,650,799,650,818,636
31,31,797,646,797,646,816,632
32,32,794,639,794,639,816,623
33,33,800,642,800,642,821,627
34,34,799,641,799,641,820,626
35,35,801,639,801,639,823,623
36,36,800,638,800,638,822,622
37,37,799,639,799,639,821,623
38,38,798,640,798,640,820,624
39,39,798,639,798,639,820,622
40,40,796,640,796,640,818,624
41,41,796,643,796,643,817,627
42,42,800,647,800,647,820,633
43,43,801,652,801,652,819,639
44,44,801,655,801,655,819,644
45,45,797,657,797,657,814,646
46,46,796,656,796,656,814,644
47,47,793,653,793,653,811,640
48,48,791,652,791,652,809,639
49,49,788,652,788,652,805,638
50,50,789,651,789,651,807,638
51,51,789,650,789,650,808,636
52,52,785,652,785,652,802,638
53,53,782,650,782,650,800,636
54,54,783,651,783,651,801,637
55,55,782,653,782,653,799,639
56,56,782,653,782,653,799,639
57,57,785,649,785,649,803,635
58,58,785,648,785,648,804,634
59,59,792,645,792,645,812,630
60,60,797,643,797,643,818,628
61,61,802,642,802,642,823,626
62,62,804,638,804,638,827,622
63,63,805,642,805,642,826,627
64,64,806,647,806,647,826,633
65,65,818,641,818,641,840,626
66,66,827,634,827,634,852,618
67,67,840,635,840,635,865,621
68,68,848,634,848,634,874,620
69,69,861,632,861,632,888,618
70,70,879,626,879,626,909,612
71,71,895,624,895,624,926,610
72,72,913,620,913,620,945,607
73,73,930,615,930,615,964,602
74,74,942,611,942,611,978,598
75,75,980,614,980,614,1016,605
76,76,1006,618,1006,618,1043,612
77,77,1029,620,1029,620,1066,617
78,78,1047,624,1047,624,1084,623
79,79,1059,620,1059,620,1098,620
80,80,1080,612,1080,612,1120,612
81,81,1108,607,1108,607,1150,609
82,82,1128,606,1128,606,1170,610
83,83,1154,598,1154,598,1198,603
84,84,1169,601,1169,601,1213,608
85,85,1182,614,1182,614,1225,626
86,86,1193,624,1193,624,1235,640
87,87,1197,632,1197,632,1238,651
88,88,1206,650,1206,650,1245,677
89,89,1215,664,1215,664,1252,696
90,90,1223,675,1223,675,1259,712
91,91,1231,685,1231,685,1265,728
92,92,1228,689,1228,689,1261,732
93,93,1144,678,1144,678,1176,707
94,94,1053,668,1053,668,1082,682
95,95,985,657,985,657,1013,661
96,96,932,652,932,652,959,649
97,97,896,648,896,648,921,641
98,98,871,641,871,641,897,631
99,99,852,635,852,635,878,621
100,100,842,632,842,632,868,617
101,101,831,632,831,632,857,617
102,102,824,627,824,627,851,609
103,103,819,623,819,623,846,604
104,104,815,621,815,621,842,602
105,105,809,622,809,622,836,603
106,106,805,622,805,622,832,602
107,107,802,624,802,624,828,604
108,108,795,630,795,630,819,611
109,109,787,634,787,634,810,616
110,110,783,642,783,642,803,626
111,111,782,651,782,651,799,637
112,112,780,652,780,652,797,638
113,113,783,652,783,652,800,638
114,114,782,653,782,653,799,639
115,115,784,645,784,645,804,630
116,116,787,639,787,639,808,623
117,117,796,630,796,630,820,612
118,118,802,624,802,624,828,604
119,119,803,617,803,617,831,596
120,120,805,613,805,613,833,591
121,121,809,612,809,612,839,590
122,122,810,612,810,612,840,590
123,123,811,611,811,611,841,589
124,124,809,612,809,612,839,590
125,125,814,609,814,609,844,587
126,126,818,608,818,608,848,586
127,127,820,606,820,606,851,583
128,128,823,604,823,604,855,580
129,129,825,602,825,602,857,579
130,130,828,601,828,601,861,578
131,131,829,603,829,603,861,580
132,132,826,611,826,611,856,590
133,133,826,616,826,616,856,596
134,134,825,622,825,622,853,604
135,135,827,628,827,628,854,611
136,136,828,630,828,630,854,613
137,137,829,634,829,634,855,619
138,138,827,636,827,636,851,621
139,139,824,640,824,640,847,626
140,140,823,643,823,643,845,629
141,141,817,646,817,646,838,633
142,142,814,653,814,653,833,641
143,143,807,655,807,655,826,643
144,144,807,661,807,661,823,651
145,145,802,656,802,656,819,644
146,146,799,650,799,650,818,636
147,147,800,641,800,641,822,625
148,148,797,639,797,639,819,623
149,149,800,636,800,636,823,619
150,150,799,637,799,637,821,620
151,151,800,638,800,638,822,622
152,152,802,636,802,636,825,619
153,153,807,628,807,628,832,610
154,154,803,633,803,633,827,615
155,155,792,641,792,641,814,625
156,156,787,643,787,643,807,627
157,157,779,639,779,639,800,622
158,158,771,634,771,634,792,615
159,159,760,631,760,631,782,610
160,160,739,628,739,628,760,606
161,161,718,610,718,610,742,583
162,162,701,600,701,600,727,570
163,163,684,597,684,597,710,566
164,164,670,594,670,594,696,562
165,165,659,580,659,580,687,546
166,166,649,556,649,556,682,518
167,167,643,536,643,536,680,494
168,168,635,530,635,530,673,487
169,169,630,521,630,521,669,478
170,170,628,525,628,525,666,482
171,171,624,540,624,540,659,499
172,172,625,547,625,547,659,506
173,173,624,557,624,557,656,518
174,174,614,562,614,562,644,523
175,175,608,550,608,550,640,510
176,176,604,551,604,551,636,511
177,177,603,553,603,553,635,514
178,178,603,548,603,548,635,508
179,179,604,539,604,539,639,498
180,180,607,527,607,527,644,485
181,181,612,526,612,526,649,483
182,182,618,529,618,529,655,486
183,183,623,534,623,534,660,492
184,184,630,538,630,538,666,497
185,185,632,543,632,543,667,502
186,186,635,553,635,553,668,514
187,187,677,577,677,577,707,542
188,188,711,589,711,589,740,557
189,189,734,601,734,601,762,572
190,190,753,612,753,612,779,587
191,191,775,624,775,624,799,603
192,192,785,636,785,636,807,618
193,193,791,640,791,640,812,624
194,194,794,640,794,640,816,624
195,195,798,641,798,641,820,625
196,196,805,647,805,647,825,633
197,197,806,647,806,647,826,633
198,198,806,641,806,641,827,626
199,199,808,640,808,640,831,624
200,200,808,641,808,641,830,626
201,201,808,643,808,643,829,628
202,202,807,641,807,641,828,626
203,203,807,633,807,633,831,616
204,204,811,629,811,629,837,612
205,205,822,630,822,630,847,614
206,206,826,633,826,633,851,618
207,207,827,638,827,638,851,623
208,208,829,637,829,637,853,623
209,209,829,639,829,639,853,624
210,210,826,635,826,635,850,619
211,211,822,630,822,630,847,614
212,212,822,627,822,627,848,609
213,213,818,624,818,624,844,605
214,214,811,626,811,626,837,607
215,215,810,625,810,625,836,606
216,216,809,622,809,622,836,603
217,217,807,623,807,623,834,603
218,218,806,618,806,618,834,598
219,219,807,623,807,623,834,603
220,220,808,627,808,627,833,609
221,221,810,628,810,628,836,609
222,222,808,631,808,631,832,614
223,223,831,628,831,628,858,611
224,224,823,625,823,625,850,607
225,225,823,624,823,624,850,606
226,226,823,622,823,622,851,603
227,227,824,623,824,623,851,605
228,228,822,629,822,629,847,612
229,229,823,635,823,635,848,619
230,230,820,636,820,636,844,620
231,231,817,636,817,636,841,620
232,232,813,642,813,642,835,628
233,233,813,679,813,679,825,675
234,234,818,703,818,703,822,705
235,235,830,723,830,723,829,733
236,236,838,735,838,735,833,750
237,237,844,752,844,752,833,773
238,238,847,765,847,765,831,791
239,239,863,789,863,789,839,826
240,240,872,802,872,802,844,845
241,241,883,810,883,810,852,858
242,242,893,819,893,819,859,871
243,243,900,820,900,820,866,874
244,244,908,822,908,822,875,877
245,245,912,820,912,820,880,875
246,246,927,837,927,837,889,900
247,247,940,850,940,850,897,921
248,248,950,860,950,860,903,937
249,249,958,864,958,864,911,944
250,250,961,871,961,871,912,954
251,251,960,882,960,882,905,971
252,252,960,891,960,891,899,985
253,253,927,842,927,842,887,907
254,254,898,786,898,786,878,825
255,255,880,737,880,737,877,757
256,256,870,702,870,702,879,708
257,257,861,674,861,674,877,671
258,258,849,654,849,654,871,645
259,259,845,639,845,639,870,625
260,260,841,628,841,628,868,611
261,261,836,623,836,623,864,605
262,262,832,619,832,619,861,600
263,263,831,612,831,612,861,591
264,264,829,609,829,609,860,587
265,265,826,606,826,606,857,584
266,266,822,607,822,607,853,584
267,267,816,609,816,609,846,586
268,268,812,611,812,611,842,588
269,269,810,612,810,612,840,590
270,270,812,617,812,617,840,597
271,271,812,621,812,621,839,601
272,272,816,620,816,620,843,601
273,273,820,619,820,619,848,599
274,274,824,613,824,613,853,593
275,275,829,610,829,610,859,589
276,276,828,608,828,608,859,587
277,277,826,611,826,611,856,590
278,278,824,614,824,614,854,593
279,279,824,616,824,616,853,596
280,280,822,619,822,619,850,599
281,281,821,621,821,621,849,601
282,282,818,623,818,623,845,604
283,283,816,627,816,627,842,608
284,284,813,630,813,630,838,613
285,285,813,633,813,633,837,617
286,286,812,635,812,635,835,619
287,287,810,637,810,637,833,621
288,288,812,638,812,638,835,622
289,289,806,639,806,639,829,623
290,290,807,638,807,638,830,622
291,291,808,644,808,644,829,630
292,292,811,652,811,652,830,640
293,293,812,658,812,658,830,648
294,294,813,666,813,666,828,657
295,295,811,672,811,672,825,666
296,296,812,674,812,674,825,668
297,297,811,676,811,676,824,670
298,298,810,673,810,673,824,667
299,299,807,674,807,674,819,667
300,300,806,677,806,677,818,671
301,301,806,678,806,678,817,673
302,302,812,675,812,675,825,669
303,303,812,676,812,676,825,671
304,304,813,675,813,675,826,670
305,305,814,677,814,677,827,672
306,306,811,680,811,680,822,676
307,307,804,685,804,685,814,681
308,308,803,687,803,687,811,685
309,309,803,687,803,687,811,685
310,310,790,688,790,688,797,685
311,311,773,687,773,687,779,682
312,312,748,689,748,689,751,684
313,313,729,677,729,677,735,667
314,314,714,670,714,670,721,657
315,315,703,661,703,661,712,646
316,316,694,659,694,659,702,643
317,317,677,659,677,659,684,642
