,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,1365,180,1365,180,1310,157
1,1,1199,290,1199,290,1208,253
2,2,1077,369,1077,369,1113,327
3,3,989,424,989,424,1035,381
4,4,927,466,927,466,975,424
5,5,885,500,885,500,932,461
6,6,858,527,858,527,902,490
7,7,838,552,838,552,879,519
8,8,820,564,820,564,858,532
9,9,809,563,809,563,848,530
10,10,809,567,809,567,846,536
11,11,800,575,800,575,836,545
12,12,796,578,796,578,832,548
13,13,798,574,798,574,834,543
14,14,796,567,796,567,834,536
15,15,801,566,801,566,839,534
16,16,801,566,801,566,839,534
17,17,802,571,802,571,839,540
18,18,817,575,817,575,854,545
19,19,866,428,866,428,914,380
20,20,885,382,885,382,931,332
21,21,912,354,912,354,954,304
22,22,927,393,927,393,972,345
23,23,923,446,923,446,971,402
24,24,904,499,904,499,952,461
25,25,886,530,886,530,931,496
26,26,864,548,864,548,906,516
27,27,847,559,847,559,888,528
28,28,833,571,833,571,871,542
29,29,824,582,824,582,859,555
30,30,819,592,819,592,852,566
31,31,812,601,812,601,843,576
32,32,805,600,805,600,836,575
33,33,801,592,801,592,834,565
34,34,790,595,790,595,821,569
35,35,780,606,780,606,809,582
36,36,776,612,776,612,803,588
37,37,774,605,774,605,803,580
38,38,771,601,771,601,801,575
39,39,770,601,770,601,800,574
40,40,777,598,777,598,807,571
41,41,781,597,781,597,811,570
42,42,784,599,784,599,815,573
43,43,783,596,783,596,815,569
44,44,787,593,787,593,819,565
45,45,787,595,787,595,819,568
46,46,791,593,791,593,823,566
47,47,794,593,794,593,827,566
48,48,800,590,800,590,833,563
49,49,809,586,809,586,843,559
50,50,816,584,816,584,851,556
51,51,816,587,816,587,851,560
52,52,815,594,815,594,848,568
53,53,809,604,809,604,840,581
54,54,807,613,807,613,835,591
55,55,803,620,803,620,830,599
56,56,803,623,803,623,829,603
57,57,801,619,801,619,829,598
58,58,801,615,801,615,829,593
59,59,799,617,799,617,826,596
60,60,819,638,819,638,843,623
61,61,835,657,835,657,854,647
62,62,852,665,852,665,870,659
63,63,868,672,868,672,886,670
64,64,884,677,884,677,902,678
65,65,886,680,886,680,902,682
66,66,901,682,901,682,919,685
67,67,923,685,923,685,941,691
68,68,938,693,938,693,954,702
69,69,963,684,963,684,984,694
70,70,968,684,968,684,989,694
71,71,968,686,968,686,988,697
72,72,960,695,960,695,978,707
73,73,949,704,949,704,963,718
74,74,950,706,950,706,963,722
75,75,943,681,943,681,964,688
76,76,952,643,952,643,982,640
77,77,967,628,967,628,1001,621
78,78,976,615,976,615,1012,606
79,79,978,612,978,612,1014,602
80,80,981,618,981,618,1017,610
81,81,988,625,988,625,1023,620
82,82,986,642,986,642,1017,641
83,83,983,663,983,663,1009,668
84,84,972,687,972,687,992,698
85,85,970,705,970,705,985,722
86,86,976,713,976,713,990,733
87,87,986,704,986,704,1003,723
88,88,1005,698,1005,698,1025,716
89,89,1014,695,1014,695,1035,713
90,90,1017,689,1017,689,1039,705
91,91,1018,677,1018,677,1043,690
92,92,1012,675,1012,675,1038,686
93,93,1009,671,1009,671,1036,681
94,94,1009,666,1009,666,1036,674
95,95,1007,663,1007,663,1035,670
96,96,1013,664,1013,664,1041,672
97,97,1009,655,1009,655,1039,660
98,98,1003,651,1003,651,1034,655
99,99,990,641,990,641,1021,641
100,100,979,627,979,627,1013,621
101,101,975,629,975,629,1008,623
102,102,975,623,975,623,1009,615
103,103,957,634,957,634,989,628
104,104,946,632,946,632,978,625
105,105,925,647,925,647,952,642
106,106,923,642,923,642,952,635
107,107,903,653,903,653,928,648
108,108,886,664,886,664,907,661
109,109,843,669,843,669,860,664
110,110,739,658,739,658,752,643
111,111,663,661,663,661,669,643
112,112,610,666,610,666,609,648
113,113,550,653,550,653,549,630
114,114,507,647,507,647,504,623
115,115,475,632,475,632,475,605
116,116,454,635,454,635,450,609
117,117,453,630,453,630,451,603
118,118,447,636,447,636,443,610
119,119,439,634,439,634,434,608
120,120,430,639,430,639,423,613
121,121,431,635,431,635,426,608
122,122,430,630,430,630,426,604
123,123,428,638,428,638,421,612
124,124,430,627,430,627,428,599
125,125,431,620,431,620,431,591
126,126,440,613,440,613,443,583
127,127,437,599,437,599,445,567
128,128,436,595,436,595,445,562
129,129,431,596,431,596,439,564
130,130,424,596,424,596,431,564
131,131,417,606,417,606,420,576
132,132,405,619,405,619,403,590
133,133,394,621,394,621,391,593
134,134,385,620,385,620,381,592
135,135,385,631,385,631,377,605
136,136,384,641,384,641,372,617
137,137,378,653,378,653,361,631
138,138,377,653,377,653,358,631
139,139,369,640,369,640,356,616
140,140,364,623,364,623,357,596
141,141,353,608,353,608,351,579
142,142,349,597,349,597,350,567
143,143,358,596,358,596,360,565
144,144,365,594,365,594,368,563
145,145,375,598,375,598,378,567
146,146,375,593,375,593,379,561
147,147,364,593,364,593,368,561
148,148,353,592,353,592,356,561
149,149,352,589,352,589,356,558
150,150,351,588,351,588,356,556
151,151,356,586,356,586,361,554
152,152,359,583,359,583,366,551
153,153,359,583,359,583,366,551
154,154,364,578,364,578,372,545
155,155,366,571,366,571,377,537
156,156,367,581,367,581,376,548
157,157,368,595,368,595,372,563
158,158,380,609,380,609,380,579
159,159,433,617,433,617,434,588
160,160,478,630,478,630,479,603
161,161,514,637,514,637,515,611
162,162,543,641,543,641,545,616
163,163,563,619,563,619,574,590
164,164,587,594,587,594,607,561
165,165,613,571,613,571,641,534
166,166,633,545,633,545,667,505
167,167,643,528,643,528,681,486
168,168,679,545,679,545,716,506
169,169,703,432,703,432,753,382
170,170,724,388,724,388,774,336
171,171,736,410,736,410,785,359
172,172,732,468,732,468,779,420
173,173,711,502,711,502,755,457
174,174,702,506,702,506,746,461
175,175,693,501,693,501,737,455
176,176,694,490,694,490,739,444
177,177,698,480,698,480,744,433
178,178,707,475,707,475,754,427
179,179,714,494,714,494,759,449
180,180,719,484,719,484,765,437
181,181,713,488,713,488,759,442
182,182,706,479,706,479,753,432
183,183,703,473,703,473,750,425
184,184,709,462,709,462,757,414
185,185,710,459,710,459,758,410
186,186,698,446,698,446,747,396
187,187,703,430,703,430,753,379
188,188,710,416,710,416,760,365
189,189,704,428,704,428,754,377
190,190,699,431,699,431,748,380
191,191,695,450,695,450,744,400
192,192,692,454,692,454,740,405
193,193,677,467,677,467,724,418
194,194,673,464,673,464,721,415
195,195,656,467,656,467,703,418
196,196,641,477,641,477,686,429
197,197,628,495,628,495,670,449
198,198,630,521,630,521,669,478
199,199,614,525,614,525,652,482
200,200,601,542,601,542,635,500
201,201,591,558,591,558,621,519
202,202,581,566,581,566,609,528
203,203,589,557,589,557,619,518
204,204,595,551,595,551,626,512
205,205,613,539,613,539,648,497
206,206,614,541,614,541,648,500
207,207,613,548,613,548,646,508
208,208,615,551,615,551,648,512
209,209,610,562,610,562,640,524
210,210,611,563,611,563,641,525
211,211,616,556,616,556,648,517
212,212,617,551,617,551,650,511
213,213,636,591,636,591,661,558
214,214,640,646,640,646,649,624
215,215,650,685,650,685,647,673
216,216,656,713,656,713,642,710
217,217,647,738,647,738,622,741
218,218,641,759,641,759,605,769
219,219,644,776,644,776,601,791
220,220,654,782,654,782,610,800
221,221,662,781,662,781,619,799
222,222,666,779,666,779,624,797
223,223,668,780,668,780,626,798
224,224,632,817,632,817,567,847
225,225,636,801,636,801,579,825
226,226,636,791,636,791,585,812
227,227,636,782,636,782,589,799
228,228,636,774,636,774,593,788
229,229,640,767,640,767,601,780
230,230,640,766,640,766,602,778
231,231,637,778,637,778,593,793
232,232,638,783,638,783,591,800
233,233,640,783,640,783,594,800
234,234,643,780,643,780,598,797
235,235,646,784,646,784,599,803
236,236,647,782,647,782,601,800
237,237,643,788,643,788,593,808
238,238,636,791,636,791,585,812
239,239,640,790,640,790,590,810
240,240,640,791,640,791,589,811
241,241,641,794,641,794,589,815
242,242,645,799,645,799,591,823
243,243,644,797,644,797,590,821
244,244,645,793,645,793,593,815
245,245,649,784,649,784,602,803
246,246,652,786,652,786,605,805
247,247,653,793,653,793,603,816
248,248,654,799,654,799,600,824
249,249,660,792,660,792,611,813
250,250,665,783,665,783,621,802
251,251,658,779,658,779,615,796
252,252,657,771,657,771,618,786
253,253,647,771,647,771,607,786
254,254,642,776,642,776,598,792
255,255,641,772,641,772,599,786
256,256,654,765,654,765,618,778
257,257,667,777,667,777,626,794
258,258,675,788,675,788,630,810
259,259,671,791,671,791,624,813
260,260,675,787,675,787,631,808
261,261,676,792,676,792,630,815
262,262,682,790,682,790,637,813
263,263,693,795,693,795,647,821
264,264,822,746,822,746,811,764
265,265,947,715,947,715,958,733
266,266,1047,694,1047,694,1070,716
267,267,1120,711,1120,711,1143,748
268,268,1177,722,1177,722,1201,771
269,269,1208,721,1208,721,1234,774
270,270,1239,723,1239,723,1266,781
271,271,1249,723,1249,723,1276,783
272,272,1252,733,1252,733,1278,798
273,273,1263,737,1263,737,1288,805
274,274,1272,728,1272,728,1300,794
275,275,1285,722,1285,722,1314,788
276,276,1293,723,1293,723,1322,791
277,277,1293,731,1293,731,1321,801
278,278,1295,738,1295,738,1322,811
279,279,1305,748,1305,748,1330,828
280,280,1325,770,1325,770,1346,862
281,281,1332,778,1332,778,1351,876
282,282,1341,788,1341,788,1359,892
283,283,1343,786,1343,786,1361,890
284,284,1347,780,1347,780,1367,881
285,285,1355,778,1355,778,1375,881
286,286,1356,774,1356,774,1377,874
287,287,1355,782,1355,782,1375,886
288,288,1363,791,1363,791,1381,900
289,289,1353,792,1353,792,1370,900
290,290,1346,794,1346,794,1362,901
291,291,1345,795,1345,795,1360,903
292,292,1341,789,1341,789,1358,893
293,293,1331,784,1331,784,1348,884
294,294,1321,781,1321,781,1339,878
295,295,1316,786,1316,786,1332,884
296,296,1315,796,1315,796,1328,899
297,297,1312,798,1312,798,1325,902
298,298,1317,795,1317,795,1330,898
299,299,1305,784,1305,784,1321,879
300,300,1307,766,1307,766,1328,854
301,301,1317,769,1317,769,1337,860
302,302,1339,766,1339,766,1362,860
303,303,1345,762,1345,762,1369,855
304,304,1353,756,1353,756,1378,847
305,305,1361,755,1361,755,1387,848
306,306,1361,743,1361,743,1390,831
307,307,1366,736,1366,736,1397,821
308,308,1362,734,1362,734,1392,817
309,309,1362,740,1362,740,1391,826
310,310,1368,750,1368,750,1396,842
311,311,1296,753,1296,753,1320,833
312,312,1149,752,1149,752,1163,809
313,313,1031,741,1031,741,1040,777
314,314,948,740,948,740,951,767
315,315,887,735,887,735,886,754
316,316,843,725,843,725,842,737
317,317,818,718,818,718,817,726
318,318,833,693,833,693,842,694
319,319,857,661,857,661,877,655
320,320,873,636,873,636,900,624
321,321,883,616,883,616,914,599
322,322,883,601,883,601,918,581
323,323,883,596,883,596,919,575
324,324,886,586,886,586,924,563
325,325,893,577,893,577,933,552
326,326,925,543,925,543,969,514
327,327,950,513,950,513,997,480
328,328,969,496,969,496,1016,461
329,329,985,480,985,480,1033,444
330,330,992,474,992,474,1039,438
331,331,1000,467,1000,467,1047,430
332,332,1006,468,1006,468,1054,431
333,333,1020,471,1020,471,1068,436
334,334,1028,468,1028,468,1075,433
335,335,1032,467,1032,467,1079,432
336,336,1032,469,1032,469,1079,434
337,337,1034,473,1034,473,1081,440
338,338,1038,480,1038,480,1085,448
339,339,1043,484,1043,484,1090,452
340,340,1044,488,1044,488,1091,457
341,341,1047,485,1047,485,1095,454
342,342,1044,490,1044,490,1091,460
343,343,1044,489,1044,489,1091,458
344,344,1040,493,1040,493,1087,463
345,345,1039,488,1039,488,1087,457
346,346,1040,493,1040,493,1087,463
347,347,1040,490,1040,490,1088,459
348,348,1040,482,1040,482,1087,450
349,349,1041,477,1041,477,1089,444
350,350,1038,473,1038,473,1086,440
351,351,1037,469,1037,469,1084,435
352,352,1037,463,1037,463,1084,428
353,353,1036,469,1036,469,1083,434
354,354,1037,470,1037,470,1084,436
355,355,1050,454,1050,454,1096,418
356,356,1061,445,1061,445,1106,410
357,357,1069,438,1069,438,1114,403
358,358,1075,430,1075,430,1119,394
359,359,1079,431,1079,431,1123,395
360,360,1082,435,1082,435,1126,400
361,361,1090,439,1090,439,1135,405
362,362,1094,433,1094,433,1137,399
363,363,1095,428,1095,428,1138,393
364,364,1101,422,1101,422,1143,387
365,365,1070,435,1070,435,1114,399
366,366,980,447,980,447,1027,407
367,367,910,428,910,428,958,382
368,368,860,401,860,401,908,351
369,369,818,387,818,387,866,335
370,370,784,379,784,379,832,327
371,371,754,371,754,371,802,318
372,372,741,345,741,345,788,292
