,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,497,630,497,630,499,603
1,1,586,647,586,647,590,624
2,2,646,648,646,648,655,627
3,3,685,657,685,657,694,639
4,4,713,672,713,672,719,660
5,5,679,699,679,699,673,693
6,6,637,680,637,680,634,666
7,7,621,665,621,665,622,648
8,8,642,658,642,658,647,640
9,9,694,712,694,712,684,710
10,10,731,735,731,735,716,742
11,11,747,746,747,746,729,758
12,12,764,759,764,759,742,776
13,13,770,764,770,764,747,784
14,14,773,750,773,750,756,765
15,15,777,739,777,739,765,750
16,16,778,733,778,733,768,742
17,17,777,716,777,716,774,720
18,18,786,705,786,705,787,706
19,19,792,713,792,713,791,718
20,20,792,713,792,713,791,718
21,21,783,718,783,718,779,723
22,22,778,727,778,727,770,735
23,23,759,728,759,728,750,735
24,24,744,734,744,734,730,742
25,25,743,742,743,742,726,752
26,26,750,746,750,746,732,759
27,27,771,733,771,733,760,743
28,28,774,728,774,728,766,736
29,29,789,711,789,711,789,714
30,30,795,705,795,705,796,707
31,31,801,704,801,704,804,707
32,32,801,708,801,708,803,711
33,33,808,711,808,711,809,716
34,34,816,717,816,717,815,725
35,35,814,716,814,716,813,723
36,36,808,722,808,722,805,730
37,37,817,706,817,706,820,710
38,38,820,698,820,698,827,699
39,39,824,702,824,702,829,705
40,40,830,707,830,707,834,712
41,41,843,710,843,710,848,717
42,42,848,707,848,707,853,714
43,43,852,706,852,706,859,712
44,44,850,710,850,710,855,718
45,45,835,727,835,727,833,740
46,46,824,723,824,723,822,733
47,47,814,721,814,721,812,730
48,48,804,730,804,730,798,740
49,49,796,734,796,734,788,746
50,50,791,732,791,732,782,742
51,51,780,727,780,727,773,735
52,52,770,727,770,727,761,734
53,53,766,725,766,725,758,731
54,54,768,723,768,723,760,729
55,55,760,726,760,726,751,732
56,56,768,717,768,717,763,720
57,57,773,711,773,711,771,713
58,58,778,706,778,706,778,707
59,59,786,698,786,698,789,698
60,60,789,697,789,697,794,696
61,61,791,696,791,696,796,695
62,62,791,699,791,699,795,699
63,63,789,701,789,701,791,701
64,64,790,703,790,703,792,704
65,65,792,702,792,702,795,702
66,66,804,694,804,694,810,693
67,67,828,670,828,670,843,664
68,68,861,644,861,644,885,633
69,69,881,627,881,627,911,613
70,70,899,609,899,609,933,592
71,71,919,582,919,582,958,561
72,72,939,568,939,568,981,545
73,73,958,553,958,553,1002,528
74,74,968,546,968,546,1013,520
75,75,973,544,973,544,1018,518
76,76,990,546,990,546,1035,522
77,77,1005,541,1005,541,1051,517
78,78,1022,537,1022,537,1068,514
79,79,1038,527,1038,527,1085,502
80,80,1053,515,1053,515,1100,489
81,81,1065,512,1065,512,1112,487
82,82,1088,502,1088,502,1135,478
83,83,1102,483,1102,483,1149,456
84,84,1142,456,1142,456,1186,428
85,85,1172,435,1172,435,1213,407
86,86,1193,431,1193,431,1232,405
87,87,1211,424,1211,424,1249,399
88,88,1223,420,1223,420,1260,395
89,89,1223,429,1223,429,1261,405
90,90,1227,425,1227,425,1264,401
91,91,1235,413,1235,413,1270,388
92,92,1233,409,1233,409,1267,384
93,93,1227,411,1227,411,1262,386
94,94,1214,437,1214,437,1253,414
95,95,1210,451,1210,451,1251,430
96,96,1208,470,1208,470,1251,451
97,97,1205,473,1205,473,1248,454
98,98,1117,511,1117,511,1164,491
99,99,1053,539,1053,539,1099,519
100,100,1003,562,1003,562,1047,542
101,101,958,580,958,580,999,561
102,102,926,598,926,598,963,580
103,103,903,614,903,614,936,599
104,104,888,618,888,618,920,603
105,105,876,624,876,624,905,610
106,106,865,627,865,627,894,612
107,107,855,635,855,635,881,621
108,108,854,636,854,636,880,622
109,109,846,645,846,645,869,634
110,110,841,647,841,647,864,635
111,111,836,653,836,653,857,642
112,112,832,657,832,657,851,647
113,113,827,663,827,663,845,655
114,114,827,666,827,666,843,659
115,115,826,666,826,666,842,658
116,116,826,668,826,668,842,662
117,117,821,680,821,680,833,677
118,118,814,683,814,683,824,680
119,119,812,689,812,689,821,688
120,120,815,681,815,681,827,678
121,121,816,682,816,682,828,678
122,122,822,673,822,673,836,668
123,123,818,678,818,678,831,673
124,124,815,685,815,685,825,682
125,125,811,688,811,688,820,686
126,126,814,684,814,684,824,681
127,127,817,678,817,678,829,674
128,128,824,670,824,670,839,663
129,129,830,662,830,662,848,654
130,130,838,656,838,656,858,647
131,131,840,654,840,654,861,645
132,132,837,660,837,660,855,652
133,133,834,662,834,662,852,655
134,134,838,658,838,658,858,650
135,135,845,650,845,650,867,639
136,136,847,651,847,651,869,641
137,137,846,647,846,647,869,635
138,138,851,637,851,637,877,624
