,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,935,578,935,578,976,557
1,1,909,593,909,593,946,574
2,2,894,592,894,592,931,571
3,3,885,592,885,592,921,570
4,4,878,592,878,592,915,570
5,5,875,593,875,593,911,571
6,6,873,584,873,584,911,559
7,7,873,585,873,585,910,561
8,8,861,578,861,578,899,552
9,9,856,572,856,572,894,544
10,10,841,581,841,581,878,554
11,11,787,570,787,570,824,539
12,12,744,557,744,557,781,521
13,13,711,542,711,542,749,503
14,14,689,529,689,529,729,487
15,15,663,515,663,515,704,471
16,16,643,512,643,512,683,467
17,17,630,503,630,503,672,458
18,18,620,502,620,502,661,457
19,19,599,512,599,512,638,467
20,20,585,520,585,520,623,476
21,21,574,513,574,513,612,469
22,22,567,515,567,515,605,471
23,23,565,518,565,518,601,475
24,24,561,527,561,527,596,484
25,25,557,527,557,527,591,484
26,26,555,527,555,527,589,484
27,27,554,525,554,525,589,482
28,28,553,523,553,523,588,479
29,29,551,512,551,512,588,468
30,30,552,507,552,507,590,462
31,31,553,503,553,503,592,457
32,32,552,498,552,498,592,453
33,33,551,505,551,505,589,460
34,34,549,509,549,509,587,464
35,35,549,514,549,514,586,470
36,36,551,517,551,517,588,473
37,37,553,518,553,518,590,474
38,38,548,508,548,508,586,464
39,39,548,512,548,512,585,468
40,40,547,519,547,519,583,475
41,41,549,533,549,533,582,490
42,42,549,536,549,536,581,494
43,43,548,543,548,543,579,502
44,44,542,541,542,541,573,500
45,45,541,543,541,543,571,502
46,46,534,538,534,538,565,496
47,47,531,538,531,538,562,496
48,48,527,532,527,532,559,490
49,49,525,526,525,526,558,484
50,50,526,530,526,530,558,488
51,51,524,519,524,519,559,476
52,52,521,516,521,516,557,473
53,53,518,516,518,516,553,472
54,54,523,506,523,506,560,462
55,55,531,504,531,504,569,459
56,56,533,491,533,491,573,445
57,57,532,492,532,492,572,446
58,58,533,488,533,488,574,442
59,59,532,474,532,474,575,426
60,60,534,468,534,468,578,420
61,61,535,463,535,463,580,415
62,62,534,471,534,471,577,423
63,63,535,470,535,470,578,422
64,64,541,472,541,472,585,424
65,65,543,482,543,482,585,435
66,66,536,479,536,479,578,432
67,67,531,478,531,478,574,431
68,68,529,484,529,484,570,438
69,69,525,490,525,490,566,444
70,70,525,487,525,487,566,441
71,71,524,491,524,491,564,445
72,72,523,491,523,491,563,445
73,73,521,485,521,485,562,439
74,74,524,471,524,471,567,424
75,75,525,470,525,470,568,423
76,76,520,462,520,462,564,414
77,77,518,453,518,453,563,405
78,78,518,437,518,437,565,389
79,79,518,420,518,420,566,371
80,80,521,425,521,425,569,376
81,81,521,428,521,428,569,379
82,82,520,431,520,431,568,382
83,83,519,437,519,437,567,388
84,84,516,440,516,440,563,391
85,85,516,442,516,442,563,394
86,86,519,442,519,442,565,394
87,87,521,442,521,442,567,394
88,88,522,438,522,438,569,389
