,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,938,635,938,635,968,628
1,1,899,627,899,627,930,615
2,2,875,619,875,619,906,603
3,3,859,621,859,621,889,604
4,4,850,626,850,626,879,610
5,5,836,635,836,635,861,620
6,6,820,631,820,631,845,614
7,7,807,628,807,628,832,610
8,8,804,629,804,629,829,611
9,9,803,626,803,626,828,608
10,10,808,631,808,631,832,614
11,11,813,633,813,633,837,617
12,12,818,635,818,635,843,619
13,13,820,633,820,633,845,617
14,14,822,634,822,634,847,618
15,15,827,638,827,638,851,623
16,16,834,642,834,642,857,629
17,17,838,644,838,644,862,632
18,18,841,648,841,648,863,636
19,19,842,652,842,652,863,642
20,20,842,664,842,664,861,657
21,21,842,673,842,673,858,669
22,22,844,672,844,672,860,667
23,23,881,617,881,617,912,601
24,24,904,543,904,543,948,513
25,25,900,493,900,493,948,453
26,26,901,466,901,466,950,423
27,27,915,465,915,465,963,423
28,28,937,497,937,497,985,460
29,29,954,507,954,507,1002,473
30,30,952,520,952,520,999,489
31,31,949,532,949,532,995,502
32,32,938,544,938,544,983,515
33,33,943,552,943,552,987,526
34,34,950,548,950,548,995,521
35,35,948,541,948,541,993,513
36,36,937,544,937,544,982,516
37,37,932,537,932,537,977,507
38,38,922,540,922,540,966,509
39,39,915,543,915,543,959,513
40,40,895,556,895,556,937,527
41,41,881,565,881,565,922,537
42,42,876,577,876,577,915,551
43,43,872,579,872,579,910,553
44,44,871,579,871,579,909,554
45,45,875,572,875,572,915,545
46,46,871,571,871,571,911,544
47,47,862,583,862,583,899,558
48,48,837,610,837,610,868,590
49,49,817,633,817,633,842,617
50,50,825,646,825,646,846,633
51,51,815,652,815,652,834,641
52,52,811,659,811,659,829,649
53,53,811,664,811,664,827,655
54,54,813,663,813,663,829,654
55,55,814,660,814,660,831,651
56,56,816,654,816,654,835,643
57,57,812,661,812,661,829,651
58,58,823,650,823,650,844,638
59,59,817,659,817,659,835,650
60,60,791,668,791,668,805,659
61,61,774,667,774,667,787,657
62,62,745,680,745,680,751,671
63,63,724,690,724,690,725,684
64,64,709,702,709,702,704,698
65,65,702,704,702,704,696,700
66,66,686,707,686,707,677,703
67,67,676,705,676,705,667,700
68,68,664,708,664,708,653,703
69,69,657,709,657,709,645,705
70,70,651,710,651,710,638,705
71,71,660,702,660,702,650,696
72,72,700,513,700,513,742,470
73,73,688,322,688,322,735,270
74,74,702,281,702,281,742,232
75,75,729,375,729,375,778,322
76,76,751,422,751,422,801,371
77,77,754,480,754,480,801,433
78,78,753,526,753,526,795,485
79,79,750,548,750,548,788,511
80,80,754,568,754,568,789,534
81,81,756,581,756,581,789,550
82,82,762,591,762,591,794,562
83,83,760,603,760,603,789,577
84,84,757,612,757,612,783,588
85,85,743,621,743,621,766,598
86,86,733,638,733,638,750,618
87,87,728,648,728,648,743,631
88,88,725,659,725,659,737,643
89,89,726,664,726,664,735,650
90,90,729,666,729,666,738,653
91,91,732,665,732,665,742,652
92,92,736,666,736,666,746,653
93,93,731,672,731,672,738,660
94,94,722,678,722,678,727,668
95,95,731,672,731,672,738,660
96,96,738,669,738,669,747,658
97,97,746,663,746,663,758,651
98,98,768,648,768,648,785,633
99,99,789,632,789,632,812,614
100,100,805,593,805,593,837,566
101,101,802,565,802,565,840,533
102,102,797,549,797,549,838,513
103,103,809,541,809,541,851,505
104,104,814,566,814,566,852,535
105,105,784,612,784,612,812,589
106,106,763,640,763,640,782,622
107,107,751,663,751,663,763,651
108,108,744,667,744,667,754,655
109,109,747,658,747,658,760,644
110,110,894,637,894,637,922,626
111,111,1018,597,1018,597,1058,587
112,112,1101,560,1101,560,1146,549
113,113,1164,528,1164,528,1211,516
114,114,1204,514,1204,514,1250,504
115,115,1278,485,1278,485,1321,478
116,116,1342,474,1342,474,1381,472
117,117,1401,447,1401,447,1433,447
118,118,1414,449,1414,449,1446,452
119,119,1426,453,1426,453,1458,459
120,120,1440,450,1440,450,1470,457
121,121,1449,449,1449,449,1478,456
122,122,1458,446,1458,446,1486,454
123,123,1471,441,1471,441,1497,450
124,124,1482,436,1482,436,1507,447
125,125,1497,418,1497,418,1516,427
126,126,1531,434,1531,434,1552,452
127,127,1548,440,1548,440,1570,461
128,128,1570,446,1570,446,1591,473
129,129,1579,454,1579,454,1601,484
130,130,1597,460,1597,460,1620,494
131,131,1605,453,1605,453,1625,487
132,132,1602,459,1602,459,1624,493
133,133,1604,462,1604,462,1626,498
134,134,1614,466,1614,466,1637,504
135,135,1618,470,1618,470,1642,510
136,136,1618,471,1618,471,1642,512
137,137,1621,477,1621,477,1645,519
138,138,1608,466,1608,466,1631,504
139,139,1596,480,1596,480,1622,518
140,140,1603,458,1603,458,1624,492
141,141,1600,454,1600,454,1621,487
142,142,1595,453,1595,453,1616,485
143,143,1595,447,1595,447,1614,478
144,144,1576,456,1576,456,1599,486
145,145,1562,453,1562,453,1586,480
146,146,1547,458,1547,458,1572,483
147,147,1530,480,1530,480,1561,508
148,148,1510,491,1510,491,1544,518
149,149,1500,501,1500,501,1535,528
150,150,1486,513,1486,513,1524,541
151,151,1482,524,1482,524,1522,554
152,152,1475,533,1475,533,1515,565
153,153,1472,531,1472,531,1512,562
154,154,1463,535,1463,535,1504,565
155,155,1448,546,1448,546,1491,577
156,156,1398,552,1398,552,1442,576
157,157,1262,553,1262,553,1308,559
158,158,1116,543,1116,543,1163,529
159,159,1006,521,1006,521,1053,494
160,160,927,517,927,517,974,483
161,161,879,501,879,501,926,462
162,162,840,501,840,501,887,460
163,163,842,529,842,529,886,492
164,164,880,582,880,582,918,558
165,165,901,627,901,627,932,614
166,166,914,659,914,659,938,656
167,167,928,679,928,679,947,684
168,168,934,707,934,707,946,722
169,169,937,728,937,728,943,750
170,170,944,759,944,759,940,793
171,171,973,795,973,795,958,846
172,172,992,817,992,817,970,879
