frame,res,X,Y
1,"[[ 0.30878146]
 [ 0.39891345]
 [-0.8634362 ]]",62.0,1004.0
2,"[[ 0.30954812]
 [ 0.39418285]
 [-0.86533222]]",63.0,987.0
3,"[[ 0.30514383]
 [ 0.38873696]
 [-0.8693508 ]]",66.0,970.0
4,"[[ 0.30652936]
 [ 0.39141773]
 [-0.86765887]]",68.0,959.0
5,"[[ 0.31500667]
 [ 0.3911317 ]
 [-0.86474666]]",64.0,952.0
6,"[[ 0.31184215]
 [ 0.39586343]
 [-0.8637399 ]]",63.0,950.0
7,"[[ 0.31240616]
 [ 0.40353711]
 [-0.85997685]]",61.0,952.0
8,"[[ 0.30403449]
 [ 0.40178639]
 [-0.86378859]]",65.0,952.0
9,"[[ 0.31587434]
 [ 0.4064251 ]
 [-0.85734593]]",60.0,956.0
10,"[[ 0.3384966 ]
 [ 0.41400972]
 [-0.84499468]]",41.0,966.0
11,"[[ 0.39657552]
 [ 0.4000243 ]
 [-0.82626171]]",-10.0,972.0
12,"[[ 0.40305067]
 [ 0.40530415]
 [-0.82053562]]",-54.0,982.0
13,"[[ 0.41014923]
 [ 0.40332071]
 [-0.81799145]]",-91.0,988.0
14,"[[ 0.40963799]
 [ 0.40641854]
 [-0.81671334]]",-117.0,994.0
15,"[[ 0.40681245]
 [ 0.40904925]
 [-0.81681231]]",-135.0,1000.0
16,"[[ 0.40547767]
 [ 0.41112875]
 [-0.81643187]]",-146.0,1004.0
17,"[[ 0.40788879]
 [ 0.40540064]
 [-0.81809355]]",-155.0,1004.0
18,"[[ 0.41918723]
 [ 0.40791895]
 [-0.81110061]]",-170.0,1007.0
19,"[[ 0.42776543]
 [ 0.40610286]
 [-0.80752535]]",-187.0,1010.0
20,"[[ 0.43000056]
 [ 0.40124417]
 [-0.80876612]]",-201.0,1009.0
21,"[[ 0.38266791]
 [ 0.41976069]
 [-0.82302262]]",-180.0,1017.0
22,"[[ 0.26200662]
 [ 0.41539431]
 [-0.87109133]]",-86.0,1006.0
23,"[[ 0.21941658]
 [ 0.41314885]
 [-0.88383505]]",6.0,995.0
24,"[[ 0.2150008 ]
 [ 0.40640615]
 [-0.88803643]]",77.0,982.0
25,"[[ 0.20270594]
 [ 0.40439632]
 [-0.89183738]]",135.0,970.0
26,"[[ 0.19851255]
 [ 0.41340405]
 [-0.88864496]]",180.0,965.0
27,"[[ 0.19341221]
 [ 0.39701194]
 [-0.89720301]]",216.0,953.0
28,"[[ 0.19711576]
 [ 0.40233048]
 [-0.89402213]]",241.0,947.0
29,"[[ 0.20801121]
 [ 0.40548076]
 [-0.89012173]]",252.0,945.0
30,"[[ 0.31261807]
 [ 0.4424766 ]
 [-0.84052626]]",195.0,977.0
31,"[[ 0.32705545]
 [ 0.44263836]
 [-0.83492875]]",144.0,1004.0
32,"[[ 0.32806748]
 [ 0.43540641]
 [-0.83832749]]",105.0,1020.0
33,"[[ 0.32926161]
 [ 0.43395764]
 [-0.83861049]]",76.0,1032.0
34,"[[ 0.33572529]
 [ 0.43295516]
 [-0.83656342]]",51.0,1041.0
35,"[[ 0.33790424]
 [ 0.43492071]
 [-0.83466442]]",31.0,1048.0
36,"[[ 0.33207346]
 [ 0.43643069]
 [-0.83621497]]",21.0,1054.0
37,"[[ 0.34742751]
 [ 0.43700178]
 [-0.82965268]]",3.0,1059.0
38,"[[ 0.34046332]
 [ 0.43894201]
 [-0.83151346]]",-5.0,1063.0
39,"[[ 0.28970531]
 [ 0.42006722]
 [-0.86000835]]",23.0,1048.0
40,"[[ 0.27975156]
 [ 0.40913821]
 [-0.86853036]]",53.0,1027.0
41,"[[ 0.28471909]
 [ 0.40667962]
 [-0.8680707 ]]",71.0,1010.0
42,"[[ 0.28072481]
 [ 0.40327985]
 [-0.8709529 ]]",87.0,994.0
43,"[[ 0.25489869]
 [ 0.37746537]
 [-0.89025084]]",115.0,964.0
44,"[[ 0.2386215 ]
 [ 0.37447189]
 [-0.89600814]]",146.0,939.0
45,"[[ 0.2372398 ]
 [ 0.36919462]
 [-0.89856141]]",169.0,918.0
46,"[[ 0.23200063]
 [ 0.36595009]
 [-0.90125259]]",188.0,899.0
47,"[[ 0.22830467]
 [ 0.36915846]
 [-0.9008879 ]]",205.0,886.0
48,"[[ 0.23960103]
 [ 0.37115825]
 [-0.8971248 ]]",211.0,879.0
49,"[[ 0.22861599]
 [ 0.36241138]
 [-0.90354453]]",221.0,869.0
50,"[[ 0.25630623]
 [ 0.34858634]
 [-0.90155127]]",214.0,854.0
51,"[[ 0.26547308]
 [ 0.32243922]
 [-0.90860167]]",206.0,828.0
52,"[[ 0.27402093]
 [ 0.32887805]
 [-0.90374319]]",193.0,815.0
53,"[[ 0.26530316]
 [ 0.29336587]
 [-0.91845016]]",189.0,785.0
54,"[[ 0.27704481]
 [ 0.32147218]
 [-0.90548429]]",180.0,780.0
55,"[[ 0.28493436]
 [ 0.32032763]
 [-0.90343933]]",169.0,775.0
56,"[[ 0.38111955]
 [ 0.35262719]
 [-0.85463557]]",100.0,798.0
57,"[[ 0.44690064]
 [ 0.33594022]
 [-0.82911036]]",5.0,812.0
58,"[[ 0.45812255]
 [ 0.33598455]
 [-0.82294478]]",-72.0,822.0
59,"[[ 0.46328222]
 [ 0.33062872]
 [-0.82222517]]",-131.0,827.0
60,"[[ 0.4709904 ]
 [ 0.31579133]
 [-0.82367705]]",-179.0,822.0
