frame,res,X,Y
1,"[[-0.08403149]
 [ 0.21961243]
 [-0.97196146]]",812.0,498.0
2,"[[-0.06908386]
 [ 0.2422237 ]
 [-0.96775777]]",803.0,483.0
3,"[[-0.06567153]
 [ 0.24576894]
 [-0.96710128]]",794.0,472.0
4,"[[-0.07406977]
 [ 0.23893534]
 [-0.96820637]]",793.0,459.0
5,"[[-0.08027727]
 [ 0.25748475]
 [-0.96294193]]",797.0,463.0
6,"[[-0.09820662]
 [ 0.2711502 ]
 [-0.95751398]]",812.0,476.0
7,"[[-0.09971083]
 [ 0.27429604]
 [-0.95646193]]",823.0,486.0
8,"[[-0.09992864]
 [ 0.26779801]
 [-0.95827892]]",832.0,490.0
9,"[[-0.08796841]
 [ 0.26557018]
 [-0.96006981]]",831.0,491.0
10,"[[-0.09142038]
 [ 0.26354223]
 [-0.9603061 ]]",832.0,492.0
11,"[[-0.09516605]
 [ 0.26435646]
 [-0.95971823]]",836.0,493.0
12,"[[-0.11783886]
 [ 0.28295271]
 [-0.95186752]]",854.0,507.0
13,"[[-0.12552258]
 [ 0.2656554 ]
 [-0.95586154]]",871.0,504.0
14,"[[-0.1157465 ]
 [ 0.2821648 ]
 [-0.95235801]]",878.0,514.0
15,"[[-0.0339221 ]
 [ 0.24950724]
 [-0.96777861]]",829.0,496.0
16,"[[-0.03613772]
 [ 0.26473901]
 [-0.96364274]]",794.0,493.0
17,"[[-0.04456518]
 [ 0.26748554]
 [-0.96253074]]",775.0,493.0
18,"[[-0.04483883]
 [ 0.27809544]
 [-0.95950633]]",761.0,500.0
19,"[[-0.01641959]
 [ 0.2823602 ]
 [-0.95916793]]",733.0,508.0
20,"[[ 0.00891799]
 [ 0.28813229]
 [-0.95754909]]",695.0,519.0
21,"[[-0.00103581]
 [ 0.27820823]
 [-0.96052023]]",674.0,521.0
22,"[[ 0.00235457]
 [ 0.26763306]
 [-0.96351803]]",656.0,515.0
23,"[[-0.0059629 ]
 [ 0.27524204]
 [-0.96135647]]",648.0,517.0
24,"[[-0.01496094]
 [ 0.27351933]
 [-0.96175015]]",649.0,516.0
25,"[[-0.00985704]
 [ 0.25250754]
 [-0.96754472]]",645.0,501.0
26,"[[-0.00799016]
 [ 0.27017495]
 [-0.96277809]]",642.0,501.0
27,"[[-0.00320022]
 [ 0.2752028 ]
 [-0.96138087]]",637.0,505.0
28,"[[ 0.01435871]
 [ 0.26346034]
 [-0.96456336]]",621.0,500.0
29,"[[-0.02306261]
 [ 0.26496806]
 [-0.96398135]]",634.0,498.0
30,"[[-0.14441705]
 [ 0.2589617 ]
 [-0.95503013]]",723.0,494.0
31,"[[-0.16282788]
 [ 0.24748909]
 [-0.95511059]]",801.0,483.0
32,"[[-0.17424921]
 [ 0.23540857]
 [-0.95614853]]",865.0,468.0
33,"[[-0.1848938 ]
 [ 0.24093254]
 [-0.95276744]]",920.0,460.0
34,"[[-0.17978879]
 [ 0.25993771]
 [-0.94874042]]",957.0,469.0
35,"[[-0.18743937]
 [ 0.23492052]
 [-0.95377085]]",988.0,458.0
36,"[[-0.17746633]
 [ 0.24685303]
 [-0.95266431]]",1004.0,457.0
37,"[[-0.194255  ]
 [ 0.24442996]
 [-0.95000999]]",1028.0,456.0
38,"[[-0.1905041 ]
 [ 0.24466953]
 [-0.95070763]]",1042.0,454.0
39,"[[-0.18817923]
 [ 0.2666372 ]
 [-0.94524768]]",1052.0,469.0
40,"[[-0.19417444]
 [ 0.27203784]
 [-0.94249228]]",1064.0,484.0
41,"[[-0.21828414]
 [ 0.24160652]
 [-0.94550427]]",1088.0,474.0
42,"[[-0.22812702]
 [ 0.20090959]
 [-0.95267696]]",1111.0,439.0
43,"[[-0.25043258]
 [ 0.20154335]
 [-0.94692333]]",1143.0,414.0
44,"[[-0.25542601]
 [ 0.19015474]
 [-0.94794448]]",1169.0,388.0
45,"[[-0.24048185]
 [ 0.19176438]
 [-0.95152241]]",1178.0,369.0
46,"[[-0.25178854]
 [ 0.20346103]
 [-0.94615334]]",1192.0,363.0
47,"[[-0.24159609]
 [ 0.22298476]
 [-0.94440941]]",1196.0,372.0
48,"[[-0.24663645]
 [ 0.23244686]
 [-0.94081822]]",1202.0,386.0
49,"[[-0.23095876]
 [ 0.2372203 ]
 [-0.94360192]]",1196.0,398.0
50,"[[-0.22239499]
 [ 0.22548428]
 [-0.94852375]]",1186.0,399.0
51,"[[-0.23587411]
 [ 0.238806  ]
 [-0.94198466]]",1188.0,410.0
52,"[[-0.24738088]
 [ 0.22246777]
 [-0.94303276]]",1198.0,407.0
53,"[[-0.27362454]
 [ 0.20218968]
 [-0.94034512]]",1224.0,393.0
54,"[[-0.13475207]
 [ 0.23779868]
 [-0.96192186]]",1147.0,403.0
55,"[[ 0.00954095]
 [ 0.26571421]
 [-0.96400463]]",996.0,428.0
56,"[[ 0.01155686]
 [ 0.2614501 ]
 [-0.9651478 ]]",885.0,443.0
57,"[[ 0.04428676]
 [ 0.27519013]
 [-0.96036924]]",783.0,463.0
58,"[[ 0.04955503]
 [ 0.27412322]
 [-0.96041697]]",704.0,477.0
59,"[[ 0.04953084]
 [ 0.27367075]
 [-0.96054725]]",647.0,487.0
60,"[[ 0.05845399]
 [ 0.28368435]
 [-0.95713443]]",599.0,502.0
61,"[[ 0.05756343]
 [ 0.2767871 ]
 [-0.95920558]]",564.0,508.0
62,"[[ 0.03672221]
 [ 0.24998506]
 [-0.96755307]]",553.0,493.0
63,"[[ 0.06228207]
 [ 0.26166139]
 [-0.9631481 ]]",529.0,490.0
64,"[[ 0.04630558]
 [ 0.27628621]
 [-0.95995923]]",521.0,499.0
65,"[[-0.00580548]
 [ 0.24719172]
 [-0.9689492 ]]",549.0,484.0
66,"[[-0.05307383]
 [ 0.27494961]
 [-0.95999265]]",601.0,494.0
67,"[[-0.04015575]
 [ 0.27938859]
 [-0.95933807]]",630.0,506.0
68,"[[-0.02732854]
 [ 0.26949278]
 [-0.96261456]]",643.0,506.0
69,"[[-0.03481488]
 [ 0.27793757]
 [-0.95996804]]",657.0,512.0
70,"[[-0.04555898]
 [ 0.24866787]
 [-0.96751675]]",674.0,497.0
71,"[[-0.09532997]
 [ 0.2272363 ]
 [-0.96916245]]",719.0,471.0
72,"[[-0.09441624]
 [ 0.22865265]
 [-0.96891875]]",751.0,454.0
73,"[[-0.08400269]
 [ 0.23275349]
 [-0.96890111]]",768.0,443.0
74,"[[-0.07948476]
 [ 0.23208706]
 [-0.96944199]]",778.0,436.0
75,"[[-0.0741135 ]
 [ 0.2595461 ]
 [-0.96288266]]",782.0,450.0
76,"[[-0.06461314]
 [ 0.26364836]
 [-0.96245243]]",779.0,462.0
77,"[[-0.08936943]
 [ 0.23199412]
 [-0.96860303]]",792.0,449.0
78,"[[-0.07437955]
 [ 0.22968751]
 [-0.97041812]]",792.0,438.0
79,"[[-0.10769698]
 [ 0.23562425]
 [-0.96585846]]",813.0,433.0
80,"[[-0.10263197]
 [ 0.23649332]
 [-0.96619749]]",826.0,431.0
81,"[[-0.09481538]
 [ 0.25491296]
 [-0.96230423]]",830.0,442.0
82,"[[-0.09283259]
 [ 0.26497113]
 [-0.95977727]]",832.0,457.0
83,"[[-0.10857209]
 [ 0.2631337 ]
 [-0.95863067]]",844.0,467.0
84,"[[-0.11354758]
 [ 0.24875526]
 [-0.96188761]]",856.0,465.0
85,"[[-0.09540801]
 [ 0.27934932]
 [-0.95543774]]",854.0,483.0
86,"[[-0.09901595]
 [ 0.28727478]
 [-0.95271666]]",854.0,503.0
87,"[[-0.09695564]
 [ 0.29944399]
 [-0.94917485]]",854.0,528.0
88,"[[-0.07792885]
 [ 0.2939029 ]
 [-0.95265323]]",840.0,541.0
89,"[[-0.06665982]
 [ 0.29167288]
 [-0.95419254]]",822.0,548.0
90,"[[-0.09179379]
 [ 0.27317335]
 [-0.95757518]]",826.0,541.0
91,"[[-0.03674865]
 [ 0.29971274]
 [-0.95332146]]",792.0,554.0
92,"[[-0.0237246 ]
 [ 0.29160731]
 [-0.95624386]]",759.0,558.0
93,"[[-0.01877112]
 [ 0.29534631]
 [-0.95520584]]",731.0,564.0
94,"[[-0.01562436]
 [ 0.29260066]
 [-0.95610707]]",709.0,565.0
95,"[[-0.02541711]
 [ 0.28882766]
 [-0.95704365]]",699.0,564.0
96,"[[-0.02839384]
 [ 0.28319232]
 [-0.95864274]]",694.0,559.0
97,"[[-0.03042293]
 [ 0.26169551]
 [-0.96467088]]",691.0,540.0
98,"[[-0.04321961]
 [ 0.28305184]
 [-0.95813033]]",698.0,540.0
99,"[[-0.06285646]
 [ 0.28390223]
 [-0.95679078]]",716.0,541.0
100,"[[-0.07220181]
 [ 0.29957829]
 [-0.95133577]]",735.0,553.0
101,"[[-0.06798939]
 [ 0.27288062]
 [-0.95964244]]",746.0,543.0
102,"[[-0.10144425]
 [ 0.24177061]
 [-0.96501608]]",776.0,515.0
103,"[[-0.07628313]
 [ 0.23460411]
 [-0.96909329]]",782.0,488.0
104,"[[-0.09212853]
 [ 0.2498724 ]
 [-0.96388595]]",796.0,479.0
105,"[[-0.07650111]
 [ 0.25531034]
 [-0.96382789]]",796.0,476.0
106,"[[-0.08418144]
 [ 0.25979425]
 [-0.96198775]]",801.0,477.0
107,"[[-0.08323281]
 [ 0.26466438]
 [-0.96074193]]",805.0,481.0
108,"[[-0.08814465]
 [ 0.23607735]
 [-0.96772827]]",810.0,465.0
109,"[[-0.04304854]
 [ 0.25370274]
 [-0.96632383]]",784.0,466.0
110,"[[-0.03918612]
 [ 0.25474053]
 [-0.96621515]]",763.0,467.0
111,"[[-0.04419294]
 [ 0.23481177]
 [-0.97103575]]",751.0,453.0
112,"[[-0.04910409]
 [ 0.23429247]
 [-0.97092524]]",745.0,443.0
113,"[[-0.05240971]
 [ 0.26345416]
 [-0.96324718]]",744.0,455.0
114,"[[-0.05190805]
 [ 0.25802852]
 [-0.96474185]]",742.0,460.0
115,"[[-0.04447164]
 [ 0.24824357]
 [-0.96767629]]",736.0,457.0
116,"[[-0.05729759]
 [ 0.24482035]
 [-0.96787395]]",740.0,453.0
