frame,res,X,Y
1,"[[ 0.55117374]
 [-0.65669721]
 [-0.51473904]]",-2888.0,1885.0
2,"[[ 0.72417001]
 [-0.53879451]
 [-0.43043962]]",-3398.0,235.0
3,"[[ 0.87152597]
 [ 0.05306895]
 [-0.48746914]]",-3895.0,218.0
4,"[[ 0.84831474]
 [ 0.25829212]
 [-0.46221995]]",-4315.0,605.0
5,"[[ 0.80625938]
 [ 0.20807593]
 [-0.55376007]]",-4294.0,724.0
6,"[[ 0.58035797]
 [ 0.27363052]
 [-0.76701432]]",-3672.0,801.0
7,"[[ 0.61148207]
 [ 0.27401328]
 [-0.74229806]]",-3290.0,873.0
8,"[[ 0.64259647]
 [ 0.39908948]
 [-0.6540622 ]]",-3153.0,1145.0
9,"[[ 0.53478944]
 [ 0.20019096]
 [-0.82092864]]",-2743.0,1006.0
10,"[[ 0.76140375]
 [ 0.30370806]
 [-0.57273531]]",-3051.0,1161.0
11,"[[ 0.72373468]
 [ 0.44329895]
 [-0.52886118]]",-3319.0,1556.0
12,"[[ 0.74855239]
 [ 0.4042847 ]
 [-0.5255694 ]]",-3555.0,1775.0
13,"[[ 0.73611017]
 [ 0.44792151]
 [-0.50745259]]",-3752.0,2038.0
14,"[[ 0.73852986]
 [ 0.42451493]
 [-0.52379454]]",-3870.0,2169.0
15,"[[ 0.71416171]
 [ 0.4569144 ]
 [-0.5302851 ]]",-3891.0,2306.0
16,"[[ 0.74046082]
 [ 0.47334396]
 [-0.47714073]]",-4093.0,2525.0
17,"[[ 0.64674144]
 [ 0.53972217]
 [-0.5389114 ]]",-3935.0,2703.0
18,"[[ 0.68657679]
 [ 0.5170313 ]
 [-0.51116627]]",-3955.0,2847.0
19,"[[ 0.68182696]
 [ 0.53845053]
 [-0.49515959]]",-3993.0,3016.0
20,"[[ 0.66753696]
 [ 0.55710512]
 [-0.49399221]]",-3994.0,3172.0
21,"[[ 0.7135955 ]
 [ 0.49685363]
 [-0.49388048]]",-4072.0,3170.0
22,"[[ 0.7253728 ]
 [ 0.40818158]
 [-0.5542762 ]]",-4004.0,2922.0
23,"[[ 0.74061919]
 [ 0.42257744]
 [-0.52240934]]",-4058.0,2809.0
24,"[[ 0.71096178]
 [ 0.41601219]
 [-0.56698078]]",-3945.0,2656.0
25,"[[ 0.73937474]
 [ 0.39150358]
 [-0.54776815]]",-3950.0,2527.0
26,"[[ 0.75118041]
 [ 0.35963263]
 [-0.55352721]]",-3966.0,2375.0
27,"[[ 0.74952432]
 [ 0.38728824]
 [-0.53686229]]",-4008.0,2328.0
28,"[[ 0.73192165]
 [ 0.38031183]
 [-0.56537917]]",-3953.0,2251.0
29,"[[ 0.7542999 ]
 [ 0.34963099]
 [-0.55568861]]",-3971.0,2156.0
30,"[[ 0.74862643]
 [ 0.32976305]
 [-0.57516502]]",-3939.0,2038.0
31,"[[ 0.73941728]
 [ 0.36628839]
 [-0.56488485]]",-3918.0,2019.0
32,"[[ 0.7536063 ]
 [ 0.39348761]
 [-0.52654064]]",-4007.0,2092.0
33,"[[ 0.73755648]
 [ 0.42081039]
 [-0.52813734]]",-4040.0,2190.0
34,"[[ 0.73247205]
 [ 0.4287242 ]
 [-0.52884804]]",-4048.0,2273.0
35,"[[ 0.74700415]
 [ 0.43378892]
 [-0.50379755]]",-4130.0,2372.0
36,"[[ 0.74127881]
 [ 0.45254775]
 [-0.49568766]]",-4204.0,2493.0
37,"[[ 0.73846273]
 [ 0.46797766]
 [-0.48545825]]",-4283.0,2629.0
38,"[[ 0.73256997]
 [ 0.45916189]
 [-0.50250531]]",-4286.0,2683.0
39,"[[ 0.72560801]
 [ 0.45798631]
 [-0.51355775]]",-4256.0,2709.0
40,"[[ 0.73389134]
 [ 0.44394963]
 [-0.51411305]]",-4243.0,2699.0
41,"[[ 0.7428645 ]
 [ 0.40520635]
 [-0.53287911]]",-4202.0,2597.0
42,"[[ 0.73459236]
 [ 0.41333922]
 [-0.53807504]]",-4143.0,2529.0
43,"[[ 0.72469675]
 [ 0.43652096]
 [-0.53316421]]",-4099.0,2527.0
44,"[[ 0.7229139 ]
 [ 0.44958029]
 [-0.52466472]]",-4088.0,2562.0
45,"[[ 0.73052866]
 [ 0.45104141]
 [-0.51272754]]",-4113.0,2603.0
46,"[[ 0.73318665]
 [ 0.44807346]
 [-0.51153446]]",-4144.0,2633.0
47,"[[ 0.75092419]
 [ 0.40940253]
 [-0.51817221]]",-4188.0,2582.0
48,"[[ 0.73877905]
 [ 0.43900263]
 [-0.51135331]]",-4208.0,2602.0
49,"[[ 0.7468824 ]
 [ 0.41252207]
 [-0.52152874]]",-4196.0,2548.0
50,"[[ 0.74906007]
 [ 0.41422892]
 [-0.51703329]]",-4208.0,2521.0
51,"[[ 0.74688768]
 [ 0.4228746 ]
 [-0.51316261]]",-4210.0,2516.0
52,"[[ 0.73810597]
 [ 0.44391119]
 [-0.5080772 ]]",-4207.0,2555.0
53,"[[ 0.73767526]
 [ 0.4545839 ]
 [-0.49918803]]",-4226.0,2616.0
54,"[[ 0.74533966]
 [ 0.4472509 ]
 [-0.49440411]]",-4269.0,2656.0
55,"[[ 0.74290158]
 [ 0.45342932]
 [-0.49244197]]",-4302.0,2700.0
56,"[[ 0.7352267 ]
 [ 0.4607726 ]
 [-0.49712202]]",-4297.0,2736.0
57,"[[ 0.74326486]
 [ 0.44523707]
 [-0.49932084]]",-4300.0,2730.0
58,"[[ 0.72463906]
 [ 0.43701845]
 [-0.53283497]]",-4188.0,2662.0
59,"[[ 0.72943569]
 [ 0.46034711]
 [-0.50596849]]",-4179.0,2692.0
60,"[[ 0.7390857 ]
 [ 0.44108594]
 [-0.50911249]]",-4185.0,2678.0
61,"[[ 0.7263939 ]
 [ 0.38424716]
 [-0.56982982]]",-4044.0,2502.0
62,"[[ 0.73029285]
 [ 0.39495737]
 [-0.55738768]]",-3971.0,2403.0
63,"[[ 0.721199  ]
 [ 0.35278915]
 [-0.59616425]]",-3830.0,2227.0
64,"[[ 0.71399693]
 [ 0.37398099]
 [-0.59190084]]",-3726.0,2136.0
65,"[[ 0.70411067]
 [ 0.36785458]
 [-0.60738059]]",-3611.0,2046.0
66,"[[ 0.69339103]
 [ 0.38008804]
 [-0.61216171]]",-3509.0,1998.0
67,"[[ 0.70162262]
 [ 0.37371937]
 [-0.6066791 ]]",-3458.0,1958.0
68,"[[ 0.69159879]
 [ 0.3560305 ]
 [-0.62843726]]",-3373.0,1885.0
69,"[[ 0.66945355]
 [ 0.38109358]
 [-0.63765165]]",-3260.0,1858.0
70,"[[ 0.69509512]
 [ 0.39372781]
 [-0.60151574]]",-3269.0,1887.0
71,"[[ 0.67672209]
 [ 0.38173796]
 [-0.62954217]]",-3210.0,1867.0
72,"[[ 0.6777543 ]
 [ 0.35935771]
 [-0.64149135]]",-3150.0,1811.0
73,"[[ 0.6704786 ]
 [ 0.37892719]
 [-0.63786568]]",-3102.0,1801.0
74,"[[ 0.6675663 ]
 [ 0.38969143]
 [-0.63442559]]",-3065.0,1810.0
75,"[[ 0.65595731]
 [ 0.38484226]
 [-0.64931999]]",-3000.0,1796.0
76,"[[ 0.65628184]
 [ 0.3821782 ]
 [-0.65056435]]",-2949.0,1781.0
77,"[[ 0.65374866]
 [ 0.35142361]
 [-0.67015978]]",-2879.0,1712.0
78,"[[ 0.65540017]
 [ 0.33547727]
 [-0.67668724]]",-2818.0,1634.0
79,"[[ 0.66086848]
 [ 0.33068333]
 [-0.67372204]]",-2791.0,1575.0
