frame,res,X,Y
1,"[[ 0.72984601]
 [ 0.41886379]
 [-0.54025728]]",-3235.0,2679.0
2,"[[ 0.72446112]
 [ 0.4303547 ]
 [-0.5384709 ]]",-3424.0,2657.0
3,"[[ 0.72203051]
 [ 0.44653485]
 [-0.52846814]]",-3582.0,2684.0
4,"[[ 0.71420153]
 [ 0.46820307]
 [-0.52029036]]",-3699.0,2751.0
5,"[[ 0.72039132]
 [ 0.42740223]
 [-0.54622676]]",-3732.0,2691.0
6,"[[ 0.72053205]
 [ 0.44634105]
 [-0.53067244]]",-3788.0,2698.0
7,"[[ 0.72340461]
 [ 0.45139167]
 [-0.5224283 ]]",-3852.0,2724.0
8,"[[ 0.72364215]
 [ 0.4620578 ]
 [-0.51268376]]",-3922.0,2775.0
9,"[[ 0.71336789]
 [ 0.45346955]
 [-0.53429544]]",-3900.0,2762.0
10,"[[ 0.72091361]
 [ 0.46502586]
 [-0.51384289]]",-3950.0,2807.0
11,"[[ 0.73859492]
 [ 0.40643667]
 [-0.53785386]]",-3967.0,2707.0
12,"[[ 0.74036274]
 [ 0.40947609]
 [-0.53309693]]",-3994.0,2646.0
13,"[[ 0.71459579]
 [ 0.44198568]
 [-0.54221906]]",-3953.0,2647.0
14,"[[ 0.71739116]
 [ 0.45284731]
 [-0.52941406]]",-3960.0,2686.0
15,"[[ 0.72237413]
 [ 0.46688607]
 [-0.51009118]]",-4023.0,2771.0
16,"[[ 0.75097552]
 [ 0.43291576]
 [-0.49861781]]",-4152.0,2790.0
17,"[[ 0.7570553 ]
 [ 0.42140072]
 [-0.4992882 ]]",-4260.0,2783.0
18,"[[ 0.74579098]
 [ 0.42384203]
 [-0.51395889]]",-4273.0,2757.0
19,"[[ 0.74338536]
 [ 0.42841919]
 [-0.5136489 ]]",-4277.0,2746.0
20,"[[ 0.74129861]
 [ 0.42457647]
 [-0.51981842]]",-4262.0,2722.0
21,"[[ 0.74567436]
 [ 0.42274803]
 [-0.51502802]]",-4271.0,2709.0
22,"[[ 0.74764866]
 [ 0.42107857]
 [-0.51353123]]",-4279.0,2695.0
23,"[[ 0.75143473]
 [ 0.40880449]
 [-0.51790417]]",-4281.0,2657.0
24,"[[ 0.76014069]
 [ 0.41143927]
 [-0.50289548]]",-4335.0,2654.0
25,"[[ 0.73817424]
 [ 0.47198916]
 [-0.48200105]]",-4391.0,2799.0
